model,experiment,year,sfcWind
ACCESS-CM2,historical,1960.00000000,6.12428522
ACCESS-CM2,historical,1961.00000000,5.07646513
ACCESS-CM2,historical,1962.00000000,5.55163193
ACCESS-CM2,historical,1963.00000000,5.64264536
ACCESS-CM2,historical,1964.00000000,5.31119680
ACCESS-CM2,historical,1965.00000000,5.20547819
ACCESS-CM2,historical,1966.00000000,4.42210531
ACCESS-CM2,historical,1967.00000000,5.42269373
ACCESS-CM2,historical,1968.00000000,4.56590986
ACCESS-CM2,historical,1969.00000000,5.76802063
ACCESS-CM2,historical,1970.00000000,4.87838793
ACCESS-CM2,historical,1971.00000000,5.67002106
ACCESS-CM2,historical,1972.00000000,5.59291697
ACCESS-CM2,historical,1973.00000000,4.90138006
ACCESS-CM2,historical,1974.00000000,6.26759195
ACCESS-CM2,historical,1975.00000000,5.74500275
ACCESS-CM2,historical,1976.00000000,4.46521807
ACCESS-CM2,historical,1977.00000000,5.15817881
ACCESS-CM2,historical,1978.00000000,5.12340927
ACCESS-CM2,historical,1979.00000000,5.60569143
ACCESS-CM2,historical,1980.00000000,4.93660307
ACCESS-CM2,historical,1981.00000000,4.99768162
ACCESS-CM2,historical,1982.00000000,4.85257292
ACCESS-CM2,historical,1983.00000000,4.55897522
ACCESS-CM2,historical,1984.00000000,4.74368334
ACCESS-CM2,historical,1985.00000000,4.74005556
ACCESS-CM2,historical,1986.00000000,4.43718958
ACCESS-CM2,historical,1987.00000000,4.43060684
ACCESS-CM2,historical,1988.00000000,5.79418755
ACCESS-CM2,historical,1989.00000000,5.38382864
ACCESS-CM2,historical,1990.00000000,6.01159096
ACCESS-CM2,historical,1991.00000000,5.11592579
ACCESS-CM2,historical,1992.00000000,4.88425350
ACCESS-CM2,historical,1993.00000000,5.39647150
ACCESS-CM2,historical,1994.00000000,5.15390062
ACCESS-CM2,historical,1995.00000000,5.32647085
ACCESS-CM2,historical,1996.00000000,5.77854681
ACCESS-CM2,historical,1997.00000000,5.46484709
ACCESS-CM2,historical,1998.00000000,5.57831955
ACCESS-CM2,historical,1999.00000000,4.58104134
ACCESS-CM2,historical,2000.00000000,5.52716208
ACCESS-CM2,historical,2001.00000000,3.87792659
ACCESS-CM2,historical,2002.00000000,5.85943270
ACCESS-CM2,historical,2003.00000000,5.98874426
ACCESS-CM2,historical,2004.00000000,4.34573507
ACCESS-CM2,historical,2005.00000000,5.37962866
ACCESS-CM2,historical,2006.00000000,4.79061556
ACCESS-CM2,historical,2007.00000000,5.96144247
ACCESS-CM2,historical,2008.00000000,5.68891382
ACCESS-CM2,historical,2009.00000000,5.95437098
ACCESS-CM2,historical,2010.00000000,4.89429426
ACCESS-CM2,historical,2011.00000000,6.14862585
ACCESS-CM2,historical,2012.00000000,4.84369707
ACCESS-CM2,historical,2013.00000000,5.55311203
ACCESS-CM2,historical,2014.00000000,5.30698061
ACCESS-CM2,ssp126,2015.00000000,4.73152781
ACCESS-CM2,ssp126,2016.00000000,5.80365610
ACCESS-CM2,ssp126,2017.00000000,5.66061020
ACCESS-CM2,ssp126,2018.00000000,5.45678186
ACCESS-CM2,ssp126,2019.00000000,5.88066912
ACCESS-CM2,ssp126,2020.00000000,5.87444544
ACCESS-CM2,ssp126,2021.00000000,5.54737473
ACCESS-CM2,ssp126,2022.00000000,5.87570572
ACCESS-CM2,ssp126,2023.00000000,5.52228975
ACCESS-CM2,ssp126,2024.00000000,6.62100077
ACCESS-CM2,ssp126,2025.00000000,4.80350542
ACCESS-CM2,ssp126,2026.00000000,4.74122238
ACCESS-CM2,ssp126,2027.00000000,4.81138611
ACCESS-CM2,ssp126,2028.00000000,5.63016748
ACCESS-CM2,ssp126,2029.00000000,6.12891722
ACCESS-CM2,ssp126,2030.00000000,5.62006617
ACCESS-CM2,ssp126,2031.00000000,4.95480919
ACCESS-CM2,ssp126,2032.00000000,5.58346939
ACCESS-CM2,ssp126,2033.00000000,5.81024122
ACCESS-CM2,ssp126,2034.00000000,6.03105497
ACCESS-CM2,ssp126,2035.00000000,4.90106678
ACCESS-CM2,ssp126,2036.00000000,5.89476204
