model,experiment,year,sfcWind
ACCESS-CM2,historical,1960,8.08005142
ACCESS-CM2,historical,1961,7.35820866
ACCESS-CM2,historical,1962,7.85786581
ACCESS-CM2,historical,1963,7.07014847
ACCESS-CM2,historical,1964,7.63049603
ACCESS-CM2,historical,1965,6.88703728
ACCESS-CM2,historical,1966,8.50618744
ACCESS-CM2,historical,1967,6.72886944
ACCESS-CM2,historical,1968,7.40089989
ACCESS-CM2,historical,1969,7.77132082
ACCESS-CM2,historical,1970,7.49682617
ACCESS-CM2,historical,1971,7.63926268
ACCESS-CM2,historical,1972,7.35745478
ACCESS-CM2,historical,1973,6.79588318
ACCESS-CM2,historical,1974,7.50795507
ACCESS-CM2,historical,1975,7.68979931
ACCESS-CM2,historical,1976,7.47413349
ACCESS-CM2,historical,1977,7.22377491
ACCESS-CM2,historical,1978,7.44785690
ACCESS-CM2,historical,1979,7.21587324
ACCESS-CM2,historical,1980,6.33441687
ACCESS-CM2,historical,1981,7.97356939
ACCESS-CM2,historical,1982,7.77588320
ACCESS-CM2,historical,1983,7.23558569
ACCESS-CM2,historical,1984,6.81103325
ACCESS-CM2,historical,1985,7.07214212
ACCESS-CM2,historical,1986,7.79217672
ACCESS-CM2,historical,1987,7.32712507
ACCESS-CM2,historical,1988,7.20787001
ACCESS-CM2,historical,1989,7.39734221
ACCESS-CM2,historical,1990,6.73044443
ACCESS-CM2,historical,1991,6.56117153
ACCESS-CM2,historical,1992,7.95227766
ACCESS-CM2,historical,1993,6.61651373
ACCESS-CM2,historical,1994,6.51855946
ACCESS-CM2,historical,1995,7.51960373
ACCESS-CM2,historical,1996,6.93381786
ACCESS-CM2,historical,1997,7.63140488
ACCESS-CM2,historical,1998,7.18372202
ACCESS-CM2,historical,1999,7.25954819
ACCESS-CM2,historical,2000,7.91693783
ACCESS-CM2,historical,2001,7.01396465
ACCESS-CM2,historical,2002,7.47471380
ACCESS-CM2,historical,2003,6.88077831
ACCESS-CM2,historical,2004,6.98982191
ACCESS-CM2,historical,2005,6.67461824
ACCESS-CM2,historical,2006,7.91284084
ACCESS-CM2,historical,2007,7.11645794
ACCESS-CM2,historical,2008,7.21727514
ACCESS-CM2,historical,2009,7.91001654
ACCESS-CM2,historical,2010,7.84485722
ACCESS-CM2,historical,2011,7.49207592
ACCESS-CM2,historical,2012,7.61798143
ACCESS-CM2,historical,2013,7.12558842
ACCESS-CM2,historical,2014,8.44594002
ACCESS-CM2,ssp126,2015,8.13187790
ACCESS-CM2,ssp126,2016,7.15655041
ACCESS-CM2,ssp126,2017,7.03957367
ACCESS-CM2,ssp126,2018,6.78246784
ACCESS-CM2,ssp126,2019,6.74234772
ACCESS-CM2,ssp126,2020,6.96892548
ACCESS-CM2,ssp126,2021,6.67405128
ACCESS-CM2,ssp126,2022,7.25223207
ACCESS-CM2,ssp126,2023,7.52008247
ACCESS-CM2,ssp126,2024,8.24504948
ACCESS-CM2,ssp126,2025,7.92687559
ACCESS-CM2,ssp126,2026,7.50819397
ACCESS-CM2,ssp126,2027,8.04856777
ACCESS-CM2,ssp126,2028,6.48937178
ACCESS-CM2,ssp126,2029,7.40432358
ACCESS-CM2,ssp126,2030,6.56730080
ACCESS-CM2,ssp126,2031,7.82288074
ACCESS-CM2,ssp126,2032,7.62408686
ACCESS-CM2,ssp126,2033,7.16281891
ACCESS-CM2,ssp126,2034,6.92841339
ACCESS-CM2,ssp126,2035,6.92182016
ACCESS-CM2,ssp126,2036,7.18623018
ACCESS-CM2,ssp126,2037,7.47910833
ACCESS-CM2,ssp126,2038,7.22193193
ACCESS-CM2,ssp126,2039,7.39667654
ACCESS-CM2,ssp126,2040,7.77291536
ACCESS-CM2,ssp126,2041,6.92642593
ACCESS-CM2,ssp126,2042,6.76651955
ACCESS-CM2,ssp126,2043,6.56169748
ACCESS-CM2,ssp126,2044,7.22713709
ACCESS-CM2,ssp126,2045,6.68674707
ACCESS-CM2,ssp126,2046,7.67666864
ACCESS-CM2,ssp126,2047,6.25892210
ACCESS-CM2,ssp126,2048,7.82501936
ACCESS-CM2,ssp126,2049,6.92045498
ACCESS-CM2,ssp126,2050,7.76092863
ACCESS-CM2,ssp126,2051,8.07056904
ACCESS-CM2,ssp126,2052,6.75238752
ACCESS-CM2,ssp126,2053,7.14905262
ACCESS-CM2,ssp126,2054,7.35593081
ACCESS-CM2,ssp126,2055,7.06665707
ACCESS-CM2,ssp126,2056,6.72591734
ACCESS-CM2,ssp126,2057,7.28201818
ACCESS-CM2,ssp126,2058,7.98871469
ACCESS-CM2,ssp126,2059,6.85712290
ACCESS-CM2,ssp126,2060,7.32456779
ACCESS-CM2,ssp126,2061,7.13106489
ACCESS-CM2,ssp126,2062,7.72447824
ACCESS-CM2,ssp126,2063,6.99711847
ACCESS-CM2,ssp126,2064,7.54389381
ACCESS-CM2,ssp126,2065,7.28030062
ACCESS-CM2,ssp126,2066,6.90401983
ACCESS-CM2,ssp126,2067,6.99793339
ACCESS-CM2,ssp126,2068,7.08502340
ACCESS-CM2,ssp126,2069,6.85431910
ACCESS-CM2,ssp126,2070,7.91124392
ACCESS-CM2,ssp126,2071,7.43726540
ACCESS-CM2,ssp126,2072,7.34456205
ACCESS-CM2,ssp126,2073,7.57146311
ACCESS-CM2,ssp126,2074,6.66557074
ACCESS-CM2,ssp126,2075,7.44117117
ACCESS-CM2,ssp126,2076,7.07078934
ACCESS-CM2,ssp126,2077,7.58423805
ACCESS-CM2,ssp126,2078,7.21402884
ACCESS-CM2,ssp126,2079,7.96803331
ACCESS-CM2,ssp126,2080,7.58868599
ACCESS-CM2,ssp126,2081,8.12697983
ACCESS-CM2,ssp126,2082,7.42294168
ACCESS-CM2,ssp126,2083,7.15512228
ACCESS-CM2,ssp126,2084,7.00850916
ACCESS-CM2,ssp126,2085,7.14848375
ACCESS-CM2,ssp126,2086,6.64594126
ACCESS-CM2,ssp126,2087,7.26819897
ACCESS-CM2,ssp126,2088,7.12521839
ACCESS-CM2,ssp126,2089,7.31838703
ACCESS-CM2,ssp126,2090,6.70716381
ACCESS-CM2,ssp126,2091,7.65559721
ACCESS-CM2,ssp126,2092,6.24384689
ACCESS-CM2,ssp126,2093,6.84865332
ACCESS-CM2,ssp126,2094,6.97107029
ACCESS-CM2,ssp126,2095,7.24297810
ACCESS-CM2,ssp126,2096,8.95498276
ACCESS-CM2,ssp126,2097,7.07363558
ACCESS-CM2,ssp126,2098,7.37428904
ACCESS-CM2,ssp126,2099,7.50245571
ACCESS-CM2,ssp126,2100,7.27193832
ACCESS-CM2,ssp245,2015,8.32656860
ACCESS-CM2,ssp245,2016,8.07635975
ACCESS-CM2,ssp245,2017,7.59389114
ACCESS-CM2,ssp245,2018,7.06059599
ACCESS-CM2,ssp245,2019,7.24648190
ACCESS-CM2,ssp245,2020,6.45001411
