model,experiment,year,pr
ACCESS-CM2,historical,1960,138.74845577
ACCESS-CM2,historical,1961,184.41528989
ACCESS-CM2,historical,1962,83.59482218
ACCESS-CM2,historical,1963,186.40141591
ACCESS-CM2,historical,1964,112.30349064
ACCESS-CM2,historical,1965,169.90106131
ACCESS-CM2,historical,1966,116.40735450
ACCESS-CM2,historical,1967,147.95066129
ACCESS-CM2,historical,1968,148.55311162
ACCESS-CM2,historical,1969,115.43839365
ACCESS-CM2,historical,1970,146.37282435
ACCESS-CM2,historical,1971,135.71120993
ACCESS-CM2,historical,1972,61.41280568
ACCESS-CM2,historical,1973,129.77479116
ACCESS-CM2,historical,1974,215.56418277
ACCESS-CM2,historical,1975,189.86165131
ACCESS-CM2,historical,1976,97.02214911
ACCESS-CM2,historical,1977,92.87086591
ACCESS-CM2,historical,1978,146.72416057
ACCESS-CM2,historical,1979,105.47185444
ACCESS-CM2,historical,1980,188.19091438
ACCESS-CM2,historical,1981,103.82190928
ACCESS-CM2,historical,1982,227.27846404
ACCESS-CM2,historical,1983,95.52327972
ACCESS-CM2,historical,1984,214.39583580
ACCESS-CM2,historical,1985,106.78084094
ACCESS-CM2,historical,1986,243.16088420
ACCESS-CM2,historical,1987,106.18218284
ACCESS-CM2,historical,1988,194.02155171
ACCESS-CM2,historical,1989,123.58476944
ACCESS-CM2,historical,1990,264.01231075
ACCESS-CM2,historical,1991,101.47185016
ACCESS-CM2,historical,1992,101.45987802
ACCESS-CM2,historical,1993,87.64830785
ACCESS-CM2,historical,1994,199.65127877
ACCESS-CM2,historical,1995,52.25513444
ACCESS-CM2,historical,1996,187.53148386
ACCESS-CM2,historical,1997,163.22316724
ACCESS-CM2,historical,1998,159.29148118
ACCESS-CM2,historical,1999,173.38839040
ACCESS-CM2,historical,2000,133.26626015
ACCESS-CM2,historical,2001,170.11321313
ACCESS-CM2,historical,2002,85.11969781
ACCESS-CM2,historical,2003,89.17544951
ACCESS-CM2,historical,2004,198.72488318
ACCESS-CM2,historical,2005,134.95439934
ACCESS-CM2,historical,2006,130.88096977
ACCESS-CM2,historical,2007,146.88823750
ACCESS-CM2,historical,2008,165.04548245
ACCESS-CM2,historical,2009,268.37594292
ACCESS-CM2,historical,2010,176.15547148
ACCESS-CM2,historical,2011,89.89166281
ACCESS-CM2,historical,2012,199.40366590
ACCESS-CM2,historical,2013,87.95051197
ACCESS-CM2,historical,2014,147.32081818
ACCESS-CM2,ssp126,2015,137.21730099
ACCESS-CM2,ssp126,2016,195.79692661
ACCESS-CM2,ssp126,2017,258.40776960
ACCESS-CM2,ssp126,2018,226.37809453
ACCESS-CM2,ssp126,2019,221.08576378
ACCESS-CM2,ssp126,2020,117.26399871
ACCESS-CM2,ssp126,2021,97.25948944
ACCESS-CM2,ssp126,2022,161.40456354
ACCESS-CM2,ssp126,2023,114.93073796
ACCESS-CM2,ssp126,2024,156.99813853
ACCESS-CM2,ssp126,2025,142.67576745
ACCESS-CM2,ssp126,2026,171.50023820
ACCESS-CM2,ssp126,2027,68.50012565
ACCESS-CM2,ssp126,2028,155.75261034
ACCESS-CM2,ssp126,2029,317.97803606
ACCESS-CM2,ssp126,2030,95.44436981
ACCESS-CM2,ssp126,2031,158.33636953
ACCESS-CM2,ssp126,2032,121.68016634
ACCESS-CM2,ssp126,2033,121.77651203
ACCESS-CM2,ssp126,2034,165.70892596
ACCESS-CM2,ssp126,2035,157.52949927
ACCESS-CM2,ssp126,2036,180.10498434
ACCESS-CM2,ssp126,2037,135.56352729
ACCESS-CM2,ssp126,2038,161.51232145
ACCESS-CM2,ssp126,2039,145.71933815
ACCESS-CM2,ssp126,2040,138.06141178
ACCESS-CM2,ssp126,2041,153.37441215
ACCESS-CM2,ssp126,2042,123.95013227
ACCESS-CM2,ssp126,2043,259.98713452
ACCESS-CM2,ssp126,2044,179.63368323
ACCESS-CM2,ssp126,2045,120.34790001
ACCESS-CM2,ssp126,2046,99.20185531
ACCESS-CM2,ssp126,2047,108.88430717
ACCESS-CM2,ssp126,2048,124.32780102
ACCESS-CM2,ssp126,2049,84.23651704
ACCESS-CM2,ssp126,2050,125.00554161
ACCESS-CM2,ssp126,2051,112.23158377
ACCESS-CM2,ssp126,2052,134.26719518
ACCESS-CM2,ssp126,2053,121.76418979
ACCESS-CM2,ssp126,2054,88.34109978
ACCESS-CM2,ssp126,2055,90.82778724
ACCESS-CM2,ssp126,2056,45.14612951
ACCESS-CM2,ssp126,2057,137.95125558
ACCESS-CM2,ssp126,2058,183.96896126
ACCESS-CM2,ssp126,2059,103.02645938
ACCESS-CM2,ssp126,2060,88.95477765
ACCESS-CM2,ssp126,2061,164.44482132
ACCESS-CM2,ssp126,2062,175.91953702
ACCESS-CM2,ssp126,2063,147.56405447
ACCESS-CM2,ssp126,2064,80.96987739
ACCESS-CM2,ssp126,2065,90.93983078
ACCESS-CM2,ssp126,2066,183.82980814
ACCESS-CM2,ssp126,2067,57.51327657
ACCESS-CM2,ssp126,2068,97.57657111
ACCESS-CM2,ssp126,2069,193.03762542
ACCESS-CM2,ssp126,2070,124.92547170
ACCESS-CM2,ssp126,2071,125.64232985
ACCESS-CM2,ssp126,2072,312.84175570
ACCESS-CM2,ssp126,2073,146.01580215
ACCESS-CM2,ssp126,2074,163.12458890
ACCESS-CM2,ssp126,2075,221.75384691
ACCESS-CM2,ssp126,2076,150.86525550
ACCESS-CM2,ssp126,2077,202.66328075
ACCESS-CM2,ssp126,2078,86.82152478
ACCESS-CM2,ssp126,2079,182.29533169
ACCESS-CM2,ssp126,2080,185.51586254
ACCESS-CM2,ssp126,2081,145.22760798
ACCESS-CM2,ssp126,2082,185.66672187
ACCESS-CM2,ssp126,2083,131.48497252
ACCESS-CM2,ssp126,2084,163.89425762
ACCESS-CM2,ssp126,2085,181.42368090
ACCESS-CM2,ssp126,2086,132.47102327
ACCESS-CM2,ssp126,2087,28.61724217
ACCESS-CM2,ssp126,2088,163.90768280
ACCESS-CM2,ssp126,2089,109.61097303
ACCESS-CM2,ssp126,2090,112.13750520
ACCESS-CM2,ssp126,2091,192.33960150
ACCESS-CM2,ssp126,2092,55.12276117
ACCESS-CM2,ssp126,2093,312.64379557
ACCESS-CM2,ssp126,2094,105.94821268
ACCESS-CM2,ssp126,2095,112.11501571
ACCESS-CM2,ssp126,2096,124.64849697
ACCESS-CM2,ssp126,2097,70.43990340
ACCESS-CM2,ssp126,2098,168.90545357
