model,experiment,year,pr
ACCESS-CM2,historical,1960,220.43987248
ACCESS-CM2,historical,1961,356.48383867
ACCESS-CM2,historical,1962,401.05067232
ACCESS-CM2,historical,1963,382.01462376
ACCESS-CM2,historical,1964,438.42318441
ACCESS-CM2,historical,1965,340.31650210
ACCESS-CM2,historical,1966,468.13318884
ACCESS-CM2,historical,1967,339.45105078
ACCESS-CM2,historical,1968,290.05118837
ACCESS-CM2,historical,1969,238.05994475
ACCESS-CM2,historical,1970,263.40754704
ACCESS-CM2,historical,1971,384.42510661
ACCESS-CM2,historical,1972,351.42338327
ACCESS-CM2,historical,1973,290.69855427
ACCESS-CM2,historical,1974,228.08521678
ACCESS-CM2,historical,1975,314.16848323
ACCESS-CM2,historical,1976,510.91662388
ACCESS-CM2,historical,1977,313.66294487
ACCESS-CM2,historical,1978,394.55011348
ACCESS-CM2,historical,1979,177.96134441
ACCESS-CM2,historical,1980,472.45891128
ACCESS-CM2,historical,1981,378.67827237
ACCESS-CM2,historical,1982,373.21301713
ACCESS-CM2,historical,1983,329.25302710
ACCESS-CM2,historical,1984,324.40216793
ACCESS-CM2,historical,1985,288.85590583
ACCESS-CM2,historical,1986,380.18195727
ACCESS-CM2,historical,1987,314.77715122
ACCESS-CM2,historical,1988,172.49218134
ACCESS-CM2,historical,1989,441.24052699
ACCESS-CM2,historical,1990,226.71262013
ACCESS-CM2,historical,1991,308.60025631
ACCESS-CM2,historical,1992,260.73021359
ACCESS-CM2,historical,1993,226.79303106
ACCESS-CM2,historical,1994,322.64335476
ACCESS-CM2,historical,1995,266.27876232
ACCESS-CM2,historical,1996,327.02593398
ACCESS-CM2,historical,1997,373.90312783
ACCESS-CM2,historical,1998,343.66235892
ACCESS-CM2,historical,1999,344.41758756
ACCESS-CM2,historical,2000,253.24020319
ACCESS-CM2,historical,2001,265.49041316
ACCESS-CM2,historical,2002,419.46551473
ACCESS-CM2,historical,2003,251.02705853
ACCESS-CM2,historical,2004,303.74362840
ACCESS-CM2,historical,2005,301.16498890
ACCESS-CM2,historical,2006,283.20425939
