model,experiment,year,sfcWind
ACCESS-CM2,historical,1960,7.35917616
ACCESS-CM2,historical,1961,8.60509586
ACCESS-CM2,historical,1962,8.84983826
ACCESS-CM2,historical,1963,7.90719891
ACCESS-CM2,historical,1964,8.87447262
ACCESS-CM2,historical,1965,7.93301105
ACCESS-CM2,historical,1966,7.88597059
ACCESS-CM2,historical,1967,8.10342121
ACCESS-CM2,historical,1968,7.16816044
ACCESS-CM2,historical,1969,7.59569216
ACCESS-CM2,historical,1970,8.57089996
ACCESS-CM2,historical,1971,8.69523811
ACCESS-CM2,historical,1972,8.68118095
ACCESS-CM2,historical,1973,7.84174013
ACCESS-CM2,historical,1974,9.83493042
ACCESS-CM2,historical,1975,8.16300869
ACCESS-CM2,historical,1976,8.26823044
ACCESS-CM2,historical,1977,8.15213871
ACCESS-CM2,historical,1978,8.69393539
ACCESS-CM2,historical,1979,8.42991161
ACCESS-CM2,historical,1980,9.23500443
ACCESS-CM2,historical,1981,7.66594934
ACCESS-CM2,historical,1982,8.55838203
ACCESS-CM2,historical,1983,8.05001259
ACCESS-CM2,historical,1984,8.06543636
ACCESS-CM2,historical,1985,7.26227045
ACCESS-CM2,historical,1986,8.24810505
ACCESS-CM2,historical,1987,7.75105572
ACCESS-CM2,historical,1988,8.38748837
ACCESS-CM2,historical,1989,7.89264822
ACCESS-CM2,historical,1990,9.49854660
ACCESS-CM2,historical,1991,8.28999996
ACCESS-CM2,historical,1992,8.78664684
ACCESS-CM2,historical,1993,8.46554661
ACCESS-CM2,historical,1994,7.77803659
ACCESS-CM2,historical,1995,7.85314798
ACCESS-CM2,historical,1996,7.99163532
ACCESS-CM2,historical,1997,8.35431862
ACCESS-CM2,historical,1998,8.07467365
ACCESS-CM2,historical,1999,8.53574657
ACCESS-CM2,historical,2000,8.78883934
ACCESS-CM2,historical,2001,8.93437004
ACCESS-CM2,historical,2002,7.27476645
ACCESS-CM2,historical,2003,7.71069813
ACCESS-CM2,historical,2004,8.55885029
ACCESS-CM2,historical,2005,8.38698864
ACCESS-CM2,historical,2006,8.17238808
ACCESS-CM2,historical,2007,8.07656193
ACCESS-CM2,historical,2008,8.32847595
ACCESS-CM2,historical,2009,8.33810043
ACCESS-CM2,historical,2010,8.31946754
ACCESS-CM2,historical,2011,7.86337423
ACCESS-CM2,historical,2012,8.62648010
ACCESS-CM2,historical,2013,7.49458790
ACCESS-CM2,historical,2014,8.25027752
ACCESS-CM2,ssp126,2015,7.73500729
ACCESS-CM2,ssp126,2016,8.71739769
ACCESS-CM2,ssp126,2017,8.11779404
ACCESS-CM2,ssp126,2018,8.18463707
ACCESS-CM2,ssp126,2019,8.26453018
ACCESS-CM2,ssp126,2020,9.07882214
ACCESS-CM2,ssp126,2021,9.37510109
ACCESS-CM2,ssp126,2022,8.05330753
ACCESS-CM2,ssp126,2023,7.59391356
ACCESS-CM2,ssp126,2024,8.85453129
ACCESS-CM2,ssp126,2025,8.88612556
ACCESS-CM2,ssp126,2026,7.95574427
ACCESS-CM2,ssp126,2027,8.05306053
ACCESS-CM2,ssp126,2028,8.34920883
ACCESS-CM2,ssp126,2029,9.24309444
ACCESS-CM2,ssp126,2030,8.71574593
ACCESS-CM2,ssp126,2031,9.24396896
ACCESS-CM2,ssp126,2032,8.41636562
ACCESS-CM2,ssp126,2033,8.39990997
ACCESS-CM2,ssp126,2034,8.00988483
ACCESS-CM2,ssp126,2035,8.81302452
ACCESS-CM2,ssp126,2036,8.73958683
ACCESS-CM2,ssp126,2037,9.03692532
ACCESS-CM2,ssp126,2038,7.90069199
ACCESS-CM2,ssp126,2039,8.51431179
ACCESS-CM2,ssp126,2040,9.47186089
ACCESS-CM2,ssp126,2041,9.14315891
ACCESS-CM2,ssp126,2042,8.91395760
ACCESS-CM2,ssp126,2043,8.59672832
ACCESS-CM2,ssp126,2044,7.27381325
ACCESS-CM2,ssp126,2045,8.38670540
ACCESS-CM2,ssp126,2046,9.18149757
