model,experiment,year,tas
ACCESS-CM2,historical,1960,278.96102905
ACCESS-CM2,historical,1961,279.37557983
ACCESS-CM2,historical,1962,279.54861450
ACCESS-CM2,historical,1963,279.10565186
ACCESS-CM2,historical,1964,278.48693848
ACCESS-CM2,historical,1965,278.54525757
ACCESS-CM2,historical,1966,278.52853394
ACCESS-CM2,historical,1967,277.68032837
ACCESS-CM2,historical,1968,278.84823608
ACCESS-CM2,historical,1969,278.74194336
ACCESS-CM2,historical,1970,278.53540039
ACCESS-CM2,historical,1971,278.06909180
ACCESS-CM2,historical,1972,277.76367188
ACCESS-CM2,historical,1973,279.05728149
ACCESS-CM2,historical,1974,278.28619385
ACCESS-CM2,historical,1975,278.01907349
ACCESS-CM2,historical,1976,278.33505249
ACCESS-CM2,historical,1977,278.47052002
ACCESS-CM2,historical,1978,279.16030884
ACCESS-CM2,historical,1979,278.72076416
ACCESS-CM2,historical,1980,279.32150269
ACCESS-CM2,historical,1981,279.55163574
ACCESS-CM2,historical,1982,278.56622314
ACCESS-CM2,historical,1983,278.36923218
ACCESS-CM2,historical,1984,278.19973755
ACCESS-CM2,historical,1985,278.46124268
ACCESS-CM2,historical,1986,278.39492798
ACCESS-CM2,historical,1987,278.96914673
ACCESS-CM2,historical,1988,279.28967285
ACCESS-CM2,historical,1989,278.99163818
ACCESS-CM2,historical,1990,279.68765259
ACCESS-CM2,historical,1991,278.34478760
ACCESS-CM2,historical,1992,277.98071289
ACCESS-CM2,historical,1993,279.27389526
ACCESS-CM2,historical,1994,278.94625854
ACCESS-CM2,historical,1995,279.16333008
ACCESS-CM2,historical,1996,277.99270630
ACCESS-CM2,historical,1997,279.02633667
ACCESS-CM2,historical,1998,278.87030029
ACCESS-CM2,historical,1999,278.63040161
ACCESS-CM2,historical,2000,279.07107544
ACCESS-CM2,historical,2001,278.33099365
ACCESS-CM2,historical,2002,279.03405762
ACCESS-CM2,historical,2003,279.46823120
ACCESS-CM2,historical,2004,279.89923096
ACCESS-CM2,historical,2005,279.58758545
ACCESS-CM2,historical,2006,279.11093140
ACCESS-CM2,historical,2007,279.42831421
ACCESS-CM2,historical,2008,277.98770142
ACCESS-CM2,historical,2009,279.66299438
ACCESS-CM2,historical,2010,278.38244629
ACCESS-CM2,historical,2011,278.84719849
ACCESS-CM2,historical,2012,279.11215210
ACCESS-CM2,historical,2013,279.77197266
ACCESS-CM2,historical,2014,279.49761963
ACCESS-CM2,ssp126,2015,278.61026001
ACCESS-CM2,ssp126,2016,278.69625854
ACCESS-CM2,ssp126,2017,279.15460205
ACCESS-CM2,ssp126,2018,279.88946533
ACCESS-CM2,ssp126,2019,279.82489014
ACCESS-CM2,ssp126,2020,280.37573242
ACCESS-CM2,ssp126,2021,279.95407104
ACCESS-CM2,ssp126,2022,278.60232544
ACCESS-CM2,ssp126,2023,279.53466797
ACCESS-CM2,ssp126,2024,279.68173218
ACCESS-CM2,ssp126,2025,279.42803955
ACCESS-CM2,ssp126,2026,279.49334717
ACCESS-CM2,ssp126,2027,278.99694824
ACCESS-CM2,ssp126,2028,279.22247314
ACCESS-CM2,ssp126,2029,279.71508789
ACCESS-CM2,ssp126,2030,280.17065430
ACCESS-CM2,ssp126,2031,278.82461548
ACCESS-CM2,ssp126,2032,279.53717041
ACCESS-CM2,ssp126,2033,279.17721558
ACCESS-CM2,ssp126,2034,279.76202393
ACCESS-CM2,ssp126,2035,278.98510742
ACCESS-CM2,ssp126,2036,279.87246704
ACCESS-CM2,ssp126,2037,279.73413086
ACCESS-CM2,ssp126,2038,280.02053833
