model,experiment,year,sfcWind
ACCESS-CM2,historical,1960,4.86175680
ACCESS-CM2,historical,1961,6.07462692
ACCESS-CM2,historical,1962,6.82808065
ACCESS-CM2,historical,1963,6.00779200
ACCESS-CM2,historical,1964,6.41850138
ACCESS-CM2,historical,1965,4.58558369
ACCESS-CM2,historical,1966,6.14216137
ACCESS-CM2,historical,1967,6.02040243
ACCESS-CM2,historical,1968,4.35214186
ACCESS-CM2,historical,1969,5.06878233
ACCESS-CM2,historical,1970,5.51086998
ACCESS-CM2,historical,1971,6.69126368
ACCESS-CM2,historical,1972,5.62309742
ACCESS-CM2,historical,1973,5.39785099
ACCESS-CM2,historical,1974,7.13189840
ACCESS-CM2,historical,1975,5.00517464
ACCESS-CM2,historical,1976,6.74332094
ACCESS-CM2,historical,1977,6.12116241
ACCESS-CM2,historical,1978,5.97879648
ACCESS-CM2,historical,1979,5.99222279
ACCESS-CM2,historical,1980,6.75274324
ACCESS-CM2,historical,1981,5.49627113
ACCESS-CM2,historical,1982,6.36712313
ACCESS-CM2,historical,1983,5.05494404
ACCESS-CM2,historical,1984,5.56521893
ACCESS-CM2,historical,1985,4.45177269
ACCESS-CM2,historical,1986,6.00164557
ACCESS-CM2,historical,1987,5.48351908
ACCESS-CM2,historical,1988,6.00163460
ACCESS-CM2,historical,1989,5.49787998
ACCESS-CM2,historical,1990,6.33465910
ACCESS-CM2,historical,1991,5.02394867
ACCESS-CM2,historical,1992,6.34291983
ACCESS-CM2,historical,1993,5.76325893
ACCESS-CM2,historical,1994,5.17271328
ACCESS-CM2,historical,1995,5.30106211
ACCESS-CM2,historical,1996,5.64227629
ACCESS-CM2,historical,1997,5.39918518
ACCESS-CM2,historical,1998,5.92255926
ACCESS-CM2,historical,1999,6.43157387
ACCESS-CM2,historical,2000,6.19858646
ACCESS-CM2,historical,2001,6.46439409
ACCESS-CM2,historical,2002,5.05975676
ACCESS-CM2,historical,2003,4.70494890
ACCESS-CM2,historical,2004,5.97285652
ACCESS-CM2,historical,2005,5.57637739
ACCESS-CM2,historical,2006,5.05829573
ACCESS-CM2,historical,2007,6.07215786
ACCESS-CM2,historical,2008,5.51199961
ACCESS-CM2,historical,2009,5.56408644
ACCESS-CM2,historical,2010,5.61103392
ACCESS-CM2,historical,2011,5.13432789
ACCESS-CM2,historical,2012,6.13866806
ACCESS-CM2,historical,2013,4.25987434
ACCESS-CM2,historical,2014,5.26719904
ACCESS-CM2,ssp126,2015,6.01245451
ACCESS-CM2,ssp126,2016,5.68036938
ACCESS-CM2,ssp126,2017,5.80325794
ACCESS-CM2,ssp126,2018,6.47110033
ACCESS-CM2,ssp126,2019,5.39477015
ACCESS-CM2,ssp126,2020,6.54193163
ACCESS-CM2,ssp126,2021,6.86946058
ACCESS-CM2,ssp126,2022,5.72074747
ACCESS-CM2,ssp126,2023,4.72937155
ACCESS-CM2,ssp126,2024,6.42215014
ACCESS-CM2,ssp126,2025,5.79372883
ACCESS-CM2,ssp126,2026,5.35983562
ACCESS-CM2,ssp126,2027,5.12409830
ACCESS-CM2,ssp126,2028,5.94791698
ACCESS-CM2,ssp126,2029,6.13835573
ACCESS-CM2,ssp126,2030,6.21965981
ACCESS-CM2,ssp126,2031,6.21052265
ACCESS-CM2,ssp126,2032,6.37121344
ACCESS-CM2,ssp126,2033,5.76113176
ACCESS-CM2,ssp126,2034,5.37962437
ACCESS-CM2,ssp126,2035,6.89186764
ACCESS-CM2,ssp126,2036,6.52534962
ACCESS-CM2,ssp126,2037,6.85112286
ACCESS-CM2,ssp126,2038,5.73236799
ACCESS-CM2,ssp126,2039,5.84700584
ACCESS-CM2,ssp126,2040,7.32004023
ACCESS-CM2,ssp126,2041,6.37832308
ACCESS-CM2,ssp126,2042,6.33981419
ACCESS-CM2,ssp126,2043,5.61562395
ACCESS-CM2,ssp126,2044,4.59756470
ACCESS-CM2,ssp126,2045,4.92955637
ACCESS-CM2,ssp126,2046,6.69109249
ACCESS-CM2,ssp126,2047,5.54922819
ACCESS-CM2,ssp126,2048,5.01691771
ACCESS-CM2,ssp126,2049,6.57307911
ACCESS-CM2,ssp126,2050,6.42287350
ACCESS-CM2,ssp126,2051,5.32304573
ACCESS-CM2,ssp126,2052,5.43631506
ACCESS-CM2,ssp126,2053,4.28517485
ACCESS-CM2,ssp126,2054,5.84791517
ACCESS-CM2,ssp126,2055,4.27581024
ACCESS-CM2,ssp126,2056,4.78803968
ACCESS-CM2,ssp126,2057,5.97377205
ACCESS-CM2,ssp126,2058,4.77901506
ACCESS-CM2,ssp126,2059,6.91771412
ACCESS-CM2,ssp126,2060,5.23353386
ACCESS-CM2,ssp126,2061,6.05767107
ACCESS-CM2,ssp126,2062,4.77998257
ACCESS-CM2,ssp126,2063,6.82246733
ACCESS-CM2,ssp126,2064,4.76431751
ACCESS-CM2,ssp126,2065,5.50688744
ACCESS-CM2,ssp126,2066,6.96750116
ACCESS-CM2,ssp126,2067,5.74897957
ACCESS-CM2,ssp126,2068,6.73146582
ACCESS-CM2,ssp126,2069,4.39925432
ACCESS-CM2,ssp126,2070,5.67980528
ACCESS-CM2,ssp126,2071,5.90580559
ACCESS-CM2,ssp126,2072,5.86214685
ACCESS-CM2,ssp126,2073,5.20369434
ACCESS-CM2,ssp126,2074,5.52990675
ACCESS-CM2,ssp126,2075,5.87787104
ACCESS-CM2,ssp126,2076,5.85892677
ACCESS-CM2,ssp126,2077,5.53985071
ACCESS-CM2,ssp126,2078,4.67259884
ACCESS-CM2,ssp126,2079,5.84025621
ACCESS-CM2,ssp126,2080,4.93418789
ACCESS-CM2,ssp126,2081,4.74054670
ACCESS-CM2,ssp126,2082,5.02796841
ACCESS-CM2,ssp126,2083,5.23544168
ACCESS-CM2,ssp126,2084,6.75872993
ACCESS-CM2,ssp126,2085,5.31874228
ACCESS-CM2,ssp126,2086,5.63142109
ACCESS-CM2,ssp126,2087,5.44407701
ACCESS-CM2,ssp126,2088,5.08252382
ACCESS-CM2,ssp126,2089,6.74267578
ACCESS-CM2,ssp126,2090,6.60864782
ACCESS-CM2,ssp126,2091,5.32317066
ACCESS-CM2,ssp126,2092,5.52821350
ACCESS-CM2,ssp126,2093,4.82027006
ACCESS-CM2,ssp126,2094,5.95230246
ACCESS-CM2,ssp126,2095,5.92161465
ACCESS-CM2,ssp126,2096,4.31329584
ACCESS-CM2,ssp126,2097,5.78050613
ACCESS-CM2,ssp126,2098,5.21641350
ACCESS-CM2,ssp126,2099,5.45228672
ACCESS-CM2,ssp126,2100,6.08564568
ACCESS-CM2,ssp245,2015,5.16694164
ACCESS-CM2,ssp245,2016,5.64088058
ACCESS-CM2,ssp245,2017,5.31950808
ACCESS-CM2,ssp245,2018,7.85841894
ACCESS-CM2,ssp245,2019,4.98587561
ACCESS-CM2,ssp245,2020,7.22952795
ACCESS-CM2,ssp245,2021,5.09864283
ACCESS-CM2,ssp245,2022,4.98173571
ACCESS-CM2,ssp245,2023,6.58087873
ACCESS-CM2,ssp245,2024,4.97123003
ACCESS-CM2,ssp245,2025,5.84110832
ACCESS-CM2,ssp245,2026,6.15726757
ACCESS-CM2,ssp245,2027,4.87208939
