model,experiment,year,sfcWind
ACCESS-CM2,historical,1960,3.61321545
ACCESS-CM2,historical,1961,2.95395422
ACCESS-CM2,historical,1962,2.97898602
ACCESS-CM2,historical,1963,2.61238074
ACCESS-CM2,historical,1964,3.27530885
ACCESS-CM2,historical,1965,2.48438931
ACCESS-CM2,historical,1966,3.65003920
ACCESS-CM2,historical,1967,2.83243036
ACCESS-CM2,historical,1968,3.15084004
ACCESS-CM2,historical,1969,2.93608665
ACCESS-CM2,historical,1970,2.94629645
ACCESS-CM2,historical,1971,2.54662442
ACCESS-CM2,historical,1972,3.15593600
ACCESS-CM2,historical,1973,2.98746324
ACCESS-CM2,historical,1974,2.50769234
ACCESS-CM2,historical,1975,2.98458886
ACCESS-CM2,historical,1976,3.26149869
ACCESS-CM2,historical,1977,2.60798287
ACCESS-CM2,historical,1978,2.47885966
ACCESS-CM2,historical,1979,2.92880154
ACCESS-CM2,historical,1980,2.71838760
ACCESS-CM2,historical,1981,3.20937729
ACCESS-CM2,historical,1982,2.89260936
ACCESS-CM2,historical,1983,3.86706066
ACCESS-CM2,historical,1984,2.52590895
ACCESS-CM2,historical,1985,2.48820758
ACCESS-CM2,historical,1986,3.13366032
ACCESS-CM2,historical,1987,3.20079231
ACCESS-CM2,historical,1988,2.64409280
ACCESS-CM2,historical,1989,2.65366316
ACCESS-CM2,historical,1990,3.13620710
ACCESS-CM2,historical,1991,2.49867988
ACCESS-CM2,historical,1992,2.81746221
ACCESS-CM2,historical,1993,2.66666651
ACCESS-CM2,historical,1994,2.57401228
ACCESS-CM2,historical,1995,2.69502044
ACCESS-CM2,historical,1996,2.53978682
ACCESS-CM2,historical,1997,3.10214424
ACCESS-CM2,historical,1998,2.73541474
ACCESS-CM2,historical,1999,2.66078305
ACCESS-CM2,historical,2000,3.28908658
ACCESS-CM2,historical,2001,3.02875519
ACCESS-CM2,historical,2002,3.47621465
ACCESS-CM2,historical,2003,3.05576634
ACCESS-CM2,historical,2004,2.65462518
ACCESS-CM2,historical,2005,2.81665802
ACCESS-CM2,historical,2006,3.29065418
ACCESS-CM2,historical,2007,3.26536679
ACCESS-CM2,historical,2008,2.78279376
ACCESS-CM2,historical,2009,2.80790186
ACCESS-CM2,historical,2010,2.29784679
ACCESS-CM2,historical,2011,2.41966414
ACCESS-CM2,historical,2012,3.12193847
ACCESS-CM2,historical,2013,2.61291552
ACCESS-CM2,historical,2014,3.42710400
ACCESS-CM2,ssp126,2015,2.73410630
ACCESS-CM2,ssp126,2016,2.67757106
ACCESS-CM2,ssp126,2017,2.27612114
ACCESS-CM2,ssp126,2018,2.72782302
ACCESS-CM2,ssp126,2019,2.57458353
ACCESS-CM2,ssp126,2020,2.87217999
ACCESS-CM2,ssp126,2021,2.80142784
ACCESS-CM2,ssp126,2022,2.58550382
ACCESS-CM2,ssp126,2023,2.09651589
