model,experiment,year,sfcWind
ACCESS-CM2,historical,1960.00000000,5.67772198
ACCESS-CM2,historical,1961.00000000,5.01210976
ACCESS-CM2,historical,1962.00000000,5.59820318
ACCESS-CM2,historical,1963.00000000,5.08827209
ACCESS-CM2,historical,1964.00000000,5.62695646
ACCESS-CM2,historical,1965.00000000,4.76800156
ACCESS-CM2,historical,1966.00000000,5.61139679
ACCESS-CM2,historical,1967.00000000,5.88987732
ACCESS-CM2,historical,1968.00000000,5.30675840
ACCESS-CM2,historical,1969.00000000,5.40868902
ACCESS-CM2,historical,1970.00000000,4.84315825
ACCESS-CM2,historical,1971.00000000,5.24162865
ACCESS-CM2,historical,1972.00000000,5.21653128
ACCESS-CM2,historical,1973.00000000,5.00142908
ACCESS-CM2,historical,1974.00000000,5.46265936
ACCESS-CM2,historical,1975.00000000,5.16257858
ACCESS-CM2,historical,1976.00000000,5.15653038
ACCESS-CM2,historical,1977.00000000,5.13432837
ACCESS-CM2,historical,1978.00000000,4.98501730
ACCESS-CM2,historical,1979.00000000,5.31793070
ACCESS-CM2,historical,1980.00000000,4.64515114
ACCESS-CM2,historical,1981.00000000,5.87483978
ACCESS-CM2,historical,1982.00000000,4.77346849
ACCESS-CM2,historical,1983.00000000,5.85178232
ACCESS-CM2,historical,1984.00000000,5.30564308
ACCESS-CM2,historical,1985.00000000,4.70861959
ACCESS-CM2,historical,1986.00000000,5.12622118
ACCESS-CM2,historical,1987.00000000,5.16635513
ACCESS-CM2,historical,1988.00000000,5.08822393
ACCESS-CM2,historical,1989.00000000,5.35293913
ACCESS-CM2,historical,1990.00000000,4.72269440
ACCESS-CM2,historical,1991.00000000,4.68231392
ACCESS-CM2,historical,1992.00000000,5.36341667
ACCESS-CM2,historical,1993.00000000,4.61567640
ACCESS-CM2,historical,1994.00000000,4.88811922
ACCESS-CM2,historical,1995.00000000,4.90226936
ACCESS-CM2,historical,1996.00000000,4.97870207
ACCESS-CM2,historical,1997.00000000,4.53237724
ACCESS-CM2,historical,1998.00000000,4.74412346
ACCESS-CM2,historical,1999.00000000,5.43858099
ACCESS-CM2,historical,2000.00000000,5.95450974
ACCESS-CM2,historical,2001.00000000,4.99473953
ACCESS-CM2,historical,2002.00000000,5.56521368
ACCESS-CM2,historical,2003.00000000,4.56317854
ACCESS-CM2,historical,2004.00000000,5.20165920
ACCESS-CM2,historical,2005.00000000,4.31850147
ACCESS-CM2,historical,2006.00000000,5.26842499
ACCESS-CM2,historical,2007.00000000,4.66606188
ACCESS-CM2,historical,2008.00000000,5.69390345
ACCESS-CM2,historical,2009.00000000,4.86741781
ACCESS-CM2,historical,2010.00000000,5.07621241
ACCESS-CM2,historical,2011.00000000,5.16893291
ACCESS-CM2,historical,2012.00000000,5.00891447
ACCESS-CM2,historical,2013.00000000,5.26959658
ACCESS-CM2,historical,2014.00000000,5.19949675
ACCESS-CM2,historical,2015.00000000,4.90119743
ACCESS-CM2,ssp126,2015.00000000,5.53401041
ACCESS-CM2,ssp126,2016.00000000,4.84593153
ACCESS-CM2,ssp126,2017.00000000,4.62792158
ACCESS-CM2,ssp126,2018.00000000,4.92065668
ACCESS-CM2,ssp126,2019.00000000,4.82485533
ACCESS-CM2,ssp126,2020.00000000,4.80271101
ACCESS-CM2,ssp126,2021.00000000,5.12406206
ACCESS-CM2,ssp126,2022.00000000,5.05729151
ACCESS-CM2,ssp126,2023.00000000,4.89959335
ACCESS-CM2,ssp126,2024.00000000,5.71026850
ACCESS-CM2,ssp126,2025.00000000,5.07191420
ACCESS-CM2,ssp126,2026.00000000,5.37546682
ACCESS-CM2,ssp126,2027.00000000,5.43288469
ACCESS-CM2,ssp126,2028.00000000,5.07716322
ACCESS-CM2,ssp126,2029.00000000,4.64606333
ACCESS-CM2,ssp126,2030.00000000,4.54931211
ACCESS-CM2,ssp126,2031.00000000,5.48061895
ACCESS-CM2,ssp126,2032.00000000,5.40544748
ACCESS-CM2,ssp126,2033.00000000,4.68568850
ACCESS-CM2,ssp126,2034.00000000,4.95777082
ACCESS-CM2,ssp126,2035.00000000,4.62397528
ACCESS-CM2,ssp126,2036.00000000,4.88461304
ACCESS-CM2,ssp126,2037.00000000,5.06380033
ACCESS-CM2,ssp126,2038.00000000,4.97542191
ACCESS-CM2,ssp126,2039.00000000,5.05505180
ACCESS-CM2,ssp126,2040.00000000,5.27162790
ACCESS-CM2,ssp126,2041.00000000,4.96800756
ACCESS-CM2,ssp126,2042.00000000,4.48920822
ACCESS-CM2,ssp126,2043.00000000,4.70981312
ACCESS-CM2,ssp126,2044.00000000,4.53640938
ACCESS-CM2,ssp126,2045.00000000,4.67305326
ACCESS-CM2,ssp126,2046.00000000,5.27609777
ACCESS-CM2,ssp126,2047.00000000,4.61251640
ACCESS-CM2,ssp126,2048.00000000,5.21803522
ACCESS-CM2,ssp126,2049.00000000,5.06956863
ACCESS-CM2,ssp126,2050.00000000,4.30416918
ACCESS-CM2,ssp126,2051.00000000,5.25239611
ACCESS-CM2,ssp126,2052.00000000,4.83285141
ACCESS-CM2,ssp126,2053.00000000,4.93994331
ACCESS-CM2,ssp126,2054.00000000,4.87638664
ACCESS-CM2,ssp126,2055.00000000,4.81430674
ACCESS-CM2,ssp126,2056.00000000,4.69159222
ACCESS-CM2,ssp126,2057.00000000,4.90276051
ACCESS-CM2,ssp126,2058.00000000,4.95575666
ACCESS-CM2,ssp126,2059.00000000,4.46849394
ACCESS-CM2,ssp126,2060.00000000,4.72388077
ACCESS-CM2,ssp126,2061.00000000,5.20290232
ACCESS-CM2,ssp126,2062.00000000,5.36462593
ACCESS-CM2,ssp126,2063.00000000,4.69634581
ACCESS-CM2,ssp126,2064.00000000,5.45205355
ACCESS-CM2,ssp126,2065.00000000,4.51775408
ACCESS-CM2,ssp126,2066.00000000,5.06374598
ACCESS-CM2,ssp126,2067.00000000,4.91895580
ACCESS-CM2,ssp126,2068.00000000,4.54083300
ACCESS-CM2,ssp126,2069.00000000,5.21518278
ACCESS-CM2,ssp126,2070.00000000,5.21203375
ACCESS-CM2,ssp126,2071.00000000,5.11844015
ACCESS-CM2,ssp126,2072.00000000,4.51734066
ACCESS-CM2,ssp126,2073.00000000,4.87542534
ACCESS-CM2,ssp126,2074.00000000,5.23296404
ACCESS-CM2,ssp126,2075.00000000,5.41158724
ACCESS-CM2,ssp126,2076.00000000,4.67087889
ACCESS-CM2,ssp126,2077.00000000,4.86798477
ACCESS-CM2,ssp126,2078.00000000,4.67741728
ACCESS-CM2,ssp126,2079.00000000,4.69585371
ACCESS-CM2,ssp126,2080.00000000,5.33214998
ACCESS-CM2,ssp126,2081.00000000,5.38798523
ACCESS-CM2,ssp126,2082.00000000,4.41817331
ACCESS-CM2,ssp126,2083.00000000,5.15892744
ACCESS-CM2,ssp126,2084.00000000,4.74706459
ACCESS-CM2,ssp126,2085.00000000,4.85437059
ACCESS-CM2,ssp126,2086.00000000,4.49137497
ACCESS-CM2,ssp126,2087.00000000,4.88911819
ACCESS-CM2,ssp126,2088.00000000,4.77355623
ACCESS-CM2,ssp126,2089.00000000,4.58215857
ACCESS-CM2,ssp126,2090.00000000,4.27897787
ACCESS-CM2,ssp126,2091.00000000,5.22635221
ACCESS-CM2,ssp126,2092.00000000,4.59257698
ACCESS-CM2,ssp126,2093.00000000,4.58229208
ACCESS-CM2,ssp126,2094.00000000,4.61622810
ACCESS-CM2,ssp126,2095.00000000,5.23243523
ACCESS-CM2,ssp126,2096.00000000,5.45097971
ACCESS-CM2,ssp126,2097.00000000,4.81427145
ACCESS-CM2,ssp126,2098.00000000,5.13757706
ACCESS-CM2,ssp126,2099.00000000,4.58976603
ACCESS-CM2,ssp126,2100.00000000,4.80844641
ACCESS-CM2,ssp245,2015.00000000,5.18740702
ACCESS-CM2,ssp245,2016.00000000,5.64049149
ACCESS-CM2,ssp245,2017.00000000,5.25602484
ACCESS-CM2,ssp245,2018.00000000,5.00386000
ACCESS-CM2,ssp245,2019.00000000,5.28405666
ACCESS-CM2,ssp245,2020.00000000,4.64954376
ACCESS-CM2,ssp245,2021.00000000,4.81304836
ACCESS-CM2,ssp245,2022.00000000,4.83305597
ACCESS-CM2,ssp245,2023.00000000,5.15812063
ACCESS-CM2,ssp245,2024.00000000,5.04088831
ACCESS-CM2,ssp245,2025.00000000,4.95042419
ACCESS-CM2,ssp245,2026.00000000,4.91359758
ACCESS-CM2,ssp245,2027.00000000,4.68444061
ACCESS-CM2,ssp245,2028.00000000,5.02741671
ACCESS-CM2,ssp245,2029.00000000,5.07193518
ACCESS-CM2,ssp245,2030.00000000,4.82048416
ACCESS-CM2,ssp245,2031.00000000,5.18938780
ACCESS-CM2,ssp245,2032.00000000,4.98234606
ACCESS-CM2,ssp245,2033.00000000,4.87570763
ACCESS-CM2,ssp245,2034.00000000,4.53614664
ACCESS-CM2,ssp245,2035.00000000,4.34455681
ACCESS-CM2,ssp245,2036.00000000,4.84190226
ACCESS-CM2,ssp245,2037.00000000,4.35666513
ACCESS-CM2,ssp245,2038.00000000,5.59163618
ACCESS-CM2,ssp245,2039.00000000,4.54234171
