model,experiment,year,pr
ACCESS-CM2,historical,1960,1313.47236804
ACCESS-CM2,historical,1961,629.14353414
ACCESS-CM2,historical,1962,1573.02096395
ACCESS-CM2,historical,1963,1078.92862646
ACCESS-CM2,historical,1964,1385.95583764
ACCESS-CM2,historical,1965,750.37680157
ACCESS-CM2,historical,1966,1308.96813150
ACCESS-CM2,historical,1967,718.97442029
ACCESS-CM2,historical,1968,1346.13449230
ACCESS-CM2,historical,1969,1193.58591221
ACCESS-CM2,historical,1970,978.74349984
ACCESS-CM2,historical,1971,1195.04583220
ACCESS-CM2,historical,1972,1271.15738272
ACCESS-CM2,historical,1973,1292.45098065
ACCESS-CM2,historical,1974,934.20558403
ACCESS-CM2,historical,1975,1139.93368356
ACCESS-CM2,historical,1976,1304.92644252
ACCESS-CM2,historical,1977,870.60562687
ACCESS-CM2,historical,1978,1131.84195820
ACCESS-CM2,historical,1979,1390.23089836
ACCESS-CM2,historical,1980,859.30388518
ACCESS-CM2,historical,1981,1436.53234890
ACCESS-CM2,historical,1982,1128.16914903
ACCESS-CM2,historical,1983,1371.62309090
ACCESS-CM2,historical,1984,811.60276866
ACCESS-CM2,historical,1985,790.09676695
ACCESS-CM2,historical,1986,1513.08435251
ACCESS-CM2,historical,1987,706.99062682
ACCESS-CM2,historical,1988,1138.30851622
ACCESS-CM2,historical,1989,1104.17094034
ACCESS-CM2,historical,1990,963.36040729
ACCESS-CM2,historical,1991,738.35915983
ACCESS-CM2,historical,1992,1138.71687514
ACCESS-CM2,historical,1993,594.00304517
ACCESS-CM2,historical,1994,1053.17805238
ACCESS-CM2,historical,1995,1012.61756596
ACCESS-CM2,historical,1996,753.24732935
ACCESS-CM2,historical,1997,822.64786923
ACCESS-CM2,historical,1998,903.86388837
ACCESS-CM2,historical,1999,1295.33485079
ACCESS-CM2,historical,2000,1670.73944626
ACCESS-CM2,historical,2001,1028.55596236
ACCESS-CM2,historical,2002,1774.06387810
ACCESS-CM2,historical,2003,774.13553988
ACCESS-CM2,historical,2004,1558.79506730
ACCESS-CM2,historical,2005,781.42261937
ACCESS-CM2,historical,2006,1283.99024026
ACCESS-CM2,historical,2007,1354.66104194
ACCESS-CM2,historical,2008,1772.72818077
ACCESS-CM2,historical,2009,1837.71531610
ACCESS-CM2,historical,2010,1411.85916460
ACCESS-CM2,historical,2011,1130.61285662
ACCESS-CM2,historical,2012,1426.65193427
ACCESS-CM2,historical,2013,1092.61605643
ACCESS-CM2,historical,2014,1649.10501780
ACCESS-CM2,historical,2015,413.91029231
ACCESS-CM2,ssp126,2015,689.98705812
ACCESS-CM2,ssp126,2016,1039.31411533
ACCESS-CM2,ssp126,2017,1278.16622687
ACCESS-CM2,ssp126,2018,879.82286305
ACCESS-CM2,ssp126,2019,1233.91830891
ACCESS-CM2,ssp126,2020,962.39153482
ACCESS-CM2,ssp126,2021,1056.88150315
ACCESS-CM2,ssp126,2022,904.76666472
ACCESS-CM2,ssp126,2023,733.96860988
ACCESS-CM2,ssp126,2024,1230.60814810
ACCESS-CM2,ssp126,2025,1409.22124334
ACCESS-CM2,ssp126,2026,1127.64675902
ACCESS-CM2,ssp126,2027,1575.08072742
ACCESS-CM2,ssp126,2028,733.61327986
ACCESS-CM2,ssp126,2029,1736.22567648
ACCESS-CM2,ssp126,2030,974.60885249
ACCESS-CM2,ssp126,2031,1642.99579934
ACCESS-CM2,ssp126,2032,1253.70932960
ACCESS-CM2,ssp126,2033,973.11121497
ACCESS-CM2,ssp126,2034,1459.69399825
ACCESS-CM2,ssp126,2035,934.74061080
ACCESS-CM2,ssp126,2036,1165.43014048
ACCESS-CM2,ssp126,2037,804.37872184
ACCESS-CM2,ssp126,2038,1136.56153531
ACCESS-CM2,ssp126,2039,1242.63229743
ACCESS-CM2,ssp126,2040,1075.12849926
ACCESS-CM2,ssp126,2041,1354.89954277
ACCESS-CM2,ssp126,2042,1245.31118589
ACCESS-CM2,ssp126,2043,976.44084400
ACCESS-CM2,ssp126,2044,1090.97890073
ACCESS-CM2,ssp126,2045,675.54610800
ACCESS-CM2,ssp126,2046,1223.37614413
ACCESS-CM2,ssp126,2047,855.06366033
ACCESS-CM2,ssp126,2048,1197.26802954
ACCESS-CM2,ssp126,2049,1313.45829535
ACCESS-CM2,ssp126,2050,1111.58082939
ACCESS-CM2,ssp126,2051,1794.26464688
ACCESS-CM2,ssp126,2052,756.58176507
ACCESS-CM2,ssp126,2053,1036.34041130
ACCESS-CM2,ssp126,2054,746.80538451
ACCESS-CM2,ssp126,2055,1046.79642182
ACCESS-CM2,ssp126,2056,876.74231663
