model,experiment,year,pr
ACCESS-CM2,historical,1960,734.23549641
ACCESS-CM2,historical,1961,418.17542566
ACCESS-CM2,historical,1962,256.63492406
ACCESS-CM2,historical,1963,308.53962845
ACCESS-CM2,historical,1964,289.98700243
ACCESS-CM2,historical,1965,293.13201757
ACCESS-CM2,historical,1966,492.35212168
ACCESS-CM2,historical,1967,457.43916401
ACCESS-CM2,historical,1968,369.58679542
ACCESS-CM2,historical,1969,389.08599671
ACCESS-CM2,historical,1970,424.61168676
ACCESS-CM2,historical,1971,385.00162616
ACCESS-CM2,historical,1972,444.45452694
ACCESS-CM2,historical,1973,454.89216807
ACCESS-CM2,historical,1974,262.74281231
ACCESS-CM2,historical,1975,492.66916345
ACCESS-CM2,historical,1976,326.32556548
ACCESS-CM2,historical,1977,234.94526966
ACCESS-CM2,historical,1978,298.59401772
ACCESS-CM2,historical,1979,378.52750623
ACCESS-CM2,historical,1980,228.52163520
ACCESS-CM2,historical,1981,232.11872973
ACCESS-CM2,historical,1982,264.90501324
ACCESS-CM2,historical,1983,651.53471068
ACCESS-CM2,historical,1984,301.62740820
ACCESS-CM2,historical,1985,274.80457460
ACCESS-CM2,historical,1986,620.30182456
ACCESS-CM2,historical,1987,442.76327769
ACCESS-CM2,historical,1988,230.89195782
ACCESS-CM2,historical,1989,316.46739957
ACCESS-CM2,historical,1990,507.97683203
ACCESS-CM2,historical,1991,231.18516200
ACCESS-CM2,historical,1992,503.06653781
ACCESS-CM2,historical,1993,248.04846603
ACCESS-CM2,historical,1994,135.95494674
ACCESS-CM2,historical,1995,193.12689278
ACCESS-CM2,historical,1996,241.76808872
ACCESS-CM2,historical,1997,394.44214376
ACCESS-CM2,historical,1998,176.85681174
ACCESS-CM2,historical,1999,309.56614285
ACCESS-CM2,historical,2000,505.20950488
ACCESS-CM2,historical,2001,397.85056085
ACCESS-CM2,historical,2002,490.22326497
ACCESS-CM2,historical,2003,576.25627627
ACCESS-CM2,historical,2004,255.35604255
ACCESS-CM2,historical,2005,328.22285485
ACCESS-CM2,historical,2006,490.39836286
ACCESS-CM2,historical,2007,432.67878364
ACCESS-CM2,historical,2008,422.20583698
ACCESS-CM2,historical,2009,338.38803911
ACCESS-CM2,historical,2010,129.28031819
ACCESS-CM2,historical,2011,339.58817140
ACCESS-CM2,historical,2012,424.94279121
ACCESS-CM2,historical,2013,265.73889261
ACCESS-CM2,historical,2014,466.12767760
ACCESS-CM2,ssp126,2015,481.69641235
ACCESS-CM2,ssp126,2016,323.73163845
ACCESS-CM2,ssp126,2017,121.45198037
ACCESS-CM2,ssp126,2018,365.62437426
ACCESS-CM2,ssp126,2019,297.71137739
ACCESS-CM2,ssp126,2020,407.20165233
ACCESS-CM2,ssp126,2021,345.27338629
ACCESS-CM2,ssp126,2022,444.84189427
ACCESS-CM2,ssp126,2023,190.24753098
ACCESS-CM2,ssp126,2024,425.07858242
ACCESS-CM2,ssp126,2025,412.61896593
ACCESS-CM2,ssp126,2026,483.86397747
ACCESS-CM2,ssp126,2027,332.28006376
ACCESS-CM2,ssp126,2028,342.54303328
ACCESS-CM2,ssp126,2029,288.06849239
ACCESS-CM2,ssp126,2030,191.53646769
ACCESS-CM2,ssp126,2031,590.08987784
ACCESS-CM2,ssp126,2032,381.13679772
ACCESS-CM2,ssp126,2033,408.62786383
ACCESS-CM2,ssp126,2034,618.79307766
ACCESS-CM2,ssp126,2035,312.40982839
ACCESS-CM2,ssp126,2036,223.12829586
ACCESS-CM2,ssp126,2037,183.07145505
ACCESS-CM2,ssp126,2038,388.76101192
ACCESS-CM2,ssp126,2039,340.87924775
ACCESS-CM2,ssp126,2040,338.40010257
ACCESS-CM2,ssp126,2041,279.08029558
ACCESS-CM2,ssp126,2042,397.45532266
ACCESS-CM2,ssp126,2043,369.22457549
ACCESS-CM2,ssp126,2044,241.11374404
ACCESS-CM2,ssp126,2045,292.38452455
ACCESS-CM2,ssp126,2046,500.85314914
ACCESS-CM2,ssp126,2047,450.48811607
ACCESS-CM2,ssp126,2048,424.34100558
ACCESS-CM2,ssp126,2049,407.22182137
