model,experiment,year,pr
ACCESS-CM2,historical,1960,209.61377266
ACCESS-CM2,historical,1961,189.44779875
ACCESS-CM2,historical,1962,178.34015405
ACCESS-CM2,historical,1963,291.10573283
ACCESS-CM2,historical,1964,277.07847096
ACCESS-CM2,historical,1965,217.25649937
ACCESS-CM2,historical,1966,282.61589662
ACCESS-CM2,historical,1967,270.07247268
ACCESS-CM2,historical,1968,230.00122930
ACCESS-CM2,historical,1969,247.24542412
ACCESS-CM2,historical,1970,343.02224130
ACCESS-CM2,historical,1971,142.27809246
ACCESS-CM2,historical,1972,195.16746239
ACCESS-CM2,historical,1973,156.70452560
ACCESS-CM2,historical,1974,270.76227476
ACCESS-CM2,historical,1975,229.97939811
ACCESS-CM2,historical,1976,264.54859616
ACCESS-CM2,historical,1977,200.26542657
ACCESS-CM2,historical,1978,252.77257820
ACCESS-CM2,historical,1979,185.19130006
ACCESS-CM2,historical,1980,136.48613670
ACCESS-CM2,historical,1981,171.17678091
ACCESS-CM2,historical,1982,168.53734614
ACCESS-CM2,historical,1983,229.60533095
ACCESS-CM2,historical,1984,230.26582988
ACCESS-CM2,historical,1985,266.29552703
ACCESS-CM2,historical,1986,128.28286990
ACCESS-CM2,historical,1987,239.15290492
ACCESS-CM2,historical,1988,91.17101788
ACCESS-CM2,historical,1989,445.61474711
ACCESS-CM2,historical,1990,246.68880663
ACCESS-CM2,historical,1991,363.33599364
ACCESS-CM2,historical,1992,162.12082561
ACCESS-CM2,historical,1993,208.92815364
ACCESS-CM2,historical,1994,180.71757113
ACCESS-CM2,historical,1995,423.79857815
ACCESS-CM2,historical,1996,320.24295311
ACCESS-CM2,historical,1997,290.59501469
ACCESS-CM2,historical,1998,224.87425582
ACCESS-CM2,historical,1999,100.91398708
ACCESS-CM2,historical,2000,257.92278839
ACCESS-CM2,historical,2001,255.10379791
ACCESS-CM2,historical,2002,204.59956267
ACCESS-CM2,historical,2003,113.05498222
ACCESS-CM2,historical,2004,226.84188876
ACCESS-CM2,historical,2005,243.17840927
ACCESS-CM2,historical,2006,168.78112098
ACCESS-CM2,historical,2007,141.40192124
ACCESS-CM2,historical,2008,253.14107414
ACCESS-CM2,historical,2009,209.53503715
ACCESS-CM2,historical,2010,285.48399974
ACCESS-CM2,historical,2011,274.71003667
ACCESS-CM2,historical,2012,286.43429978
ACCESS-CM2,historical,2013,72.00902982
ACCESS-CM2,historical,2014,228.07351140
ACCESS-CM2,ssp126,2015,159.90597074
ACCESS-CM2,ssp126,2016,139.62651795
ACCESS-CM2,ssp126,2017,346.67977414
ACCESS-CM2,ssp126,2018,122.51181937
ACCESS-CM2,ssp126,2019,133.10383455
ACCESS-CM2,ssp126,2020,238.28648765
ACCESS-CM2,ssp126,2021,262.97962570
ACCESS-CM2,ssp126,2022,268.15416215
ACCESS-CM2,ssp126,2023,200.46560370
ACCESS-CM2,ssp126,2024,265.24537364
ACCESS-CM2,ssp126,2025,227.76590590
ACCESS-CM2,ssp126,2026,280.40467492
ACCESS-CM2,ssp126,2027,176.10397786
ACCESS-CM2,ssp126,2028,199.91404185
ACCESS-CM2,ssp126,2029,361.64632219
ACCESS-CM2,ssp126,2030,237.77187808
ACCESS-CM2,ssp126,2031,175.56211399
ACCESS-CM2,ssp126,2032,158.42688975
ACCESS-CM2,ssp126,2033,306.38675141
ACCESS-CM2,ssp126,2034,243.21662163
ACCESS-CM2,ssp126,2035,199.87554214
ACCESS-CM2,ssp126,2036,182.90896449
ACCESS-CM2,ssp126,2037,280.26699913
ACCESS-CM2,ssp126,2038,276.76281372
ACCESS-CM2,ssp126,2039,244.06347330
ACCESS-CM2,ssp126,2040,160.46361372
