model,experiment,year,pr
ACCESS-CM2,historical,1960,155.19714192
ACCESS-CM2,historical,1961,76.89574513
ACCESS-CM2,historical,1962,86.17673407
ACCESS-CM2,historical,1963,69.05654855
ACCESS-CM2,historical,1964,73.88617577
ACCESS-CM2,historical,1965,61.89906224
ACCESS-CM2,historical,1966,106.23912384
ACCESS-CM2,historical,1967,120.91959479
ACCESS-CM2,historical,1968,77.10429264
ACCESS-CM2,historical,1969,65.53547157
ACCESS-CM2,historical,1970,121.08479541
ACCESS-CM2,historical,1971,63.42717023
ACCESS-CM2,historical,1972,118.34064839
ACCESS-CM2,historical,1973,128.08439241
ACCESS-CM2,historical,1974,66.17194203
ACCESS-CM2,historical,1975,93.21765110
ACCESS-CM2,historical,1976,67.75303560
ACCESS-CM2,historical,1977,48.37079007
ACCESS-CM2,historical,1978,70.54561941
ACCESS-CM2,historical,1979,55.29877377
ACCESS-CM2,historical,1980,51.53004323
ACCESS-CM2,historical,1981,67.61505500
ACCESS-CM2,historical,1982,55.46855968
ACCESS-CM2,historical,1983,97.06145010
ACCESS-CM2,historical,1984,57.38519270
ACCESS-CM2,historical,1985,79.03936830
ACCESS-CM2,historical,1986,121.63269972
ACCESS-CM2,historical,1987,88.39426996
ACCESS-CM2,historical,1988,83.53545717
ACCESS-CM2,historical,1989,85.50269186
ACCESS-CM2,historical,1990,85.03330930
ACCESS-CM2,historical,1991,64.92998183
ACCESS-CM2,historical,1992,136.14979939
ACCESS-CM2,historical,1993,51.41647312
ACCESS-CM2,historical,1994,20.22574356
ACCESS-CM2,historical,1995,60.87939297
ACCESS-CM2,historical,1996,74.35373372
ACCESS-CM2,historical,1997,111.18809862
ACCESS-CM2,historical,1998,65.01691378
ACCESS-CM2,historical,1999,66.10986413
ACCESS-CM2,historical,2000,120.52353347
ACCESS-CM2,historical,2001,116.32494348
ACCESS-CM2,historical,2002,123.51511439
ACCESS-CM2,historical,2003,90.40498824
ACCESS-CM2,historical,2004,54.25413479
ACCESS-CM2,historical,2005,138.60721785
ACCESS-CM2,historical,2006,101.92561027
ACCESS-CM2,historical,2007,84.87249383
ACCESS-CM2,historical,2008,103.22595847
ACCESS-CM2,historical,2009,42.00128442
ACCESS-CM2,historical,2010,63.09250679
ACCESS-CM2,historical,2011,73.71767044
ACCESS-CM2,historical,2012,75.11029519
ACCESS-CM2,historical,2013,80.10410829
ACCESS-CM2,historical,2014,104.69041470
ACCESS-CM2,ssp126,2015,135.71061522
ACCESS-CM2,ssp126,2016,69.57341530
ACCESS-CM2,ssp126,2017,26.39576871
ACCESS-CM2,ssp126,2018,114.70507935
ACCESS-CM2,ssp126,2019,71.46831174
ACCESS-CM2,ssp126,2020,109.15944744
ACCESS-CM2,ssp126,2021,53.79379567
ACCESS-CM2,ssp126,2022,80.45002950
ACCESS-CM2,ssp126,2023,47.61686614
ACCESS-CM2,ssp126,2024,68.44040415
ACCESS-CM2,ssp126,2025,91.15738600
ACCESS-CM2,ssp126,2026,80.04877140
ACCESS-CM2,ssp126,2027,66.56053831
ACCESS-CM2,ssp126,2028,99.28088461
ACCESS-CM2,ssp126,2029,63.89723532
ACCESS-CM2,ssp126,2030,42.66758779
ACCESS-CM2,ssp126,2031,117.73699206
