model,experiment,year,sfcWind
ACCESS-CM2,historical,1960.00000000,5.11320162
ACCESS-CM2,historical,1961.00000000,5.07524204
ACCESS-CM2,historical,1962.00000000,4.86351252
ACCESS-CM2,historical,1963.00000000,5.25946236
ACCESS-CM2,historical,1964.00000000,5.59362745
ACCESS-CM2,historical,1965.00000000,5.25511217
ACCESS-CM2,historical,1966.00000000,5.48112679
ACCESS-CM2,historical,1967.00000000,5.39158869
ACCESS-CM2,historical,1968.00000000,4.61226320
ACCESS-CM2,historical,1969.00000000,4.69941568
ACCESS-CM2,historical,1970.00000000,5.15501642
ACCESS-CM2,historical,1971.00000000,4.74667215
ACCESS-CM2,historical,1972.00000000,5.10864687
ACCESS-CM2,historical,1973.00000000,4.60338449
ACCESS-CM2,historical,1974.00000000,5.12719488
ACCESS-CM2,historical,1975.00000000,5.41263580
ACCESS-CM2,historical,1976.00000000,4.79911041
ACCESS-CM2,historical,1977.00000000,4.74745369
ACCESS-CM2,historical,1978.00000000,4.60981703
ACCESS-CM2,historical,1979.00000000,4.80510855
ACCESS-CM2,historical,1980.00000000,5.49676371
ACCESS-CM2,historical,1981.00000000,4.69982719
ACCESS-CM2,historical,1982.00000000,5.07962179
ACCESS-CM2,historical,1983.00000000,4.81616545
ACCESS-CM2,historical,1984.00000000,4.85540962
ACCESS-CM2,historical,1985.00000000,4.55653906
ACCESS-CM2,historical,1986.00000000,5.32468653
ACCESS-CM2,historical,1987.00000000,5.33170938
ACCESS-CM2,historical,1988.00000000,4.90593386
ACCESS-CM2,historical,1989.00000000,4.37591028
ACCESS-CM2,historical,1990.00000000,5.59473419
ACCESS-CM2,historical,1991.00000000,5.26038218
ACCESS-CM2,historical,1992.00000000,5.53505325
ACCESS-CM2,historical,1993.00000000,4.51321030
ACCESS-CM2,historical,1994.00000000,5.31706858
ACCESS-CM2,historical,1995.00000000,4.99233580
ACCESS-CM2,historical,1996.00000000,5.23243380
ACCESS-CM2,historical,1997.00000000,5.47283554
ACCESS-CM2,historical,1998.00000000,5.62957621
