model,experiment,year,sfcWind
ACCESS-CM2,historical,1960,3.05608654
ACCESS-CM2,historical,1961,3.48333097
ACCESS-CM2,historical,1962,3.04489040
ACCESS-CM2,historical,1963,2.79895926
ACCESS-CM2,historical,1964,2.85975194
ACCESS-CM2,historical,1965,2.41499043
ACCESS-CM2,historical,1966,2.58927631
ACCESS-CM2,historical,1967,2.42471647
ACCESS-CM2,historical,1968,3.05939579
ACCESS-CM2,historical,1969,3.44265747
ACCESS-CM2,historical,1970,2.47145367
ACCESS-CM2,historical,1971,3.61213994
ACCESS-CM2,historical,1972,3.02923822
ACCESS-CM2,historical,1973,2.91116619
ACCESS-CM2,historical,1974,3.95682526
ACCESS-CM2,historical,1975,3.34176731
ACCESS-CM2,historical,1976,2.43961740
ACCESS-CM2,historical,1977,2.90967965
ACCESS-CM2,historical,1978,3.05975533
ACCESS-CM2,historical,1979,3.67681575
ACCESS-CM2,historical,1980,2.79620552
ACCESS-CM2,historical,1981,3.39936996
ACCESS-CM2,historical,1982,2.96993303
ACCESS-CM2,historical,1983,2.63784027
ACCESS-CM2,historical,1984,2.69134545
ACCESS-CM2,historical,1985,2.90423536
ACCESS-CM2,historical,1986,3.16640997
ACCESS-CM2,historical,1987,2.66028786
ACCESS-CM2,historical,1988,2.89530087
ACCESS-CM2,historical,1989,3.00748658
ACCESS-CM2,historical,1990,2.71500421
ACCESS-CM2,historical,1991,3.24051046
ACCESS-CM2,historical,1992,2.80376697
ACCESS-CM2,historical,1993,2.42072201
ACCESS-CM2,historical,1994,3.28320360
ACCESS-CM2,historical,1995,3.13128614
ACCESS-CM2,historical,1996,2.93619204
ACCESS-CM2,historical,1997,3.38290215
ACCESS-CM2,historical,1998,2.67426205
ACCESS-CM2,historical,1999,2.86777759
ACCESS-CM2,historical,2000,3.00774670
ACCESS-CM2,historical,2001,2.31846118
ACCESS-CM2,historical,2002,3.00398898
ACCESS-CM2,historical,2003,3.39864874
ACCESS-CM2,historical,2004,2.92624736
ACCESS-CM2,historical,2005,2.99205375
ACCESS-CM2,historical,2006,2.89826751
ACCESS-CM2,historical,2007,2.58192039
ACCESS-CM2,historical,2008,2.59902453
ACCESS-CM2,historical,2009,3.20911407
ACCESS-CM2,historical,2010,2.96929765
ACCESS-CM2,historical,2011,3.92150211
ACCESS-CM2,historical,2012,2.39740157
ACCESS-CM2,historical,2013,3.35487819
ACCESS-CM2,historical,2014,3.42302990
ACCESS-CM2,ssp126,2015,2.74939442
ACCESS-CM2,ssp126,2016,3.50449347
ACCESS-CM2,ssp126,2017,2.93100548
ACCESS-CM2,ssp126,2018,3.14715004
ACCESS-CM2,ssp126,2019,2.87830400
ACCESS-CM2,ssp126,2020,2.64964628
ACCESS-CM2,ssp126,2021,2.95615387
ACCESS-CM2,ssp126,2022,4.37096739
ACCESS-CM2,ssp126,2023,3.22698498
ACCESS-CM2,ssp126,2024,3.95504808
ACCESS-CM2,ssp126,2025,2.91663599
ACCESS-CM2,ssp126,2026,2.56180310
ACCESS-CM2,ssp126,2027,2.75796223
ACCESS-CM2,ssp126,2028,3.23132753
ACCESS-CM2,ssp126,2029,3.36023879
ACCESS-CM2,ssp126,2030,3.19151831
ACCESS-CM2,ssp126,2031,2.51067352
ACCESS-CM2,ssp126,2032,2.66777802
ACCESS-CM2,ssp126,2033,2.79370999
ACCESS-CM2,ssp126,2034,2.92890573
ACCESS-CM2,ssp126,2035,2.62900138
ACCESS-CM2,ssp126,2036,3.27723074
ACCESS-CM2,ssp126,2037,3.77293992
ACCESS-CM2,ssp126,2038,3.78937650
ACCESS-CM2,ssp126,2039,2.87391758
ACCESS-CM2,ssp126,2040,2.47340608
ACCESS-CM2,ssp126,2041,3.43229246
ACCESS-CM2,ssp126,2042,2.89500546
ACCESS-CM2,ssp126,2043,2.83243728
ACCESS-CM2,ssp126,2044,2.52516007
ACCESS-CM2,ssp126,2045,2.93971586
ACCESS-CM2,ssp126,2046,2.64275885
ACCESS-CM2,ssp126,2047,2.46300197
ACCESS-CM2,ssp126,2048,2.67335844
ACCESS-CM2,ssp126,2049,2.77685189
ACCESS-CM2,ssp126,2050,3.26149893
ACCESS-CM2,ssp126,2051,2.73653293
ACCESS-CM2,ssp126,2052,3.01854396
ACCESS-CM2,ssp126,2053,2.89987111
ACCESS-CM2,ssp126,2054,3.83066320
ACCESS-CM2,ssp126,2055,2.84927464
ACCESS-CM2,ssp126,2056,2.84882951
ACCESS-CM2,ssp126,2057,3.93561435
ACCESS-CM2,ssp126,2058,2.81554008
ACCESS-CM2,ssp126,2059,3.42727113
ACCESS-CM2,ssp126,2060,3.23998642
ACCESS-CM2,ssp126,2061,2.51578140
ACCESS-CM2,ssp126,2062,3.39894152
ACCESS-CM2,ssp126,2063,3.14873838
ACCESS-CM2,ssp126,2064,2.75904560
ACCESS-CM2,ssp126,2065,3.74898386
ACCESS-CM2,ssp126,2066,2.89069080
ACCESS-CM2,ssp126,2067,2.71983457
ACCESS-CM2,ssp126,2068,3.20268393
ACCESS-CM2,ssp126,2069,2.94001794
ACCESS-CM2,ssp126,2070,2.71116495
ACCESS-CM2,ssp126,2071,2.24835992
ACCESS-CM2,ssp126,2072,2.56926179
ACCESS-CM2,ssp126,2073,2.88744330
ACCESS-CM2,ssp126,2074,2.97677422
ACCESS-CM2,ssp126,2075,3.19728684
ACCESS-CM2,ssp126,2076,2.26179862
