model,experiment,year,sfcWind
ACCESS-CM2,historical,1960.00000000,5.89476395
ACCESS-CM2,historical,1961.00000000,6.65216875
ACCESS-CM2,historical,1962.00000000,6.00591230
ACCESS-CM2,historical,1963.00000000,5.38042879
ACCESS-CM2,historical,1964.00000000,6.65116501
ACCESS-CM2,historical,1965.00000000,7.25926065
ACCESS-CM2,historical,1966.00000000,5.46291113
ACCESS-CM2,historical,1967.00000000,6.48773909
ACCESS-CM2,historical,1968.00000000,6.03809214
ACCESS-CM2,historical,1969.00000000,6.41505957
ACCESS-CM2,historical,1970.00000000,7.39034128
ACCESS-CM2,historical,1971.00000000,5.35345888
ACCESS-CM2,historical,1972.00000000,5.86834860
ACCESS-CM2,historical,1973.00000000,6.06707382
ACCESS-CM2,historical,1974.00000000,8.01271057
ACCESS-CM2,historical,1975.00000000,6.68207121
ACCESS-CM2,historical,1976.00000000,6.89424467
ACCESS-CM2,historical,1977.00000000,6.60855532
ACCESS-CM2,historical,1978.00000000,7.06289625
ACCESS-CM2,historical,1979.00000000,6.55173349
ACCESS-CM2,historical,1980.00000000,6.87185621
ACCESS-CM2,historical,1981.00000000,5.60158300
ACCESS-CM2,historical,1982.00000000,6.56984854
ACCESS-CM2,historical,1983.00000000,5.40342522
ACCESS-CM2,historical,1984.00000000,5.91652727
ACCESS-CM2,historical,1985.00000000,7.11141586
ACCESS-CM2,historical,1986.00000000,5.32614136
ACCESS-CM2,historical,1987.00000000,6.15323019
ACCESS-CM2,historical,1988.00000000,6.98763037
ACCESS-CM2,historical,1989.00000000,5.83632040
ACCESS-CM2,historical,1990.00000000,7.13795853
ACCESS-CM2,historical,1991.00000000,7.18765593
ACCESS-CM2,historical,1992.00000000,6.65153503
ACCESS-CM2,historical,1993.00000000,6.96219778
ACCESS-CM2,historical,1994.00000000,6.40636969
ACCESS-CM2,historical,1995.00000000,6.11879873
ACCESS-CM2,historical,1996.00000000,6.33707952
ACCESS-CM2,historical,1997.00000000,6.50473404
ACCESS-CM2,historical,1998.00000000,6.08351898
ACCESS-CM2,historical,1999.00000000,6.67102385
ACCESS-CM2,historical,2000.00000000,6.86512232
ACCESS-CM2,historical,2001.00000000,7.09022188
ACCESS-CM2,historical,2002.00000000,5.40690613
ACCESS-CM2,historical,2003.00000000,5.75764894
ACCESS-CM2,historical,2004.00000000,6.32186365
ACCESS-CM2,historical,2005.00000000,6.34341002
ACCESS-CM2,historical,2006.00000000,6.60347414
ACCESS-CM2,historical,2007.00000000,6.39429808
ACCESS-CM2,historical,2008.00000000,6.72896814
ACCESS-CM2,historical,2009.00000000,6.40512848
ACCESS-CM2,historical,2010.00000000,6.30976915
ACCESS-CM2,historical,2011.00000000,6.60187769
ACCESS-CM2,historical,2012.00000000,7.13134003
ACCESS-CM2,historical,2013.00000000,5.83275986
ACCESS-CM2,historical,2014.00000000,6.18323851
ACCESS-CM2,ssp126,2015.00000000,5.64597082
ACCESS-CM2,ssp126,2016.00000000,6.69375610
ACCESS-CM2,ssp126,2017.00000000,7.09818792
ACCESS-CM2,ssp126,2018.00000000,5.77305651
ACCESS-CM2,ssp126,2019.00000000,6.54275894
ACCESS-CM2,ssp126,2020.00000000,7.68871355
ACCESS-CM2,ssp126,2021.00000000,7.04582167
ACCESS-CM2,ssp126,2022.00000000,6.23262787
ACCESS-CM2,ssp126,2023.00000000,6.31620026
ACCESS-CM2,ssp126,2024.00000000,6.88508749
ACCESS-CM2,ssp126,2025.00000000,6.77515221
ACCESS-CM2,ssp126,2026.00000000,7.20536995
ACCESS-CM2,ssp126,2027.00000000,6.13399363
ACCESS-CM2,ssp126,2028.00000000,5.99434423
ACCESS-CM2,ssp126,2029.00000000,6.99254465
ACCESS-CM2,ssp126,2030.00000000,6.77252817
ACCESS-CM2,ssp126,2031.00000000,7.59533072
ACCESS-CM2,ssp126,2032.00000000,5.85702133
ACCESS-CM2,ssp126,2033.00000000,6.13606119
ACCESS-CM2,ssp126,2034.00000000,6.41584730
ACCESS-CM2,ssp126,2035.00000000,6.70330763
ACCESS-CM2,ssp126,2036.00000000,6.45488930
ACCESS-CM2,ssp126,2037.00000000,7.00865030
ACCESS-CM2,ssp126,2038.00000000,5.91658211
ACCESS-CM2,ssp126,2039.00000000,6.71312523
ACCESS-CM2,ssp126,2040.00000000,6.50054932
ACCESS-CM2,ssp126,2041.00000000,7.36611986
ACCESS-CM2,ssp126,2042.00000000,6.31069422
ACCESS-CM2,ssp126,2043.00000000,6.44214582
ACCESS-CM2,ssp126,2044.00000000,5.93924332
ACCESS-CM2,ssp126,2045.00000000,6.57784271
ACCESS-CM2,ssp126,2046.00000000,7.17814589
ACCESS-CM2,ssp126,2047.00000000,7.16347361
ACCESS-CM2,ssp126,2048.00000000,6.66286612
ACCESS-CM2,ssp126,2049.00000000,6.70529318
ACCESS-CM2,ssp126,2050.00000000,7.14345407
ACCESS-CM2,ssp126,2051.00000000,5.74362040
ACCESS-CM2,ssp126,2052.00000000,6.79334021
ACCESS-CM2,ssp126,2053.00000000,6.21192503
