model,experiment,year,pr
ACCESS-CM2,historical,1960,555.45641008
ACCESS-CM2,historical,1961,645.99572139
ACCESS-CM2,historical,1962,450.78136807
ACCESS-CM2,historical,1963,763.77922683
ACCESS-CM2,historical,1964,480.78374743
ACCESS-CM2,historical,1965,735.10560427
ACCESS-CM2,historical,1966,615.61766467
ACCESS-CM2,historical,1967,616.19952584
ACCESS-CM2,historical,1968,443.11405429
ACCESS-CM2,historical,1969,621.73512821
ACCESS-CM2,historical,1970,535.56516203
ACCESS-CM2,historical,1971,568.90568690
ACCESS-CM2,historical,1972,414.94981543
ACCESS-CM2,historical,1973,735.98159136
ACCESS-CM2,historical,1974,577.48437466
ACCESS-CM2,historical,1975,715.83336550
ACCESS-CM2,historical,1976,541.75128197
ACCESS-CM2,historical,1977,295.56880181
ACCESS-CM2,historical,1978,569.76561320
ACCESS-CM2,historical,1979,317.36187428
ACCESS-CM2,historical,1980,488.45985703
ACCESS-CM2,historical,1981,407.06744524
ACCESS-CM2,historical,1982,480.20841855
ACCESS-CM2,historical,1983,526.12166071
ACCESS-CM2,historical,1984,478.07287477
ACCESS-CM2,historical,1985,393.44494235
ACCESS-CM2,historical,1986,624.34350607
ACCESS-CM2,historical,1987,787.95774581
ACCESS-CM2,historical,1988,586.67959583
ACCESS-CM2,historical,1989,445.40385484
ACCESS-CM2,historical,1990,692.67017571
ACCESS-CM2,historical,1991,392.65704437
ACCESS-CM2,historical,1992,586.86927976
ACCESS-CM2,historical,1993,460.01367998
ACCESS-CM2,historical,1994,634.96389528
ACCESS-CM2,historical,1995,364.71110504
ACCESS-CM2,historical,1996,445.12012361
ACCESS-CM2,historical,1997,462.43447060
ACCESS-CM2,historical,1998,578.02947187
ACCESS-CM2,historical,1999,597.05357781
ACCESS-CM2,historical,2000,630.64277000
ACCESS-CM2,historical,2001,634.95861391
ACCESS-CM2,historical,2002,417.89106346
ACCESS-CM2,historical,2003,649.59290604
ACCESS-CM2,historical,2004,520.59571962
ACCESS-CM2,historical,2005,547.91141824
ACCESS-CM2,historical,2006,504.08187375
ACCESS-CM2,historical,2007,692.08498139
ACCESS-CM2,historical,2008,617.03426293
ACCESS-CM2,historical,2009,632.62667737
ACCESS-CM2,historical,2010,550.97325884
ACCESS-CM2,historical,2011,599.76476104
ACCESS-CM2,historical,2012,590.24012063
ACCESS-CM2,historical,2013,459.49744683
ACCESS-CM2,historical,2014,694.29563827
ACCESS-CM2,ssp126,2015,744.23162825
ACCESS-CM2,ssp126,2016,642.05362590
ACCESS-CM2,ssp126,2017,634.02961834
ACCESS-CM2,ssp126,2018,485.13373451
ACCESS-CM2,ssp126,2019,755.76614675
ACCESS-CM2,ssp126,2020,704.73740485
ACCESS-CM2,ssp126,2021,337.90495201
ACCESS-CM2,ssp126,2022,770.91015111
ACCESS-CM2,ssp126,2023,544.27389448
ACCESS-CM2,ssp126,2024,608.49130315
ACCESS-CM2,ssp126,2025,729.61532944
ACCESS-CM2,ssp126,2026,514.05499455
ACCESS-CM2,ssp126,2027,606.57642856
ACCESS-CM2,ssp126,2028,798.59867628
ACCESS-CM2,ssp126,2029,714.70469514
ACCESS-CM2,ssp126,2030,340.74855097
ACCESS-CM2,ssp126,2031,614.41380199
ACCESS-CM2,ssp126,2032,655.18229654
ACCESS-CM2,ssp126,2033,452.38254657
ACCESS-CM2,ssp126,2034,640.42962384
ACCESS-CM2,ssp126,2035,534.98488679
ACCESS-CM2,ssp126,2036,501.55503682
ACCESS-CM2,ssp126,2037,470.44418740
ACCESS-CM2,ssp126,2038,502.83588669
ACCESS-CM2,ssp126,2039,525.22698418
ACCESS-CM2,ssp126,2040,451.96588471
ACCESS-CM2,ssp126,2041,302.04778825
ACCESS-CM2,ssp126,2042,356.48695274
ACCESS-CM2,ssp126,2043,475.32028455
ACCESS-CM2,ssp126,2044,504.52085160
ACCESS-CM2,ssp126,2045,504.56955598
ACCESS-CM2,ssp126,2046,466.39496597
ACCESS-CM2,ssp126,2047,708.69038346
ACCESS-CM2,ssp126,2048,540.93586470
ACCESS-CM2,ssp126,2049,476.78551993
