model,experiment,year,pr
ACCESS-CM2,historical,1960,553.93857043
ACCESS-CM2,historical,1961,523.62899105
ACCESS-CM2,historical,1962,628.67694691
ACCESS-CM2,historical,1963,725.67112379
ACCESS-CM2,historical,1964,562.31815117
ACCESS-CM2,historical,1965,454.28051088
ACCESS-CM2,historical,1966,387.70028335
ACCESS-CM2,historical,1967,453.53049844
ACCESS-CM2,historical,1968,420.35578435
ACCESS-CM2,historical,1969,376.77402217
ACCESS-CM2,historical,1970,482.92696487
ACCESS-CM2,historical,1971,472.75296464
ACCESS-CM2,historical,1972,609.90961591
ACCESS-CM2,historical,1973,434.52002854
ACCESS-CM2,historical,1974,486.57911341
ACCESS-CM2,historical,1975,550.01025457
ACCESS-CM2,historical,1976,407.40459165
ACCESS-CM2,historical,1977,494.14698642
ACCESS-CM2,historical,1978,646.66496343
ACCESS-CM2,historical,1979,493.10162541
ACCESS-CM2,historical,1980,418.74117882
ACCESS-CM2,historical,1981,521.42427877
ACCESS-CM2,historical,1982,517.92482760
ACCESS-CM2,historical,1983,457.31758750
ACCESS-CM2,historical,1984,581.66140478
ACCESS-CM2,historical,1985,478.88541492
ACCESS-CM2,historical,1986,449.71542550
ACCESS-CM2,historical,1987,320.09827031
ACCESS-CM2,historical,1988,474.09483223
ACCESS-CM2,historical,1989,631.71142880
ACCESS-CM2,historical,1990,388.56117041
ACCESS-CM2,historical,1991,451.35820749
ACCESS-CM2,historical,1992,488.05837502
ACCESS-CM2,historical,1993,526.35328134
ACCESS-CM2,historical,1994,533.82948740
ACCESS-CM2,historical,1995,452.31411739
ACCESS-CM2,historical,1996,597.89693817
ACCESS-CM2,historical,1997,664.55235462
ACCESS-CM2,historical,1998,457.63290908
ACCESS-CM2,historical,1999,485.74234407
ACCESS-CM2,historical,2000,463.77231494
ACCESS-CM2,historical,2001,469.29809283
ACCESS-CM2,historical,2002,500.44048309
ACCESS-CM2,historical,2003,556.33339137
ACCESS-CM2,historical,2004,349.88923309
ACCESS-CM2,historical,2005,637.87949218
ACCESS-CM2,historical,2006,518.70955968
ACCESS-CM2,historical,2007,407.04797422
ACCESS-CM2,historical,2008,685.38492840
ACCESS-CM2,historical,2009,546.06732766
ACCESS-CM2,historical,2010,672.18870733
ACCESS-CM2,historical,2011,601.42348765
ACCESS-CM2,historical,2012,566.88024920
ACCESS-CM2,historical,2013,457.07747558
ACCESS-CM2,historical,2014,710.68935033
ACCESS-CM2,ssp126,2015,476.03295462
ACCESS-CM2,ssp126,2016,378.06025725
ACCESS-CM2,ssp126,2017,621.11736727
ACCESS-CM2,ssp126,2018,589.11356887
ACCESS-CM2,ssp126,2019,518.18598169
ACCESS-CM2,ssp126,2020,442.83378203
ACCESS-CM2,ssp126,2021,543.10576674
ACCESS-CM2,ssp126,2022,449.78606660
ACCESS-CM2,ssp126,2023,381.45275883
ACCESS-CM2,ssp126,2024,360.60466093
ACCESS-CM2,ssp126,2025,509.51032531
ACCESS-CM2,ssp126,2026,370.84188898
ACCESS-CM2,ssp126,2027,406.91825013
ACCESS-CM2,ssp126,2028,544.93750847
ACCESS-CM2,ssp126,2029,604.60413018
ACCESS-CM2,ssp126,2030,624.75872124
ACCESS-CM2,ssp126,2031,452.02951280
ACCESS-CM2,ssp126,2032,587.21214823
ACCESS-CM2,ssp126,2033,519.13671619
ACCESS-CM2,ssp126,2034,520.37428869
ACCESS-CM2,ssp126,2035,324.69622102
ACCESS-CM2,ssp126,2036,461.88948360
ACCESS-CM2,ssp126,2037,610.09282121
ACCESS-CM2,ssp126,2038,574.07113725
ACCESS-CM2,ssp126,2039,624.59753957
ACCESS-CM2,ssp126,2040,308.90612821
ACCESS-CM2,ssp126,2041,639.40307563
ACCESS-CM2,ssp126,2042,668.85526469
ACCESS-CM2,ssp126,2043,515.67065048
ACCESS-CM2,ssp126,2044,448.46791704
ACCESS-CM2,ssp126,2045,627.52392018
ACCESS-CM2,ssp126,2046,572.46551889
ACCESS-CM2,ssp126,2047,438.91994251
ACCESS-CM2,ssp126,2048,343.18213566
ACCESS-CM2,ssp126,2049,639.66360349
ACCESS-CM2,ssp126,2050,536.93645782
ACCESS-CM2,ssp126,2051,639.08743727
ACCESS-CM2,ssp126,2052,577.99284233
ACCESS-CM2,ssp126,2053,500.10745797
ACCESS-CM2,ssp126,2054,397.59490488
ACCESS-CM2,ssp126,2055,606.00750849
ACCESS-CM2,ssp126,2056,488.03415325
ACCESS-CM2,ssp126,2057,485.94382797
ACCESS-CM2,ssp126,2058,453.27090058
ACCESS-CM2,ssp126,2059,543.04876856
ACCESS-CM2,ssp126,2060,650.48772165
ACCESS-CM2,ssp126,2061,480.70240665
ACCESS-CM2,ssp126,2062,472.87014868
ACCESS-CM2,ssp126,2063,530.29361444
ACCESS-CM2,ssp126,2064,610.97515463
ACCESS-CM2,ssp126,2065,696.12271430
ACCESS-CM2,ssp126,2066,559.55331161
