model,experiment,year,pr
ACCESS-CM2,historical,1960,121.68381377
ACCESS-CM2,historical,1961,46.45908422
ACCESS-CM2,historical,1962,133.73750165
ACCESS-CM2,historical,1963,211.33408367
ACCESS-CM2,historical,1964,133.74776781
ACCESS-CM2,historical,1965,69.00443618
ACCESS-CM2,historical,1966,110.68787870
ACCESS-CM2,historical,1967,108.42668219
ACCESS-CM2,historical,1968,110.57979757
ACCESS-CM2,historical,1969,152.16056969
ACCESS-CM2,historical,1970,97.67881090
ACCESS-CM2,historical,1971,94.37050234
ACCESS-CM2,historical,1972,123.41488298
ACCESS-CM2,historical,1973,77.93511453
ACCESS-CM2,historical,1974,60.67597455
ACCESS-CM2,historical,1975,130.92448399
ACCESS-CM2,historical,1976,213.68076262
ACCESS-CM2,historical,1977,113.81107918
ACCESS-CM2,historical,1978,55.66764288
ACCESS-CM2,historical,1979,97.41315625
ACCESS-CM2,historical,1980,64.02290372
ACCESS-CM2,historical,1981,96.60256069
ACCESS-CM2,historical,1982,160.08975009
ACCESS-CM2,historical,1983,136.89897505
ACCESS-CM2,historical,1984,67.05005790
ACCESS-CM2,historical,1985,31.45979193
ACCESS-CM2,historical,1986,137.68838944
ACCESS-CM2,historical,1987,59.67087429
ACCESS-CM2,historical,1988,77.25249190
ACCESS-CM2,historical,1989,78.45048608
ACCESS-CM2,historical,1990,75.74767880
ACCESS-CM2,historical,1991,41.94121210
ACCESS-CM2,historical,1992,122.38901570
ACCESS-CM2,historical,1993,58.14192358
ACCESS-CM2,historical,1994,108.48372681
ACCESS-CM2,historical,1995,147.45404954
ACCESS-CM2,historical,1996,53.46978179
ACCESS-CM2,historical,1997,92.63727499
ACCESS-CM2,historical,1998,47.97998369
ACCESS-CM2,historical,1999,127.64387152
ACCESS-CM2,historical,2000,112.86313326
ACCESS-CM2,historical,2001,60.95312740
ACCESS-CM2,historical,2002,94.84913841
ACCESS-CM2,historical,2003,56.56095868
ACCESS-CM2,historical,2004,105.46168709
ACCESS-CM2,historical,2005,75.08385871
ACCESS-CM2,historical,2006,83.32396676
ACCESS-CM2,historical,2007,114.96969013
ACCESS-CM2,historical,2008,122.36493481
ACCESS-CM2,historical,2009,113.27700891
ACCESS-CM2,historical,2010,110.53600759
ACCESS-CM2,historical,2011,169.05231796
ACCESS-CM2,historical,2012,92.62810842
ACCESS-CM2,historical,2013,91.82548386
ACCESS-CM2,historical,2014,123.30240279
ACCESS-CM2,ssp126,2015,75.13233129
ACCESS-CM2,ssp126,2016,93.15740151
ACCESS-CM2,ssp126,2017,120.56647637
ACCESS-CM2,ssp126,2018,65.71604744
ACCESS-CM2,ssp126,2019,94.69928059
ACCESS-CM2,ssp126,2020,146.85827494
ACCESS-CM2,ssp126,2021,38.98726513
ACCESS-CM2,ssp126,2022,129.09221881
ACCESS-CM2,ssp126,2023,74.68542729
ACCESS-CM2,ssp126,2024,132.24045051
ACCESS-CM2,ssp126,2025,148.89720462
ACCESS-CM2,ssp126,2026,105.73940931
ACCESS-CM2,ssp126,2027,117.52601387
ACCESS-CM2,ssp126,2028,51.14510337
ACCESS-CM2,ssp126,2029,198.39458986
