model,experiment,year,pr
ACCESS-CM2,historical,1960,408.21235024
ACCESS-CM2,historical,1961,285.85975924
ACCESS-CM2,historical,1962,319.58844087
ACCESS-CM2,historical,1963,193.08514321
ACCESS-CM2,historical,1964,199.27058381
ACCESS-CM2,historical,1965,95.05531808
ACCESS-CM2,historical,1966,202.87541723
ACCESS-CM2,historical,1967,55.18444938
ACCESS-CM2,historical,1968,206.70741241
ACCESS-CM2,historical,1969,360.10180181
ACCESS-CM2,historical,1970,106.25209056
ACCESS-CM2,historical,1971,235.70044616
ACCESS-CM2,historical,1972,400.33781846
ACCESS-CM2,historical,1973,208.67551027
ACCESS-CM2,historical,1974,223.81685590
ACCESS-CM2,historical,1975,238.81920214
ACCESS-CM2,historical,1976,68.68926921
ACCESS-CM2,historical,1977,289.39727004
ACCESS-CM2,historical,1978,304.05302040
ACCESS-CM2,historical,1979,290.42697630
ACCESS-CM2,historical,1980,198.32509517
ACCESS-CM2,historical,1981,383.45954364
ACCESS-CM2,historical,1982,266.31615691
ACCESS-CM2,historical,1983,159.42508047
ACCESS-CM2,historical,1984,143.21211117
ACCESS-CM2,historical,1985,165.21952390
ACCESS-CM2,historical,1986,207.27717357
ACCESS-CM2,historical,1987,154.70523412
ACCESS-CM2,historical,1988,243.89350019
ACCESS-CM2,historical,1989,138.01008421
ACCESS-CM2,historical,1990,121.48980645
ACCESS-CM2,historical,1991,120.45321623
ACCESS-CM2,historical,1992,141.81572172
ACCESS-CM2,historical,1993,174.62327818
ACCESS-CM2,historical,1994,222.58529729
ACCESS-CM2,historical,1995,247.44444102
ACCESS-CM2,historical,1996,193.39730852
ACCESS-CM2,historical,1997,335.74743701
ACCESS-CM2,historical,1998,157.07138448
ACCESS-CM2,historical,1999,248.37710498
ACCESS-CM2,historical,2000,267.70818167
ACCESS-CM2,historical,2001,97.85511009
ACCESS-CM2,historical,2002,270.38556982
ACCESS-CM2,historical,2003,232.71895943
ACCESS-CM2,historical,2004,285.69331485
ACCESS-CM2,historical,2005,347.43717976
ACCESS-CM2,historical,2006,242.09229639
ACCESS-CM2,historical,2007,98.25692371
ACCESS-CM2,historical,2008,163.71827312
ACCESS-CM2,historical,2009,239.50497326
ACCESS-CM2,historical,2010,266.10089100
ACCESS-CM2,historical,2011,421.53479899
ACCESS-CM2,historical,2012,90.01433106
ACCESS-CM2,historical,2013,187.88735612
ACCESS-CM2,historical,2014,314.83719287
ACCESS-CM2,ssp126,2015,191.00662018
ACCESS-CM2,ssp126,2016,330.64139562
ACCESS-CM2,ssp126,2017,142.62600452
ACCESS-CM2,ssp126,2018,258.91865023
ACCESS-CM2,ssp126,2019,204.83841447
