model,experiment,year,pr
ACCESS-CM2,historical,1960,342.29495123
ACCESS-CM2,historical,1961,212.42367868
ACCESS-CM2,historical,1962,720.41677663
ACCESS-CM2,historical,1963,357.84293647
ACCESS-CM2,historical,1964,545.75198325
ACCESS-CM2,historical,1965,241.72398556
ACCESS-CM2,historical,1966,644.22604286
ACCESS-CM2,historical,1967,297.69112534
ACCESS-CM2,historical,1968,621.07793749
ACCESS-CM2,historical,1969,387.86813301
ACCESS-CM2,historical,1970,362.15605983
ACCESS-CM2,historical,1971,517.30856065
ACCESS-CM2,historical,1972,547.52823595
ACCESS-CM2,historical,1973,534.00642299
ACCESS-CM2,historical,1974,336.67444455
ACCESS-CM2,historical,1975,447.95040483
ACCESS-CM2,historical,1976,476.33005502
ACCESS-CM2,historical,1977,420.15687700
ACCESS-CM2,historical,1978,386.03329661
ACCESS-CM2,historical,1979,581.30804600
ACCESS-CM2,historical,1980,471.81631442
ACCESS-CM2,historical,1981,758.93387817
ACCESS-CM2,historical,1982,355.85690880
ACCESS-CM2,historical,1983,655.29144075
ACCESS-CM2,historical,1984,349.04265590
ACCESS-CM2,historical,1985,326.45562211
ACCESS-CM2,historical,1986,452.70622575
ACCESS-CM2,historical,1987,519.79199105
ACCESS-CM2,historical,1988,515.98065589
ACCESS-CM2,historical,1989,421.46061121
ACCESS-CM2,historical,1990,457.14558422
ACCESS-CM2,historical,1991,302.33836756
ACCESS-CM2,historical,1992,547.22785522
ACCESS-CM2,historical,1993,323.15747861
ACCESS-CM2,historical,1994,690.85971001
ACCESS-CM2,historical,1995,455.73320303
ACCESS-CM2,historical,1996,442.37453858
ACCESS-CM2,historical,1997,273.93323969
ACCESS-CM2,historical,1998,365.74829006
ACCESS-CM2,historical,1999,422.04540867
ACCESS-CM2,historical,2000,764.52320347
ACCESS-CM2,historical,2001,406.33671593
ACCESS-CM2,historical,2002,693.67411312
ACCESS-CM2,historical,2003,401.34960932
ACCESS-CM2,historical,2004,690.62890566
ACCESS-CM2,historical,2005,299.69564689
ACCESS-CM2,historical,2006,458.73690068
ACCESS-CM2,historical,2007,430.40393054
ACCESS-CM2,historical,2008,610.50824764
ACCESS-CM2,historical,2009,521.00948664
ACCESS-CM2,historical,2010,481.82597281
ACCESS-CM2,historical,2011,554.76239655
ACCESS-CM2,historical,2012,525.11658711
ACCESS-CM2,historical,2013,820.31271534
ACCESS-CM2,historical,2014,637.33313959
ACCESS-CM2,historical,2015,176.94278943
ACCESS-CM2,ssp126,2015,245.95849987
ACCESS-CM2,ssp126,2016,533.62299003
ACCESS-CM2,ssp126,2017,375.94694211
ACCESS-CM2,ssp126,2018,352.58589550
ACCESS-CM2,ssp126,2019,557.75164686
ACCESS-CM2,ssp126,2020,402.74416027
ACCESS-CM2,ssp126,2021,364.56456997
ACCESS-CM2,ssp126,2022,395.28001627
ACCESS-CM2,ssp126,2023,263.22384682
ACCESS-CM2,ssp126,2024,643.59649142
ACCESS-CM2,ssp126,2025,523.51732913
ACCESS-CM2,ssp126,2026,525.20515484
ACCESS-CM2,ssp126,2027,585.13440723
ACCESS-CM2,ssp126,2028,367.36816127
ACCESS-CM2,ssp126,2029,620.02465203
ACCESS-CM2,ssp126,2030,444.05597859
ACCESS-CM2,ssp126,2031,561.74738378
ACCESS-CM2,ssp126,2032,472.84001189
ACCESS-CM2,ssp126,2033,372.20989331
ACCESS-CM2,ssp126,2034,455.83195991
ACCESS-CM2,ssp126,2035,354.50642641
ACCESS-CM2,ssp126,2036,440.34277350
ACCESS-CM2,ssp126,2037,406.78410707
ACCESS-CM2,ssp126,2038,442.91969992
ACCESS-CM2,ssp126,2039,584.23979449
ACCESS-CM2,ssp126,2040,573.12224724
ACCESS-CM2,ssp126,2041,590.15932812
ACCESS-CM2,ssp126,2042,399.46327434
ACCESS-CM2,ssp126,2043,489.78490915
ACCESS-CM2,ssp126,2044,517.88677893
ACCESS-CM2,ssp126,2045,405.27981876
ACCESS-CM2,ssp126,2046,622.86035677
ACCESS-CM2,ssp126,2047,291.41170448
ACCESS-CM2,ssp126,2048,532.68072478
ACCESS-CM2,ssp126,2049,380.19113471
ACCESS-CM2,ssp126,2050,300.04179313
ACCESS-CM2,ssp126,2051,604.71000176
ACCESS-CM2,ssp126,2052,371.45814663
ACCESS-CM2,ssp126,2053,372.68104684
ACCESS-CM2,ssp126,2054,324.78630446
ACCESS-CM2,ssp126,2055,288.79573433
ACCESS-CM2,ssp126,2056,545.51072143
ACCESS-CM2,ssp126,2057,776.29985457
ACCESS-CM2,ssp126,2058,561.23301798
ACCESS-CM2,ssp126,2059,269.46494869
ACCESS-CM2,ssp126,2060,554.07340227
ACCESS-CM2,ssp126,2061,429.26830582
ACCESS-CM2,ssp126,2062,601.83245433
ACCESS-CM2,ssp126,2063,494.79758433
ACCESS-CM2,ssp126,2064,631.67021514
ACCESS-CM2,ssp126,2065,485.87276789
ACCESS-CM2,ssp126,2066,415.12283285
