model,experiment,year,sfcWind
ACCESS-CM2,historical,1960.00000000,3.16857910
ACCESS-CM2,historical,1961.00000000,2.95235705
ACCESS-CM2,historical,1962.00000000,3.02303624
ACCESS-CM2,historical,1963.00000000,3.09771538
ACCESS-CM2,historical,1964.00000000,3.14165854
ACCESS-CM2,historical,1965.00000000,2.67934489
ACCESS-CM2,historical,1966.00000000,3.37917781
ACCESS-CM2,historical,1967.00000000,3.00592542
ACCESS-CM2,historical,1968.00000000,2.72859120
ACCESS-CM2,historical,1969.00000000,2.85587478
ACCESS-CM2,historical,1970.00000000,2.89090347
ACCESS-CM2,historical,1971.00000000,2.60972190
ACCESS-CM2,historical,1972.00000000,3.04853058
ACCESS-CM2,historical,1973.00000000,3.03379655
ACCESS-CM2,historical,1974.00000000,2.83630347
ACCESS-CM2,historical,1975.00000000,3.19596386
ACCESS-CM2,historical,1976.00000000,2.71857047
ACCESS-CM2,historical,1977.00000000,2.70816422
ACCESS-CM2,historical,1978.00000000,2.65750980
ACCESS-CM2,historical,1979.00000000,2.65474510
ACCESS-CM2,historical,1980.00000000,2.96801090
ACCESS-CM2,historical,1981.00000000,2.80466914
ACCESS-CM2,historical,1982.00000000,2.98835850
ACCESS-CM2,historical,1983.00000000,3.35712075
ACCESS-CM2,historical,1984.00000000,2.82415223
ACCESS-CM2,historical,1985.00000000,2.73798823
ACCESS-CM2,historical,1986.00000000,2.87783432
ACCESS-CM2,historical,1987.00000000,2.71421337
ACCESS-CM2,historical,1988.00000000,2.67893410
ACCESS-CM2,historical,1989.00000000,2.70352840
ACCESS-CM2,historical,1990.00000000,2.88589001
ACCESS-CM2,historical,1991.00000000,2.97600746
ACCESS-CM2,historical,1992.00000000,2.84566593
ACCESS-CM2,historical,1993.00000000,2.89117837
ACCESS-CM2,historical,1994.00000000,2.90956998
ACCESS-CM2,historical,1995.00000000,2.51370168
ACCESS-CM2,historical,1996.00000000,2.69371796
ACCESS-CM2,historical,1997.00000000,2.80672073
ACCESS-CM2,historical,1998.00000000,2.97577882
ACCESS-CM2,historical,1999.00000000,3.18165755
ACCESS-CM2,historical,2000.00000000,3.07560658
ACCESS-CM2,historical,2001.00000000,2.91134357
ACCESS-CM2,historical,2002.00000000,3.31773591
ACCESS-CM2,historical,2003.00000000,2.79982018
ACCESS-CM2,historical,2004.00000000,2.85272861
ACCESS-CM2,historical,2005.00000000,2.75146008
ACCESS-CM2,historical,2006.00000000,3.23107147
ACCESS-CM2,historical,2007.00000000,2.90711904
ACCESS-CM2,historical,2008.00000000,3.17256427
ACCESS-CM2,historical,2009.00000000,2.73610520
ACCESS-CM2,historical,2010.00000000,2.65307474
ACCESS-CM2,historical,2011.00000000,2.73614025
ACCESS-CM2,historical,2012.00000000,3.01217246
ACCESS-CM2,historical,2013.00000000,2.55764651
ACCESS-CM2,historical,2014.00000000,3.30064988
ACCESS-CM2,ssp126,2015.00000000,3.11730671
ACCESS-CM2,ssp126,2016.00000000,2.95599771
ACCESS-CM2,ssp126,2017.00000000,3.11470222
ACCESS-CM2,ssp126,2018.00000000,2.67204762
ACCESS-CM2,ssp126,2019.00000000,2.86552691
ACCESS-CM2,ssp126,2020.00000000,2.88004756
ACCESS-CM2,ssp126,2021.00000000,2.88078427
ACCESS-CM2,ssp126,2022.00000000,2.76084113
ACCESS-CM2,ssp126,2023.00000000,2.47448063
ACCESS-CM2,ssp126,2024.00000000,2.82323337
ACCESS-CM2,ssp126,2025.00000000,3.20019650
ACCESS-CM2,ssp126,2026.00000000,2.80397797
ACCESS-CM2,ssp126,2027.00000000,2.74678063
ACCESS-CM2,ssp126,2028.00000000,2.75362659
ACCESS-CM2,ssp126,2029.00000000,2.87094784
ACCESS-CM2,ssp126,2030.00000000,2.52090263
ACCESS-CM2,ssp126,2031.00000000,3.05169964
ACCESS-CM2,ssp126,2032.00000000,2.86394095
ACCESS-CM2,ssp126,2033.00000000,2.86205697
ACCESS-CM2,ssp126,2034.00000000,3.29416275
ACCESS-CM2,ssp126,2035.00000000,2.59328651
ACCESS-CM2,ssp126,2036.00000000,2.72930074
ACCESS-CM2,ssp126,2037.00000000,2.89682078
ACCESS-CM2,ssp126,2038.00000000,2.72870231
ACCESS-CM2,ssp126,2039.00000000,2.81776547
ACCESS-CM2,ssp126,2040.00000000,2.65546584
ACCESS-CM2,ssp126,2041.00000000,2.62502646
ACCESS-CM2,ssp126,2042.00000000,2.55876994
ACCESS-CM2,ssp126,2043.00000000,2.57435346
ACCESS-CM2,ssp126,2044.00000000,2.82796097
ACCESS-CM2,ssp126,2045.00000000,2.82750392
ACCESS-CM2,ssp126,2046.00000000,2.82657719
ACCESS-CM2,ssp126,2047.00000000,3.18576217
ACCESS-CM2,ssp126,2048.00000000,3.02740693
ACCESS-CM2,ssp126,2049.00000000,2.78458524
ACCESS-CM2,ssp126,2050.00000000,2.95527434
ACCESS-CM2,ssp126,2051.00000000,2.84013939
ACCESS-CM2,ssp126,2052.00000000,2.87098575
ACCESS-CM2,ssp126,2053.00000000,2.62496209
