model,experiment,year,sfcWind
ACCESS-CM2,historical,1960.00000000,3.13562393
ACCESS-CM2,historical,1961.00000000,2.73534083
ACCESS-CM2,historical,1962.00000000,3.07850432
ACCESS-CM2,historical,1963.00000000,3.24355388
ACCESS-CM2,historical,1964.00000000,3.16223907
ACCESS-CM2,historical,1965.00000000,3.11336327
ACCESS-CM2,historical,1966.00000000,2.62798762
ACCESS-CM2,historical,1967.00000000,2.86661077
ACCESS-CM2,historical,1968.00000000,2.77643657
ACCESS-CM2,historical,1969.00000000,3.01418376
ACCESS-CM2,historical,1970.00000000,2.76408672
ACCESS-CM2,historical,1971.00000000,3.05451202
ACCESS-CM2,historical,1972.00000000,3.08085322
ACCESS-CM2,historical,1973.00000000,2.72002149
ACCESS-CM2,historical,1974.00000000,3.16741490
ACCESS-CM2,historical,1975.00000000,3.16094017
ACCESS-CM2,historical,1976.00000000,2.50327659
ACCESS-CM2,historical,1977.00000000,2.90774822
ACCESS-CM2,historical,1978.00000000,3.24019432
ACCESS-CM2,historical,1979.00000000,3.00034261
ACCESS-CM2,historical,1980.00000000,2.84678721
ACCESS-CM2,historical,1981.00000000,3.02114677
ACCESS-CM2,historical,1982.00000000,2.86803126
ACCESS-CM2,historical,1983.00000000,2.66905475
ACCESS-CM2,historical,1984.00000000,2.81160522
ACCESS-CM2,historical,1985.00000000,2.73259664
ACCESS-CM2,historical,1986.00000000,2.86296582
ACCESS-CM2,historical,1987.00000000,2.47268939
ACCESS-CM2,historical,1988.00000000,3.20427895
ACCESS-CM2,historical,1989.00000000,3.01612854
ACCESS-CM2,historical,1990.00000000,3.19469261
ACCESS-CM2,historical,1991.00000000,3.19918919
ACCESS-CM2,historical,1992.00000000,3.11139870
ACCESS-CM2,historical,1993.00000000,2.86756587
ACCESS-CM2,historical,1994.00000000,3.08658671
ACCESS-CM2,historical,1995.00000000,2.97210693
ACCESS-CM2,historical,1996.00000000,2.96392345
ACCESS-CM2,historical,1997.00000000,3.08568954
ACCESS-CM2,historical,1998.00000000,2.96928382
ACCESS-CM2,historical,1999.00000000,2.83031869
ACCESS-CM2,historical,2000.00000000,2.92107487
ACCESS-CM2,historical,2001.00000000,2.55761385
ACCESS-CM2,historical,2002.00000000,2.91769505
ACCESS-CM2,historical,2003.00000000,3.24957728
ACCESS-CM2,historical,2004.00000000,2.80189109
ACCESS-CM2,historical,2005.00000000,3.06559443
ACCESS-CM2,historical,2006.00000000,2.82517838
ACCESS-CM2,historical,2007.00000000,3.16003633
ACCESS-CM2,historical,2008.00000000,3.05366707
ACCESS-CM2,historical,2009.00000000,3.24887657
ACCESS-CM2,historical,2010.00000000,3.13974690
ACCESS-CM2,historical,2011.00000000,3.35493493
ACCESS-CM2,historical,2012.00000000,2.92146873
ACCESS-CM2,historical,2013.00000000,3.04556274
ACCESS-CM2,historical,2014.00000000,3.13011551
ACCESS-CM2,ssp126,2015.00000000,2.76356435
ACCESS-CM2,ssp126,2016.00000000,3.32914162
ACCESS-CM2,ssp126,2017.00000000,3.07153130
ACCESS-CM2,ssp126,2018.00000000,3.06603646
ACCESS-CM2,ssp126,2019.00000000,3.19377041
ACCESS-CM2,ssp126,2020.00000000,2.94329739
ACCESS-CM2,ssp126,2021.00000000,3.08340287
ACCESS-CM2,ssp126,2022.00000000,3.37693048
ACCESS-CM2,ssp126,2023.00000000,3.05932403
ACCESS-CM2,ssp126,2024.00000000,3.33502579
ACCESS-CM2,ssp126,2025.00000000,2.76969981
ACCESS-CM2,ssp126,2026.00000000,2.59877586
ACCESS-CM2,ssp126,2027.00000000,2.82840252
ACCESS-CM2,ssp126,2028.00000000,3.28577638
ACCESS-CM2,ssp126,2029.00000000,3.22429347
ACCESS-CM2,ssp126,2030.00000000,3.18368220
ACCESS-CM2,ssp126,2031.00000000,2.92917061
ACCESS-CM2,ssp126,2032.00000000,2.99915910
ACCESS-CM2,ssp126,2033.00000000,3.08084369
ACCESS-CM2,ssp126,2034.00000000,3.19239783
ACCESS-CM2,ssp126,2035.00000000,2.60347819
ACCESS-CM2,ssp126,2036.00000000,3.15444684
ACCESS-CM2,ssp126,2037.00000000,3.01581788
ACCESS-CM2,ssp126,2038.00000000,3.42415977
