model,experiment,year,pr
ACCESS-CM2,historical,1960,417.13276516
ACCESS-CM2,historical,1961,426.98477137
ACCESS-CM2,historical,1962,297.56008716
ACCESS-CM2,historical,1963,327.00123996
ACCESS-CM2,historical,1964,582.63561301
ACCESS-CM2,historical,1965,578.30881556
ACCESS-CM2,historical,1966,388.65254164
ACCESS-CM2,historical,1967,499.99303087
ACCESS-CM2,historical,1968,451.49986540
ACCESS-CM2,historical,1969,467.58305520
ACCESS-CM2,historical,1970,872.52063455
ACCESS-CM2,historical,1971,277.03338816
ACCESS-CM2,historical,1972,268.92389043
ACCESS-CM2,historical,1973,231.40508349
ACCESS-CM2,historical,1974,733.35826240
ACCESS-CM2,historical,1975,428.24559695
ACCESS-CM2,historical,1976,564.56367866
ACCESS-CM2,historical,1977,319.41534011
ACCESS-CM2,historical,1978,580.00716985
ACCESS-CM2,historical,1979,501.37015460
ACCESS-CM2,historical,1980,202.01817551
ACCESS-CM2,historical,1981,91.36734044
ACCESS-CM2,historical,1982,189.14240984
ACCESS-CM2,historical,1983,400.82369243
ACCESS-CM2,historical,1984,407.52928534
ACCESS-CM2,historical,1985,613.66010555
ACCESS-CM2,historical,1986,145.43109675
ACCESS-CM2,historical,1987,420.84308072
ACCESS-CM2,historical,1988,356.25035767
ACCESS-CM2,historical,1989,692.14121584
ACCESS-CM2,historical,1990,537.14751598
ACCESS-CM2,historical,1991,644.20712821
ACCESS-CM2,historical,1992,365.94141271
ACCESS-CM2,historical,1993,740.22248471
ACCESS-CM2,historical,1994,414.89185398
ACCESS-CM2,historical,1995,521.64166667
ACCESS-CM2,historical,1996,547.29255863
ACCESS-CM2,historical,1997,413.81823730
ACCESS-CM2,historical,1998,469.63507107
ACCESS-CM2,historical,1999,288.22971918
ACCESS-CM2,historical,2000,528.40428329
ACCESS-CM2,historical,2001,537.45642858
ACCESS-CM2,historical,2002,410.26858017
ACCESS-CM2,historical,2003,225.45660383
ACCESS-CM2,historical,2004,431.26819670
ACCESS-CM2,historical,2005,309.35809635
ACCESS-CM2,historical,2006,401.48057234
ACCESS-CM2,historical,2007,236.06580852
ACCESS-CM2,historical,2008,633.92226710
ACCESS-CM2,historical,2009,495.50271819
ACCESS-CM2,historical,2010,363.21169436
ACCESS-CM2,historical,2011,638.09732409
ACCESS-CM2,historical,2012,652.99439525
ACCESS-CM2,historical,2013,158.64098060
ACCESS-CM2,historical,2014,649.74758648
ACCESS-CM2,ssp126,2015,434.81160853
ACCESS-CM2,ssp126,2016,332.94416377
ACCESS-CM2,ssp126,2017,537.95444702
ACCESS-CM2,ssp126,2018,363.07207406
ACCESS-CM2,ssp126,2019,419.61957403
ACCESS-CM2,ssp126,2020,603.89410941
ACCESS-CM2,ssp126,2021,591.40997210
ACCESS-CM2,ssp126,2022,418.80567229
ACCESS-CM2,ssp126,2023,475.71036157
ACCESS-CM2,ssp126,2024,773.56026468
ACCESS-CM2,ssp126,2025,453.37339316
ACCESS-CM2,ssp126,2026,831.48111959
