model,experiment,year,sfcWind
ACCESS-CM2,historical,1960,5.37496662
ACCESS-CM2,historical,1961,5.46493292
ACCESS-CM2,historical,1962,6.36447096
ACCESS-CM2,historical,1963,6.42741537
ACCESS-CM2,historical,1964,6.10298824
ACCESS-CM2,historical,1965,5.52588367
ACCESS-CM2,historical,1966,6.48242855
ACCESS-CM2,historical,1967,5.54135180
ACCESS-CM2,historical,1968,4.94412470
ACCESS-CM2,historical,1969,5.37214756
ACCESS-CM2,historical,1970,5.06750250
ACCESS-CM2,historical,1971,5.01128244
ACCESS-CM2,historical,1972,5.01648283
ACCESS-CM2,historical,1973,6.72878647
ACCESS-CM2,historical,1974,5.08011198
ACCESS-CM2,historical,1975,6.68440580
ACCESS-CM2,historical,1976,5.01081705
ACCESS-CM2,historical,1977,5.81306934
ACCESS-CM2,historical,1978,5.41683578
ACCESS-CM2,historical,1979,4.49854422
ACCESS-CM2,historical,1980,5.01812458
ACCESS-CM2,historical,1981,4.19039249
ACCESS-CM2,historical,1982,5.43856192
ACCESS-CM2,historical,1983,6.10188055
ACCESS-CM2,historical,1984,6.17876053
ACCESS-CM2,historical,1985,5.63026381
ACCESS-CM2,historical,1986,4.56885672
ACCESS-CM2,historical,1987,4.68292475
ACCESS-CM2,historical,1988,5.26993895
ACCESS-CM2,historical,1989,4.54570293
ACCESS-CM2,historical,1990,4.45601225
ACCESS-CM2,historical,1991,6.15552807
ACCESS-CM2,historical,1992,4.86568975
ACCESS-CM2,historical,1993,5.79901648
ACCESS-CM2,historical,1994,6.26576471
ACCESS-CM2,historical,1995,4.62570858
ACCESS-CM2,historical,1996,4.60848093
ACCESS-CM2,historical,1997,5.42207432
ACCESS-CM2,historical,1998,5.93720770
ACCESS-CM2,historical,1999,5.88095713
ACCESS-CM2,historical,2000,6.26407623
ACCESS-CM2,historical,2001,5.45273924
ACCESS-CM2,historical,2002,5.92325020
ACCESS-CM2,historical,2003,5.34070730
ACCESS-CM2,historical,2004,5.04773235
ACCESS-CM2,historical,2005,4.52904415
ACCESS-CM2,historical,2006,5.40649939
ACCESS-CM2,historical,2007,5.84749365
ACCESS-CM2,historical,2008,5.22917080
ACCESS-CM2,historical,2009,5.07923031
ACCESS-CM2,historical,2010,5.60192013
ACCESS-CM2,historical,2011,5.19686222
ACCESS-CM2,historical,2012,5.46189833
ACCESS-CM2,historical,2013,4.68319511
ACCESS-CM2,historical,2014,6.42415762
ACCESS-CM2,ssp126,2015,5.87203121
ACCESS-CM2,ssp126,2016,5.05991793
ACCESS-CM2,ssp126,2017,6.12963057
ACCESS-CM2,ssp126,2018,4.89305162
ACCESS-CM2,ssp126,2019,6.45765257
ACCESS-CM2,ssp126,2020,5.64451838
ACCESS-CM2,ssp126,2021,4.81587172
ACCESS-CM2,ssp126,2022,5.85330868
ACCESS-CM2,ssp126,2023,4.92759037
ACCESS-CM2,ssp126,2024,4.86459541
ACCESS-CM2,ssp126,2025,6.42661715
ACCESS-CM2,ssp126,2026,5.29326248
ACCESS-CM2,ssp126,2027,5.32160807
ACCESS-CM2,ssp126,2028,4.82013273
ACCESS-CM2,ssp126,2029,5.10973310
ACCESS-CM2,ssp126,2030,4.84253502
ACCESS-CM2,ssp126,2031,6.15953302
ACCESS-CM2,ssp126,2032,5.89453650
ACCESS-CM2,ssp126,2033,5.14461994
ACCESS-CM2,ssp126,2034,6.19546318
ACCESS-CM2,ssp126,2035,4.90868616
ACCESS-CM2,ssp126,2036,5.32313871
ACCESS-CM2,ssp126,2037,5.34234142
ACCESS-CM2,ssp126,2038,5.12675047
ACCESS-CM2,ssp126,2039,5.97441244
ACCESS-CM2,ssp126,2040,4.72362185
ACCESS-CM2,ssp126,2041,5.14926767
ACCESS-CM2,ssp126,2042,4.07169724
ACCESS-CM2,ssp126,2043,4.89849329
ACCESS-CM2,ssp126,2044,5.56811619
ACCESS-CM2,ssp126,2045,5.99635649
ACCESS-CM2,ssp126,2046,4.57648325
ACCESS-CM2,ssp126,2047,6.22681856
ACCESS-CM2,ssp126,2048,5.09969330
ACCESS-CM2,ssp126,2049,5.03333139
ACCESS-CM2,ssp126,2050,4.62304592
ACCESS-CM2,ssp126,2051,4.94081640
ACCESS-CM2,ssp126,2052,5.86509275
ACCESS-CM2,ssp126,2053,4.91740084
ACCESS-CM2,ssp126,2054,4.48047066
ACCESS-CM2,ssp126,2055,5.11540031
ACCESS-CM2,ssp126,2056,5.22872066
ACCESS-CM2,ssp126,2057,6.06935501
ACCESS-CM2,ssp126,2058,5.25828934
ACCESS-CM2,ssp126,2059,4.59937859
ACCESS-CM2,ssp126,2060,5.97507381
