model,experiment,year,pr
ACCESS-CM2,historical,1960,1208.32597255
ACCESS-CM2,historical,1961,925.12943590
ACCESS-CM2,historical,1962,1107.51140319
ACCESS-CM2,historical,1963,1107.78648680
ACCESS-CM2,historical,1964,1049.16409681
ACCESS-CM2,historical,1965,1031.36649676
ACCESS-CM2,historical,1966,938.80560268
ACCESS-CM2,historical,1967,1041.58425831
ACCESS-CM2,historical,1968,966.42082077
ACCESS-CM2,historical,1969,985.99949766
ACCESS-CM2,historical,1970,1177.91815949
ACCESS-CM2,historical,1971,984.69406893
ACCESS-CM2,historical,1972,1092.75447926
ACCESS-CM2,historical,1973,1128.21190215
ACCESS-CM2,historical,1974,1013.21196409
ACCESS-CM2,historical,1975,959.65489761
ACCESS-CM2,historical,1976,1020.41854498
ACCESS-CM2,historical,1977,1017.74674092
ACCESS-CM2,historical,1978,1053.29611597
ACCESS-CM2,historical,1979,1040.68892529
ACCESS-CM2,historical,1980,1009.09358056
ACCESS-CM2,historical,1981,912.03054214
ACCESS-CM2,historical,1982,919.56372630
ACCESS-CM2,historical,1983,931.20601813
ACCESS-CM2,historical,1984,980.92769661
ACCESS-CM2,historical,1985,926.53710826
ACCESS-CM2,historical,1986,945.21116288
ACCESS-CM2,historical,1987,901.25447910
ACCESS-CM2,historical,1988,1172.62454895
ACCESS-CM2,historical,1989,1003.12764523
ACCESS-CM2,historical,1990,1121.30100442
ACCESS-CM2,historical,1991,957.33128077
ACCESS-CM2,historical,1992,1053.40020742
ACCESS-CM2,historical,1993,1055.36009238
ACCESS-CM2,historical,1994,932.34097528
ACCESS-CM2,historical,1995,889.59913314
ACCESS-CM2,historical,1996,1043.55836668
ACCESS-CM2,historical,1997,1043.55518094
ACCESS-CM2,historical,1998,946.73543242
ACCESS-CM2,historical,1999,1138.23838475
ACCESS-CM2,historical,2000,1106.15605214
ACCESS-CM2,historical,2001,1244.75389688
ACCESS-CM2,historical,2002,1012.21459436
ACCESS-CM2,historical,2003,931.83192012
ACCESS-CM2,historical,2004,1079.17442694
ACCESS-CM2,historical,2005,1105.95433780
ACCESS-CM2,historical,2006,941.92221822
ACCESS-CM2,historical,2007,1272.53814305
ACCESS-CM2,historical,2008,1246.74698015
ACCESS-CM2,historical,2009,1059.66743975
ACCESS-CM2,historical,2010,820.19368809
ACCESS-CM2,historical,2011,1143.28136754
ACCESS-CM2,historical,2012,1059.47380305
