model,experiment,year,sfcWind
ACCESS-CM2,historical,1960,3.35341859
ACCESS-CM2,historical,1961,2.44012022
ACCESS-CM2,historical,1962,3.01661873
ACCESS-CM2,historical,1963,3.65095067
ACCESS-CM2,historical,1964,3.31112003
ACCESS-CM2,historical,1965,3.60954022
ACCESS-CM2,historical,1966,2.68751764
ACCESS-CM2,historical,1967,2.87772369
ACCESS-CM2,historical,1968,2.43541551
ACCESS-CM2,historical,1969,2.97029328
ACCESS-CM2,historical,1970,2.79117799
ACCESS-CM2,historical,1971,2.62026787
ACCESS-CM2,historical,1972,3.01223087
ACCESS-CM2,historical,1973,2.44580126
ACCESS-CM2,historical,1974,3.06309581
ACCESS-CM2,historical,1975,3.11151838
ACCESS-CM2,historical,1976,2.46471643
ACCESS-CM2,historical,1977,3.09600759
ACCESS-CM2,historical,1978,3.28952599
ACCESS-CM2,historical,1979,2.62126040
ACCESS-CM2,historical,1980,2.63638020
ACCESS-CM2,historical,1981,2.84356904
ACCESS-CM2,historical,1982,2.25053024
ACCESS-CM2,historical,1983,2.65717030
ACCESS-CM2,historical,1984,3.12132597
ACCESS-CM2,historical,1985,2.21783447
ACCESS-CM2,historical,1986,2.45658469
ACCESS-CM2,historical,1987,2.14730835
ACCESS-CM2,historical,1988,3.35777879
ACCESS-CM2,historical,1989,3.32849002
ACCESS-CM2,historical,1990,3.27249694
ACCESS-CM2,historical,1991,3.22976708
ACCESS-CM2,historical,1992,3.08713198
ACCESS-CM2,historical,1993,3.15432262
ACCESS-CM2,historical,1994,2.80027890
ACCESS-CM2,historical,1995,3.03595805
ACCESS-CM2,historical,1996,2.74332094
ACCESS-CM2,historical,1997,2.93151522
ACCESS-CM2,historical,1998,3.04323363
ACCESS-CM2,historical,1999,2.84367728
ACCESS-CM2,historical,2000,3.11370564
ACCESS-CM2,historical,2001,2.73365331
ACCESS-CM2,historical,2002,2.69523811
ACCESS-CM2,historical,2003,3.49068713
ACCESS-CM2,historical,2004,2.70328426
ACCESS-CM2,historical,2005,2.76867390
ACCESS-CM2,historical,2006,2.40190291
ACCESS-CM2,historical,2007,3.62722754
ACCESS-CM2,historical,2008,3.25500584
ACCESS-CM2,historical,2009,2.94647217
ACCESS-CM2,historical,2010,3.13328910
ACCESS-CM2,historical,2011,3.14468813
ACCESS-CM2,historical,2012,3.24976301
ACCESS-CM2,historical,2013,3.38421059
ACCESS-CM2,historical,2014,3.54180717
ACCESS-CM2,ssp126,2015,2.98967075
ACCESS-CM2,ssp126,2016,3.14930606
ACCESS-CM2,ssp126,2017,3.38313341
ACCESS-CM2,ssp126,2018,2.99270296
ACCESS-CM2,ssp126,2019,3.47107768
ACCESS-CM2,ssp126,2020,3.17003179
ACCESS-CM2,ssp126,2021,3.15026474
ACCESS-CM2,ssp126,2022,2.95475221
ACCESS-CM2,ssp126,2023,2.48895454
ACCESS-CM2,ssp126,2024,3.02390146
ACCESS-CM2,ssp126,2025,2.44912338
ACCESS-CM2,ssp126,2026,2.57875204
ACCESS-CM2,ssp126,2027,2.76241636
ACCESS-CM2,ssp126,2028,3.05607462
ACCESS-CM2,ssp126,2029,3.60850668
ACCESS-CM2,ssp126,2030,3.11169147
ACCESS-CM2,ssp126,2031,2.95402312
ACCESS-CM2,ssp126,2032,3.18806005
ACCESS-CM2,ssp126,2033,2.88288116
ACCESS-CM2,ssp126,2034,2.91862035
ACCESS-CM2,ssp126,2035,2.28433990
ACCESS-CM2,ssp126,2036,2.94283152
ACCESS-CM2,ssp126,2037,2.73036647
ACCESS-CM2,ssp126,2038,2.88721824
ACCESS-CM2,ssp126,2039,2.79446769
ACCESS-CM2,ssp126,2040,2.26372170
ACCESS-CM2,ssp126,2041,2.83336687
ACCESS-CM2,ssp126,2042,3.26216388
ACCESS-CM2,ssp126,2043,3.05292082
ACCESS-CM2,ssp126,2044,3.05372262
ACCESS-CM2,ssp126,2045,3.67728806
ACCESS-CM2,ssp126,2046,2.65128231
ACCESS-CM2,ssp126,2047,3.25214601
ACCESS-CM2,ssp126,2048,2.84917068
ACCESS-CM2,ssp126,2049,3.20657301
ACCESS-CM2,ssp126,2050,3.24076581
