model,experiment,year,sfcWind
ACCESS-CM2,historical,1960,3.86238146
ACCESS-CM2,historical,1961,2.91504121
ACCESS-CM2,historical,1962,3.21430802
ACCESS-CM2,historical,1963,3.29309607
ACCESS-CM2,historical,1964,3.51190138
ACCESS-CM2,historical,1965,2.59448671
ACCESS-CM2,historical,1966,2.63127375
ACCESS-CM2,historical,1967,3.43566155
ACCESS-CM2,historical,1968,3.44297218
ACCESS-CM2,historical,1969,3.43734837
ACCESS-CM2,historical,1970,2.93433237
ACCESS-CM2,historical,1971,2.91121912
ACCESS-CM2,historical,1972,3.45282626
ACCESS-CM2,historical,1973,2.91470051
ACCESS-CM2,historical,1974,2.63651228
ACCESS-CM2,historical,1975,3.31391835
ACCESS-CM2,historical,1976,3.22265005
ACCESS-CM2,historical,1977,3.61307096
ACCESS-CM2,historical,1978,2.35591626
ACCESS-CM2,historical,1979,2.87637353
ACCESS-CM2,historical,1980,3.04338980
ACCESS-CM2,historical,1981,3.76678181
ACCESS-CM2,historical,1982,2.89346147
ACCESS-CM2,historical,1983,3.85406184
ACCESS-CM2,historical,1984,3.24162006
ACCESS-CM2,historical,1985,3.04682922
ACCESS-CM2,historical,1986,3.47147346
ACCESS-CM2,historical,1987,2.80621219
ACCESS-CM2,historical,1988,3.07633209
ACCESS-CM2,historical,1989,3.61037445
ACCESS-CM2,historical,1990,2.73551679
ACCESS-CM2,historical,1991,2.82965565
ACCESS-CM2,historical,1992,3.13060665
ACCESS-CM2,historical,1993,2.64478278
ACCESS-CM2,historical,1994,3.26174974
ACCESS-CM2,historical,1995,2.76396775
ACCESS-CM2,historical,1996,3.26604080
ACCESS-CM2,historical,1997,2.50973129
ACCESS-CM2,historical,1998,2.51228356
ACCESS-CM2,historical,1999,3.42394686
ACCESS-CM2,historical,2000,4.00099039
ACCESS-CM2,historical,2001,2.71615124
ACCESS-CM2,historical,2002,3.29105115
ACCESS-CM2,historical,2003,3.21428251
ACCESS-CM2,historical,2004,3.56787872
ACCESS-CM2,historical,2005,2.40595031
ACCESS-CM2,historical,2006,2.91262555
ACCESS-CM2,historical,2007,2.80030012
ACCESS-CM2,historical,2008,3.37698841
ACCESS-CM2,historical,2009,3.15309644
ACCESS-CM2,historical,2010,2.98225427
ACCESS-CM2,historical,2011,2.51446295
