model,experiment,year,sfcWind
ACCESS-CM2,historical,1960.00000000,6.16243219
ACCESS-CM2,historical,1961.00000000,5.32994509
ACCESS-CM2,historical,1962.00000000,6.04713678
ACCESS-CM2,historical,1963.00000000,6.14998102
ACCESS-CM2,historical,1964.00000000,5.93989515
ACCESS-CM2,historical,1965.00000000,5.56051493
ACCESS-CM2,historical,1966.00000000,5.03971720
ACCESS-CM2,historical,1967.00000000,5.37909842
ACCESS-CM2,historical,1968.00000000,5.04713964
ACCESS-CM2,historical,1969.00000000,5.53286552
ACCESS-CM2,historical,1970.00000000,5.57233381
ACCESS-CM2,historical,1971.00000000,5.80355215
ACCESS-CM2,historical,1972.00000000,6.04380178
ACCESS-CM2,historical,1973.00000000,5.00624228
ACCESS-CM2,historical,1974.00000000,6.02136230
ACCESS-CM2,historical,1975.00000000,6.15218019
ACCESS-CM2,historical,1976.00000000,4.54848671
ACCESS-CM2,historical,1977.00000000,5.29550600
ACCESS-CM2,historical,1978.00000000,5.97003174
ACCESS-CM2,historical,1979.00000000,5.85271263
ACCESS-CM2,historical,1980.00000000,5.40430260
ACCESS-CM2,historical,1981.00000000,5.44492340
ACCESS-CM2,historical,1982.00000000,5.72716951
ACCESS-CM2,historical,1983.00000000,5.53820848
ACCESS-CM2,historical,1984.00000000,5.53437471
ACCESS-CM2,historical,1985.00000000,5.52610397
ACCESS-CM2,historical,1986.00000000,5.27276850
ACCESS-CM2,historical,1987.00000000,4.37121439
ACCESS-CM2,historical,1988.00000000,5.71187973
ACCESS-CM2,historical,1989.00000000,5.67925024
ACCESS-CM2,historical,1990.00000000,6.01539373
ACCESS-CM2,historical,1991.00000000,5.83949661
ACCESS-CM2,historical,1992.00000000,5.81845522
ACCESS-CM2,historical,1993.00000000,5.53940630
ACCESS-CM2,historical,1994.00000000,5.93715811
ACCESS-CM2,historical,1995.00000000,5.68788195
ACCESS-CM2,historical,1996.00000000,5.81109095
ACCESS-CM2,historical,1997.00000000,5.68997812
ACCESS-CM2,historical,1998.00000000,5.68929482
ACCESS-CM2,historical,1999.00000000,5.42631102
ACCESS-CM2,historical,2000.00000000,5.74569511
ACCESS-CM2,historical,2001.00000000,5.15317965
ACCESS-CM2,historical,2002.00000000,6.02350235
ACCESS-CM2,historical,2003.00000000,6.16498423
ACCESS-CM2,historical,2004.00000000,5.20974684
ACCESS-CM2,historical,2005.00000000,5.90154028
