model,experiment,year,pr
ACCESS-CM2,historical,1960,177.76927898
ACCESS-CM2,historical,1961,178.17469067
ACCESS-CM2,historical,1962,154.15282711
ACCESS-CM2,historical,1963,162.04225889
ACCESS-CM2,historical,1964,178.53621510
ACCESS-CM2,historical,1965,152.42136755
ACCESS-CM2,historical,1966,111.85043240
ACCESS-CM2,historical,1967,183.43676213
ACCESS-CM2,historical,1968,145.50135375
ACCESS-CM2,historical,1969,134.88003406
ACCESS-CM2,historical,1970,71.23731779
ACCESS-CM2,historical,1971,187.06918388
ACCESS-CM2,historical,1972,186.80171133
ACCESS-CM2,historical,1973,160.51899580
ACCESS-CM2,historical,1974,117.30591508
ACCESS-CM2,historical,1975,194.71958611
ACCESS-CM2,historical,1976,117.34530430
ACCESS-CM2,historical,1977,126.98486287
ACCESS-CM2,historical,1978,215.50461811
ACCESS-CM2,historical,1979,181.10740426
ACCESS-CM2,historical,1980,187.80016030
ACCESS-CM2,historical,1981,154.15191167
ACCESS-CM2,historical,1982,135.34144405
ACCESS-CM2,historical,1983,126.37284069
ACCESS-CM2,historical,1984,127.10650415
ACCESS-CM2,historical,1985,157.92455792
ACCESS-CM2,historical,1986,147.48274219
ACCESS-CM2,historical,1987,95.75525293
ACCESS-CM2,historical,1988,227.14217882
ACCESS-CM2,historical,1989,153.05528750
ACCESS-CM2,historical,1990,163.47275693
ACCESS-CM2,historical,1991,120.53142081
ACCESS-CM2,historical,1992,142.60151344
ACCESS-CM2,historical,1993,124.04785293
ACCESS-CM2,historical,1994,241.93114293
ACCESS-CM2,historical,1995,145.41919581
ACCESS-CM2,historical,1996,227.21436107
ACCESS-CM2,historical,1997,149.09931183
ACCESS-CM2,historical,1998,140.14762304
ACCESS-CM2,historical,1999,102.17925934
ACCESS-CM2,historical,2000,132.21069205
ACCESS-CM2,historical,2001,204.15503217
ACCESS-CM2,historical,2002,196.38642518
ACCESS-CM2,historical,2003,299.93955418
ACCESS-CM2,historical,2004,104.99065055
ACCESS-CM2,historical,2005,123.52096236
ACCESS-CM2,historical,2006,217.20105853
ACCESS-CM2,historical,2007,167.77870692
ACCESS-CM2,historical,2008,193.45062299
ACCESS-CM2,historical,2009,169.15960071
ACCESS-CM2,historical,2010,224.35464776
ACCESS-CM2,historical,2011,204.03852853
ACCESS-CM2,historical,2012,156.87151186
ACCESS-CM2,historical,2013,105.45116752
ACCESS-CM2,historical,2014,101.14098393
ACCESS-CM2,ssp126,2015,112.48708793
ACCESS-CM2,ssp126,2016,119.10054716
ACCESS-CM2,ssp126,2017,141.12508652
ACCESS-CM2,ssp126,2018,132.83633673
ACCESS-CM2,ssp126,2019,158.89391566
ACCESS-CM2,ssp126,2020,131.21705539
ACCESS-CM2,ssp126,2021,170.47948275
ACCESS-CM2,ssp126,2022,131.08078537
ACCESS-CM2,ssp126,2023,156.54244466
ACCESS-CM2,ssp126,2024,129.84768858
ACCESS-CM2,ssp126,2025,171.38878140
ACCESS-CM2,ssp126,2026,138.87504990
ACCESS-CM2,ssp126,2027,117.13375013
ACCESS-CM2,ssp126,2028,189.25190733
ACCESS-CM2,ssp126,2029,167.92050685
ACCESS-CM2,ssp126,2030,150.82641217
ACCESS-CM2,ssp126,2031,260.23957199
ACCESS-CM2,ssp126,2032,186.36425039
ACCESS-CM2,ssp126,2033,205.69047026
ACCESS-CM2,ssp126,2034,245.14927155
ACCESS-CM2,ssp126,2035,62.96858755
ACCESS-CM2,ssp126,2036,181.33415892
ACCESS-CM2,ssp126,2037,201.09582909
ACCESS-CM2,ssp126,2038,225.67136418
ACCESS-CM2,ssp126,2039,255.46052354
ACCESS-CM2,ssp126,2040,133.69071199
ACCESS-CM2,ssp126,2041,208.66074693
ACCESS-CM2,ssp126,2042,251.61876697
ACCESS-CM2,ssp126,2043,162.98826096
ACCESS-CM2,ssp126,2044,130.65623752
ACCESS-CM2,ssp126,2045,179.26954098
ACCESS-CM2,ssp126,2046,167.71322899
ACCESS-CM2,ssp126,2047,118.26059807
ACCESS-CM2,ssp126,2048,123.87783266
ACCESS-CM2,ssp126,2049,146.39491155
ACCESS-CM2,ssp126,2050,179.56109298
ACCESS-CM2,ssp126,2051,223.59342332
ACCESS-CM2,ssp126,2052,97.42667269
ACCESS-CM2,ssp126,2053,228.41875701
ACCESS-CM2,ssp126,2054,81.29413029
ACCESS-CM2,ssp126,2055,225.19973920
ACCESS-CM2,ssp126,2056,122.06261361
ACCESS-CM2,ssp126,2057,138.51059954
ACCESS-CM2,ssp126,2058,231.62925363
ACCESS-CM2,ssp126,2059,115.69045902
ACCESS-CM2,ssp126,2060,203.41245782
ACCESS-CM2,ssp126,2061,167.63202951
ACCESS-CM2,ssp126,2062,202.24708604
ACCESS-CM2,ssp126,2063,202.54071394
ACCESS-CM2,ssp126,2064,277.34174704
ACCESS-CM2,ssp126,2065,133.26069094
ACCESS-CM2,ssp126,2066,233.02082084
ACCESS-CM2,ssp126,2067,102.36132794
ACCESS-CM2,ssp126,2068,131.16300657
ACCESS-CM2,ssp126,2069,191.55794426
ACCESS-CM2,ssp126,2070,294.34425312
ACCESS-CM2,ssp126,2071,184.81418357
ACCESS-CM2,ssp126,2072,288.86705155
ACCESS-CM2,ssp126,2073,243.09757475
ACCESS-CM2,ssp126,2074,117.23507215
ACCESS-CM2,ssp126,2075,188.74551402
ACCESS-CM2,ssp126,2076,160.25264606
ACCESS-CM2,ssp126,2077,258.39818578
ACCESS-CM2,ssp126,2078,150.93961299
ACCESS-CM2,ssp126,2079,128.00717318
ACCESS-CM2,ssp126,2080,141.49330441
ACCESS-CM2,ssp126,2081,147.84426887
ACCESS-CM2,ssp126,2082,100.46942565
ACCESS-CM2,ssp126,2083,152.13635981
ACCESS-CM2,ssp126,2084,67.62782916
ACCESS-CM2,ssp126,2085,183.13769691
ACCESS-CM2,ssp126,2086,159.57915581
ACCESS-CM2,ssp126,2087,155.21149683
ACCESS-CM2,ssp126,2088,233.11552030
ACCESS-CM2,ssp126,2089,213.59341917
ACCESS-CM2,ssp126,2090,192.93357110
ACCESS-CM2,ssp126,2091,143.88634245
ACCESS-CM2,ssp126,2092,180.34888130
ACCESS-CM2,ssp126,2093,219.39707190
ACCESS-CM2,ssp126,2094,147.68531795
ACCESS-CM2,ssp126,2095,196.95960368
ACCESS-CM2,ssp126,2096,286.02856392
ACCESS-CM2,ssp126,2097,284.95506214
ACCESS-CM2,ssp126,2098,175.67810621
ACCESS-CM2,ssp126,2099,168.02419498
ACCESS-CM2,ssp245,2015,269.52018578
ACCESS-CM2,ssp245,2016,295.63124090
ACCESS-CM2,ssp245,2017,174.07326303
ACCESS-CM2,ssp245,2018,212.76096851
ACCESS-CM2,ssp245,2019,261.44390742
ACCESS-CM2,ssp245,2020,239.91349565
ACCESS-CM2,ssp245,2021,201.07274299
ACCESS-CM2,ssp245,2022,203.56749121
ACCESS-CM2,ssp245,2023,185.39916488
ACCESS-CM2,ssp245,2024,135.03169606
ACCESS-CM2,ssp245,2025,174.82304648
ACCESS-CM2,ssp245,2026,134.82586791
ACCESS-CM2,ssp245,2027,157.83329576
ACCESS-CM2,ssp245,2028,279.04134313
ACCESS-CM2,ssp245,2029,282.79546247
ACCESS-CM2,ssp245,2030,203.97541267
ACCESS-CM2,ssp245,2031,170.33087866
ACCESS-CM2,ssp245,2032,211.50800535
