model,experiment,year,pr
ACCESS-CM2,historical,1960,197.92316489
ACCESS-CM2,historical,1961,243.56017984
ACCESS-CM2,historical,1962,257.72668747
ACCESS-CM2,historical,1963,356.01991144
ACCESS-CM2,historical,1964,220.49573432
ACCESS-CM2,historical,1965,221.62249219
ACCESS-CM2,historical,1966,152.24482811
ACCESS-CM2,historical,1967,147.75077670
ACCESS-CM2,historical,1968,102.56003832
ACCESS-CM2,historical,1969,101.09570359
ACCESS-CM2,historical,1970,201.51296968
ACCESS-CM2,historical,1971,117.09498807
ACCESS-CM2,historical,1972,160.24314357
ACCESS-CM2,historical,1973,148.57617238
ACCESS-CM2,historical,1974,186.17015949
ACCESS-CM2,historical,1975,162.01572499
ACCESS-CM2,historical,1976,176.38241982
ACCESS-CM2,historical,1977,204.24070940
ACCESS-CM2,historical,1978,164.19150438
ACCESS-CM2,historical,1979,159.90562489
ACCESS-CM2,historical,1980,155.70321114
ACCESS-CM2,historical,1981,155.23569754
ACCESS-CM2,historical,1982,191.42114972
ACCESS-CM2,historical,1983,136.74630554
ACCESS-CM2,historical,1984,197.03921377
ACCESS-CM2,historical,1985,78.14132241
ACCESS-CM2,historical,1986,168.69084479
ACCESS-CM2,historical,1987,109.63235933
ACCESS-CM2,historical,1988,87.81827672
ACCESS-CM2,historical,1989,217.45936528
ACCESS-CM2,historical,1990,114.51357830
ACCESS-CM2,historical,1991,220.07322474
ACCESS-CM2,historical,1992,148.39907534
ACCESS-CM2,historical,1993,180.06481657
ACCESS-CM2,historical,1994,126.84040813
ACCESS-CM2,historical,1995,119.87698079
ACCESS-CM2,historical,1996,215.10203770
ACCESS-CM2,historical,1997,265.69401915
ACCESS-CM2,historical,1998,143.04510822
ACCESS-CM2,historical,1999,199.37954323
ACCESS-CM2,historical,2000,182.34226074
ACCESS-CM2,historical,2001,135.81446317
ACCESS-CM2,historical,2002,147.33196192
ACCESS-CM2,historical,2003,146.81510063
ACCESS-CM2,historical,2004,106.98702749
ACCESS-CM2,historical,2005,169.45066198
ACCESS-CM2,historical,2006,103.18512180
ACCESS-CM2,historical,2007,196.88832944
ACCESS-CM2,historical,2008,337.35020233
ACCESS-CM2,historical,2009,159.99682941
ACCESS-CM2,historical,2010,185.22072870
ACCESS-CM2,historical,2011,194.89023449
ACCESS-CM2,historical,2012,247.44582647
ACCESS-CM2,historical,2013,155.62877687
ACCESS-CM2,historical,2014,242.52295783
ACCESS-CM2,ssp126,2015,118.78414282
ACCESS-CM2,ssp126,2016,102.82364891
