model,experiment,year,sfcWind
ACCESS-CM2,historical,1960,5.94919205
ACCESS-CM2,historical,1961,6.07893753
ACCESS-CM2,historical,1962,5.31640720
ACCESS-CM2,historical,1963,6.56242514
ACCESS-CM2,historical,1964,7.11057949
ACCESS-CM2,historical,1965,7.40574789
ACCESS-CM2,historical,1966,5.15384436
ACCESS-CM2,historical,1967,6.64840317
ACCESS-CM2,historical,1968,6.20871210
ACCESS-CM2,historical,1969,5.23691797
ACCESS-CM2,historical,1970,7.01035309
ACCESS-CM2,historical,1971,5.71403313
ACCESS-CM2,historical,1972,5.63133669
ACCESS-CM2,historical,1973,4.63953638
ACCESS-CM2,historical,1974,7.44875193
ACCESS-CM2,historical,1975,6.92460203
ACCESS-CM2,historical,1976,6.86585522
ACCESS-CM2,historical,1977,6.93060398
ACCESS-CM2,historical,1978,6.24108410
ACCESS-CM2,historical,1979,5.94696140
ACCESS-CM2,historical,1980,5.39238071
ACCESS-CM2,historical,1981,5.60205412
ACCESS-CM2,historical,1982,5.50532341
ACCESS-CM2,historical,1983,4.84050512
ACCESS-CM2,historical,1984,6.47587967
ACCESS-CM2,historical,1985,7.57292795
ACCESS-CM2,historical,1986,5.30755377
ACCESS-CM2,historical,1987,6.02896976
ACCESS-CM2,historical,1988,5.75535631
ACCESS-CM2,historical,1989,6.97842169
ACCESS-CM2,historical,1990,7.45911551
ACCESS-CM2,historical,1991,6.70256901
ACCESS-CM2,historical,1992,6.32292891
ACCESS-CM2,historical,1993,6.53892660
ACCESS-CM2,historical,1994,6.68006516
ACCESS-CM2,historical,1995,7.31419516
ACCESS-CM2,historical,1996,6.99315214
ACCESS-CM2,historical,1997,6.49899817
ACCESS-CM2,historical,1998,5.53272915
ACCESS-CM2,historical,1999,5.47806978
ACCESS-CM2,historical,2000,6.57392120
ACCESS-CM2,historical,2001,6.10433865
ACCESS-CM2,historical,2002,5.12889624
ACCESS-CM2,historical,2003,4.54356909
ACCESS-CM2,historical,2004,6.24347258
ACCESS-CM2,historical,2005,5.54129934
ACCESS-CM2,historical,2006,5.79840326
ACCESS-CM2,historical,2007,6.02699804
ACCESS-CM2,historical,2008,6.23702621
ACCESS-CM2,historical,2009,6.41765499
ACCESS-CM2,historical,2010,5.98926306
ACCESS-CM2,historical,2011,7.26295090
ACCESS-CM2,historical,2012,7.38766098
ACCESS-CM2,historical,2013,5.18245077
ACCESS-CM2,historical,2014,6.50948811
ACCESS-CM2,ssp126,2015,4.71755600
ACCESS-CM2,ssp126,2016,6.14639091
ACCESS-CM2,ssp126,2017,6.71074629
ACCESS-CM2,ssp126,2018,5.50721550
ACCESS-CM2,ssp126,2019,5.92355919
ACCESS-CM2,ssp126,2020,7.89502335
ACCESS-CM2,ssp126,2021,7.19452095
ACCESS-CM2,ssp126,2022,7.14551687
ACCESS-CM2,ssp126,2023,5.18602371
ACCESS-CM2,ssp126,2024,7.07104015
ACCESS-CM2,ssp126,2025,5.59132576
ACCESS-CM2,ssp126,2026,7.00575590
ACCESS-CM2,ssp126,2027,6.92243719
ACCESS-CM2,ssp126,2028,4.67242241
ACCESS-CM2,ssp126,2029,6.50623608
ACCESS-CM2,ssp126,2030,6.07907629
ACCESS-CM2,ssp126,2031,7.36922598
ACCESS-CM2,ssp126,2032,5.31429434
ACCESS-CM2,ssp126,2033,6.43476629
ACCESS-CM2,ssp126,2034,6.00716543
ACCESS-CM2,ssp126,2035,6.71818018
ACCESS-CM2,ssp126,2036,7.06436682
ACCESS-CM2,ssp126,2037,6.37149334
ACCESS-CM2,ssp126,2038,6.12498331
ACCESS-CM2,ssp126,2039,6.30986166
ACCESS-CM2,ssp126,2040,5.80200529
ACCESS-CM2,ssp126,2041,7.00813961
ACCESS-CM2,ssp126,2042,6.22902918
ACCESS-CM2,ssp126,2043,6.88676023
ACCESS-CM2,ssp126,2044,5.78892899
ACCESS-CM2,ssp126,2045,6.06402683
ACCESS-CM2,ssp126,2046,6.93225956
ACCESS-CM2,ssp126,2047,6.14946938
ACCESS-CM2,ssp126,2048,6.66486073
ACCESS-CM2,ssp126,2049,6.36846685
ACCESS-CM2,ssp126,2050,5.47503328
ACCESS-CM2,ssp126,2051,5.61868858
ACCESS-CM2,ssp126,2052,6.78724051
ACCESS-CM2,ssp126,2053,5.81869888
ACCESS-CM2,ssp126,2054,6.96504307
ACCESS-CM2,ssp126,2055,5.80742407
ACCESS-CM2,ssp126,2056,6.16273069
ACCESS-CM2,ssp126,2057,7.00596189
ACCESS-CM2,ssp126,2058,5.85591793
ACCESS-CM2,ssp126,2059,6.18033218
ACCESS-CM2,ssp126,2060,7.59913826
ACCESS-CM2,ssp126,2061,6.85410118
ACCESS-CM2,ssp126,2062,7.56170845
ACCESS-CM2,ssp126,2063,6.63328886
ACCESS-CM2,ssp126,2064,7.51350832
ACCESS-CM2,ssp126,2065,6.61357212
ACCESS-CM2,ssp126,2066,6.83413410
ACCESS-CM2,ssp126,2067,7.69646883
ACCESS-CM2,ssp126,2068,6.03442287
ACCESS-CM2,ssp126,2069,6.84316158
ACCESS-CM2,ssp126,2070,8.22548103
ACCESS-CM2,ssp126,2071,5.12009430
ACCESS-CM2,ssp126,2072,5.91269016
ACCESS-CM2,ssp126,2073,4.20890903
ACCESS-CM2,ssp126,2074,6.75775385
ACCESS-CM2,ssp126,2075,5.72982025
ACCESS-CM2,ssp126,2076,6.89262199
ACCESS-CM2,ssp126,2077,5.50827408
ACCESS-CM2,ssp126,2078,4.88034582
ACCESS-CM2,ssp126,2079,6.05813074
ACCESS-CM2,ssp126,2080,6.46648598
ACCESS-CM2,ssp126,2081,5.30639076
ACCESS-CM2,ssp126,2082,5.81083155
ACCESS-CM2,ssp126,2083,7.26354980
ACCESS-CM2,ssp126,2084,7.19317675
ACCESS-CM2,ssp126,2085,5.30457067
ACCESS-CM2,ssp126,2086,7.54800081
ACCESS-CM2,ssp126,2087,5.01564932
ACCESS-CM2,ssp126,2088,7.07652760
ACCESS-CM2,ssp126,2089,6.70274115
ACCESS-CM2,ssp126,2090,8.25933743
ACCESS-CM2,ssp126,2091,6.27001476
ACCESS-CM2,ssp126,2092,5.25601721
ACCESS-CM2,ssp126,2093,6.75864267
ACCESS-CM2,ssp126,2094,4.70877028
ACCESS-CM2,ssp126,2095,7.46517086
ACCESS-CM2,ssp126,2096,5.21307373
ACCESS-CM2,ssp126,2097,6.78651237
ACCESS-CM2,ssp126,2098,4.97793770
ACCESS-CM2,ssp126,2099,6.64940500
ACCESS-CM2,ssp126,2100,4.74704599
ACCESS-CM2,ssp245,2015,6.12962818
ACCESS-CM2,ssp245,2016,5.93620205
ACCESS-CM2,ssp245,2017,7.30062246
ACCESS-CM2,ssp245,2018,6.92285824
ACCESS-CM2,ssp245,2019,6.31871939
ACCESS-CM2,ssp245,2020,6.80063629
ACCESS-CM2,ssp245,2021,7.06210089
ACCESS-CM2,ssp245,2022,6.14751291
ACCESS-CM2,ssp245,2023,6.69206953
ACCESS-CM2,ssp245,2024,7.68033457
ACCESS-CM2,ssp245,2025,5.39547920
ACCESS-CM2,ssp245,2026,5.02858973
ACCESS-CM2,ssp245,2027,5.92217255
ACCESS-CM2,ssp245,2028,6.90242958
ACCESS-CM2,ssp245,2029,6.47460127
ACCESS-CM2,ssp245,2030,6.95859575
ACCESS-CM2,ssp245,2031,7.78684807
ACCESS-CM2,ssp245,2032,5.55180025
ACCESS-CM2,ssp245,2033,6.32950926
ACCESS-CM2,ssp245,2034,7.28295660
ACCESS-CM2,ssp245,2035,7.00535154
ACCESS-CM2,ssp245,2036,6.94567108
ACCESS-CM2,ssp245,2037,5.81617546
ACCESS-CM2,ssp245,2038,5.17183924
ACCESS-CM2,ssp245,2039,6.06454754
ACCESS-CM2,ssp245,2040,5.34976006
ACCESS-CM2,ssp245,2041,5.69669867
ACCESS-CM2,ssp245,2042,5.50696278
ACCESS-CM2,ssp245,2043,6.59649706
ACCESS-CM2,ssp245,2044,7.93523979
ACCESS-CM2,ssp245,2045,7.09139729
ACCESS-CM2,ssp245,2046,6.52781296
ACCESS-CM2,ssp245,2047,6.48679209
ACCESS-CM2,ssp245,2048,7.01288176
ACCESS-CM2,ssp245,2049,7.31619787
ACCESS-CM2,ssp245,2050,5.95130539
ACCESS-CM2,ssp245,2051,6.28844690
ACCESS-CM2,ssp245,2052,7.17769384
ACCESS-CM2,ssp245,2053,6.31928778
ACCESS-CM2,ssp245,2054,6.58332396
ACCESS-CM2,ssp245,2055,5.92170811
ACCESS-CM2,ssp245,2056,5.91503000
ACCESS-CM2,ssp245,2057,5.72585058
ACCESS-CM2,ssp245,2058,6.25850105
ACCESS-CM2,ssp245,2059,6.93936443
ACCESS-CM2,ssp245,2060,5.69024086
