model,experiment,year,pr
ACCESS-CM2,historical,1960,685.39534522
ACCESS-CM2,historical,1961,231.33987912
ACCESS-CM2,historical,1962,369.68397264
ACCESS-CM2,historical,1963,177.18909210
ACCESS-CM2,historical,1964,411.14396445
ACCESS-CM2,historical,1965,147.65060408
ACCESS-CM2,historical,1966,168.99471795
ACCESS-CM2,historical,1967,94.04649169
ACCESS-CM2,historical,1968,417.46550440
ACCESS-CM2,historical,1969,348.72599324
ACCESS-CM2,historical,1970,392.19183845
ACCESS-CM2,historical,1971,246.09517296
ACCESS-CM2,historical,1972,395.39987765
ACCESS-CM2,historical,1973,421.45811328
ACCESS-CM2,historical,1974,243.21727953
ACCESS-CM2,historical,1975,322.90228461
ACCESS-CM2,historical,1976,219.60967378
ACCESS-CM2,historical,1977,388.43661275
ACCESS-CM2,historical,1978,98.10660499
ACCESS-CM2,historical,1979,284.82942019
ACCESS-CM2,historical,1980,173.95646132
ACCESS-CM2,historical,1981,560.82269772
ACCESS-CM2,historical,1982,120.77064419
ACCESS-CM2,historical,1983,478.68759135
ACCESS-CM2,historical,1984,287.84000670
ACCESS-CM2,historical,1985,306.91522308
ACCESS-CM2,historical,1986,373.31203079
ACCESS-CM2,historical,1987,115.14462110
ACCESS-CM2,historical,1988,317.79060923
ACCESS-CM2,historical,1989,210.29229484
ACCESS-CM2,historical,1990,463.93815194
ACCESS-CM2,historical,1991,284.89420938
ACCESS-CM2,historical,1992,357.64829385
ACCESS-CM2,historical,1993,80.02197904
ACCESS-CM2,historical,1994,178.34835876
ACCESS-CM2,historical,1995,83.74603785
ACCESS-CM2,historical,1996,282.58214849
ACCESS-CM2,historical,1997,110.90201877
ACCESS-CM2,historical,1998,189.95673090
ACCESS-CM2,historical,1999,411.21079497
ACCESS-CM2,historical,2000,436.75640480
ACCESS-CM2,historical,2001,261.96783813
ACCESS-CM2,historical,2002,391.92092301
ACCESS-CM2,historical,2003,300.58317869
ACCESS-CM2,historical,2004,494.12597026
ACCESS-CM2,historical,2005,157.01388053
ACCESS-CM2,historical,2006,322.71986389
ACCESS-CM2,historical,2007,348.64511066
ACCESS-CM2,historical,2008,428.60159083
ACCESS-CM2,historical,2009,468.51385560
ACCESS-CM2,historical,2010,291.41317554
ACCESS-CM2,historical,2011,231.16521882
ACCESS-CM2,historical,2012,217.52609952
ACCESS-CM2,historical,2013,274.55211168
ACCESS-CM2,historical,2014,414.65489993
ACCESS-CM2,ssp126,2015,239.33669801
ACCESS-CM2,ssp126,2016,338.85211186
ACCESS-CM2,ssp126,2017,332.67957585
ACCESS-CM2,ssp126,2018,261.93129270
ACCESS-CM2,ssp126,2019,421.47608709
ACCESS-CM2,ssp126,2020,226.45543736
ACCESS-CM2,ssp126,2021,196.72322437
ACCESS-CM2,ssp126,2022,208.71173957
ACCESS-CM2,ssp126,2023,105.35533619
ACCESS-CM2,ssp126,2024,250.78235778
ACCESS-CM2,ssp126,2025,294.77817648
ACCESS-CM2,ssp126,2026,389.39668955
ACCESS-CM2,ssp126,2027,220.82105620
ACCESS-CM2,ssp126,2028,187.34205737
ACCESS-CM2,ssp126,2029,351.34665904
ACCESS-CM2,ssp126,2030,237.38692949
ACCESS-CM2,ssp126,2031,502.19148983
ACCESS-CM2,ssp126,2032,273.38481862
ACCESS-CM2,ssp126,2033,466.41044392
ACCESS-CM2,ssp126,2034,394.25090801
ACCESS-CM2,ssp126,2035,268.69242979
ACCESS-CM2,ssp126,2036,167.12433496
ACCESS-CM2,ssp126,2037,153.52522422
ACCESS-CM2,ssp126,2038,345.21563128
ACCESS-CM2,ssp126,2039,320.74898943
ACCESS-CM2,ssp126,2040,251.07786573
ACCESS-CM2,ssp126,2041,210.50276853
ACCESS-CM2,ssp126,2042,363.98665953
ACCESS-CM2,ssp126,2043,307.46547173
ACCESS-CM2,ssp126,2044,187.41125292
ACCESS-CM2,ssp126,2045,179.26798345
ACCESS-CM2,ssp126,2046,220.55381920
ACCESS-CM2,ssp126,2047,241.59465818
ACCESS-CM2,ssp126,2048,187.20101010
ACCESS-CM2,ssp126,2049,331.81989023
ACCESS-CM2,ssp126,2050,225.76633530
ACCESS-CM2,ssp126,2051,174.13761175
ACCESS-CM2,ssp126,2052,231.21757051
ACCESS-CM2,ssp126,2053,408.23733667
ACCESS-CM2,ssp126,2054,228.87540001
ACCESS-CM2,ssp126,2055,224.52093303
ACCESS-CM2,ssp126,2056,249.49118818
ACCESS-CM2,ssp126,2057,398.44373210
ACCESS-CM2,ssp126,2058,203.07037066
ACCESS-CM2,ssp126,2059,136.79901426
ACCESS-CM2,ssp126,2060,306.15511295
ACCESS-CM2,ssp126,2061,163.39572918
ACCESS-CM2,ssp126,2062,425.87550040
ACCESS-CM2,ssp126,2063,339.33151512
ACCESS-CM2,ssp126,2064,141.93866830
ACCESS-CM2,ssp126,2065,200.95952900
ACCESS-CM2,ssp126,2066,285.12951753
ACCESS-CM2,ssp126,2067,240.71586895
ACCESS-CM2,ssp126,2068,242.90400933
ACCESS-CM2,ssp126,2069,246.54472693
ACCESS-CM2,ssp126,2070,314.05591077
ACCESS-CM2,ssp126,2071,137.63859733
ACCESS-CM2,ssp126,2072,316.11275999
ACCESS-CM2,ssp126,2073,418.73735410
ACCESS-CM2,ssp126,2074,173.58163119
ACCESS-CM2,ssp126,2075,499.17529811
ACCESS-CM2,ssp126,2076,186.58577896
ACCESS-CM2,ssp126,2077,370.63903422
ACCESS-CM2,ssp126,2078,199.56480644
ACCESS-CM2,ssp126,2079,287.85535231
ACCESS-CM2,ssp126,2080,133.03710111
ACCESS-CM2,ssp126,2081,229.72747776
ACCESS-CM2,ssp126,2082,242.74885482
ACCESS-CM2,ssp126,2083,362.15805382
ACCESS-CM2,ssp126,2084,369.15601731
ACCESS-CM2,ssp126,2085,262.11528386
ACCESS-CM2,ssp126,2086,164.74396420
ACCESS-CM2,ssp126,2087,406.55460486
ACCESS-CM2,ssp126,2088,379.97034835
ACCESS-CM2,ssp126,2089,134.30222880
ACCESS-CM2,ssp126,2090,370.05855341
ACCESS-CM2,ssp126,2091,347.04440296
ACCESS-CM2,ssp126,2092,208.95771595
ACCESS-CM2,ssp126,2093,277.56120680
ACCESS-CM2,ssp126,2094,261.30404121
ACCESS-CM2,ssp126,2095,383.58789831
ACCESS-CM2,ssp126,2096,376.74285628
ACCESS-CM2,ssp126,2097,252.89548810
ACCESS-CM2,ssp126,2098,112.48089817
ACCESS-CM2,ssp126,2099,350.47369256
ACCESS-CM2,ssp245,2015,305.22463251
ACCESS-CM2,ssp245,2016,252.36573018
ACCESS-CM2,ssp245,2017,249.34363506
ACCESS-CM2,ssp245,2018,260.34781521
ACCESS-CM2,ssp245,2019,329.08860921
ACCESS-CM2,ssp245,2020,328.52350282
ACCESS-CM2,ssp245,2021,267.40931836
ACCESS-CM2,ssp245,2022,208.82594548
ACCESS-CM2,ssp245,2023,200.70647602
ACCESS-CM2,ssp245,2024,187.94055624
ACCESS-CM2,ssp245,2025,328.85954680
ACCESS-CM2,ssp245,2026,307.59311963
ACCESS-CM2,ssp245,2027,362.48041397
ACCESS-CM2,ssp245,2028,521.85661089
ACCESS-CM2,ssp245,2029,398.68936994
ACCESS-CM2,ssp245,2030,288.40546100
ACCESS-CM2,ssp245,2031,232.35838930
ACCESS-CM2,ssp245,2032,157.46794657
ACCESS-CM2,ssp245,2033,551.48213108
ACCESS-CM2,ssp245,2034,490.11853875
ACCESS-CM2,ssp245,2035,202.31700039
ACCESS-CM2,ssp245,2036,237.10191238
ACCESS-CM2,ssp245,2037,137.28621169
ACCESS-CM2,ssp245,2038,392.02224298
ACCESS-CM2,ssp245,2039,56.68033380
ACCESS-CM2,ssp245,2040,248.33774477
ACCESS-CM2,ssp245,2041,123.81588215
ACCESS-CM2,ssp245,2042,219.70981265
ACCESS-CM2,ssp245,2043,130.45330496
