model,experiment,year,pr
ACCESS-CM2,historical,1960,291.78165384
ACCESS-CM2,historical,1961,205.97727689
ACCESS-CM2,historical,1962,272.94269356
ACCESS-CM2,historical,1963,258.59730348
ACCESS-CM2,historical,1964,232.87691474
ACCESS-CM2,historical,1965,268.88603894
ACCESS-CM2,historical,1966,264.94032498
ACCESS-CM2,historical,1967,331.58658512
ACCESS-CM2,historical,1968,193.70106594
ACCESS-CM2,historical,1969,192.86716451
ACCESS-CM2,historical,1970,272.23161891
ACCESS-CM2,historical,1971,224.66827164
ACCESS-CM2,historical,1972,273.28865531
ACCESS-CM2,historical,1973,362.19728162
ACCESS-CM2,historical,1974,245.87224521
ACCESS-CM2,historical,1975,273.74780183
ACCESS-CM2,historical,1976,208.03890823
ACCESS-CM2,historical,1977,216.31874773
ACCESS-CM2,historical,1978,265.20535789
ACCESS-CM2,historical,1979,151.73690481
ACCESS-CM2,historical,1980,214.50897796
ACCESS-CM2,historical,1981,193.47516837
ACCESS-CM2,historical,1982,198.41910854
ACCESS-CM2,historical,1983,222.12615000
ACCESS-CM2,historical,1984,234.80136113
ACCESS-CM2,historical,1985,318.73360747
ACCESS-CM2,historical,1986,264.39206329
ACCESS-CM2,historical,1987,235.02053222
ACCESS-CM2,historical,1988,263.74492835
ACCESS-CM2,historical,1989,316.68947655
ACCESS-CM2,historical,1990,247.88175845
ACCESS-CM2,historical,1991,245.66423809
ACCESS-CM2,historical,1992,334.73970083
ACCESS-CM2,historical,1993,297.95969962
ACCESS-CM2,historical,1994,175.50166171
ACCESS-CM2,historical,1995,239.95782485
ACCESS-CM2,historical,1996,186.36802155
ACCESS-CM2,historical,1997,269.60800746
ACCESS-CM2,historical,1998,190.31382013
ACCESS-CM2,historical,1999,303.07339446
ACCESS-CM2,historical,2000,265.99863521
ACCESS-CM2,historical,2001,353.40071133
ACCESS-CM2,historical,2002,324.72549250
ACCESS-CM2,historical,2003,186.90658603
ACCESS-CM2,historical,2004,255.19004332
ACCESS-CM2,historical,2005,292.00885584
ACCESS-CM2,historical,2006,298.60576990
ACCESS-CM2,historical,2007,288.65552129
ACCESS-CM2,historical,2008,317.19619991
ACCESS-CM2,historical,2009,194.79164288
ACCESS-CM2,historical,2010,235.46409215
ACCESS-CM2,historical,2011,247.08484055
ACCESS-CM2,historical,2012,273.37717620
ACCESS-CM2,historical,2013,265.37306077
ACCESS-CM2,historical,2014,308.06954798
ACCESS-CM2,ssp126,2015,389.51090970
ACCESS-CM2,ssp126,2016,219.90483956
ACCESS-CM2,ssp126,2017,344.28263074
ACCESS-CM2,ssp126,2018,274.45095256
ACCESS-CM2,ssp126,2019,220.14346864
ACCESS-CM2,ssp126,2020,391.65376535
ACCESS-CM2,ssp126,2021,208.59926724
ACCESS-CM2,ssp126,2022,268.12370318
ACCESS-CM2,ssp126,2023,251.54535303
ACCESS-CM2,ssp126,2024,196.72562487
ACCESS-CM2,ssp126,2025,335.57925409
ACCESS-CM2,ssp126,2026,192.10216753
ACCESS-CM2,ssp126,2027,189.08622247
ACCESS-CM2,ssp126,2028,236.07927876
ACCESS-CM2,ssp126,2029,229.97069357
ACCESS-CM2,ssp126,2030,179.25131235
ACCESS-CM2,ssp126,2031,332.24822147
ACCESS-CM2,ssp126,2032,209.75499399
ACCESS-CM2,ssp126,2033,252.89091626
ACCESS-CM2,ssp126,2034,314.01510014
ACCESS-CM2,ssp126,2035,225.75822048
ACCESS-CM2,ssp126,2036,209.85743663
ACCESS-CM2,ssp126,2037,264.72831877
ACCESS-CM2,ssp126,2038,240.61366825
ACCESS-CM2,ssp126,2039,342.52680587
ACCESS-CM2,ssp126,2040,202.24318805
ACCESS-CM2,ssp126,2041,165.57888196
ACCESS-CM2,ssp126,2042,201.42299858
ACCESS-CM2,ssp126,2043,268.58876913
ACCESS-CM2,ssp126,2044,275.95361909
ACCESS-CM2,ssp126,2045,213.02378133
ACCESS-CM2,ssp126,2046,230.78633897
ACCESS-CM2,ssp126,2047,321.63760935
ACCESS-CM2,ssp126,2048,248.92914139
ACCESS-CM2,ssp126,2049,265.47366358
ACCESS-CM2,ssp126,2050,380.70161350
ACCESS-CM2,ssp126,2051,227.66360292
ACCESS-CM2,ssp126,2052,268.46882555
ACCESS-CM2,ssp126,2053,292.99220703
ACCESS-CM2,ssp126,2054,286.22063754
ACCESS-CM2,ssp126,2055,325.23184856
ACCESS-CM2,ssp126,2056,236.41396560
ACCESS-CM2,ssp126,2057,202.25295555
ACCESS-CM2,ssp126,2058,202.99781553
ACCESS-CM2,ssp126,2059,290.59184862
ACCESS-CM2,ssp126,2060,298.88860785
ACCESS-CM2,ssp126,2061,266.75217686
ACCESS-CM2,ssp126,2062,200.24652350
ACCESS-CM2,ssp126,2063,373.96129709
ACCESS-CM2,ssp126,2064,177.23705679
ACCESS-CM2,ssp126,2065,205.65304286
ACCESS-CM2,ssp126,2066,244.56627190
ACCESS-CM2,ssp126,2067,214.12003768
ACCESS-CM2,ssp126,2068,322.23539733
ACCESS-CM2,ssp126,2069,253.57625091
ACCESS-CM2,ssp126,2070,283.93373605
ACCESS-CM2,ssp126,2071,311.58110710
ACCESS-CM2,ssp126,2072,262.51619125
ACCESS-CM2,ssp126,2073,362.04849524
ACCESS-CM2,ssp126,2074,173.33358899
ACCESS-CM2,ssp126,2075,267.90928699
ACCESS-CM2,ssp126,2076,338.58864594
ACCESS-CM2,ssp126,2077,226.62224500
ACCESS-CM2,ssp126,2078,269.78197249
ACCESS-CM2,ssp126,2079,324.13208664
ACCESS-CM2,ssp126,2080,325.82063274
ACCESS-CM2,ssp126,2081,195.25661704
ACCESS-CM2,ssp126,2082,379.71559092
ACCESS-CM2,ssp126,2083,243.01979596
ACCESS-CM2,ssp126,2084,251.84026679
ACCESS-CM2,ssp126,2085,181.11091630
ACCESS-CM2,ssp126,2086,291.09877014
ACCESS-CM2,ssp126,2087,217.10649446
ACCESS-CM2,ssp126,2088,256.89622916
ACCESS-CM2,ssp126,2089,362.26652954
ACCESS-CM2,ssp126,2090,221.89125808
ACCESS-CM2,ssp126,2091,271.26693640
ACCESS-CM2,ssp126,2092,266.73832831
ACCESS-CM2,ssp126,2093,166.65602367
ACCESS-CM2,ssp126,2094,315.80375838
ACCESS-CM2,ssp126,2095,229.48859651
ACCESS-CM2,ssp126,2096,436.79265984
ACCESS-CM2,ssp126,2097,232.51759678
ACCESS-CM2,ssp126,2098,296.26141728
ACCESS-CM2,ssp126,2099,249.26188228
ACCESS-CM2,ssp245,2015,230.37800112
ACCESS-CM2,ssp245,2016,310.59834295
ACCESS-CM2,ssp245,2017,187.65117600
ACCESS-CM2,ssp245,2018,308.07480625
ACCESS-CM2,ssp245,2019,281.20622948
ACCESS-CM2,ssp245,2020,304.35944158
ACCESS-CM2,ssp245,2021,363.26579850
ACCESS-CM2,ssp245,2022,227.31993389
ACCESS-CM2,ssp245,2023,275.48617395
ACCESS-CM2,ssp245,2024,181.02621993
ACCESS-CM2,ssp245,2025,271.07604796
ACCESS-CM2,ssp245,2026,292.41424599
ACCESS-CM2,ssp245,2027,295.08191870
