model,experiment,year,sfcWind
ACCESS-CM2,historical,1960,5.39907742
ACCESS-CM2,historical,1961,4.14454460
ACCESS-CM2,historical,1962,5.15509129
ACCESS-CM2,historical,1963,5.36463737
ACCESS-CM2,historical,1964,5.36265564
ACCESS-CM2,historical,1965,4.23987341
ACCESS-CM2,historical,1966,4.46941805
ACCESS-CM2,historical,1967,5.63282108
ACCESS-CM2,historical,1968,3.14438224
ACCESS-CM2,historical,1969,6.41291952
ACCESS-CM2,historical,1970,3.67641377
ACCESS-CM2,historical,1971,4.76156998
ACCESS-CM2,historical,1972,4.69246483
ACCESS-CM2,historical,1973,4.00085449
ACCESS-CM2,historical,1974,6.19622374
ACCESS-CM2,historical,1975,5.77754259
ACCESS-CM2,historical,1976,4.13477373
ACCESS-CM2,historical,1977,4.54418898
ACCESS-CM2,historical,1978,5.01891851
ACCESS-CM2,historical,1979,4.28902006
ACCESS-CM2,historical,1980,4.55102968
ACCESS-CM2,historical,1981,4.35867643
ACCESS-CM2,historical,1982,3.86533761
ACCESS-CM2,historical,1983,4.61995077
ACCESS-CM2,historical,1984,4.57421350
ACCESS-CM2,historical,1985,3.92613578
ACCESS-CM2,historical,1986,3.41964769
ACCESS-CM2,historical,1987,3.80832887
ACCESS-CM2,historical,1988,5.83434105
ACCESS-CM2,historical,1989,6.06871700
ACCESS-CM2,historical,1990,6.03887987
ACCESS-CM2,historical,1991,4.28572607
ACCESS-CM2,historical,1992,4.31018257
ACCESS-CM2,historical,1993,4.70274305
ACCESS-CM2,historical,1994,4.85573244
ACCESS-CM2,historical,1995,5.64218616
ACCESS-CM2,historical,1996,5.43712187
ACCESS-CM2,historical,1997,3.92100048
ACCESS-CM2,historical,1998,5.93057346
ACCESS-CM2,historical,1999,3.49619389
ACCESS-CM2,historical,2000,6.03637552
ACCESS-CM2,historical,2001,4.33257008
ACCESS-CM2,historical,2002,5.10367632
ACCESS-CM2,historical,2003,6.26513863
ACCESS-CM2,historical,2004,3.14412379
ACCESS-CM2,historical,2005,4.25041819
ACCESS-CM2,historical,2006,4.01671028
ACCESS-CM2,historical,2007,6.51906538
ACCESS-CM2,historical,2008,4.68242264
ACCESS-CM2,historical,2009,5.10597467
ACCESS-CM2,historical,2010,4.44008541
ACCESS-CM2,historical,2011,5.85228252
ACCESS-CM2,historical,2012,5.14667225
ACCESS-CM2,historical,2013,5.49980450
ACCESS-CM2,historical,2014,5.87577486
ACCESS-CM2,ssp126,2015,5.96807528
ACCESS-CM2,ssp126,2016,5.99086332
ACCESS-CM2,ssp126,2017,5.55628300
ACCESS-CM2,ssp126,2018,4.91564322
ACCESS-CM2,ssp126,2019,5.65145588
ACCESS-CM2,ssp126,2020,5.98423910
ACCESS-CM2,ssp126,2021,3.85407329
ACCESS-CM2,ssp126,2022,4.60193825
ACCESS-CM2,ssp126,2023,4.46217299
ACCESS-CM2,ssp126,2024,5.46011972
ACCESS-CM2,ssp126,2025,3.80991077
ACCESS-CM2,ssp126,2026,4.55796289
