model,experiment,year,pr
ACCESS-CM2,historical,1960,1045.90191101
ACCESS-CM2,historical,1961,1258.52840171
ACCESS-CM2,historical,1962,1213.40372783
ACCESS-CM2,historical,1963,810.51490622
ACCESS-CM2,historical,1964,1445.66205645
ACCESS-CM2,historical,1965,1729.16235159
ACCESS-CM2,historical,1966,1063.08545637
ACCESS-CM2,historical,1967,1261.23966258
ACCESS-CM2,historical,1968,1162.76401353
ACCESS-CM2,historical,1969,1229.25201791
ACCESS-CM2,historical,1970,1877.37616779
ACCESS-CM2,historical,1971,862.03509336
ACCESS-CM2,historical,1972,1222.45776616
ACCESS-CM2,historical,1973,1178.28620736
ACCESS-CM2,historical,1974,1904.51649083
ACCESS-CM2,historical,1975,1160.84628347
ACCESS-CM2,historical,1976,1610.36321536
ACCESS-CM2,historical,1977,1130.37630433
ACCESS-CM2,historical,1978,1721.80985914
ACCESS-CM2,historical,1979,1783.57502426
ACCESS-CM2,historical,1980,1463.62051576
ACCESS-CM2,historical,1981,782.08853626
ACCESS-CM2,historical,1982,1385.92822655
ACCESS-CM2,historical,1983,970.41004166
ACCESS-CM2,historical,1984,1107.07842551
ACCESS-CM2,historical,1985,1614.89210878
ACCESS-CM2,historical,1986,1017.86613755
ACCESS-CM2,historical,1987,1397.58594741
ACCESS-CM2,historical,1988,1629.18287268
ACCESS-CM2,historical,1989,1595.30737200
ACCESS-CM2,historical,1990,1586.01579335
ACCESS-CM2,historical,1991,1709.45824734
ACCESS-CM2,historical,1992,1280.72900181
ACCESS-CM2,historical,1993,1883.08850428
ACCESS-CM2,historical,1994,1381.85011959
ACCESS-CM2,historical,1995,962.21952156
ACCESS-CM2,historical,1996,1097.11442333
ACCESS-CM2,historical,1997,1401.71657649
ACCESS-CM2,historical,1998,1245.52700437
ACCESS-CM2,historical,1999,1450.16308309
ACCESS-CM2,historical,2000,1579.13901187
ACCESS-CM2,historical,2001,1656.30039836
ACCESS-CM2,historical,2002,839.21994734
ACCESS-CM2,historical,2003,998.74817771
ACCESS-CM2,historical,2004,1300.69524894
ACCESS-CM2,historical,2005,1001.35790367
ACCESS-CM2,historical,2006,1178.14127542
ACCESS-CM2,historical,2007,1094.05344163
ACCESS-CM2,historical,2008,1310.12722432
ACCESS-CM2,historical,2009,1309.43955074
ACCESS-CM2,historical,2010,1269.00997011
ACCESS-CM2,historical,2011,1359.93590360
ACCESS-CM2,historical,2012,1625.11375914
ACCESS-CM2,historical,2013,1112.08535603
ACCESS-CM2,historical,2014,1313.86274110
ACCESS-CM2,ssp126,2015,1273.87919547
ACCESS-CM2,ssp126,2016,1217.55349554
ACCESS-CM2,ssp126,2017,1449.62853288
ACCESS-CM2,ssp126,2018,1071.05900185
ACCESS-CM2,ssp126,2019,1107.68514992
ACCESS-CM2,ssp126,2020,1828.27567654
ACCESS-CM2,ssp126,2021,1614.27259014
ACCESS-CM2,ssp126,2022,1136.96233351
ACCESS-CM2,ssp126,2023,1388.70820561
ACCESS-CM2,ssp126,2024,1718.44289718
ACCESS-CM2,ssp126,2025,1580.87827257
ACCESS-CM2,ssp126,2026,2050.07036419
ACCESS-CM2,ssp126,2027,1364.45420069
ACCESS-CM2,ssp126,2028,1184.92943653
ACCESS-CM2,ssp126,2029,1907.12168275
ACCESS-CM2,ssp126,2030,1415.73881309
ACCESS-CM2,ssp126,2031,1837.18637905
ACCESS-CM2,ssp126,2032,1067.61249514
ACCESS-CM2,ssp126,2033,1060.25526259
ACCESS-CM2,ssp126,2034,1311.01253128
ACCESS-CM2,ssp126,2035,1534.62926491
ACCESS-CM2,ssp126,2036,1278.26785345
ACCESS-CM2,ssp126,2037,1588.05975097
ACCESS-CM2,ssp126,2038,1179.46289279
ACCESS-CM2,ssp126,2039,1441.11187170
ACCESS-CM2,ssp126,2040,1566.76716301
ACCESS-CM2,ssp126,2041,1686.16297022
ACCESS-CM2,ssp126,2042,1310.21840266
ACCESS-CM2,ssp126,2043,1186.25286323
ACCESS-CM2,ssp126,2044,1002.95938687
ACCESS-CM2,ssp126,2045,1134.54154484
ACCESS-CM2,ssp126,2046,1776.82958322
ACCESS-CM2,ssp126,2047,1732.30688035
ACCESS-CM2,ssp126,2048,1290.62132672
ACCESS-CM2,ssp126,2049,1667.93595898
ACCESS-CM2,ssp126,2050,1533.45642354
ACCESS-CM2,ssp126,2051,1072.14443234
ACCESS-CM2,ssp126,2052,1421.68349423
ACCESS-CM2,ssp126,2053,1404.31272126
ACCESS-CM2,ssp126,2054,1530.41487733
ACCESS-CM2,ssp126,2055,963.18036133
ACCESS-CM2,ssp126,2056,1281.60777004
ACCESS-CM2,ssp126,2057,1192.98605330
ACCESS-CM2,ssp126,2058,1507.66210987
ACCESS-CM2,ssp126,2059,1398.76704077
ACCESS-CM2,ssp126,2060,1956.58392953
ACCESS-CM2,ssp126,2061,1739.14334146
ACCESS-CM2,ssp126,2062,1354.23136130
ACCESS-CM2,ssp126,2063,1163.97871087
ACCESS-CM2,ssp126,2064,1409.52271966
ACCESS-CM2,ssp126,2065,1999.42707781
ACCESS-CM2,ssp126,2066,1783.07483212
ACCESS-CM2,ssp126,2067,1224.35166965
ACCESS-CM2,ssp126,2068,1318.08604220
ACCESS-CM2,ssp126,2069,1435.36794854
ACCESS-CM2,ssp126,2070,1679.73691975
ACCESS-CM2,ssp126,2071,1362.96710629
ACCESS-CM2,ssp126,2072,1400.81446642
ACCESS-CM2,ssp126,2073,1212.15716003
ACCESS-CM2,ssp126,2074,1571.69490189
ACCESS-CM2,ssp126,2075,1239.55704347
ACCESS-CM2,ssp126,2076,1233.53073196
ACCESS-CM2,ssp126,2077,1200.13821035
ACCESS-CM2,ssp126,2078,784.05142493
ACCESS-CM2,ssp126,2079,1034.51282753
ACCESS-CM2,ssp126,2080,1673.46068281
ACCESS-CM2,ssp126,2081,830.27684730
ACCESS-CM2,ssp126,2082,1280.19399605
ACCESS-CM2,ssp126,2083,1954.42933159
ACCESS-CM2,ssp126,2084,1858.62279882
ACCESS-CM2,ssp126,2085,1132.08971528
ACCESS-CM2,ssp126,2086,2145.16147738
ACCESS-CM2,ssp126,2087,1614.61265540
ACCESS-CM2,ssp126,2088,1699.86570671
ACCESS-CM2,ssp126,2089,1576.40695523
ACCESS-CM2,ssp126,2090,1705.34459608
ACCESS-CM2,ssp126,2091,786.68674456
ACCESS-CM2,ssp126,2092,1110.61776935
ACCESS-CM2,ssp126,2093,1383.42488952
ACCESS-CM2,ssp126,2094,1509.32882123
ACCESS-CM2,ssp126,2095,1599.18650189
ACCESS-CM2,ssp126,2096,1036.25878145
ACCESS-CM2,ssp126,2097,1872.30147373
ACCESS-CM2,ssp126,2098,978.73368796
ACCESS-CM2,ssp126,2099,1323.51803398
ACCESS-CM2,ssp245,2015,1238.82777808
ACCESS-CM2,ssp245,2016,1334.49725930
ACCESS-CM2,ssp245,2017,1235.19734251
ACCESS-CM2,ssp245,2018,1584.23709405
ACCESS-CM2,ssp245,2019,1153.57162958
ACCESS-CM2,ssp245,2020,1443.21195905
ACCESS-CM2,ssp245,2021,1485.20629552
ACCESS-CM2,ssp245,2022,975.26481527
ACCESS-CM2,ssp245,2023,1450.14123805
ACCESS-CM2,ssp245,2024,1617.55637548
ACCESS-CM2,ssp245,2025,1400.62280994
ACCESS-CM2,ssp245,2026,1138.89677097
ACCESS-CM2,ssp245,2027,1022.54998424
