model,experiment,year,pr
ACCESS-CM2,historical,1960,141.81117064
ACCESS-CM2,historical,1961,183.57243897
ACCESS-CM2,historical,1962,149.54786372
ACCESS-CM2,historical,1963,186.06836925
ACCESS-CM2,historical,1964,145.48187951
ACCESS-CM2,historical,1965,184.81328304
ACCESS-CM2,historical,1966,169.63735102
ACCESS-CM2,historical,1967,187.62026175
ACCESS-CM2,historical,1968,154.03680617
ACCESS-CM2,historical,1969,138.12215227
ACCESS-CM2,historical,1970,178.64999386
ACCESS-CM2,historical,1971,181.99015430
ACCESS-CM2,historical,1972,119.26025659
ACCESS-CM2,historical,1973,166.05855098
ACCESS-CM2,historical,1974,168.81191627
ACCESS-CM2,historical,1975,133.51213147
ACCESS-CM2,historical,1976,104.57073964
ACCESS-CM2,historical,1977,132.84097039
ACCESS-CM2,historical,1978,174.54416492
ACCESS-CM2,historical,1979,95.56332120
ACCESS-CM2,historical,1980,188.32398188
ACCESS-CM2,historical,1981,137.27575041
ACCESS-CM2,historical,1982,199.93099458
ACCESS-CM2,historical,1983,112.89397918
ACCESS-CM2,historical,1984,192.57187418
ACCESS-CM2,historical,1985,134.39416381
ACCESS-CM2,historical,1986,175.87808444
ACCESS-CM2,historical,1987,117.12988790
ACCESS-CM2,historical,1988,188.18489602
ACCESS-CM2,historical,1989,214.39843746
ACCESS-CM2,historical,1990,165.57871876
ACCESS-CM2,historical,1991,160.25733033
ACCESS-CM2,historical,1992,201.12669686
ACCESS-CM2,historical,1993,151.02060102
ACCESS-CM2,historical,1994,164.26525387
ACCESS-CM2,historical,1995,130.91457744
ACCESS-CM2,historical,1996,159.86833162
ACCESS-CM2,historical,1997,140.65051611
ACCESS-CM2,historical,1998,133.99215118
ACCESS-CM2,historical,1999,240.21872083
ACCESS-CM2,historical,2000,185.15062183
ACCESS-CM2,historical,2001,192.87924982
ACCESS-CM2,historical,2002,114.75332553
ACCESS-CM2,historical,2003,99.23655714
ACCESS-CM2,historical,2004,214.99487128
ACCESS-CM2,historical,2005,154.97407161
ACCESS-CM2,historical,2006,195.97030814
ACCESS-CM2,historical,2007,133.77651534
ACCESS-CM2,historical,2008,213.06314896
ACCESS-CM2,historical,2009,164.84284779
ACCESS-CM2,historical,2010,188.94477097
ACCESS-CM2,historical,2011,124.89479212
ACCESS-CM2,historical,2012,197.95725751
ACCESS-CM2,historical,2013,191.91946750
ACCESS-CM2,historical,2014,156.48355652
ACCESS-CM2,ssp126,2015,226.79261565
ACCESS-CM2,ssp126,2016,218.94825596
ACCESS-CM2,ssp126,2017,211.96374473
ACCESS-CM2,ssp126,2018,214.14821146
ACCESS-CM2,ssp126,2019,197.03047123
ACCESS-CM2,ssp126,2020,181.24750237
ACCESS-CM2,ssp126,2021,141.60350586
ACCESS-CM2,ssp126,2022,197.64566193
ACCESS-CM2,ssp126,2023,168.11399428
ACCESS-CM2,ssp126,2024,149.12380963
ACCESS-CM2,ssp126,2025,208.40378528
ACCESS-CM2,ssp126,2026,110.00051028
ACCESS-CM2,ssp126,2027,120.35233486
ACCESS-CM2,ssp126,2028,192.29950905
ACCESS-CM2,ssp126,2029,217.40066725
ACCESS-CM2,ssp126,2030,95.51380181
ACCESS-CM2,ssp126,2031,164.16070197
ACCESS-CM2,ssp126,2032,148.61615089
ACCESS-CM2,ssp126,2033,163.26940301
ACCESS-CM2,ssp126,2034,190.03050184
ACCESS-CM2,ssp126,2035,118.58544380
ACCESS-CM2,ssp126,2036,169.66528393
ACCESS-CM2,ssp126,2037,177.16538967
ACCESS-CM2,ssp126,2038,195.95166515
ACCESS-CM2,ssp126,2039,178.17606233
ACCESS-CM2,ssp126,2040,146.95306925
ACCESS-CM2,ssp126,2041,146.55251824
ACCESS-CM2,ssp126,2042,142.18267195
ACCESS-CM2,ssp126,2043,189.01900758
ACCESS-CM2,ssp126,2044,212.48798798
ACCESS-CM2,ssp126,2045,169.10471743
ACCESS-CM2,ssp126,2046,144.49449017
ACCESS-CM2,ssp126,2047,197.41319652
ACCESS-CM2,ssp126,2048,139.63365551
ACCESS-CM2,ssp126,2049,130.48382739
ACCESS-CM2,ssp126,2050,240.80305836
ACCESS-CM2,ssp126,2051,154.27901052
ACCESS-CM2,ssp126,2052,112.14943044
ACCESS-CM2,ssp126,2053,161.63484246
ACCESS-CM2,ssp126,2054,138.23280045
ACCESS-CM2,ssp126,2055,191.19901497
ACCESS-CM2,ssp126,2056,83.24353633
ACCESS-CM2,ssp126,2057,135.41734521
ACCESS-CM2,ssp126,2058,191.50365220
ACCESS-CM2,ssp126,2059,147.63619999
ACCESS-CM2,ssp126,2060,130.67525817
ACCESS-CM2,ssp126,2061,179.12780783
ACCESS-CM2,ssp126,2062,197.36594701
ACCESS-CM2,ssp126,2063,205.07073646
ACCESS-CM2,ssp126,2064,97.32300115
ACCESS-CM2,ssp126,2065,140.74751788
ACCESS-CM2,ssp126,2066,144.75417318
ACCESS-CM2,ssp126,2067,125.74426424
ACCESS-CM2,ssp126,2068,185.06542491
ACCESS-CM2,ssp126,2069,157.53627925
ACCESS-CM2,ssp126,2070,188.88997445
ACCESS-CM2,ssp126,2071,153.98983640
ACCESS-CM2,ssp126,2072,188.66400778
ACCESS-CM2,ssp126,2073,209.34423570
ACCESS-CM2,ssp126,2074,164.45472240
ACCESS-CM2,ssp126,2075,215.23774172
ACCESS-CM2,ssp126,2076,158.23816587
ACCESS-CM2,ssp126,2077,145.18521073
ACCESS-CM2,ssp126,2078,159.64321928
ACCESS-CM2,ssp126,2079,132.70622377
ACCESS-CM2,ssp126,2080,246.40815190
ACCESS-CM2,ssp126,2081,110.61439017
ACCESS-CM2,ssp126,2082,202.50169212
ACCESS-CM2,ssp126,2083,151.45331532
ACCESS-CM2,ssp126,2084,158.10844364
ACCESS-CM2,ssp126,2085,148.58683470
ACCESS-CM2,ssp126,2086,163.76366698
ACCESS-CM2,ssp126,2087,54.04729145
ACCESS-CM2,ssp126,2088,147.16147593
ACCESS-CM2,ssp126,2089,171.21364075
ACCESS-CM2,ssp126,2090,151.26726077
ACCESS-CM2,ssp126,2091,161.42768899
ACCESS-CM2,ssp126,2092,116.78468776
ACCESS-CM2,ssp126,2093,164.14619738
ACCESS-CM2,ssp126,2094,201.74997139
ACCESS-CM2,ssp126,2095,131.88274376
ACCESS-CM2,ssp126,2096,242.68967287
