model,experiment,year,sfcWind
ACCESS-CM2,historical,1960,3.74407959
ACCESS-CM2,historical,1961,2.54267526
ACCESS-CM2,historical,1962,3.87626243
ACCESS-CM2,historical,1963,4.05320454
ACCESS-CM2,historical,1964,3.58357334
ACCESS-CM2,historical,1965,3.93227482
ACCESS-CM2,historical,1966,2.65691304
ACCESS-CM2,historical,1967,3.76984096
ACCESS-CM2,historical,1968,3.14987254
ACCESS-CM2,historical,1969,3.16963887
ACCESS-CM2,historical,1970,3.74834204
ACCESS-CM2,historical,1971,3.28561258
ACCESS-CM2,historical,1972,3.82155704
ACCESS-CM2,historical,1973,3.05127501
ACCESS-CM2,historical,1974,2.91765308
ACCESS-CM2,historical,1975,3.43237996
ACCESS-CM2,historical,1976,3.31224775
ACCESS-CM2,historical,1977,3.20884800
ACCESS-CM2,historical,1978,3.51647401
ACCESS-CM2,historical,1979,3.24479818
ACCESS-CM2,historical,1980,3.42831683
ACCESS-CM2,historical,1981,2.73321295
ACCESS-CM2,historical,1982,4.03482676
ACCESS-CM2,historical,1983,2.88217926
ACCESS-CM2,historical,1984,3.08742666
ACCESS-CM2,historical,1985,3.71051884
ACCESS-CM2,historical,1986,3.12037539
ACCESS-CM2,historical,1987,3.09676719
ACCESS-CM2,historical,1988,4.03243971
ACCESS-CM2,historical,1989,3.25562072
ACCESS-CM2,historical,1990,3.76494932
ACCESS-CM2,historical,1991,3.26748037
ACCESS-CM2,historical,1992,3.96267581
ACCESS-CM2,historical,1993,3.62718868
ACCESS-CM2,historical,1994,3.33042431
ACCESS-CM2,historical,1995,2.99897337
ACCESS-CM2,historical,1996,3.80676413
ACCESS-CM2,historical,1997,3.45542502
ACCESS-CM2,historical,1998,3.68919826
ACCESS-CM2,historical,1999,2.76948285
ACCESS-CM2,historical,2000,3.31031966
ACCESS-CM2,historical,2001,2.60753703
ACCESS-CM2,historical,2002,3.67140460
ACCESS-CM2,historical,2003,3.06867838
ACCESS-CM2,historical,2004,2.95695782
ACCESS-CM2,historical,2005,3.85042453
ACCESS-CM2,historical,2006,3.49152184
ACCESS-CM2,historical,2007,3.50753903
ACCESS-CM2,historical,2008,3.76455140
ACCESS-CM2,historical,2009,4.08035231
ACCESS-CM2,historical,2010,3.61213231
ACCESS-CM2,historical,2011,3.39960575
ACCESS-CM2,historical,2012,3.58747029
ACCESS-CM2,historical,2013,2.81055379
ACCESS-CM2,historical,2014,2.49953747
ACCESS-CM2,ssp126,2015,2.60256195
ACCESS-CM2,ssp126,2016,3.45378637
ACCESS-CM2,ssp126,2017,3.05687761
ACCESS-CM2,ssp126,2018,3.59901285
ACCESS-CM2,ssp126,2019,3.75518250
ACCESS-CM2,ssp126,2020,3.55767202
ACCESS-CM2,ssp126,2021,3.75990844
ACCESS-CM2,ssp126,2022,3.46266317
ACCESS-CM2,ssp126,2023,4.00447893
ACCESS-CM2,ssp126,2024,3.73380876
ACCESS-CM2,ssp126,2025,3.55509901
ACCESS-CM2,ssp126,2026,3.15308332
ACCESS-CM2,ssp126,2027,3.35013700
ACCESS-CM2,ssp126,2028,4.04616785
ACCESS-CM2,ssp126,2029,3.20803332
ACCESS-CM2,ssp126,2030,3.80892563
ACCESS-CM2,ssp126,2031,3.53254175
ACCESS-CM2,ssp126,2032,3.91920304
ACCESS-CM2,ssp126,2033,4.11470079
ACCESS-CM2,ssp126,2034,4.32325315
ACCESS-CM2,ssp126,2035,3.50432897
ACCESS-CM2,ssp126,2036,3.91675663
ACCESS-CM2,ssp126,2037,2.79187846
ACCESS-CM2,ssp126,2038,4.14688730
ACCESS-CM2,ssp126,2039,3.39486933
ACCESS-CM2,ssp126,2040,3.44233418
ACCESS-CM2,ssp126,2041,3.79726815
ACCESS-CM2,ssp126,2042,4.44447613
ACCESS-CM2,ssp126,2043,3.71633863
ACCESS-CM2,ssp126,2044,3.32379007
ACCESS-CM2,ssp126,2045,3.61377192
ACCESS-CM2,ssp126,2046,2.62096429
ACCESS-CM2,ssp126,2047,3.55415940
ACCESS-CM2,ssp126,2048,3.40937901
ACCESS-CM2,ssp126,2049,3.29421544
ACCESS-CM2,ssp126,2050,4.03635359
ACCESS-CM2,ssp126,2051,3.38073993
ACCESS-CM2,ssp126,2052,3.36409783
ACCESS-CM2,ssp126,2053,3.68086410
ACCESS-CM2,ssp126,2054,3.33873034
ACCESS-CM2,ssp126,2055,3.58031487
ACCESS-CM2,ssp126,2056,3.76387000
ACCESS-CM2,ssp126,2057,3.45846677
ACCESS-CM2,ssp126,2058,3.54219198
ACCESS-CM2,ssp126,2059,3.27131820
ACCESS-CM2,ssp126,2060,3.94744802
ACCESS-CM2,ssp126,2061,4.12747097
ACCESS-CM2,ssp126,2062,2.92414713
ACCESS-CM2,ssp126,2063,3.07850909
ACCESS-CM2,ssp126,2064,3.45871854
ACCESS-CM2,ssp126,2065,3.68689513
ACCESS-CM2,ssp126,2066,3.21698737
ACCESS-CM2,ssp126,2067,3.56159568
ACCESS-CM2,ssp126,2068,3.15881300
ACCESS-CM2,ssp126,2069,3.63016558
ACCESS-CM2,ssp126,2070,2.72053075
ACCESS-CM2,ssp126,2071,2.83392286
ACCESS-CM2,ssp126,2072,4.28840208
ACCESS-CM2,ssp126,2073,3.02914381
ACCESS-CM2,ssp126,2074,3.89072847
ACCESS-CM2,ssp126,2075,4.74104118
ACCESS-CM2,ssp126,2076,4.38862705
ACCESS-CM2,ssp126,2077,3.10694861
ACCESS-CM2,ssp126,2078,2.67773485
ACCESS-CM2,ssp126,2079,3.55019164
ACCESS-CM2,ssp126,2080,4.21435308
ACCESS-CM2,ssp126,2081,3.21304774
ACCESS-CM2,ssp126,2082,3.35421515
ACCESS-CM2,ssp126,2083,4.07497835
ACCESS-CM2,ssp126,2084,2.83270717
ACCESS-CM2,ssp126,2085,4.46314240
ACCESS-CM2,ssp126,2086,3.29724574
ACCESS-CM2,ssp126,2087,2.88946033
ACCESS-CM2,ssp126,2088,3.50258827
ACCESS-CM2,ssp126,2089,3.33424425
ACCESS-CM2,ssp126,2090,3.62194824
ACCESS-CM2,ssp126,2091,3.29452157
ACCESS-CM2,ssp126,2092,3.42577314
ACCESS-CM2,ssp126,2093,3.59053898
ACCESS-CM2,ssp126,2094,3.03416705
ACCESS-CM2,ssp126,2095,4.13702917
ACCESS-CM2,ssp126,2096,3.71198058
ACCESS-CM2,ssp126,2097,4.02922487
ACCESS-CM2,ssp126,2098,3.17315006
ACCESS-CM2,ssp126,2099,2.93915105
ACCESS-CM2,ssp126,2100,3.39039874
ACCESS-CM2,ssp245,2015,3.07381749
ACCESS-CM2,ssp245,2016,3.54073048
ACCESS-CM2,ssp245,2017,2.61105704
ACCESS-CM2,ssp245,2018,3.82028890
ACCESS-CM2,ssp245,2019,3.18833637
ACCESS-CM2,ssp245,2020,3.79314494
ACCESS-CM2,ssp245,2021,3.70743871
ACCESS-CM2,ssp245,2022,4.22227621
ACCESS-CM2,ssp245,2023,3.98826575
ACCESS-CM2,ssp245,2024,4.03098583
ACCESS-CM2,ssp245,2025,3.13408947
ACCESS-CM2,ssp245,2026,3.26668692
ACCESS-CM2,ssp245,2027,2.91310263
ACCESS-CM2,ssp245,2028,4.34312105
ACCESS-CM2,ssp245,2029,3.45200014
ACCESS-CM2,ssp245,2030,2.70186114
