model,experiment,year,sfcWind
ACCESS-CM2,historical,1960,6.05709410
ACCESS-CM2,historical,1961,5.77156782
ACCESS-CM2,historical,1962,5.86010361
ACCESS-CM2,historical,1963,5.54808187
ACCESS-CM2,historical,1964,5.86858892
ACCESS-CM2,historical,1965,5.55879068
ACCESS-CM2,historical,1966,5.52466536
ACCESS-CM2,historical,1967,5.53947115
ACCESS-CM2,historical,1968,5.48945427
ACCESS-CM2,historical,1969,5.88231850
ACCESS-CM2,historical,1970,5.74891853
ACCESS-CM2,historical,1971,5.37007141
ACCESS-CM2,historical,1972,5.81302118
ACCESS-CM2,historical,1973,5.57084656
ACCESS-CM2,historical,1974,6.20162201
ACCESS-CM2,historical,1975,6.07343483
ACCESS-CM2,historical,1976,5.44736290
ACCESS-CM2,historical,1977,5.81832647
ACCESS-CM2,historical,1978,5.46643686
ACCESS-CM2,historical,1979,5.66995001
ACCESS-CM2,historical,1980,5.38544464
ACCESS-CM2,historical,1981,5.50637388
ACCESS-CM2,historical,1982,5.77078104
ACCESS-CM2,historical,1983,5.54038000
ACCESS-CM2,historical,1984,5.33571434
ACCESS-CM2,historical,1985,5.60145426
ACCESS-CM2,historical,1986,5.17244387
ACCESS-CM2,historical,1987,5.00796175
ACCESS-CM2,historical,1988,5.92169333
ACCESS-CM2,historical,1989,5.43565893
ACCESS-CM2,historical,1990,5.61215019
ACCESS-CM2,historical,1991,5.57499933
ACCESS-CM2,historical,1992,5.56860304
ACCESS-CM2,historical,1993,5.54055548
ACCESS-CM2,historical,1994,5.17118406
ACCESS-CM2,historical,1995,5.54060793
ACCESS-CM2,historical,1996,5.49196243
ACCESS-CM2,historical,1997,5.38616037
ACCESS-CM2,historical,1998,5.45661306
ACCESS-CM2,historical,1999,5.84879303
ACCESS-CM2,historical,2000,6.15531206
ACCESS-CM2,historical,2001,5.55233002
ACCESS-CM2,historical,2002,5.82095289
ACCESS-CM2,historical,2003,5.43421888
ACCESS-CM2,historical,2004,5.43403244
ACCESS-CM2,historical,2005,5.32164764
ACCESS-CM2,historical,2006,5.84854937
ACCESS-CM2,historical,2007,5.93871832
ACCESS-CM2,historical,2008,6.11037683
ACCESS-CM2,historical,2009,5.80311060
ACCESS-CM2,historical,2010,5.40074396
ACCESS-CM2,historical,2011,5.76194000
ACCESS-CM2,historical,2012,5.71008539
ACCESS-CM2,historical,2013,5.46998549
ACCESS-CM2,historical,2014,6.10756731
ACCESS-CM2,ssp126,2015,5.49822092
ACCESS-CM2,ssp126,2016,5.89323950
ACCESS-CM2,ssp126,2017,5.95728922
ACCESS-CM2,ssp126,2018,5.52961779
ACCESS-CM2,ssp126,2019,5.64732790
ACCESS-CM2,ssp126,2020,6.10011292
ACCESS-CM2,ssp126,2021,5.72114229
ACCESS-CM2,ssp126,2022,5.59491873
ACCESS-CM2,ssp126,2023,5.46072912
ACCESS-CM2,ssp126,2024,6.25828362
ACCESS-CM2,ssp126,2025,5.78959322
ACCESS-CM2,ssp126,2026,5.92163992
ACCESS-CM2,ssp126,2027,5.60185766
ACCESS-CM2,ssp126,2028,5.20442677
ACCESS-CM2,ssp126,2029,5.86949539
ACCESS-CM2,ssp126,2030,5.73862839
ACCESS-CM2,ssp126,2031,6.22665024
ACCESS-CM2,ssp126,2032,5.20886755
ACCESS-CM2,ssp126,2033,5.72501040
ACCESS-CM2,ssp126,2034,5.97422981
ACCESS-CM2,ssp126,2035,5.49475718
ACCESS-CM2,ssp126,2036,5.61938095
ACCESS-CM2,ssp126,2037,5.70076704
ACCESS-CM2,ssp126,2038,5.85612059
ACCESS-CM2,ssp126,2039,5.62110329
ACCESS-CM2,ssp126,2040,5.40854836
ACCESS-CM2,ssp126,2041,5.72372437
ACCESS-CM2,ssp126,2042,5.71556616
ACCESS-CM2,ssp126,2043,5.60553217
ACCESS-CM2,ssp126,2044,5.52795410
ACCESS-CM2,ssp126,2045,5.74774122
ACCESS-CM2,ssp126,2046,5.70131445
ACCESS-CM2,ssp126,2047,5.73349237
ACCESS-CM2,ssp126,2048,6.06065559
ACCESS-CM2,ssp126,2049,5.62123060
ACCESS-CM2,ssp126,2050,6.17001486
ACCESS-CM2,ssp126,2051,5.68627739
ACCESS-CM2,ssp126,2052,5.50176859
ACCESS-CM2,ssp126,2053,5.52155733
ACCESS-CM2,ssp126,2054,5.72830963
ACCESS-CM2,ssp126,2055,5.23978519
ACCESS-CM2,ssp126,2056,5.29189062
ACCESS-CM2,ssp126,2057,5.78590059
ACCESS-CM2,ssp126,2058,5.74571753
ACCESS-CM2,ssp126,2059,5.70188713
ACCESS-CM2,ssp126,2060,5.91056061
ACCESS-CM2,ssp126,2061,5.64814186
ACCESS-CM2,ssp126,2062,5.59433031
ACCESS-CM2,ssp126,2063,6.03703833
ACCESS-CM2,ssp126,2064,5.41840124
ACCESS-CM2,ssp126,2065,5.66373825
ACCESS-CM2,ssp126,2066,5.56569624
ACCESS-CM2,ssp126,2067,5.68656874
ACCESS-CM2,ssp126,2068,5.31269217
ACCESS-CM2,ssp126,2069,5.30438375
ACCESS-CM2,ssp126,2070,5.55472136
ACCESS-CM2,ssp126,2071,5.38424301
ACCESS-CM2,ssp126,2072,5.74118233
ACCESS-CM2,ssp126,2073,5.58557701
ACCESS-CM2,ssp126,2074,5.59042215
ACCESS-CM2,ssp126,2075,6.28732729
ACCESS-CM2,ssp126,2076,5.38196945
ACCESS-CM2,ssp126,2077,5.39991808
ACCESS-CM2,ssp126,2078,5.11274338
ACCESS-CM2,ssp126,2079,5.57931709
ACCESS-CM2,ssp126,2080,5.90786219
ACCESS-CM2,ssp126,2081,5.58610296
