model,experiment,year,tas
ACCESS-CM2,historical,1960,286.27432251
ACCESS-CM2,historical,1961,287.07009888
ACCESS-CM2,historical,1962,286.34112549
ACCESS-CM2,historical,1963,284.10327148
ACCESS-CM2,historical,1964,286.18402100
ACCESS-CM2,historical,1965,284.34576416
ACCESS-CM2,historical,1966,285.35140991
ACCESS-CM2,historical,1967,287.04113770
ACCESS-CM2,historical,1968,286.35379028
ACCESS-CM2,historical,1969,287.03308105
ACCESS-CM2,historical,1970,286.61148071
ACCESS-CM2,historical,1971,286.25436401
ACCESS-CM2,historical,1972,286.52734375
ACCESS-CM2,historical,1973,285.65255737
ACCESS-CM2,historical,1974,286.90890503
ACCESS-CM2,historical,1975,286.73400879
ACCESS-CM2,historical,1976,287.26913452
ACCESS-CM2,historical,1977,286.91635132
ACCESS-CM2,historical,1978,284.93835449
ACCESS-CM2,historical,1979,286.92990112
ACCESS-CM2,historical,1980,286.77673340
ACCESS-CM2,historical,1981,286.80691528
ACCESS-CM2,historical,1982,285.65664673
ACCESS-CM2,historical,1983,285.36340332
ACCESS-CM2,historical,1984,286.63592529
ACCESS-CM2,historical,1985,285.99801636
ACCESS-CM2,historical,1986,288.64123535
ACCESS-CM2,historical,1987,287.04223633
ACCESS-CM2,historical,1988,287.85452271
ACCESS-CM2,historical,1989,288.62023926
ACCESS-CM2,historical,1990,287.42672729
ACCESS-CM2,historical,1991,286.58395386
ACCESS-CM2,historical,1992,287.09359741
ACCESS-CM2,historical,1993,288.99526978
ACCESS-CM2,historical,1994,286.48266602
ACCESS-CM2,historical,1995,287.44332886
ACCESS-CM2,historical,1996,287.69509888
ACCESS-CM2,historical,1997,289.35720825
ACCESS-CM2,historical,1998,285.58450317
ACCESS-CM2,historical,1999,285.02645874
ACCESS-CM2,historical,2000,287.02777100
ACCESS-CM2,historical,2001,285.69635010
ACCESS-CM2,historical,2002,287.50332642
ACCESS-CM2,historical,2003,286.61993408
ACCESS-CM2,historical,2004,286.97763062
ACCESS-CM2,historical,2005,287.37567139
ACCESS-CM2,historical,2006,288.79379272
ACCESS-CM2,historical,2007,286.14202881
ACCESS-CM2,historical,2008,286.79306030
ACCESS-CM2,historical,2009,287.47177124
ACCESS-CM2,historical,2010,287.17898560
ACCESS-CM2,historical,2011,287.19702148
ACCESS-CM2,historical,2012,286.96542358
ACCESS-CM2,historical,2013,286.70883179
ACCESS-CM2,historical,2014,287.08197021
ACCESS-CM2,ssp126,2015,288.37649536
ACCESS-CM2,ssp126,2016,288.41616821
