model,experiment,year,pr
ACCESS-CM2,historical,1960,1691.55448652
ACCESS-CM2,historical,1961,1545.73089828
ACCESS-CM2,historical,1962,2099.93719657
ACCESS-CM2,historical,1963,2018.73355218
ACCESS-CM2,historical,1964,1774.16683927
ACCESS-CM2,historical,1965,1376.83650161
ACCESS-CM2,historical,1966,1448.08764893
ACCESS-CM2,historical,1967,1506.75058269
ACCESS-CM2,historical,1968,1318.41475103
ACCESS-CM2,historical,1969,1393.43760074
ACCESS-CM2,historical,1970,1510.44549025
ACCESS-CM2,historical,1971,1588.92361220
ACCESS-CM2,historical,1972,1756.65923656
ACCESS-CM2,historical,1973,1574.72482428
ACCESS-CM2,historical,1974,1734.22182485
ACCESS-CM2,historical,1975,1737.58406660
ACCESS-CM2,historical,1976,1482.73116673
ACCESS-CM2,historical,1977,1467.67326194
ACCESS-CM2,historical,1978,1700.19479835
ACCESS-CM2,historical,1979,1525.22298727
ACCESS-CM2,historical,1980,1514.01025627
ACCESS-CM2,historical,1981,1396.36898645
ACCESS-CM2,historical,1982,1586.52818370
ACCESS-CM2,historical,1983,1549.77463441
ACCESS-CM2,historical,1984,1772.15973494
ACCESS-CM2,historical,1985,1251.62621707
ACCESS-CM2,historical,1986,1716.20151576
ACCESS-CM2,historical,1987,1765.63882343
ACCESS-CM2,historical,1988,1581.85815674
ACCESS-CM2,historical,1989,1749.43417639
ACCESS-CM2,historical,1990,1470.77884296
ACCESS-CM2,historical,1991,1736.71217569
ACCESS-CM2,historical,1992,1422.78430728
ACCESS-CM2,historical,1993,1595.62622668
ACCESS-CM2,historical,1994,1781.77083890
ACCESS-CM2,historical,1995,1231.50973708
ACCESS-CM2,historical,1996,1774.61596081
ACCESS-CM2,historical,1997,1872.00064845
ACCESS-CM2,historical,1998,1524.02006450
ACCESS-CM2,historical,1999,1624.50329594
ACCESS-CM2,historical,2000,1673.34436915
ACCESS-CM2,historical,2001,1643.00655185
ACCESS-CM2,historical,2002,1643.85863460
ACCESS-CM2,historical,2003,1519.93446769
ACCESS-CM2,historical,2004,1483.37993355
ACCESS-CM2,historical,2005,1932.45707975
ACCESS-CM2,historical,2006,1241.36397476
ACCESS-CM2,historical,2007,1557.18433993
ACCESS-CM2,historical,2008,1802.21208334
ACCESS-CM2,historical,2009,1778.43052226
ACCESS-CM2,historical,2010,1730.93692114
ACCESS-CM2,historical,2011,1508.30260486
ACCESS-CM2,historical,2012,1741.33961133
ACCESS-CM2,historical,2013,1402.67461933
ACCESS-CM2,historical,2014,1844.84694477
ACCESS-CM2,ssp126,2015,1581.97632291
ACCESS-CM2,ssp126,2016,1403.69668703
ACCESS-CM2,ssp126,2017,1896.07726154
ACCESS-CM2,ssp126,2018,1748.32696764
ACCESS-CM2,ssp126,2019,1632.60897505
ACCESS-CM2,ssp126,2020,1769.98476260
ACCESS-CM2,ssp126,2021,1723.11288918
ACCESS-CM2,ssp126,2022,1622.55613973
ACCESS-CM2,ssp126,2023,1387.64697746
ACCESS-CM2,ssp126,2024,1761.16534355
ACCESS-CM2,ssp126,2025,1715.43576399
