model,experiment,year,sfcWind
ACCESS-CM2,historical,1960,2.71641803
ACCESS-CM2,historical,1961,3.03400326
ACCESS-CM2,historical,1962,2.65286303
ACCESS-CM2,historical,1963,3.17430472
ACCESS-CM2,historical,1964,3.02913070
ACCESS-CM2,historical,1965,2.61410427
ACCESS-CM2,historical,1966,3.08144784
ACCESS-CM2,historical,1967,3.30870461
ACCESS-CM2,historical,1968,2.66501236
ACCESS-CM2,historical,1969,2.99652672
ACCESS-CM2,historical,1970,2.84592628
ACCESS-CM2,historical,1971,2.84027290
ACCESS-CM2,historical,1972,3.24499297
ACCESS-CM2,historical,1973,2.72595239
ACCESS-CM2,historical,1974,3.11485028
ACCESS-CM2,historical,1975,3.02690244
ACCESS-CM2,historical,1976,2.29972839
ACCESS-CM2,historical,1977,2.42983770
ACCESS-CM2,historical,1978,2.59050012
ACCESS-CM2,historical,1979,2.41128135
ACCESS-CM2,historical,1980,3.58229184
ACCESS-CM2,historical,1981,2.87877655
ACCESS-CM2,historical,1982,3.14882660
ACCESS-CM2,historical,1983,2.90774250
ACCESS-CM2,historical,1984,2.86913037
ACCESS-CM2,historical,1985,2.56916618
ACCESS-CM2,historical,1986,3.07439017
ACCESS-CM2,historical,1987,2.19800496
ACCESS-CM2,historical,1988,2.66883802
ACCESS-CM2,historical,1989,3.06469154
ACCESS-CM2,historical,1990,2.99451327
ACCESS-CM2,historical,1991,2.99542427
ACCESS-CM2,historical,1992,3.20612025
ACCESS-CM2,historical,1993,2.85028291
ACCESS-CM2,historical,1994,2.79870367
ACCESS-CM2,historical,1995,2.31412911
ACCESS-CM2,historical,1996,3.02115655
ACCESS-CM2,historical,1997,2.67071414
ACCESS-CM2,historical,1998,2.63440824
ACCESS-CM2,historical,1999,3.70021510
ACCESS-CM2,historical,2000,2.83990645
ACCESS-CM2,historical,2001,2.91609836
ACCESS-CM2,historical,2002,3.19614577
ACCESS-CM2,historical,2003,2.41149354
ACCESS-CM2,historical,2004,2.98580265
ACCESS-CM2,historical,2005,3.09024286
ACCESS-CM2,historical,2006,3.47086835
ACCESS-CM2,historical,2007,2.25942278
ACCESS-CM2,historical,2008,3.64986610
ACCESS-CM2,historical,2009,2.68825078
ACCESS-CM2,historical,2010,3.00298786
ACCESS-CM2,historical,2011,2.89713740
ACCESS-CM2,historical,2012,3.12064886
ACCESS-CM2,historical,2013,2.67638040
ACCESS-CM2,historical,2014,3.15972972
ACCESS-CM2,ssp126,2015,3.50744987
ACCESS-CM2,ssp126,2016,3.29615760
ACCESS-CM2,ssp126,2017,3.43346119
ACCESS-CM2,ssp126,2018,2.49476075
ACCESS-CM2,ssp126,2019,2.74865365
ACCESS-CM2,ssp126,2020,2.91431355
ACCESS-CM2,ssp126,2021,2.92697477
ACCESS-CM2,ssp126,2022,2.92900085
ACCESS-CM2,ssp126,2023,2.57206941
ACCESS-CM2,ssp126,2024,2.58919311
ACCESS-CM2,ssp126,2025,3.09205651
ACCESS-CM2,ssp126,2026,2.40622330
ACCESS-CM2,ssp126,2027,2.62184119
ACCESS-CM2,ssp126,2028,2.92010498
ACCESS-CM2,ssp126,2029,2.94265628
ACCESS-CM2,ssp126,2030,2.59552002
ACCESS-CM2,ssp126,2031,2.98050356
ACCESS-CM2,ssp126,2032,2.85672283
ACCESS-CM2,ssp126,2033,3.36036277
ACCESS-CM2,ssp126,2034,3.18819118
ACCESS-CM2,ssp126,2035,2.59834266
ACCESS-CM2,ssp126,2036,2.85647440
ACCESS-CM2,ssp126,2037,3.26012015
ACCESS-CM2,ssp126,2038,3.25575995
ACCESS-CM2,ssp126,2039,2.60094690
ACCESS-CM2,ssp126,2040,2.81307817
ACCESS-CM2,ssp126,2041,2.74343586
ACCESS-CM2,ssp126,2042,2.61522913
ACCESS-CM2,ssp126,2043,2.77763963
ACCESS-CM2,ssp126,2044,3.16141772
ACCESS-CM2,ssp126,2045,2.38206172
ACCESS-CM2,ssp126,2046,2.64448333
ACCESS-CM2,ssp126,2047,3.35642982
ACCESS-CM2,ssp126,2048,3.15553451
ACCESS-CM2,ssp126,2049,2.59950590
ACCESS-CM2,ssp126,2050,3.94401193
ACCESS-CM2,ssp126,2051,3.25731993
ACCESS-CM2,ssp126,2052,2.70243931
ACCESS-CM2,ssp126,2053,2.67033648
ACCESS-CM2,ssp126,2054,2.43635583
ACCESS-CM2,ssp126,2055,3.49671197
ACCESS-CM2,ssp126,2056,2.07893682
ACCESS-CM2,ssp126,2057,3.22498226
ACCESS-CM2,ssp126,2058,3.43567824
ACCESS-CM2,ssp126,2059,2.52029777
ACCESS-CM2,ssp126,2060,2.89107800
ACCESS-CM2,ssp126,2061,2.89596772
ACCESS-CM2,ssp126,2062,2.82754278
ACCESS-CM2,ssp126,2063,3.60962343
ACCESS-CM2,ssp126,2064,2.69260740
ACCESS-CM2,ssp126,2065,2.53385520
ACCESS-CM2,ssp126,2066,2.93494368
ACCESS-CM2,ssp126,2067,2.73178244
ACCESS-CM2,ssp126,2068,3.04338884
ACCESS-CM2,ssp126,2069,2.79736185
ACCESS-CM2,ssp126,2070,2.85109687
ACCESS-CM2,ssp126,2071,2.84125161
ACCESS-CM2,ssp126,2072,2.79850554
ACCESS-CM2,ssp126,2073,3.03427029
ACCESS-CM2,ssp126,2074,2.55373621
ACCESS-CM2,ssp126,2075,3.42695332
ACCESS-CM2,ssp126,2076,2.67658019
ACCESS-CM2,ssp126,2077,2.67487049
ACCESS-CM2,ssp126,2078,2.86878705
ACCESS-CM2,ssp126,2079,2.72253132
ACCESS-CM2,ssp126,2080,3.20077443
ACCESS-CM2,ssp126,2081,2.41710901
ACCESS-CM2,ssp126,2082,2.97346783
ACCESS-CM2,ssp126,2083,2.93048310
ACCESS-CM2,ssp126,2084,3.20569873
ACCESS-CM2,ssp126,2085,2.55095506
ACCESS-CM2,ssp126,2086,2.57811379
ACCESS-CM2,ssp126,2087,2.12859344
ACCESS-CM2,ssp126,2088,2.83948326
ACCESS-CM2,ssp126,2089,2.70433140
ACCESS-CM2,ssp126,2090,2.73584819
ACCESS-CM2,ssp126,2091,2.79116130
ACCESS-CM2,ssp126,2092,2.64735770
ACCESS-CM2,ssp126,2093,2.74438310
ACCESS-CM2,ssp126,2094,3.57958722
ACCESS-CM2,ssp126,2095,3.20679808
ACCESS-CM2,ssp126,2096,3.54527044
ACCESS-CM2,ssp126,2097,2.44983625
ACCESS-CM2,ssp126,2098,3.47570515
ACCESS-CM2,ssp126,2099,2.98627472
ACCESS-CM2,ssp126,2100,3.41035628
ACCESS-CM2,ssp245,2015,3.15959954
ACCESS-CM2,ssp245,2016,3.12482667
ACCESS-CM2,ssp245,2017,2.48765588
ACCESS-CM2,ssp245,2018,3.01150823
ACCESS-CM2,ssp245,2019,2.94935822
ACCESS-CM2,ssp245,2020,2.84208608
ACCESS-CM2,ssp245,2021,3.27457643
ACCESS-CM2,ssp245,2022,2.74052501
ACCESS-CM2,ssp245,2023,3.21893573
ACCESS-CM2,ssp245,2024,2.27794337
ACCESS-CM2,ssp245,2025,3.38943601
ACCESS-CM2,ssp245,2026,3.30830598
ACCESS-CM2,ssp245,2027,3.15265369
ACCESS-CM2,ssp245,2028,3.38351107
ACCESS-CM2,ssp245,2029,3.38041568
ACCESS-CM2,ssp245,2030,2.31953502
ACCESS-CM2,ssp245,2031,2.85355306
ACCESS-CM2,ssp245,2032,2.67591405
ACCESS-CM2,ssp245,2033,2.35974383
ACCESS-CM2,ssp245,2034,2.43731809
ACCESS-CM2,ssp245,2035,3.14175391
ACCESS-CM2,ssp245,2036,2.87364316
ACCESS-CM2,ssp245,2037,2.60296798
ACCESS-CM2,ssp245,2038,2.63244677
ACCESS-CM2,ssp245,2039,3.61396337
ACCESS-CM2,ssp245,2040,2.80276084
ACCESS-CM2,ssp245,2041,3.23317027
ACCESS-CM2,ssp245,2042,2.97691751
ACCESS-CM2,ssp245,2043,2.76803064
ACCESS-CM2,ssp245,2044,2.60653162
ACCESS-CM2,ssp245,2045,2.66957259
ACCESS-CM2,ssp245,2046,2.58630037
ACCESS-CM2,ssp245,2047,3.10635042
ACCESS-CM2,ssp245,2048,2.63703799
ACCESS-CM2,ssp245,2049,3.78521967
ACCESS-CM2,ssp245,2050,2.64590859
ACCESS-CM2,ssp245,2051,2.93639517
ACCESS-CM2,ssp245,2052,3.36786389
ACCESS-CM2,ssp245,2053,2.35274339
ACCESS-CM2,ssp245,2054,3.02796960
ACCESS-CM2,ssp245,2055,2.72199512
ACCESS-CM2,ssp245,2056,2.49371219
ACCESS-CM2,ssp245,2057,2.88792682
ACCESS-CM2,ssp245,2058,2.74551916
ACCESS-CM2,ssp245,2059,3.48810434
ACCESS-CM2,ssp245,2060,3.31236815
ACCESS-CM2,ssp245,2061,2.93550587
ACCESS-CM2,ssp245,2062,2.97487974
ACCESS-CM2,ssp245,2063,3.63942790
ACCESS-CM2,ssp245,2064,2.70664549
ACCESS-CM2,ssp245,2065,2.72437358
ACCESS-CM2,ssp245,2066,2.86739826
ACCESS-CM2,ssp245,2067,2.52526188
ACCESS-CM2,ssp245,2068,2.85944581
ACCESS-CM2,ssp245,2069,3.24251485
ACCESS-CM2,ssp245,2070,2.39334726
ACCESS-CM2,ssp245,2071,3.09441757
ACCESS-CM2,ssp245,2072,3.19615674
ACCESS-CM2,ssp245,2073,3.09922576
ACCESS-CM2,ssp245,2074,2.39490271
ACCESS-CM2,ssp245,2075,3.52868629
ACCESS-CM2,ssp245,2076,2.37053108
ACCESS-CM2,ssp245,2077,3.15232539
ACCESS-CM2,ssp245,2078,2.56146383
ACCESS-CM2,ssp245,2079,2.25016046
ACCESS-CM2,ssp245,2080,2.53145838
ACCESS-CM2,ssp245,2081,2.79647064
ACCESS-CM2,ssp245,2082,2.68215346
ACCESS-CM2,ssp245,2083,2.60412908
ACCESS-CM2,ssp245,2084,3.25506425
ACCESS-CM2,ssp245,2085,3.00657010
ACCESS-CM2,ssp245,2086,3.43348980
ACCESS-CM2,ssp245,2087,2.35216260
ACCESS-CM2,ssp245,2088,2.79626560
ACCESS-CM2,ssp245,2089,2.49649501
ACCESS-CM2,ssp245,2090,2.94865203
ACCESS-CM2,ssp245,2091,2.52309442
ACCESS-CM2,ssp245,2092,3.49928594
ACCESS-CM2,ssp245,2093,2.69681597
ACCESS-CM2,ssp245,2094,2.23353744
ACCESS-CM2,ssp245,2095,2.52317405
ACCESS-CM2,ssp245,2096,3.03265142
ACCESS-CM2,ssp245,2097,3.35919762
ACCESS-CM2,ssp245,2098,2.92578030
ACCESS-CM2,ssp245,2099,2.23277521
ACCESS-CM2,ssp245,2100,2.65859985
ACCESS-CM2,ssp370,2015,3.99437642
ACCESS-CM2,ssp370,2016,2.64716816
ACCESS-CM2,ssp370,2017,3.43476677
ACCESS-CM2,ssp370,2018,3.22751665
ACCESS-CM2,ssp370,2019,3.22271276
