model,experiment,year,pr
ACCESS-CM2,historical,1960,227.67712521
ACCESS-CM2,historical,1961,287.17313804
ACCESS-CM2,historical,1962,573.59581749
ACCESS-CM2,historical,1963,263.86253218
ACCESS-CM2,historical,1964,367.56909058
ACCESS-CM2,historical,1965,190.98003102
ACCESS-CM2,historical,1966,357.20951137
ACCESS-CM2,historical,1967,300.83435912
ACCESS-CM2,historical,1968,325.48478395
ACCESS-CM2,historical,1969,213.20452338
ACCESS-CM2,historical,1970,237.02319400
ACCESS-CM2,historical,1971,279.24380886
ACCESS-CM2,historical,1972,372.48862671
ACCESS-CM2,historical,1973,437.68451702
ACCESS-CM2,historical,1974,276.27209160
ACCESS-CM2,historical,1975,347.79396063
ACCESS-CM2,historical,1976,296.89023564
ACCESS-CM2,historical,1977,261.41730185
ACCESS-CM2,historical,1978,196.30311368
ACCESS-CM2,historical,1979,251.11763228
ACCESS-CM2,historical,1980,293.97075925
ACCESS-CM2,historical,1981,320.06295966
ACCESS-CM2,historical,1982,176.53670801
ACCESS-CM2,historical,1983,337.45890764
ACCESS-CM2,historical,1984,300.74606171
ACCESS-CM2,historical,1985,206.70368103
ACCESS-CM2,historical,1986,220.54569272
ACCESS-CM2,historical,1987,418.35865776
ACCESS-CM2,historical,1988,290.07870645
ACCESS-CM2,historical,1989,343.10718832
ACCESS-CM2,historical,1990,266.29532769
ACCESS-CM2,historical,1991,360.88813581
ACCESS-CM2,historical,1992,285.29750642
ACCESS-CM2,historical,1993,278.48031359
ACCESS-CM2,historical,1994,444.61908757
ACCESS-CM2,historical,1995,239.32146696
ACCESS-CM2,historical,1996,323.88857958
ACCESS-CM2,historical,1997,229.67077512
ACCESS-CM2,historical,1998,363.64327623
ACCESS-CM2,historical,1999,204.08564540
ACCESS-CM2,historical,2000,430.50195983
ACCESS-CM2,historical,2001,173.69525079
ACCESS-CM2,historical,2002,410.24992702
ACCESS-CM2,historical,2003,273.22208061
ACCESS-CM2,historical,2004,291.73620836
ACCESS-CM2,historical,2005,256.82400943
ACCESS-CM2,historical,2006,279.22909743
ACCESS-CM2,historical,2007,251.03670060
ACCESS-CM2,historical,2008,481.80754759
ACCESS-CM2,historical,2009,378.28529685
ACCESS-CM2,historical,2010,310.13585769
ACCESS-CM2,historical,2011,287.80865245
ACCESS-CM2,historical,2012,364.83507860
ACCESS-CM2,historical,2013,378.73157794
ACCESS-CM2,historical,2014,265.02973587
ACCESS-CM2,historical,2015,82.81051891
ACCESS-CM2,ssp126,2015,202.97895516
ACCESS-CM2,ssp126,2016,263.68941964
ACCESS-CM2,ssp126,2017,283.62163273
ACCESS-CM2,ssp126,2018,226.60542774
ACCESS-CM2,ssp126,2019,391.86241149
ACCESS-CM2,ssp126,2020,306.77963203
ACCESS-CM2,ssp126,2021,439.09056961
ACCESS-CM2,ssp126,2022,244.50026215
ACCESS-CM2,ssp126,2023,208.52526517
ACCESS-CM2,ssp126,2024,330.41446661
ACCESS-CM2,ssp126,2025,350.27197182
ACCESS-CM2,ssp126,2026,359.89133251
ACCESS-CM2,ssp126,2027,435.31920414
ACCESS-CM2,ssp126,2028,313.73492902
ACCESS-CM2,ssp126,2029,316.30223725
ACCESS-CM2,ssp126,2030,243.37120428
ACCESS-CM2,ssp126,2031,355.95503629
ACCESS-CM2,ssp126,2032,421.41880739
ACCESS-CM2,ssp126,2033,364.61978466
ACCESS-CM2,ssp126,2034,303.82426743
ACCESS-CM2,ssp126,2035,224.38401457
ACCESS-CM2,ssp126,2036,283.71508683
ACCESS-CM2,ssp126,2037,385.83873436
ACCESS-CM2,ssp126,2038,293.49596890
ACCESS-CM2,ssp126,2039,267.50700749
ACCESS-CM2,ssp126,2040,425.66617972
ACCESS-CM2,ssp126,2041,405.09184706
ACCESS-CM2,ssp126,2042,257.27259397
ACCESS-CM2,ssp126,2043,264.25424698
ACCESS-CM2,ssp126,2044,465.58657545
ACCESS-CM2,ssp126,2045,338.61491031
ACCESS-CM2,ssp126,2046,347.90207118
ACCESS-CM2,ssp126,2047,240.72961297
ACCESS-CM2,ssp126,2048,263.70454105
ACCESS-CM2,ssp126,2049,139.33201396
ACCESS-CM2,ssp126,2050,215.90183494
ACCESS-CM2,ssp126,2051,199.57838607
ACCESS-CM2,ssp126,2052,282.68161988
ACCESS-CM2,ssp126,2053,313.79656033
ACCESS-CM2,ssp126,2054,284.67661382
ACCESS-CM2,ssp126,2055,211.16054515
