model,experiment,year,pr
ACCESS-CM2,historical,1960,302.44180660
ACCESS-CM2,historical,1961,332.88816866
ACCESS-CM2,historical,1962,585.07903112
ACCESS-CM2,historical,1963,518.43518824
ACCESS-CM2,historical,1964,318.27151758
ACCESS-CM2,historical,1965,448.25141495
ACCESS-CM2,historical,1966,285.68270855
ACCESS-CM2,historical,1967,375.21226621
ACCESS-CM2,historical,1968,169.00215425
ACCESS-CM2,historical,1969,403.08673645
ACCESS-CM2,historical,1970,300.35223926
ACCESS-CM2,historical,1971,333.08410433
ACCESS-CM2,historical,1972,394.83994328
ACCESS-CM2,historical,1973,669.54832858
ACCESS-CM2,historical,1974,396.43720464
ACCESS-CM2,historical,1975,648.14433520
ACCESS-CM2,historical,1976,526.43902899
ACCESS-CM2,historical,1977,314.96300698
ACCESS-CM2,historical,1978,342.16068027
ACCESS-CM2,historical,1979,158.71981303
ACCESS-CM2,historical,1980,272.07230790
ACCESS-CM2,historical,1981,247.04276151
ACCESS-CM2,historical,1982,198.74700512
ACCESS-CM2,historical,1983,345.56892014
ACCESS-CM2,historical,1984,603.06315890
ACCESS-CM2,historical,1985,567.10228638
ACCESS-CM2,historical,1986,168.00971103
ACCESS-CM2,historical,1987,357.76975265
ACCESS-CM2,historical,1988,302.46847227
ACCESS-CM2,historical,1989,217.47331930
ACCESS-CM2,historical,1990,445.43301040
ACCESS-CM2,historical,1991,362.52023250
ACCESS-CM2,historical,1992,270.88787009
ACCESS-CM2,historical,1993,482.20316587
ACCESS-CM2,historical,1994,443.54168468
ACCESS-CM2,historical,1995,354.27703096
ACCESS-CM2,historical,1996,142.63247771
ACCESS-CM2,historical,1997,331.07163680
ACCESS-CM2,historical,1998,503.23762934
ACCESS-CM2,historical,1999,406.89429232
ACCESS-CM2,historical,2000,305.77678106
ACCESS-CM2,historical,2001,303.87039111
ACCESS-CM2,historical,2002,467.92427877
ACCESS-CM2,historical,2003,277.01629803
ACCESS-CM2,historical,2004,427.60821775
ACCESS-CM2,historical,2005,184.27562164
ACCESS-CM2,historical,2006,435.63992161
ACCESS-CM2,historical,2007,507.91092903
ACCESS-CM2,historical,2008,457.59572275
ACCESS-CM2,historical,2009,426.38486829
ACCESS-CM2,historical,2010,212.66137340
ACCESS-CM2,historical,2011,362.58228845
ACCESS-CM2,historical,2012,416.13423463
ACCESS-CM2,historical,2013,226.00485095
ACCESS-CM2,historical,2014,630.30503636
ACCESS-CM2,ssp126,2015,421.28850185
ACCESS-CM2,ssp126,2016,279.49012431
ACCESS-CM2,ssp126,2017,522.50062919
ACCESS-CM2,ssp126,2018,520.39001311
ACCESS-CM2,ssp126,2019,417.50062734
ACCESS-CM2,ssp126,2020,479.85113841
ACCESS-CM2,ssp126,2021,228.26545760
ACCESS-CM2,ssp126,2022,329.10126885
ACCESS-CM2,ssp126,2023,389.25368015
ACCESS-CM2,ssp126,2024,403.79705069
ACCESS-CM2,ssp126,2025,636.20557591
ACCESS-CM2,ssp126,2026,256.54958063
ACCESS-CM2,ssp126,2027,291.47294468
ACCESS-CM2,ssp126,2028,294.23732252
ACCESS-CM2,ssp126,2029,451.02242030
