model,experiment,year,sfcWind
ACCESS-CM2,historical,1960,5.15514994
ACCESS-CM2,historical,1961,5.70976734
ACCESS-CM2,historical,1962,5.18012094
ACCESS-CM2,historical,1963,4.87992382
ACCESS-CM2,historical,1964,6.18846226
ACCESS-CM2,historical,1965,5.01738119
ACCESS-CM2,historical,1966,5.57595158
ACCESS-CM2,historical,1967,4.37623692
ACCESS-CM2,historical,1968,4.44266987
ACCESS-CM2,historical,1969,3.92306876
ACCESS-CM2,historical,1970,4.94106865
ACCESS-CM2,historical,1971,4.90713692
ACCESS-CM2,historical,1972,4.90978813
ACCESS-CM2,historical,1973,4.70674849
ACCESS-CM2,historical,1974,5.06342077
ACCESS-CM2,historical,1975,4.94608784
ACCESS-CM2,historical,1976,5.11407661
ACCESS-CM2,historical,1977,5.36219692
ACCESS-CM2,historical,1978,4.49725580
ACCESS-CM2,historical,1979,4.23322868
ACCESS-CM2,historical,1980,5.04294825
ACCESS-CM2,historical,1981,4.72433043
ACCESS-CM2,historical,1982,5.08511972
ACCESS-CM2,historical,1983,5.79195213
ACCESS-CM2,historical,1984,3.90452886
ACCESS-CM2,historical,1985,4.64758730
ACCESS-CM2,historical,1986,5.23768806
ACCESS-CM2,historical,1987,6.09249353
ACCESS-CM2,historical,1988,5.37090635
ACCESS-CM2,historical,1989,4.08645201
ACCESS-CM2,historical,1990,5.08172798
ACCESS-CM2,historical,1991,4.84620619
ACCESS-CM2,historical,1992,5.50022888
ACCESS-CM2,historical,1993,4.38753462
ACCESS-CM2,historical,1994,5.85879230
ACCESS-CM2,historical,1995,4.24948072
ACCESS-CM2,historical,1996,5.83902645
ACCESS-CM2,historical,1997,5.91486359
ACCESS-CM2,historical,1998,6.10164595
ACCESS-CM2,historical,1999,4.50312328
ACCESS-CM2,historical,2000,4.67810583
ACCESS-CM2,historical,2001,4.71754551
ACCESS-CM2,historical,2002,5.59121466
ACCESS-CM2,historical,2003,4.37501287
ACCESS-CM2,historical,2004,4.59131384
ACCESS-CM2,historical,2005,4.57352924
ACCESS-CM2,historical,2006,4.02921820
ACCESS-CM2,historical,2007,4.72374773
ACCESS-CM2,historical,2008,5.90225315
ACCESS-CM2,historical,2009,5.34773159
ACCESS-CM2,historical,2010,6.19140482
ACCESS-CM2,historical,2011,4.48737860
ACCESS-CM2,historical,2012,4.01093197
ACCESS-CM2,historical,2013,4.38649559
ACCESS-CM2,historical,2014,5.01672935
ACCESS-CM2,ssp126,2015,5.53624344
ACCESS-CM2,ssp126,2016,6.04437399
ACCESS-CM2,ssp126,2017,5.21349239
ACCESS-CM2,ssp126,2018,5.42916203
ACCESS-CM2,ssp126,2019,4.93018436
ACCESS-CM2,ssp126,2020,4.04748487
ACCESS-CM2,ssp126,2021,5.44486618
ACCESS-CM2,ssp126,2022,4.80458069
ACCESS-CM2,ssp126,2023,5.22524881
ACCESS-CM2,ssp126,2024,4.94949007
ACCESS-CM2,ssp126,2025,5.13822794
ACCESS-CM2,ssp126,2026,4.33698225
ACCESS-CM2,ssp126,2027,4.93054247
ACCESS-CM2,ssp126,2028,5.96274805
ACCESS-CM2,ssp126,2029,4.67142963
ACCESS-CM2,ssp126,2030,4.17164755
ACCESS-CM2,ssp126,2031,4.72714663
ACCESS-CM2,ssp126,2032,5.47671795
ACCESS-CM2,ssp126,2033,4.87165451
ACCESS-CM2,ssp126,2034,5.68220329
ACCESS-CM2,ssp126,2035,4.50821257
ACCESS-CM2,ssp126,2036,4.57912064
ACCESS-CM2,ssp126,2037,4.19525576
ACCESS-CM2,ssp126,2038,3.78548288
ACCESS-CM2,ssp126,2039,4.32862473
ACCESS-CM2,ssp126,2040,4.59034872
ACCESS-CM2,ssp126,2041,5.41916609
ACCESS-CM2,ssp126,2042,3.79742146
ACCESS-CM2,ssp126,2043,4.42180538
ACCESS-CM2,ssp126,2044,5.03478098
ACCESS-CM2,ssp126,2045,4.57655239
ACCESS-CM2,ssp126,2046,4.09506559
ACCESS-CM2,ssp126,2047,5.17815399
ACCESS-CM2,ssp126,2048,4.81170082
ACCESS-CM2,ssp126,2049,5.48630047
ACCESS-CM2,ssp126,2050,5.06124258
ACCESS-CM2,ssp126,2051,4.97000647
ACCESS-CM2,ssp126,2052,4.72898054
