model,experiment,year,pr
ACCESS-CM2,historical,1960,415.89146138
ACCESS-CM2,historical,1961,356.60045433
ACCESS-CM2,historical,1962,568.18187190
ACCESS-CM2,historical,1963,583.69721762
ACCESS-CM2,historical,1964,549.85785992
ACCESS-CM2,historical,1965,314.09000999
ACCESS-CM2,historical,1966,375.58061705
ACCESS-CM2,historical,1967,393.93685108
ACCESS-CM2,historical,1968,350.99153026
ACCESS-CM2,historical,1969,431.78214274
ACCESS-CM2,historical,1970,382.82225460
ACCESS-CM2,historical,1971,363.27428801
ACCESS-CM2,historical,1972,441.19430226
ACCESS-CM2,historical,1973,387.66154772
ACCESS-CM2,historical,1974,530.45594980
ACCESS-CM2,historical,1975,434.20206114
ACCESS-CM2,historical,1976,479.19291811
ACCESS-CM2,historical,1977,480.51517963
ACCESS-CM2,historical,1978,410.39024587
ACCESS-CM2,historical,1979,391.70161767
ACCESS-CM2,historical,1980,388.54287896
ACCESS-CM2,historical,1981,360.56250063
ACCESS-CM2,historical,1982,403.22427135
ACCESS-CM2,historical,1983,379.83668740
ACCESS-CM2,historical,1984,532.24608471
ACCESS-CM2,historical,1985,428.46652392
ACCESS-CM2,historical,1986,399.26278976
ACCESS-CM2,historical,1987,578.85782058
ACCESS-CM2,historical,1988,357.38274636
ACCESS-CM2,historical,1989,503.99413466
ACCESS-CM2,historical,1990,340.10438884
ACCESS-CM2,historical,1991,495.19920584
ACCESS-CM2,historical,1992,403.91952594
ACCESS-CM2,historical,1993,291.67308031
ACCESS-CM2,historical,1994,379.00409583
ACCESS-CM2,historical,1995,400.87306858
ACCESS-CM2,historical,1996,438.02894852
ACCESS-CM2,historical,1997,425.28058352
ACCESS-CM2,historical,1998,318.97432724
ACCESS-CM2,historical,1999,443.79449552
ACCESS-CM2,historical,2000,480.96223086
ACCESS-CM2,historical,2001,349.21485375
ACCESS-CM2,historical,2002,462.41196739
ACCESS-CM2,historical,2003,235.18037906
ACCESS-CM2,historical,2004,511.88801728
ACCESS-CM2,historical,2005,421.91836498
ACCESS-CM2,historical,2006,271.83849974
ACCESS-CM2,historical,2007,427.38002119
ACCESS-CM2,historical,2008,339.73302469
ACCESS-CM2,historical,2009,460.18603010
ACCESS-CM2,historical,2010,323.96103218
ACCESS-CM2,historical,2011,291.57251207
ACCESS-CM2,historical,2012,402.79695830
ACCESS-CM2,historical,2013,380.70350638
ACCESS-CM2,historical,2014,408.98843238
ACCESS-CM2,ssp126,2015,411.25354437
ACCESS-CM2,ssp126,2016,424.08061431
ACCESS-CM2,ssp126,2017,444.94987186
ACCESS-CM2,ssp126,2018,455.09116655
ACCESS-CM2,ssp126,2019,379.83891363
ACCESS-CM2,ssp126,2020,554.07704189
ACCESS-CM2,ssp126,2021,427.66474542
ACCESS-CM2,ssp126,2022,485.10082929
ACCESS-CM2,ssp126,2023,434.98286135
ACCESS-CM2,ssp126,2024,442.15272720
ACCESS-CM2,ssp126,2025,550.20019536
ACCESS-CM2,ssp126,2026,409.07635456
ACCESS-CM2,ssp126,2027,493.31120672
ACCESS-CM2,ssp126,2028,421.58368797
ACCESS-CM2,ssp126,2029,491.33111684
ACCESS-CM2,ssp126,2030,415.32371629
ACCESS-CM2,ssp126,2031,501.78997166
ACCESS-CM2,ssp126,2032,501.78214563
ACCESS-CM2,ssp126,2033,485.47984287
ACCESS-CM2,ssp126,2034,384.82030373
ACCESS-CM2,ssp126,2035,475.49811923
ACCESS-CM2,ssp126,2036,454.49228215
ACCESS-CM2,ssp126,2037,462.02928521
ACCESS-CM2,ssp126,2038,408.59976437
ACCESS-CM2,ssp126,2039,423.99013679
ACCESS-CM2,ssp126,2040,502.85117784
ACCESS-CM2,ssp126,2041,451.61884473
ACCESS-CM2,ssp126,2042,532.12290047
ACCESS-CM2,ssp126,2043,472.50099928
ACCESS-CM2,ssp126,2044,262.00397186
ACCESS-CM2,ssp126,2045,313.04411357
ACCESS-CM2,ssp126,2046,516.09185050
ACCESS-CM2,ssp126,2047,397.99933731
