model,experiment,year,pr
ACCESS-CM2,historical,1960,198.97094143
ACCESS-CM2,historical,1961,244.64489739
ACCESS-CM2,historical,1962,167.25192223
ACCESS-CM2,historical,1963,314.79641519
ACCESS-CM2,historical,1964,163.42977240
ACCESS-CM2,historical,1965,286.78400798
ACCESS-CM2,historical,1966,273.50767163
ACCESS-CM2,historical,1967,260.64864746
ACCESS-CM2,historical,1968,170.48626338
ACCESS-CM2,historical,1969,147.98553663
ACCESS-CM2,historical,1970,224.59409564
ACCESS-CM2,historical,1971,193.11498958
ACCESS-CM2,historical,1972,116.47724017
ACCESS-CM2,historical,1973,244.27337802
ACCESS-CM2,historical,1974,251.88876687
ACCESS-CM2,historical,1975,139.00311831
ACCESS-CM2,historical,1976,132.59938182
ACCESS-CM2,historical,1977,105.84177185
ACCESS-CM2,historical,1978,246.13379133
ACCESS-CM2,historical,1979,143.47446941
ACCESS-CM2,historical,1980,225.37925775
ACCESS-CM2,historical,1981,160.58608437
ACCESS-CM2,historical,1982,270.62403818
ACCESS-CM2,historical,1983,119.33859332
ACCESS-CM2,historical,1984,211.06837144
ACCESS-CM2,historical,1985,192.98772682
ACCESS-CM2,historical,1986,275.09478482
ACCESS-CM2,historical,1987,202.85395976
ACCESS-CM2,historical,1988,267.30941283
ACCESS-CM2,historical,1989,222.55954698
ACCESS-CM2,historical,1990,132.70186394
ACCESS-CM2,historical,1991,170.86809202
ACCESS-CM2,historical,1992,288.66386163
ACCESS-CM2,historical,1993,168.86627108
ACCESS-CM2,historical,1994,268.53940844
ACCESS-CM2,historical,1995,132.77931658
ACCESS-CM2,historical,1996,243.09547826
ACCESS-CM2,historical,1997,93.30329574
ACCESS-CM2,historical,1998,140.30481801
ACCESS-CM2,historical,1999,337.20557741
ACCESS-CM2,historical,2000,276.76076006
ACCESS-CM2,historical,2001,253.23754946
ACCESS-CM2,historical,2002,118.46109799
ACCESS-CM2,historical,2003,127.43374089
ACCESS-CM2,historical,2004,313.97831020
ACCESS-CM2,historical,2005,238.18294064
ACCESS-CM2,historical,2006,204.41786371
ACCESS-CM2,historical,2007,329.92848661
ACCESS-CM2,historical,2008,299.85834406
ACCESS-CM2,historical,2009,230.57258845
ACCESS-CM2,historical,2010,312.00526198
ACCESS-CM2,historical,2011,141.01135067
ACCESS-CM2,historical,2012,184.68897221
ACCESS-CM2,historical,2013,291.97560720
ACCESS-CM2,historical,2014,254.41230208
ACCESS-CM2,ssp126,2015,310.23349226
ACCESS-CM2,ssp126,2016,301.99087066
ACCESS-CM2,ssp126,2017,286.98743824
ACCESS-CM2,ssp126,2018,164.69707935
ACCESS-CM2,ssp126,2019,280.09082443
ACCESS-CM2,ssp126,2020,335.62274879
ACCESS-CM2,ssp126,2021,104.50183111
ACCESS-CM2,ssp126,2022,282.56188764
ACCESS-CM2,ssp126,2023,167.95791683
ACCESS-CM2,ssp126,2024,258.80694497
ACCESS-CM2,ssp126,2025,348.03330379
ACCESS-CM2,ssp126,2026,169.83134457
ACCESS-CM2,ssp126,2027,173.72576888
ACCESS-CM2,ssp126,2028,272.56315517
ACCESS-CM2,ssp126,2029,360.47776437
ACCESS-CM2,ssp126,2030,94.36217006
ACCESS-CM2,ssp126,2031,266.66228591
ACCESS-CM2,ssp126,2032,184.03210003
ACCESS-CM2,ssp126,2033,129.30203920
ACCESS-CM2,ssp126,2034,271.73876413
ACCESS-CM2,ssp126,2035,114.06734935
ACCESS-CM2,ssp126,2036,231.46227135
ACCESS-CM2,ssp126,2037,201.16892190
ACCESS-CM2,ssp126,2038,283.04132637
ACCESS-CM2,ssp126,2039,242.92149016
ACCESS-CM2,ssp126,2040,131.34466220
ACCESS-CM2,ssp126,2041,177.98190703
ACCESS-CM2,ssp126,2042,129.96665385
ACCESS-CM2,ssp126,2043,287.90641458
ACCESS-CM2,ssp126,2044,204.02366193
ACCESS-CM2,ssp126,2045,206.35938081
ACCESS-CM2,ssp126,2046,208.92265848
ACCESS-CM2,ssp126,2047,240.17520670
ACCESS-CM2,ssp126,2048,236.27459250
ACCESS-CM2,ssp126,2049,102.71032990
ACCESS-CM2,ssp126,2050,299.05642560
ACCESS-CM2,ssp126,2051,140.21413406
ACCESS-CM2,ssp126,2052,105.89608365
ACCESS-CM2,ssp126,2053,190.16787617
ACCESS-CM2,ssp126,2054,186.44272810
ACCESS-CM2,ssp126,2055,217.52371745
ACCESS-CM2,ssp126,2056,83.16409578
ACCESS-CM2,ssp126,2057,159.56502493
ACCESS-CM2,ssp126,2058,191.30600899
ACCESS-CM2,ssp126,2059,140.44438401
ACCESS-CM2,ssp126,2060,226.40640033
ACCESS-CM2,ssp126,2061,274.76021150
ACCESS-CM2,ssp126,2062,274.16968140
ACCESS-CM2,ssp126,2063,195.81482397
ACCESS-CM2,ssp126,2064,89.81315797
ACCESS-CM2,ssp126,2065,169.76781593
ACCESS-CM2,ssp126,2066,269.34924750
ACCESS-CM2,ssp126,2067,182.32653878
ACCESS-CM2,ssp126,2068,197.19196824
ACCESS-CM2,ssp126,2069,194.96425326
ACCESS-CM2,ssp126,2070,224.54831860
ACCESS-CM2,ssp126,2071,215.28009881
ACCESS-CM2,ssp126,2072,214.64118498
ACCESS-CM2,ssp126,2073,361.62319685
ACCESS-CM2,ssp126,2074,135.58302863
ACCESS-CM2,ssp126,2075,318.89552506
ACCESS-CM2,ssp126,2076,171.00409227
ACCESS-CM2,ssp126,2077,155.50240707
ACCESS-CM2,ssp126,2078,213.23409830
ACCESS-CM2,ssp126,2079,134.15412881
ACCESS-CM2,ssp126,2080,448.64964390
ACCESS-CM2,ssp126,2081,111.34189884
ACCESS-CM2,ssp126,2082,241.60053776
ACCESS-CM2,ssp126,2083,208.46060783
ACCESS-CM2,ssp126,2084,242.61791368
ACCESS-CM2,ssp126,2085,176.93717121
ACCESS-CM2,ssp126,2086,242.90506134
ACCESS-CM2,ssp126,2087,84.17550690
ACCESS-CM2,ssp126,2088,239.37563155
ACCESS-CM2,ssp126,2089,209.04975306
ACCESS-CM2,ssp126,2090,142.99706132
ACCESS-CM2,ssp126,2091,250.49680031
ACCESS-CM2,ssp126,2092,116.04904087
ACCESS-CM2,ssp126,2093,275.13794715
ACCESS-CM2,ssp126,2094,216.32583873
ACCESS-CM2,ssp126,2095,182.87561901
ACCESS-CM2,ssp126,2096,359.36071489
ACCESS-CM2,ssp126,2097,89.39261528
ACCESS-CM2,ssp126,2098,387.46552123
ACCESS-CM2,ssp126,2099,254.75826108
ACCESS-CM2,ssp245,2015,230.89283760
ACCESS-CM2,ssp245,2016,223.64978511
ACCESS-CM2,ssp245,2017,113.02175672
ACCESS-CM2,ssp245,2018,349.91711726
ACCESS-CM2,ssp245,2019,322.90283889
ACCESS-CM2,ssp245,2020,326.03262083
ACCESS-CM2,ssp245,2021,255.63546398
ACCESS-CM2,ssp245,2022,260.07595221
ACCESS-CM2,ssp245,2023,244.75770576
ACCESS-CM2,ssp245,2024,195.30294947
ACCESS-CM2,ssp245,2025,354.04236175
ACCESS-CM2,ssp245,2026,206.17105940
ACCESS-CM2,ssp245,2027,242.81145338
ACCESS-CM2,ssp245,2028,356.12377280
ACCESS-CM2,ssp245,2029,293.49982382
ACCESS-CM2,ssp245,2030,153.82486048
ACCESS-CM2,ssp245,2031,118.32600426
ACCESS-CM2,ssp245,2032,356.18772147
ACCESS-CM2,ssp245,2033,210.13649000
ACCESS-CM2,ssp245,2034,149.60384012
ACCESS-CM2,ssp245,2035,338.84548982
ACCESS-CM2,ssp245,2036,191.04766326
ACCESS-CM2,ssp245,2037,136.80302072
ACCESS-CM2,ssp245,2038,178.83097422
ACCESS-CM2,ssp245,2039,223.23304688
ACCESS-CM2,ssp245,2040,332.94115251
ACCESS-CM2,ssp245,2041,199.07959322
ACCESS-CM2,ssp245,2042,217.23626468
ACCESS-CM2,ssp245,2043,144.19457294
ACCESS-CM2,ssp245,2044,349.45720708
ACCESS-CM2,ssp245,2045,279.62621719
ACCESS-CM2,ssp245,2046,224.79898821
ACCESS-CM2,ssp245,2047,323.05733988
ACCESS-CM2,ssp245,2048,318.57072570
ACCESS-CM2,ssp245,2049,347.14361961
ACCESS-CM2,ssp245,2050,215.08932017
ACCESS-CM2,ssp245,2051,135.08671761
ACCESS-CM2,ssp245,2052,164.72285782
ACCESS-CM2,ssp245,2053,230.58212560
ACCESS-CM2,ssp245,2054,136.97622639
ACCESS-CM2,ssp245,2055,231.04842153
ACCESS-CM2,ssp245,2056,289.80978345
ACCESS-CM2,ssp245,2057,173.68155360
ACCESS-CM2,ssp245,2058,151.13147832
ACCESS-CM2,ssp245,2059,292.09290371
ACCESS-CM2,ssp245,2060,180.97312946
ACCESS-CM2,ssp245,2061,384.01291377
ACCESS-CM2,ssp245,2062,210.02401928
ACCESS-CM2,ssp245,2063,135.03875414
ACCESS-CM2,ssp245,2064,171.93555994
ACCESS-CM2,ssp245,2065,206.87798518
ACCESS-CM2,ssp245,2066,227.19780312
ACCESS-CM2,ssp245,2067,274.79804729
ACCESS-CM2,ssp245,2068,208.57654852
ACCESS-CM2,ssp245,2069,202.80849902
ACCESS-CM2,ssp245,2070,160.32549061
ACCESS-CM2,ssp245,2071,509.65610361
ACCESS-CM2,ssp245,2072,174.24540305
ACCESS-CM2,ssp245,2073,306.62262076
ACCESS-CM2,ssp245,2074,198.36364064
ACCESS-CM2,ssp245,2075,321.14488112
ACCESS-CM2,ssp245,2076,124.15384762
ACCESS-CM2,ssp245,2077,232.86464394
ACCESS-CM2,ssp245,2078,229.16419309
ACCESS-CM2,ssp245,2079,162.29413177
ACCESS-CM2,ssp245,2080,126.73317169
ACCESS-CM2,ssp245,2081,150.45583549
ACCESS-CM2,ssp245,2082,198.77440299
ACCESS-CM2,ssp245,2083,342.86727577
ACCESS-CM2,ssp245,2084,437.34309905
ACCESS-CM2,ssp245,2085,181.25760832
ACCESS-CM2,ssp245,2086,299.42361336
ACCESS-CM2,ssp245,2087,273.60057396
ACCESS-CM2,ssp245,2088,229.46545238
ACCESS-CM2,ssp245,2089,123.10480338
ACCESS-CM2,ssp245,2090,440.40915045
ACCESS-CM2,ssp245,2091,149.05882075
ACCESS-CM2,ssp245,2092,259.79136029
ACCESS-CM2,ssp245,2093,177.44107592
ACCESS-CM2,ssp245,2094,140.16482890
ACCESS-CM2,ssp245,2095,160.64812265
ACCESS-CM2,ssp245,2096,385.75018798
ACCESS-CM2,ssp245,2097,161.50104480
ACCESS-CM2,ssp245,2098,213.06723392
ACCESS-CM2,ssp245,2099,171.15313605
ACCESS-CM2,ssp370,2015,400.41353155
ACCESS-CM2,ssp370,2016,244.12888190
ACCESS-CM2,ssp370,2017,222.78804129
ACCESS-CM2,ssp370,2018,241.68757436
ACCESS-CM2,ssp370,2019,148.54435239
ACCESS-CM2,ssp370,2020,285.54658019
ACCESS-CM2,ssp370,2021,189.69978029
ACCESS-CM2,ssp370,2022,155.75268765
ACCESS-CM2,ssp370,2023,253.99211641
ACCESS-CM2,ssp370,2024,199.47460645
ACCESS-CM2,ssp370,2025,319.86081029
ACCESS-CM2,ssp370,2026,199.38906583
ACCESS-CM2,ssp370,2027,143.42595244
ACCESS-CM2,ssp370,2028,256.65142712
ACCESS-CM2,ssp370,2029,112.99302529
ACCESS-CM2,ssp370,2030,196.41032888
ACCESS-CM2,ssp370,2031,281.93016885
ACCESS-CM2,ssp370,2032,271.01233895
ACCESS-CM2,ssp370,2033,434.53874228
ACCESS-CM2,ssp370,2034,223.23667409
ACCESS-CM2,ssp370,2035,129.16252201
ACCESS-CM2,ssp370,2036,117.79084559
ACCESS-CM2,ssp370,2037,264.83350847
ACCESS-CM2,ssp370,2038,157.15933376
ACCESS-CM2,ssp370,2039,186.83697893
ACCESS-CM2,ssp370,2040,421.15079490
ACCESS-CM2,ssp370,2041,264.99400302
ACCESS-CM2,ssp370,2042,242.43451676
ACCESS-CM2,ssp370,2043,126.39574230
ACCESS-CM2,ssp370,2044,257.59167547
ACCESS-CM2,ssp370,2045,347.63703814
ACCESS-CM2,ssp370,2046,139.69625389
ACCESS-CM2,ssp370,2047,97.63473598
ACCESS-CM2,ssp370,2048,185.96232739
ACCESS-CM2,ssp370,2049,219.46346683
ACCESS-CM2,ssp370,2050,291.94985416
ACCESS-CM2,ssp370,2051,145.57570596
ACCESS-CM2,ssp370,2052,166.25152107
ACCESS-CM2,ssp370,2053,214.39726567
ACCESS-CM2,ssp370,2054,372.83010548
ACCESS-CM2,ssp370,2055,347.96684281
ACCESS-CM2,ssp370,2056,382.44149229
ACCESS-CM2,ssp370,2057,293.94872200
ACCESS-CM2,ssp370,2058,162.38628373
ACCESS-CM2,ssp370,2059,114.74745603
ACCESS-CM2,ssp370,2060,263.13571048
ACCESS-CM2,ssp370,2061,300.28428114
ACCESS-CM2,ssp370,2062,199.52350029
ACCESS-CM2,ssp370,2063,135.90372962
ACCESS-CM2,ssp370,2064,130.73350668
ACCESS-CM2,ssp370,2065,226.44061732
ACCESS-CM2,ssp370,2066,311.96332255
ACCESS-CM2,ssp370,2067,122.06404649
ACCESS-CM2,ssp370,2068,132.09744708
ACCESS-CM2,ssp370,2069,238.47726432
ACCESS-CM2,ssp370,2070,189.55563220
ACCESS-CM2,ssp370,2071,234.26281836
ACCESS-CM2,ssp370,2072,176.79152445
ACCESS-CM2,ssp370,2073,358.76378735
ACCESS-CM2,ssp370,2074,203.61080385
ACCESS-CM2,ssp370,2075,120.86202626
ACCESS-CM2,ssp370,2076,163.80688111
ACCESS-CM2,ssp370,2077,214.11599896
ACCESS-CM2,ssp370,2078,156.39011735
ACCESS-CM2,ssp370,2079,284.95905490
ACCESS-CM2,ssp370,2080,235.77306037
ACCESS-CM2,ssp370,2081,183.52509330
ACCESS-CM2,ssp370,2082,223.44777090
ACCESS-CM2,ssp370,2083,247.20388895
ACCESS-CM2,ssp370,2084,329.58733827
ACCESS-CM2,ssp370,2085,273.36882557
ACCESS-CM2,ssp370,2086,291.41833285
ACCESS-CM2,ssp370,2087,118.98042823
ACCESS-CM2,ssp370,2088,247.71795714
ACCESS-CM2,ssp370,2089,206.70488620
ACCESS-CM2,ssp370,2090,217.66223443
ACCESS-CM2,ssp370,2091,337.62184300
ACCESS-CM2,ssp370,2092,123.18845230
ACCESS-CM2,ssp370,2093,225.94257619
ACCESS-CM2,ssp370,2094,242.01221773
ACCESS-CM2,ssp370,2095,301.12738780
ACCESS-CM2,ssp370,2096,75.33328170
ACCESS-CM2,ssp370,2097,126.85045941
ACCESS-CM2,ssp370,2098,211.12382065
ACCESS-CM2,ssp370,2099,213.29013941
ACCESS-CM2,ssp585,2015,205.72316865
ACCESS-CM2,ssp585,2016,48.85580714
ACCESS-CM2,ssp585,2017,313.01811275
ACCESS-CM2,ssp585,2018,135.53323202
ACCESS-CM2,ssp585,2019,304.65046696
ACCESS-CM2,ssp585,2020,482.56798842
ACCESS-CM2,ssp585,2021,217.38864120
ACCESS-CM2,ssp585,2022,265.56573652
ACCESS-CM2,ssp585,2023,165.05848597
ACCESS-CM2,ssp585,2024,228.49133788
ACCESS-CM2,ssp585,2025,235.12089408
ACCESS-CM2,ssp585,2026,232.20765129
ACCESS-CM2,ssp585,2027,267.49101739
ACCESS-CM2,ssp585,2028,132.23121137
ACCESS-CM2,ssp585,2029,336.47830078
ACCESS-CM2,ssp585,2030,169.40703937
ACCESS-CM2,ssp585,2031,193.52531858
ACCESS-CM2,ssp585,2032,277.24538063
ACCESS-CM2,ssp585,2033,132.87515342
ACCESS-CM2,ssp585,2034,177.93726322
ACCESS-CM2,ssp585,2035,181.50771315
ACCESS-CM2,ssp585,2036,233.30508890
ACCESS-CM2,ssp585,2037,243.09818071
ACCESS-CM2,ssp585,2038,324.35173274
ACCESS-CM2,ssp585,2039,166.80937152
ACCESS-CM2,ssp585,2040,118.51613265
ACCESS-CM2,ssp585,2041,125.52725819
ACCESS-CM2,ssp585,2042,141.68284988
ACCESS-CM2,ssp585,2043,100.60020019
ACCESS-CM2,ssp585,2044,256.95450760
ACCESS-CM2,ssp585,2045,223.44080438
ACCESS-CM2,ssp585,2046,115.35444996
ACCESS-CM2,ssp585,2047,163.37393917
ACCESS-CM2,ssp585,2048,137.44771568
ACCESS-CM2,ssp585,2049,218.82343749
ACCESS-CM2,ssp585,2050,211.88989667
ACCESS-CM2,ssp585,2051,229.85016396
ACCESS-CM2,ssp585,2052,163.67398477
ACCESS-CM2,ssp585,2053,205.68851143
ACCESS-CM2,ssp585,2054,128.06009546
ACCESS-CM2,ssp585,2055,245.18867501
ACCESS-CM2,ssp585,2056,289.86116241
ACCESS-CM2,ssp585,2057,285.84578261
ACCESS-CM2,ssp585,2058,257.35097914
ACCESS-CM2,ssp585,2059,279.88793612
ACCESS-CM2,ssp585,2060,243.03889483
ACCESS-CM2,ssp585,2061,223.79481336
ACCESS-CM2,ssp585,2062,382.47920711
ACCESS-CM2,ssp585,2063,99.35005017
ACCESS-CM2,ssp585,2064,169.80640694
ACCESS-CM2,ssp585,2065,316.06166277
ACCESS-CM2,ssp585,2066,326.26648346
ACCESS-CM2,ssp585,2067,269.33996168
ACCESS-CM2,ssp585,2068,134.06620604
ACCESS-CM2,ssp585,2069,180.59181342
ACCESS-CM2,ssp585,2070,420.08901554
ACCESS-CM2,ssp585,2071,117.85639634
ACCESS-CM2,ssp585,2072,429.08049058
ACCESS-CM2,ssp585,2073,331.74127116
ACCESS-CM2,ssp585,2074,433.03928748
ACCESS-CM2,ssp585,2075,278.80019632
ACCESS-CM2,ssp585,2076,178.85122428
