model,experiment,year,sfcWind
ACCESS-CM2,historical,1960.00000000,6.97759342
ACCESS-CM2,historical,1961.00000000,5.95759344
ACCESS-CM2,historical,1962.00000000,6.27479887
ACCESS-CM2,historical,1963.00000000,5.52316856
ACCESS-CM2,historical,1964.00000000,6.38859510
ACCESS-CM2,historical,1965.00000000,5.87535858
ACCESS-CM2,historical,1966.00000000,5.94892836
ACCESS-CM2,historical,1967.00000000,5.54751730
ACCESS-CM2,historical,1968.00000000,5.88516760
ACCESS-CM2,historical,1969.00000000,6.43064356
ACCESS-CM2,historical,1970.00000000,5.53987503
ACCESS-CM2,historical,1971.00000000,5.98118973
ACCESS-CM2,historical,1972.00000000,6.28835678
ACCESS-CM2,historical,1973.00000000,5.72338867
ACCESS-CM2,historical,1974.00000000,5.88824224
ACCESS-CM2,historical,1975.00000000,6.07517767
ACCESS-CM2,historical,1976.00000000,5.66519403
ACCESS-CM2,historical,1977.00000000,5.99306679
ACCESS-CM2,historical,1978.00000000,6.00118494
ACCESS-CM2,historical,1979.00000000,5.87952471
ACCESS-CM2,historical,1980.00000000,5.46255541
ACCESS-CM2,historical,1981.00000000,6.21181870
ACCESS-CM2,historical,1982.00000000,6.73970795
ACCESS-CM2,historical,1983.00000000,6.22053146
ACCESS-CM2,historical,1984.00000000,5.66206741
ACCESS-CM2,historical,1985.00000000,5.80692673
ACCESS-CM2,historical,1986.00000000,5.95116806
ACCESS-CM2,historical,1987.00000000,5.30780792
ACCESS-CM2,historical,1988.00000000,5.55150938
ACCESS-CM2,historical,1989.00000000,6.15962601
ACCESS-CM2,historical,1990.00000000,5.05192232
ACCESS-CM2,historical,1991.00000000,5.27666616
ACCESS-CM2,historical,1992.00000000,5.88087702
ACCESS-CM2,historical,1993.00000000,4.82671976
ACCESS-CM2,historical,1994.00000000,5.13373947
ACCESS-CM2,historical,1995.00000000,5.94684601
ACCESS-CM2,historical,1996.00000000,5.66663980
ACCESS-CM2,historical,1997.00000000,5.69132471
ACCESS-CM2,historical,1998.00000000,4.91695356
ACCESS-CM2,historical,1999.00000000,6.40835333
ACCESS-CM2,historical,2000.00000000,6.77623749
ACCESS-CM2,historical,2001.00000000,5.97364807
ACCESS-CM2,historical,2002.00000000,6.57900476
ACCESS-CM2,historical,2003.00000000,5.72341013
ACCESS-CM2,historical,2004.00000000,6.01988173
ACCESS-CM2,historical,2005.00000000,4.81924725
ACCESS-CM2,historical,2006.00000000,6.18597984
ACCESS-CM2,historical,2007.00000000,5.67764664
ACCESS-CM2,historical,2008.00000000,6.54828644
ACCESS-CM2,historical,2009.00000000,6.79611921
ACCESS-CM2,historical,2010.00000000,6.16214132
ACCESS-CM2,historical,2011.00000000,4.99944067
ACCESS-CM2,historical,2012.00000000,6.16615057
ACCESS-CM2,historical,2013.00000000,5.34097338
ACCESS-CM2,historical,2014.00000000,6.79297113
ACCESS-CM2,historical,2015.00000000,6.04106426
ACCESS-CM2,ssp126,2015.00000000,6.22015619
ACCESS-CM2,ssp126,2016.00000000,5.04563236
ACCESS-CM2,ssp126,2017.00000000,6.06104803
ACCESS-CM2,ssp126,2018.00000000,5.94480658
ACCESS-CM2,ssp126,2019.00000000,5.48435354
ACCESS-CM2,ssp126,2020.00000000,5.00195026
ACCESS-CM2,ssp126,2021.00000000,5.55795622
ACCESS-CM2,ssp126,2022.00000000,5.74442816
ACCESS-CM2,ssp126,2023.00000000,5.37932587
ACCESS-CM2,ssp126,2024.00000000,6.25750589
ACCESS-CM2,ssp126,2025.00000000,6.24714279
ACCESS-CM2,ssp126,2026.00000000,6.37819290
