model,experiment,year,pr
ACCESS-CM2,historical,1960,88.35448502
ACCESS-CM2,historical,1961,165.62322842
ACCESS-CM2,historical,1962,156.00239265
ACCESS-CM2,historical,1963,194.04589339
ACCESS-CM2,historical,1964,100.92605877
ACCESS-CM2,historical,1965,212.61159743
ACCESS-CM2,historical,1966,134.54740441
ACCESS-CM2,historical,1967,326.21820808
ACCESS-CM2,historical,1968,94.15010313
ACCESS-CM2,historical,1969,99.48896796
ACCESS-CM2,historical,1970,340.73598694
ACCESS-CM2,historical,1971,218.48593350
ACCESS-CM2,historical,1972,268.28113475
ACCESS-CM2,historical,1973,142.20717183
ACCESS-CM2,historical,1974,152.50022992
ACCESS-CM2,historical,1975,121.03610821
ACCESS-CM2,historical,1976,147.34997832
ACCESS-CM2,historical,1977,137.86434602
ACCESS-CM2,historical,1978,364.65523948
ACCESS-CM2,historical,1979,364.16388520
ACCESS-CM2,historical,1980,386.51863004
ACCESS-CM2,historical,1981,104.50968508
ACCESS-CM2,historical,1982,273.38297568
ACCESS-CM2,historical,1983,178.17279836
ACCESS-CM2,historical,1984,169.28236906
ACCESS-CM2,historical,1985,126.52609630
ACCESS-CM2,historical,1986,249.75669630
ACCESS-CM2,historical,1987,223.06481725
ACCESS-CM2,historical,1988,213.68991972
ACCESS-CM2,historical,1989,176.09823804
ACCESS-CM2,historical,1990,103.70595559
ACCESS-CM2,historical,1991,166.36250014
ACCESS-CM2,historical,1992,70.92722111
ACCESS-CM2,historical,1993,247.91555868
ACCESS-CM2,historical,1994,322.13657014
ACCESS-CM2,historical,1995,181.37369790
ACCESS-CM2,historical,1996,96.61845076
ACCESS-CM2,historical,1997,163.31495059
ACCESS-CM2,historical,1998,184.15958223
ACCESS-CM2,historical,1999,285.17423262
ACCESS-CM2,historical,2000,118.18041708
ACCESS-CM2,historical,2001,320.56574892
ACCESS-CM2,historical,2002,200.88862514
ACCESS-CM2,historical,2003,293.39493987
ACCESS-CM2,historical,2004,121.63333822
ACCESS-CM2,historical,2005,196.64482168
ACCESS-CM2,historical,2006,181.57730308
ACCESS-CM2,historical,2007,250.10559073
ACCESS-CM2,historical,2008,212.75749922
ACCESS-CM2,historical,2009,185.90203756
ACCESS-CM2,historical,2010,118.19735869
ACCESS-CM2,historical,2011,266.83295281
ACCESS-CM2,historical,2012,217.62595145
ACCESS-CM2,historical,2013,143.31429883
ACCESS-CM2,historical,2014,176.94278943
ACCESS-CM2,ssp126,2015,212.36240837
ACCESS-CM2,ssp126,2016,111.18441966
ACCESS-CM2,ssp126,2017,85.32613219
ACCESS-CM2,ssp126,2018,197.00140322
ACCESS-CM2,ssp126,2019,120.18592926
ACCESS-CM2,ssp126,2020,148.51599570
ACCESS-CM2,ssp126,2021,136.89599271
ACCESS-CM2,ssp126,2022,127.17784948
ACCESS-CM2,ssp126,2023,215.83610906
ACCESS-CM2,ssp126,2024,158.56124355
ACCESS-CM2,ssp126,2025,163.30837260
ACCESS-CM2,ssp126,2026,369.45321229
ACCESS-CM2,ssp126,2027,177.81868314
ACCESS-CM2,ssp126,2028,165.27766733
ACCESS-CM2,ssp126,2029,279.50463405
ACCESS-CM2,ssp126,2030,161.70475896
ACCESS-CM2,ssp126,2031,207.14844319
ACCESS-CM2,ssp126,2032,137.30718395
ACCESS-CM2,ssp126,2033,213.85334908
ACCESS-CM2,ssp126,2034,151.98454312
ACCESS-CM2,ssp126,2035,180.47119013
ACCESS-CM2,ssp126,2036,189.09921302
ACCESS-CM2,ssp126,2037,101.83188125
ACCESS-CM2,ssp126,2038,208.98312734
ACCESS-CM2,ssp126,2039,197.96929920
ACCESS-CM2,ssp126,2040,237.03723431
ACCESS-CM2,ssp126,2041,155.01939573
ACCESS-CM2,ssp126,2042,175.31025942
ACCESS-CM2,ssp126,2043,49.92100998
ACCESS-CM2,ssp126,2044,112.72703086
ACCESS-CM2,ssp126,2045,414.14972585
ACCESS-CM2,ssp126,2046,125.19016597
ACCESS-CM2,ssp126,2047,350.12799069
ACCESS-CM2,ssp126,2048,209.71253228
ACCESS-CM2,ssp126,2049,116.83564029
ACCESS-CM2,ssp126,2050,391.49924750
ACCESS-CM2,ssp126,2051,62.74512871
ACCESS-CM2,ssp126,2052,108.56334549
ACCESS-CM2,ssp126,2053,112.85747267
ACCESS-CM2,ssp126,2054,136.72409472
ACCESS-CM2,ssp126,2055,84.97409766
ACCESS-CM2,ssp126,2056,90.03836660
ACCESS-CM2,ssp126,2057,158.74686031
ACCESS-CM2,ssp126,2058,163.93753325
ACCESS-CM2,ssp126,2059,188.42451947
ACCESS-CM2,ssp126,2060,210.24002806
ACCESS-CM2,ssp126,2061,320.77841971
ACCESS-CM2,ssp126,2062,146.47364032
ACCESS-CM2,ssp126,2063,329.77845091
ACCESS-CM2,ssp126,2064,96.56781760
ACCESS-CM2,ssp126,2065,182.67153108
ACCESS-CM2,ssp126,2066,256.67928547
ACCESS-CM2,ssp126,2067,107.29858474
ACCESS-CM2,ssp126,2068,119.78178165
ACCESS-CM2,ssp126,2069,245.27803132
ACCESS-CM2,ssp126,2070,159.68900448
ACCESS-CM2,ssp126,2071,169.34279552
ACCESS-CM2,ssp126,2072,267.16522233
