model,experiment,year,sfcWind
ACCESS-CM2,historical,1960.00000000,6.22126341
ACCESS-CM2,historical,1961.00000000,5.20384264
ACCESS-CM2,historical,1962.00000000,6.57783175
ACCESS-CM2,historical,1963.00000000,5.55868769
ACCESS-CM2,historical,1964.00000000,5.77338648
ACCESS-CM2,historical,1965.00000000,4.98058891
ACCESS-CM2,historical,1966.00000000,6.51922274
ACCESS-CM2,historical,1967.00000000,5.74966621
ACCESS-CM2,historical,1968.00000000,5.54185247
ACCESS-CM2,historical,1969.00000000,5.21391535
ACCESS-CM2,historical,1970.00000000,5.58007574
ACCESS-CM2,historical,1971.00000000,4.85847569
ACCESS-CM2,historical,1972.00000000,6.35759878
ACCESS-CM2,historical,1973.00000000,5.54347563
ACCESS-CM2,historical,1974.00000000,5.18989611
ACCESS-CM2,historical,1975.00000000,6.36149836
ACCESS-CM2,historical,1976.00000000,5.17370749
ACCESS-CM2,historical,1977.00000000,5.66888666
ACCESS-CM2,historical,1978.00000000,4.60954380
ACCESS-CM2,historical,1979.00000000,5.58268309
ACCESS-CM2,historical,1980.00000000,5.21746111
ACCESS-CM2,historical,1981.00000000,5.18596458
ACCESS-CM2,historical,1982.00000000,5.60765409
ACCESS-CM2,historical,1983.00000000,6.37314844
ACCESS-CM2,historical,1984.00000000,5.59815979
ACCESS-CM2,historical,1985.00000000,5.13116693
ACCESS-CM2,historical,1986.00000000,5.04766417
ACCESS-CM2,historical,1987.00000000,4.65158987
ACCESS-CM2,historical,1988.00000000,5.36031532
ACCESS-CM2,historical,1989.00000000,5.13731003
ACCESS-CM2,historical,1990.00000000,4.79996824
ACCESS-CM2,historical,1991.00000000,5.39832067
ACCESS-CM2,historical,1992.00000000,5.14667749
ACCESS-CM2,historical,1993.00000000,5.58046389
ACCESS-CM2,historical,1994.00000000,4.69601202
ACCESS-CM2,historical,1995.00000000,4.99748802
ACCESS-CM2,historical,1996.00000000,4.78202820
ACCESS-CM2,historical,1997.00000000,5.33901930
