model,experiment,year,tas
ACCESS-CM2,historical,1960,279.49026489
ACCESS-CM2,historical,1961,280.56799316
ACCESS-CM2,historical,1962,279.58007812
ACCESS-CM2,historical,1963,279.22790527
ACCESS-CM2,historical,1964,277.96875000
ACCESS-CM2,historical,1965,278.01004028
ACCESS-CM2,historical,1966,278.44281006
ACCESS-CM2,historical,1967,276.38412476
ACCESS-CM2,historical,1968,278.30432129
ACCESS-CM2,historical,1969,278.49011230
ACCESS-CM2,historical,1970,278.18768311
ACCESS-CM2,historical,1971,278.24554443
ACCESS-CM2,historical,1972,277.86962891
ACCESS-CM2,historical,1973,279.58200073
ACCESS-CM2,historical,1974,277.58248901
ACCESS-CM2,historical,1975,278.32479858
ACCESS-CM2,historical,1976,277.43472290
ACCESS-CM2,historical,1977,279.41384888
ACCESS-CM2,historical,1978,279.10562134
ACCESS-CM2,historical,1979,279.85052490
ACCESS-CM2,historical,1980,279.51351929
ACCESS-CM2,historical,1981,279.64889526
ACCESS-CM2,historical,1982,279.84387207
ACCESS-CM2,historical,1983,277.41958618
ACCESS-CM2,historical,1984,278.59158325
ACCESS-CM2,historical,1985,278.19879150
ACCESS-CM2,historical,1986,278.63949585
ACCESS-CM2,historical,1987,278.99172974
ACCESS-CM2,historical,1988,278.75927734
ACCESS-CM2,historical,1989,278.79830933
ACCESS-CM2,historical,1990,278.53039551
ACCESS-CM2,historical,1991,279.03823853
ACCESS-CM2,historical,1992,278.92376709
ACCESS-CM2,historical,1993,278.88366699
ACCESS-CM2,historical,1994,278.84054565
ACCESS-CM2,historical,1995,279.85919189
ACCESS-CM2,historical,1996,278.36322021
ACCESS-CM2,historical,1997,279.10000610
ACCESS-CM2,historical,1998,278.20843506
ACCESS-CM2,historical,1999,278.64535522
ACCESS-CM2,historical,2000,278.25637817
ACCESS-CM2,historical,2001,278.01348877
ACCESS-CM2,historical,2002,279.10235596
ACCESS-CM2,historical,2003,280.16671753
ACCESS-CM2,historical,2004,280.05474854
ACCESS-CM2,historical,2005,280.34909058
ACCESS-CM2,historical,2006,279.79354858
ACCESS-CM2,historical,2007,279.14181519
ACCESS-CM2,historical,2008,277.10183716
ACCESS-CM2,historical,2009,279.54522705
ACCESS-CM2,historical,2010,278.31692505
ACCESS-CM2,historical,2011,278.73828125
ACCESS-CM2,historical,2012,278.84097290
ACCESS-CM2,historical,2013,280.63980103
ACCESS-CM2,historical,2014,279.50320435
ACCESS-CM2,ssp126,2015,277.81887817
ACCESS-CM2,ssp126,2016,278.40145874
ACCESS-CM2,ssp126,2017,278.94906616
ACCESS-CM2,ssp126,2018,279.39953613
ACCESS-CM2,ssp126,2019,279.72683716
ACCESS-CM2,ssp126,2020,280.30758667
ACCESS-CM2,ssp126,2021,280.26864624
ACCESS-CM2,ssp126,2022,279.01702881
ACCESS-CM2,ssp126,2023,279.14010620
ACCESS-CM2,ssp126,2024,280.32849121
ACCESS-CM2,ssp126,2025,279.43682861
ACCESS-CM2,ssp126,2026,278.76248169
ACCESS-CM2,ssp126,2027,278.70053101
ACCESS-CM2,ssp126,2028,278.92880249
ACCESS-CM2,ssp126,2029,279.26821899
ACCESS-CM2,ssp126,2030,281.27340698
ACCESS-CM2,ssp126,2031,278.78085327
ACCESS-CM2,ssp126,2032,278.69635010
ACCESS-CM2,ssp126,2033,278.77114868
ACCESS-CM2,ssp126,2034,279.08398438
ACCESS-CM2,ssp126,2035,279.34210205
ACCESS-CM2,ssp126,2036,279.47015381
ACCESS-CM2,ssp126,2037,278.99523926
ACCESS-CM2,ssp126,2038,280.75198364
ACCESS-CM2,ssp126,2039,279.65563965
ACCESS-CM2,ssp126,2040,279.36267090
ACCESS-CM2,ssp126,2041,278.99032593
ACCESS-CM2,ssp126,2042,279.68539429
ACCESS-CM2,ssp126,2043,280.25906372
ACCESS-CM2,ssp126,2044,279.31787109
ACCESS-CM2,ssp126,2045,279.71231079
ACCESS-CM2,ssp126,2046,279.02212524
ACCESS-CM2,ssp126,2047,281.30160522
ACCESS-CM2,ssp126,2048,279.95300293
ACCESS-CM2,ssp126,2049,279.62335205
ACCESS-CM2,ssp126,2050,278.21554565
ACCESS-CM2,ssp126,2051,279.99301147
ACCESS-CM2,ssp126,2052,281.09841919
ACCESS-CM2,ssp126,2053,280.72781372
ACCESS-CM2,ssp126,2054,280.14852905
ACCESS-CM2,ssp126,2055,280.85284424
ACCESS-CM2,ssp126,2056,281.42785645
ACCESS-CM2,ssp126,2057,279.84307861
ACCESS-CM2,ssp126,2058,278.98184204
ACCESS-CM2,ssp126,2059,281.51406860
ACCESS-CM2,ssp126,2060,281.36306763
ACCESS-CM2,ssp126,2061,280.76373291
ACCESS-CM2,ssp126,2062,279.02325439
ACCESS-CM2,ssp126,2063,279.36117554
ACCESS-CM2,ssp126,2064,280.52908325
ACCESS-CM2,ssp126,2065,281.05563354
ACCESS-CM2,ssp126,2066,280.54833984
ACCESS-CM2,ssp126,2067,281.57177734
ACCESS-CM2,ssp126,2068,280.42987061
ACCESS-CM2,ssp126,2069,280.95498657
ACCESS-CM2,ssp126,2070,279.97299194
ACCESS-CM2,ssp126,2071,281.69039917
ACCESS-CM2,ssp126,2072,279.62594604
ACCESS-CM2,ssp126,2073,280.50906372
ACCESS-CM2,ssp126,2074,281.38275146
ACCESS-CM2,ssp126,2075,282.32510376
ACCESS-CM2,ssp126,2076,280.49792480
ACCESS-CM2,ssp126,2077,278.66018677
ACCESS-CM2,ssp126,2078,278.96319580
ACCESS-CM2,ssp126,2079,279.77966309
ACCESS-CM2,ssp126,2080,281.11761475
ACCESS-CM2,ssp126,2081,280.82238770
ACCESS-CM2,ssp126,2082,279.05572510
ACCESS-CM2,ssp126,2083,279.45556641
ACCESS-CM2,ssp126,2084,280.09194946
