model,experiment,year,pr
ACCESS-CM2,historical,1960,133.38607775
ACCESS-CM2,historical,1961,112.15064131
ACCESS-CM2,historical,1962,139.65976680
ACCESS-CM2,historical,1963,109.10958342
ACCESS-CM2,historical,1964,113.41355916
ACCESS-CM2,historical,1965,64.68245687
ACCESS-CM2,historical,1966,84.12664039
ACCESS-CM2,historical,1967,78.29535995
ACCESS-CM2,historical,1968,112.53846886
ACCESS-CM2,historical,1969,122.70995639
ACCESS-CM2,historical,1970,93.82935505
ACCESS-CM2,historical,1971,157.54811078
ACCESS-CM2,historical,1972,181.74113683
ACCESS-CM2,historical,1973,99.64895749
ACCESS-CM2,historical,1974,152.73523995
ACCESS-CM2,historical,1975,95.23792446
ACCESS-CM2,historical,1976,77.53067581
ACCESS-CM2,historical,1977,113.31508599
ACCESS-CM2,historical,1978,151.56838629
ACCESS-CM2,historical,1979,143.19821757
ACCESS-CM2,historical,1980,81.30411369
ACCESS-CM2,historical,1981,142.90081522
ACCESS-CM2,historical,1982,98.88971034
ACCESS-CM2,historical,1983,83.59277586
ACCESS-CM2,historical,1984,153.50899065
ACCESS-CM2,historical,1985,89.67903083
ACCESS-CM2,historical,1986,89.71552401
ACCESS-CM2,historical,1987,82.47391301
ACCESS-CM2,historical,1988,114.20834479
ACCESS-CM2,historical,1989,96.48900381
ACCESS-CM2,historical,1990,74.50620125
ACCESS-CM2,historical,1991,112.14882171
ACCESS-CM2,historical,1992,107.95622032
ACCESS-CM2,historical,1993,91.63709273
ACCESS-CM2,historical,1994,120.61442893
ACCESS-CM2,historical,1995,160.38250095
ACCESS-CM2,historical,1996,90.18996203
ACCESS-CM2,historical,1997,197.43193114
ACCESS-CM2,historical,1998,83.98565977
ACCESS-CM2,historical,1999,96.11838254
ACCESS-CM2,historical,2000,95.14843242
ACCESS-CM2,historical,2001,62.57326476
ACCESS-CM2,historical,2002,126.77864693
ACCESS-CM2,historical,2003,126.69786591
ACCESS-CM2,historical,2004,83.23148143
ACCESS-CM2,historical,2005,176.01112679
ACCESS-CM2,historical,2006,82.99665402
ACCESS-CM2,historical,2007,66.90880537
ACCESS-CM2,historical,2008,95.78406412
ACCESS-CM2,historical,2009,110.44870029
ACCESS-CM2,historical,2010,107.63877416
ACCESS-CM2,historical,2011,175.20625904
ACCESS-CM2,historical,2012,65.01819256
ACCESS-CM2,historical,2013,120.50962682
ACCESS-CM2,historical,2014,138.31036285
ACCESS-CM2,ssp126,2015,100.92416291
ACCESS-CM2,ssp126,2016,104.97642745
ACCESS-CM2,ssp126,2017,145.58803305
ACCESS-CM2,ssp126,2018,151.72450534
ACCESS-CM2,ssp126,2019,119.46781301
ACCESS-CM2,ssp126,2020,84.59090400
ACCESS-CM2,ssp126,2021,82.47841198
ACCESS-CM2,ssp126,2022,182.07214043
ACCESS-CM2,ssp126,2023,79.69882143
ACCESS-CM2,ssp126,2024,143.61234336
ACCESS-CM2,ssp126,2025,99.66675668
ACCESS-CM2,ssp126,2026,89.77243474
ACCESS-CM2,ssp126,2027,90.29071697
ACCESS-CM2,ssp126,2028,92.21394316
ACCESS-CM2,ssp126,2029,168.02884306
ACCESS-CM2,ssp126,2030,157.01501950
ACCESS-CM2,ssp126,2031,56.15780070
ACCESS-CM2,ssp126,2032,75.89428961
ACCESS-CM2,ssp126,2033,104.02777094
