model,experiment,year,pr
ACCESS-CM2,historical,1960,584.47626000
ACCESS-CM2,historical,1961,425.09792983
ACCESS-CM2,historical,1962,563.97278292
ACCESS-CM2,historical,1963,617.03671669
ACCESS-CM2,historical,1964,595.56869356
ACCESS-CM2,historical,1965,508.07730785
ACCESS-CM2,historical,1966,376.02026317
ACCESS-CM2,historical,1967,438.80048541
ACCESS-CM2,historical,1968,420.73286617
ACCESS-CM2,historical,1969,489.13761098
ACCESS-CM2,historical,1970,455.05858235
ACCESS-CM2,historical,1971,545.14343507
ACCESS-CM2,historical,1972,535.96050696
ACCESS-CM2,historical,1973,419.46177426
ACCESS-CM2,historical,1974,541.82626763
ACCESS-CM2,historical,1975,494.12010463
ACCESS-CM2,historical,1976,340.20467175
ACCESS-CM2,historical,1977,414.45539153
ACCESS-CM2,historical,1978,539.79780728
ACCESS-CM2,historical,1979,508.78145693
ACCESS-CM2,historical,1980,461.44127423
ACCESS-CM2,historical,1981,448.30010084
ACCESS-CM2,historical,1982,444.64701558
ACCESS-CM2,historical,1983,377.16136442
ACCESS-CM2,historical,1984,475.75621551
ACCESS-CM2,historical,1985,376.23689154
ACCESS-CM2,historical,1986,340.67706855
ACCESS-CM2,historical,1987,388.17770188
ACCESS-CM2,historical,1988,584.18246075
ACCESS-CM2,historical,1989,491.27824268
ACCESS-CM2,historical,1990,530.81691080
ACCESS-CM2,historical,1991,408.24104112
ACCESS-CM2,historical,1992,431.04372417
ACCESS-CM2,historical,1993,428.63808979
ACCESS-CM2,historical,1994,521.65986295
ACCESS-CM2,historical,1995,468.06338665
ACCESS-CM2,historical,1996,535.38589872
ACCESS-CM2,historical,1997,518.65404010
ACCESS-CM2,historical,1998,483.73138016
ACCESS-CM2,historical,1999,420.64219861
ACCESS-CM2,historical,2000,490.78222397
ACCESS-CM2,historical,2001,368.59385302
ACCESS-CM2,historical,2002,521.44918897
ACCESS-CM2,historical,2003,518.73043558
ACCESS-CM2,historical,2004,385.36458162
ACCESS-CM2,historical,2005,549.35874548
ACCESS-CM2,historical,2006,482.93008742
ACCESS-CM2,historical,2007,512.53284694
ACCESS-CM2,historical,2008,487.92433800
ACCESS-CM2,historical,2009,575.02291162
ACCESS-CM2,historical,2010,477.49811352
ACCESS-CM2,historical,2011,635.66405062
ACCESS-CM2,historical,2012,451.27765942
ACCESS-CM2,historical,2013,506.47684844
ACCESS-CM2,historical,2014,510.72302102
ACCESS-CM2,ssp126,2015,441.03396203
