model,experiment,year,pr
ACCESS-CM2,historical,1960,92.44777251
ACCESS-CM2,historical,1961,87.00827980
ACCESS-CM2,historical,1962,132.48544202
ACCESS-CM2,historical,1963,127.07386080
ACCESS-CM2,historical,1964,159.87213174
ACCESS-CM2,historical,1965,104.42902947
ACCESS-CM2,historical,1966,106.10340136
ACCESS-CM2,historical,1967,146.44547812
ACCESS-CM2,historical,1968,88.08902658
ACCESS-CM2,historical,1969,68.52958682
ACCESS-CM2,historical,1970,121.41208235
ACCESS-CM2,historical,1971,131.25498029
ACCESS-CM2,historical,1972,134.90221806
ACCESS-CM2,historical,1973,155.86347808
ACCESS-CM2,historical,1974,184.89761787
ACCESS-CM2,historical,1975,120.24198756
ACCESS-CM2,historical,1976,123.63284140
ACCESS-CM2,historical,1977,95.00887019
ACCESS-CM2,historical,1978,96.25595748
ACCESS-CM2,historical,1979,162.25408834
ACCESS-CM2,historical,1980,143.10381640
ACCESS-CM2,historical,1981,61.67732645
ACCESS-CM2,historical,1982,170.66733542
ACCESS-CM2,historical,1983,138.00441012
ACCESS-CM2,historical,1984,88.66540242
ACCESS-CM2,historical,1985,110.77276584
ACCESS-CM2,historical,1986,194.54095424
ACCESS-CM2,historical,1987,170.38743062
ACCESS-CM2,historical,1988,189.56699698
ACCESS-CM2,historical,1989,169.47704010
ACCESS-CM2,historical,1990,138.63797290
ACCESS-CM2,historical,1991,118.46672790
ACCESS-CM2,historical,1992,152.12597147
ACCESS-CM2,historical,1993,144.76169257
ACCESS-CM2,historical,1994,176.10228226
ACCESS-CM2,historical,1995,75.38570010
ACCESS-CM2,historical,1996,77.19193189
ACCESS-CM2,historical,1997,208.28661903
ACCESS-CM2,historical,1998,68.35434780
ACCESS-CM2,historical,1999,94.39154698
ACCESS-CM2,historical,2000,154.64323590
ACCESS-CM2,historical,2001,151.99209004
ACCESS-CM2,historical,2002,72.96135081
ACCESS-CM2,historical,2003,45.09833639
ACCESS-CM2,historical,2004,159.89318665
ACCESS-CM2,historical,2005,120.74555625
ACCESS-CM2,historical,2006,73.26182646
ACCESS-CM2,historical,2007,132.37420693
ACCESS-CM2,historical,2008,114.33540491
ACCESS-CM2,historical,2009,154.69364002
ACCESS-CM2,historical,2010,131.35252759
ACCESS-CM2,historical,2011,92.57647773
ACCESS-CM2,historical,2012,123.88757081
ACCESS-CM2,historical,2013,131.32537152
ACCESS-CM2,historical,2014,84.88061278
ACCESS-CM2,ssp126,2015,152.29592558
ACCESS-CM2,ssp126,2016,107.11353700
ACCESS-CM2,ssp126,2017,134.11167434
ACCESS-CM2,ssp126,2018,125.65769083
