model,experiment,year,pr
ACCESS-CM2,historical,1960,331.13832284
ACCESS-CM2,historical,1961,351.34756671
ACCESS-CM2,historical,1962,361.56332661
ACCESS-CM2,historical,1963,355.01161563
ACCESS-CM2,historical,1964,243.50428007
ACCESS-CM2,historical,1965,380.61216379
ACCESS-CM2,historical,1966,283.02196446
ACCESS-CM2,historical,1967,404.31451400
ACCESS-CM2,historical,1968,248.57621471
ACCESS-CM2,historical,1969,285.08595566
ACCESS-CM2,historical,1970,418.92272819
ACCESS-CM2,historical,1971,338.37107254
ACCESS-CM2,historical,1972,220.23728192
ACCESS-CM2,historical,1973,474.97362453
ACCESS-CM2,historical,1974,372.66744503
ACCESS-CM2,historical,1975,315.07158885
ACCESS-CM2,historical,1976,241.49698123
ACCESS-CM2,historical,1977,275.25197414
ACCESS-CM2,historical,1978,303.14620156
ACCESS-CM2,historical,1979,230.41815882
ACCESS-CM2,historical,1980,305.39776879
ACCESS-CM2,historical,1981,322.59524887
ACCESS-CM2,historical,1982,287.56011981
ACCESS-CM2,historical,1983,316.69894981
ACCESS-CM2,historical,1984,311.29714421
ACCESS-CM2,historical,1985,336.45890476
ACCESS-CM2,historical,1986,462.91293365
ACCESS-CM2,historical,1987,425.70952038
ACCESS-CM2,historical,1988,328.75220433
ACCESS-CM2,historical,1989,291.69717866
ACCESS-CM2,historical,1990,314.91306905
ACCESS-CM2,historical,1991,244.97159642
ACCESS-CM2,historical,1992,313.25503369
ACCESS-CM2,historical,1993,315.30921404
ACCESS-CM2,historical,1994,326.64382222
ACCESS-CM2,historical,1995,297.31881663
ACCESS-CM2,historical,1996,266.12073282
ACCESS-CM2,historical,1997,414.32525767
ACCESS-CM2,historical,1998,294.29258859
ACCESS-CM2,historical,1999,398.63561546
ACCESS-CM2,historical,2000,246.61677074
ACCESS-CM2,historical,2001,382.11343564
ACCESS-CM2,historical,2002,253.22692781
ACCESS-CM2,historical,2003,315.65257343
ACCESS-CM2,historical,2004,312.92862966
ACCESS-CM2,historical,2005,257.44234523
ACCESS-CM2,historical,2006,297.70704057
ACCESS-CM2,historical,2007,332.26076947
ACCESS-CM2,historical,2008,290.66225044
ACCESS-CM2,historical,2009,297.76975904
ACCESS-CM2,historical,2010,362.46277040
ACCESS-CM2,historical,2011,311.28881690
ACCESS-CM2,historical,2012,417.73075261
ACCESS-CM2,historical,2013,271.25588545
ACCESS-CM2,historical,2014,393.34502815
ACCESS-CM2,ssp126,2015,460.84451182
ACCESS-CM2,ssp126,2016,321.88471130
ACCESS-CM2,ssp126,2017,360.76310834
ACCESS-CM2,ssp126,2018,277.75277121
ACCESS-CM2,ssp126,2019,325.96505237
ACCESS-CM2,ssp126,2020,403.72846488
ACCESS-CM2,ssp126,2021,256.41914280
ACCESS-CM2,ssp126,2022,377.14318962
ACCESS-CM2,ssp126,2023,326.76234244
ACCESS-CM2,ssp126,2024,263.97318988
ACCESS-CM2,ssp126,2025,386.65837908
ACCESS-CM2,ssp126,2026,282.53676846
ACCESS-CM2,ssp126,2027,282.03724867
ACCESS-CM2,ssp126,2028,335.25833536
ACCESS-CM2,ssp126,2029,412.50719057
ACCESS-CM2,ssp126,2030,223.09146191
ACCESS-CM2,ssp126,2031,379.46722794
ACCESS-CM2,ssp126,2032,288.81634208
ACCESS-CM2,ssp126,2033,432.17453437
ACCESS-CM2,ssp126,2034,340.43274712
ACCESS-CM2,ssp126,2035,332.09874837
ACCESS-CM2,ssp126,2036,328.43234917
ACCESS-CM2,ssp126,2037,346.19190817
ACCESS-CM2,ssp126,2038,225.96211616
ACCESS-CM2,ssp126,2039,300.31317918
ACCESS-CM2,ssp126,2040,286.39281986
ACCESS-CM2,ssp126,2041,195.12069053
ACCESS-CM2,ssp126,2042,308.84282604
ACCESS-CM2,ssp126,2043,334.36687773
ACCESS-CM2,ssp126,2044,375.16175973
ACCESS-CM2,ssp126,2045,266.09075095
ACCESS-CM2,ssp126,2046,276.71064538
ACCESS-CM2,ssp126,2047,439.94325229
ACCESS-CM2,ssp126,2048,331.00361632
ACCESS-CM2,ssp126,2049,383.32626600
ACCESS-CM2,ssp126,2050,434.24601376
ACCESS-CM2,ssp126,2051,302.25606049
ACCESS-CM2,ssp126,2052,348.47599552
ACCESS-CM2,ssp126,2053,318.40002817
ACCESS-CM2,ssp126,2054,294.83877870
ACCESS-CM2,ssp126,2055,369.02911486
ACCESS-CM2,ssp126,2056,231.11689037
ACCESS-CM2,ssp126,2057,251.69670903
ACCESS-CM2,ssp126,2058,443.16926499
ACCESS-CM2,ssp126,2059,358.38292240
ACCESS-CM2,ssp126,2060,387.12830512
ACCESS-CM2,ssp126,2061,312.94105735
ACCESS-CM2,ssp126,2062,223.50728341
ACCESS-CM2,ssp126,2063,422.08840746
ACCESS-CM2,ssp126,2064,256.47885033
ACCESS-CM2,ssp126,2065,247.91578156
ACCESS-CM2,ssp126,2066,324.01138896
