model,experiment,year,pr
ACCESS-CM2,historical,1960,316.03617309
ACCESS-CM2,historical,1961,190.32376287
ACCESS-CM2,historical,1962,324.59752153
ACCESS-CM2,historical,1963,224.14414298
ACCESS-CM2,historical,1964,242.30669318
ACCESS-CM2,historical,1965,142.03135383
ACCESS-CM2,historical,1966,267.35076754
ACCESS-CM2,historical,1967,312.40107667
ACCESS-CM2,historical,1968,286.42143619
ACCESS-CM2,historical,1969,255.23316065
ACCESS-CM2,historical,1970,262.51119591
ACCESS-CM2,historical,1971,349.98112943
ACCESS-CM2,historical,1972,259.10674730
ACCESS-CM2,historical,1973,331.31393122
ACCESS-CM2,historical,1974,259.59702418
ACCESS-CM2,historical,1975,140.32296694
ACCESS-CM2,historical,1976,387.22169483
ACCESS-CM2,historical,1977,395.51075595
ACCESS-CM2,historical,1978,253.26375955
ACCESS-CM2,historical,1979,211.68152595
ACCESS-CM2,historical,1980,198.47158022
ACCESS-CM2,historical,1981,299.41533443
ACCESS-CM2,historical,1982,212.81091450
ACCESS-CM2,historical,1983,384.12919910
ACCESS-CM2,historical,1984,324.02779216
ACCESS-CM2,historical,1985,194.12453174
ACCESS-CM2,historical,1986,161.40934847
ACCESS-CM2,historical,1987,392.18127218
ACCESS-CM2,historical,1988,165.33045852
ACCESS-CM2,historical,1989,219.86753940
ACCESS-CM2,historical,1990,286.34230866
ACCESS-CM2,historical,1991,201.74247515
ACCESS-CM2,historical,1992,208.53143011
ACCESS-CM2,historical,1993,341.53413045
ACCESS-CM2,historical,1994,379.10496133
ACCESS-CM2,historical,1995,206.73599089
ACCESS-CM2,historical,1996,405.96469064
ACCESS-CM2,historical,1997,179.72501428
ACCESS-CM2,historical,1998,214.95877995
ACCESS-CM2,historical,1999,251.89390789
ACCESS-CM2,historical,2000,291.15477258
ACCESS-CM2,historical,2001,186.19173413
ACCESS-CM2,historical,2002,272.28151474
ACCESS-CM2,historical,2003,169.14954002
ACCESS-CM2,historical,2004,229.19062079
ACCESS-CM2,historical,2005,184.33973099
ACCESS-CM2,historical,2006,125.00063411
ACCESS-CM2,historical,2007,217.68486272
ACCESS-CM2,historical,2008,348.72451853
ACCESS-CM2,historical,2009,148.23838943
ACCESS-CM2,historical,2010,275.05830466
ACCESS-CM2,historical,2011,471.91357613
ACCESS-CM2,historical,2012,135.69822666
ACCESS-CM2,historical,2013,348.03336953
ACCESS-CM2,historical,2014,160.31332571
ACCESS-CM2,historical,2015,52.78316975
ACCESS-CM2,ssp126,2015,83.02244576
ACCESS-CM2,ssp126,2016,418.26658870
ACCESS-CM2,ssp126,2017,228.58390049
ACCESS-CM2,ssp126,2018,335.92077006
ACCESS-CM2,ssp126,2019,400.53962615
ACCESS-CM2,ssp126,2020,234.13265800
ACCESS-CM2,ssp126,2021,377.89443848
ACCESS-CM2,ssp126,2022,249.25365995
ACCESS-CM2,ssp126,2023,220.94893411
ACCESS-CM2,ssp126,2024,369.08946377
ACCESS-CM2,ssp126,2025,273.22055033
ACCESS-CM2,ssp126,2026,281.63456032
ACCESS-CM2,ssp126,2027,285.73957088
ACCESS-CM2,ssp126,2028,355.43167365
ACCESS-CM2,ssp126,2029,236.13266093
ACCESS-CM2,ssp126,2030,242.37194673
ACCESS-CM2,ssp126,2031,242.62679124
ACCESS-CM2,ssp126,2032,242.93148937
ACCESS-CM2,ssp126,2033,257.65460042
ACCESS-CM2,ssp126,2034,261.43586132
ACCESS-CM2,ssp126,2035,250.98577038
ACCESS-CM2,ssp126,2036,198.68782786
ACCESS-CM2,ssp126,2037,348.28489800
ACCESS-CM2,ssp126,2038,344.79746788
ACCESS-CM2,ssp126,2039,200.74997829
ACCESS-CM2,ssp126,2040,407.33531508
ACCESS-CM2,ssp126,2041,232.79519661
ACCESS-CM2,ssp126,2042,281.81853053
ACCESS-CM2,ssp126,2043,159.57687699
ACCESS-CM2,ssp126,2044,242.41575049
ACCESS-CM2,ssp126,2045,303.01008295
ACCESS-CM2,ssp126,2046,230.17842653
ACCESS-CM2,ssp126,2047,195.58045476
ACCESS-CM2,ssp126,2048,261.96276961
ACCESS-CM2,ssp126,2049,296.67960419
ACCESS-CM2,ssp126,2050,238.02691581
ACCESS-CM2,ssp126,2051,248.14720833
ACCESS-CM2,ssp126,2052,279.21401547
ACCESS-CM2,ssp126,2053,352.83320996
ACCESS-CM2,ssp126,2054,191.73024977
ACCESS-CM2,ssp126,2055,258.39632622
ACCESS-CM2,ssp126,2056,453.69514819
