model,experiment,year,pr
ACCESS-CM2,historical,1960,206.27457439
ACCESS-CM2,historical,1961,114.29231274
ACCESS-CM2,historical,1962,222.60011658
ACCESS-CM2,historical,1963,259.13678240
ACCESS-CM2,historical,1964,258.00105492
ACCESS-CM2,historical,1965,256.94648398
ACCESS-CM2,historical,1966,159.48852756
ACCESS-CM2,historical,1967,131.20544351
ACCESS-CM2,historical,1968,199.95454277
ACCESS-CM2,historical,1969,152.06739758
ACCESS-CM2,historical,1970,185.88579787
ACCESS-CM2,historical,1971,200.03227050
ACCESS-CM2,historical,1972,114.20717600
ACCESS-CM2,historical,1973,148.75696740
ACCESS-CM2,historical,1974,150.75960643
ACCESS-CM2,historical,1975,160.35514469
ACCESS-CM2,historical,1976,191.98741944
ACCESS-CM2,historical,1977,77.51308761
ACCESS-CM2,historical,1978,299.51986794
ACCESS-CM2,historical,1979,263.64751975
ACCESS-CM2,historical,1980,136.10561261
ACCESS-CM2,historical,1981,127.09759650
ACCESS-CM2,historical,1982,188.66374971
ACCESS-CM2,historical,1983,168.48965372
ACCESS-CM2,historical,1984,202.69700775
ACCESS-CM2,historical,1985,95.11989751
ACCESS-CM2,historical,1986,168.20192169
ACCESS-CM2,historical,1987,149.05198108
ACCESS-CM2,historical,1988,112.59092516
ACCESS-CM2,historical,1989,177.86019956
ACCESS-CM2,historical,1990,185.18542500
ACCESS-CM2,historical,1991,253.55473555
ACCESS-CM2,historical,1992,176.19790364
ACCESS-CM2,historical,1993,166.39269222
ACCESS-CM2,historical,1994,164.44250411
ACCESS-CM2,historical,1995,119.77820438
ACCESS-CM2,historical,1996,172.40301700
ACCESS-CM2,historical,1997,216.47182287
ACCESS-CM2,historical,1998,181.79526640
ACCESS-CM2,historical,1999,175.37656219
ACCESS-CM2,historical,2000,219.28339271
ACCESS-CM2,historical,2001,153.25414599
ACCESS-CM2,historical,2002,128.18098861
ACCESS-CM2,historical,2003,94.83415153
ACCESS-CM2,historical,2004,150.93266469
ACCESS-CM2,historical,2005,116.56958482
ACCESS-CM2,historical,2006,166.01180759
ACCESS-CM2,historical,2007,182.95052900
ACCESS-CM2,historical,2008,134.58905776
ACCESS-CM2,historical,2009,157.74828627
ACCESS-CM2,historical,2010,155.61112426
ACCESS-CM2,historical,2011,152.74155765
ACCESS-CM2,historical,2012,149.99300915
ACCESS-CM2,historical,2013,248.97399872
ACCESS-CM2,historical,2014,114.79352481
ACCESS-CM2,ssp126,2015,92.15380663
ACCESS-CM2,ssp126,2016,182.89137949
ACCESS-CM2,ssp126,2017,122.22423973
ACCESS-CM2,ssp126,2018,170.60626962
ACCESS-CM2,ssp126,2019,219.23321638
ACCESS-CM2,ssp126,2020,159.60452196
ACCESS-CM2,ssp126,2021,226.17748790
ACCESS-CM2,ssp126,2022,147.74984911
ACCESS-CM2,ssp126,2023,145.01136417
ACCESS-CM2,ssp126,2024,76.30980466
ACCESS-CM2,ssp126,2025,284.21373096
ACCESS-CM2,ssp126,2026,253.50666237
ACCESS-CM2,ssp126,2027,220.80792244
ACCESS-CM2,ssp126,2028,242.93728034
ACCESS-CM2,ssp126,2029,168.01771922
ACCESS-CM2,ssp126,2030,152.49549052
ACCESS-CM2,ssp126,2031,229.91273162
ACCESS-CM2,ssp126,2032,198.03636815
ACCESS-CM2,ssp126,2033,184.39425325
ACCESS-CM2,ssp126,2034,130.21993661
ACCESS-CM2,ssp126,2035,87.06920171
ACCESS-CM2,ssp126,2036,100.33224880
ACCESS-CM2,ssp126,2037,77.87040360
ACCESS-CM2,ssp126,2038,134.76003366
ACCESS-CM2,ssp126,2039,151.73884496
ACCESS-CM2,ssp126,2040,165.67921536
ACCESS-CM2,ssp126,2041,92.77056938
ACCESS-CM2,ssp126,2042,186.20206714
ACCESS-CM2,ssp126,2043,165.04637506
ACCESS-CM2,ssp126,2044,224.22425517
ACCESS-CM2,ssp126,2045,152.79807282
ACCESS-CM2,ssp126,2046,106.27753987
ACCESS-CM2,ssp126,2047,239.27987255
ACCESS-CM2,ssp126,2048,163.77698487
ACCESS-CM2,ssp126,2049,162.13256895
ACCESS-CM2,ssp126,2050,165.77249915
ACCESS-CM2,ssp126,2051,211.89800131
ACCESS-CM2,ssp126,2052,220.55185296
ACCESS-CM2,ssp126,2053,126.53436478
ACCESS-CM2,ssp126,2054,185.73179323
ACCESS-CM2,ssp126,2055,171.96367916
ACCESS-CM2,ssp126,2056,447.55966511
ACCESS-CM2,ssp126,2057,273.90513271
ACCESS-CM2,ssp126,2058,115.67220100
ACCESS-CM2,ssp126,2059,184.63314406
ACCESS-CM2,ssp126,2060,196.96170705
ACCESS-CM2,ssp126,2061,153.52114261
ACCESS-CM2,ssp126,2062,110.71750040
ACCESS-CM2,ssp126,2063,246.12843127
ACCESS-CM2,ssp126,2064,301.88253764
ACCESS-CM2,ssp126,2065,201.02941254
ACCESS-CM2,ssp126,2066,194.14893456
ACCESS-CM2,ssp126,2067,165.27881984
ACCESS-CM2,ssp126,2068,194.49060069
ACCESS-CM2,ssp126,2069,173.57214530
ACCESS-CM2,ssp126,2070,188.41776907
ACCESS-CM2,ssp126,2071,268.72665043
ACCESS-CM2,ssp126,2072,169.80306107
ACCESS-CM2,ssp126,2073,188.93203086
ACCESS-CM2,ssp126,2074,207.33388652
ACCESS-CM2,ssp126,2075,248.65255042
ACCESS-CM2,ssp126,2076,159.99459832
ACCESS-CM2,ssp126,2077,378.22714043
ACCESS-CM2,ssp126,2078,116.17880913
ACCESS-CM2,ssp126,2079,145.63667363
ACCESS-CM2,ssp126,2080,250.29732589
ACCESS-CM2,ssp126,2081,171.50701013
ACCESS-CM2,ssp126,2082,129.38814209
ACCESS-CM2,ssp126,2083,120.98906514
ACCESS-CM2,ssp126,2084,161.76171035
ACCESS-CM2,ssp126,2085,292.66490353
ACCESS-CM2,ssp126,2086,243.33592959
ACCESS-CM2,ssp126,2087,147.95647445
ACCESS-CM2,ssp126,2088,95.73814768
ACCESS-CM2,ssp126,2089,166.55896118
ACCESS-CM2,ssp126,2090,162.40717316
ACCESS-CM2,ssp126,2091,289.64126150
ACCESS-CM2,ssp126,2092,227.70117842
ACCESS-CM2,ssp126,2093,152.60227265
ACCESS-CM2,ssp126,2094,174.18424833
ACCESS-CM2,ssp126,2095,174.85008890
ACCESS-CM2,ssp126,2096,227.56138455
ACCESS-CM2,ssp126,2097,110.18601817
ACCESS-CM2,ssp126,2098,275.88515283
ACCESS-CM2,ssp126,2099,220.37582674
ACCESS-CM2,ssp245,2015,213.69932901
ACCESS-CM2,ssp245,2016,119.15715337
ACCESS-CM2,ssp245,2017,259.61050360
ACCESS-CM2,ssp245,2018,106.89875050
ACCESS-CM2,ssp245,2019,148.35475096
ACCESS-CM2,ssp245,2020,158.79101037
ACCESS-CM2,ssp245,2021,211.10346411
ACCESS-CM2,ssp245,2022,281.23721420
ACCESS-CM2,ssp245,2023,202.09973048
ACCESS-CM2,ssp245,2024,217.08808230
ACCESS-CM2,ssp245,2025,188.08101958
ACCESS-CM2,ssp245,2026,154.89539191
ACCESS-CM2,ssp245,2027,172.30617939
ACCESS-CM2,ssp245,2028,149.75490923
ACCESS-CM2,ssp245,2029,150.67364419
ACCESS-CM2,ssp245,2030,212.66136361
ACCESS-CM2,ssp245,2031,199.54238922
ACCESS-CM2,ssp245,2032,205.02316378
ACCESS-CM2,ssp245,2033,134.45048727
ACCESS-CM2,ssp245,2034,204.81049081
ACCESS-CM2,ssp245,2035,187.38251907
ACCESS-CM2,ssp245,2036,191.44819907
ACCESS-CM2,ssp245,2037,215.26571518
ACCESS-CM2,ssp245,2038,110.62392280
ACCESS-CM2,ssp245,2039,231.14767538
ACCESS-CM2,ssp245,2040,88.96227142
ACCESS-CM2,ssp245,2041,155.88809832
ACCESS-CM2,ssp245,2042,184.26701595
ACCESS-CM2,ssp245,2043,236.59490173
ACCESS-CM2,ssp245,2044,173.16309642
ACCESS-CM2,ssp245,2045,107.92489592
ACCESS-CM2,ssp245,2046,235.47910945
ACCESS-CM2,ssp245,2047,238.63473907
ACCESS-CM2,ssp245,2048,239.46897835
ACCESS-CM2,ssp245,2049,138.94765667
ACCESS-CM2,ssp245,2050,127.54715840
ACCESS-CM2,ssp245,2051,118.01201294
ACCESS-CM2,ssp245,2052,142.75063314
ACCESS-CM2,ssp245,2053,114.22691429
ACCESS-CM2,ssp245,2054,297.85277076
ACCESS-CM2,ssp245,2055,332.53776440
ACCESS-CM2,ssp245,2056,214.83081574
ACCESS-CM2,ssp245,2057,114.24218989
ACCESS-CM2,ssp245,2058,228.58951285
ACCESS-CM2,ssp245,2059,178.38027555
ACCESS-CM2,ssp245,2060,187.85079963
ACCESS-CM2,ssp245,2061,214.51423642
ACCESS-CM2,ssp245,2062,221.37982453
ACCESS-CM2,ssp245,2063,188.85734853
ACCESS-CM2,ssp245,2064,221.19072288
ACCESS-CM2,ssp245,2065,94.23524387
ACCESS-CM2,ssp245,2066,161.77426348
ACCESS-CM2,ssp245,2067,102.93307148
ACCESS-CM2,ssp245,2068,239.66900787
ACCESS-CM2,ssp245,2069,224.83375288
ACCESS-CM2,ssp245,2070,103.38224452
ACCESS-CM2,ssp245,2071,153.56579552
ACCESS-CM2,ssp245,2072,213.61573732
ACCESS-CM2,ssp245,2073,201.08990909
ACCESS-CM2,ssp245,2074,123.31750767
ACCESS-CM2,ssp245,2075,126.28810751
ACCESS-CM2,ssp245,2076,180.16564894
ACCESS-CM2,ssp245,2077,205.25478429
ACCESS-CM2,ssp245,2078,123.43875259
ACCESS-CM2,ssp245,2079,143.09751018
ACCESS-CM2,ssp245,2080,87.94976547
ACCESS-CM2,ssp245,2081,32.40206829
ACCESS-CM2,ssp245,2082,92.35497354
ACCESS-CM2,ssp245,2083,172.42695865
ACCESS-CM2,ssp245,2084,416.90525055
ACCESS-CM2,ssp245,2085,212.28339032
ACCESS-CM2,ssp245,2086,217.66168022
ACCESS-CM2,ssp245,2087,170.70543550
ACCESS-CM2,ssp245,2088,164.08414768
ACCESS-CM2,ssp245,2089,223.61734888
ACCESS-CM2,ssp245,2090,226.64739456
ACCESS-CM2,ssp245,2091,113.07170463
ACCESS-CM2,ssp245,2092,110.64051435
ACCESS-CM2,ssp245,2093,88.60278317
ACCESS-CM2,ssp245,2094,154.14333105
ACCESS-CM2,ssp245,2095,183.96898435
ACCESS-CM2,ssp245,2096,154.97809634
ACCESS-CM2,ssp245,2097,108.23302702
ACCESS-CM2,ssp245,2098,183.79459395
