model,experiment,year,sfcWind
ACCESS-CM2,historical,1960,3.32233691
ACCESS-CM2,historical,1961,3.07454324
ACCESS-CM2,historical,1962,3.18941760
ACCESS-CM2,historical,1963,3.22491813
ACCESS-CM2,historical,1964,3.34324050
ACCESS-CM2,historical,1965,3.22601581
ACCESS-CM2,historical,1966,3.14531827
ACCESS-CM2,historical,1967,3.09962177
ACCESS-CM2,historical,1968,3.02696204
ACCESS-CM2,historical,1969,3.12732601
ACCESS-CM2,historical,1970,3.15209222
ACCESS-CM2,historical,1971,2.98964286
ACCESS-CM2,historical,1972,3.21137714
ACCESS-CM2,historical,1973,3.07526112
ACCESS-CM2,historical,1974,3.25630379
ACCESS-CM2,historical,1975,3.27363181
ACCESS-CM2,historical,1976,3.05707741
ACCESS-CM2,historical,1977,3.15236735
ACCESS-CM2,historical,1978,3.19246006
ACCESS-CM2,historical,1979,3.03431392
ACCESS-CM2,historical,1980,3.10832953
ACCESS-CM2,historical,1981,3.13496232
ACCESS-CM2,historical,1982,3.21774507
ACCESS-CM2,historical,1983,3.07440400
ACCESS-CM2,historical,1984,2.94550204
ACCESS-CM2,historical,1985,3.06152034
ACCESS-CM2,historical,1986,3.04015636
ACCESS-CM2,historical,1987,2.90629482
ACCESS-CM2,historical,1988,3.13145161
ACCESS-CM2,historical,1989,3.08967614
ACCESS-CM2,historical,1990,3.17967391
ACCESS-CM2,historical,1991,3.20007610
ACCESS-CM2,historical,1992,3.21328640
ACCESS-CM2,historical,1993,2.96342373
ACCESS-CM2,historical,1994,3.11595368
ACCESS-CM2,historical,1995,2.95627117
ACCESS-CM2,historical,1996,3.05346107
ACCESS-CM2,historical,1997,3.08214378
ACCESS-CM2,historical,1998,3.06334591
ACCESS-CM2,historical,1999,3.29696107
ACCESS-CM2,historical,2000,3.29254150
ACCESS-CM2,historical,2001,3.11844516
ACCESS-CM2,historical,2002,3.10252976
ACCESS-CM2,historical,2003,3.09649539
ACCESS-CM2,historical,2004,3.05171323
ACCESS-CM2,historical,2005,2.99595928
ACCESS-CM2,historical,2006,3.16346169
ACCESS-CM2,historical,2007,3.30636215
ACCESS-CM2,historical,2008,3.26581407
ACCESS-CM2,historical,2009,3.18849754
ACCESS-CM2,historical,2010,3.04600167
ACCESS-CM2,historical,2011,3.18745732
ACCESS-CM2,historical,2012,3.18448639
ACCESS-CM2,historical,2013,2.92655206
ACCESS-CM2,historical,2014,3.31298852
ACCESS-CM2,ssp126,2015,3.04157281
ACCESS-CM2,ssp126,2016,3.19577026
ACCESS-CM2,ssp126,2017,3.26430511
ACCESS-CM2,ssp126,2018,2.96031189
ACCESS-CM2,ssp126,2019,3.06883335
ACCESS-CM2,ssp126,2020,3.25658226
ACCESS-CM2,ssp126,2021,3.16510391
ACCESS-CM2,ssp126,2022,3.14337635
ACCESS-CM2,ssp126,2023,2.92315102
ACCESS-CM2,ssp126,2024,3.33155942
ACCESS-CM2,ssp126,2025,3.17490697
ACCESS-CM2,ssp126,2026,3.31799030
ACCESS-CM2,ssp126,2027,3.01723647
ACCESS-CM2,ssp126,2028,3.00500989
ACCESS-CM2,ssp126,2029,3.25853157
ACCESS-CM2,ssp126,2030,3.07231736
ACCESS-CM2,ssp126,2031,3.35514903
ACCESS-CM2,ssp126,2032,3.06455398
ACCESS-CM2,ssp126,2033,3.13886929
ACCESS-CM2,ssp126,2034,3.29298139
ACCESS-CM2,ssp126,2035,2.91993451
ACCESS-CM2,ssp126,2036,3.07831311
ACCESS-CM2,ssp126,2037,3.15056610
ACCESS-CM2,ssp126,2038,3.06429291
ACCESS-CM2,ssp126,2039,3.00739646
ACCESS-CM2,ssp126,2040,3.01944709
ACCESS-CM2,ssp126,2041,3.15378690
ACCESS-CM2,ssp126,2042,3.09396625
ACCESS-CM2,ssp126,2043,2.90870380
ACCESS-CM2,ssp126,2044,2.95716023
ACCESS-CM2,ssp126,2045,3.16173720
ACCESS-CM2,ssp126,2046,3.07289767
ACCESS-CM2,ssp126,2047,3.14790177
ACCESS-CM2,ssp126,2048,3.21413589
ACCESS-CM2,ssp126,2049,3.04853249
ACCESS-CM2,ssp126,2050,3.29888725
ACCESS-CM2,ssp126,2051,2.94139218
ACCESS-CM2,ssp126,2052,3.04727864
ACCESS-CM2,ssp126,2053,3.00141358
ACCESS-CM2,ssp126,2054,3.06460643
ACCESS-CM2,ssp126,2055,2.88933206
ACCESS-CM2,ssp126,2056,2.98495388
ACCESS-CM2,ssp126,2057,3.21457410
ACCESS-CM2,ssp126,2058,3.25089836
ACCESS-CM2,ssp126,2059,3.12781811
ACCESS-CM2,ssp126,2060,3.23433399
ACCESS-CM2,ssp126,2061,3.13197517
ACCESS-CM2,ssp126,2062,3.11046028
ACCESS-CM2,ssp126,2063,3.35204959
ACCESS-CM2,ssp126,2064,2.91600895
ACCESS-CM2,ssp126,2065,3.15859437
ACCESS-CM2,ssp126,2066,3.14402509
ACCESS-CM2,ssp126,2067,3.08991885
ACCESS-CM2,ssp126,2068,2.97463155
ACCESS-CM2,ssp126,2069,2.91570663
ACCESS-CM2,ssp126,2070,3.08487964
ACCESS-CM2,ssp126,2071,2.99667645
ACCESS-CM2,ssp126,2072,3.15459609
ACCESS-CM2,ssp126,2073,3.02439713
ACCESS-CM2,ssp126,2074,3.08346486
ACCESS-CM2,ssp126,2075,3.32235432
ACCESS-CM2,ssp126,2076,3.07650590
ACCESS-CM2,ssp126,2077,2.97179985
ACCESS-CM2,ssp126,2078,2.77697587
ACCESS-CM2,ssp126,2079,3.04768372
ACCESS-CM2,ssp126,2080,3.27496219
ACCESS-CM2,ssp126,2081,3.03858304
ACCESS-CM2,ssp126,2082,3.02828908
ACCESS-CM2,ssp126,2083,3.22293448
ACCESS-CM2,ssp126,2084,3.30430198
ACCESS-CM2,ssp126,2085,2.99452853
ACCESS-CM2,ssp126,2086,3.05202222
ACCESS-CM2,ssp126,2087,2.94700933
ACCESS-CM2,ssp126,2088,3.05730319
ACCESS-CM2,ssp126,2089,3.06673241
ACCESS-CM2,ssp126,2090,3.23460484
ACCESS-CM2,ssp126,2091,3.00981259
ACCESS-CM2,ssp126,2092,2.93727875
ACCESS-CM2,ssp126,2093,2.95672536
ACCESS-CM2,ssp126,2094,3.11692357
ACCESS-CM2,ssp126,2095,3.42541051
ACCESS-CM2,ssp126,2096,3.21480441
ACCESS-CM2,ssp126,2097,3.07211566
ACCESS-CM2,ssp126,2098,2.79368949
ACCESS-CM2,ssp126,2099,3.15234208
ACCESS-CM2,ssp126,2100,2.96566081
ACCESS-CM2,ssp245,2015,3.11330390
ACCESS-CM2,ssp245,2016,3.32026792
ACCESS-CM2,ssp245,2017,2.85134125
ACCESS-CM2,ssp245,2018,3.24645042
ACCESS-CM2,ssp245,2019,3.14223504
ACCESS-CM2,ssp245,2020,3.09505939
ACCESS-CM2,ssp245,2021,3.21782398
ACCESS-CM2,ssp245,2022,2.97206187
ACCESS-CM2,ssp245,2023,3.29006386
ACCESS-CM2,ssp245,2024,3.06865096
ACCESS-CM2,ssp245,2025,3.04769063
ACCESS-CM2,ssp245,2026,3.04246807
ACCESS-CM2,ssp245,2027,2.97574019
ACCESS-CM2,ssp245,2028,3.32808661
ACCESS-CM2,ssp245,2029,3.23795199
ACCESS-CM2,ssp245,2030,3.05398178
ACCESS-CM2,ssp245,2031,3.37463951
ACCESS-CM2,ssp245,2032,2.99733996
ACCESS-CM2,ssp245,2033,3.01479936
ACCESS-CM2,ssp245,2034,2.96556830
ACCESS-CM2,ssp245,2035,3.10165429
ACCESS-CM2,ssp245,2036,2.98278975
ACCESS-CM2,ssp245,2037,3.05991006
ACCESS-CM2,ssp245,2038,3.04187083
ACCESS-CM2,ssp245,2039,3.08486056
ACCESS-CM2,ssp245,2040,2.87227821
ACCESS-CM2,ssp245,2041,3.07246208
ACCESS-CM2,ssp245,2042,3.04531860
ACCESS-CM2,ssp245,2043,2.92263722
ACCESS-CM2,ssp245,2044,3.27992702
ACCESS-CM2,ssp245,2045,3.12318492
ACCESS-CM2,ssp245,2046,3.10989690
ACCESS-CM2,ssp245,2047,3.08229184
ACCESS-CM2,ssp245,2048,3.08732891
ACCESS-CM2,ssp245,2049,3.39176750
ACCESS-CM2,ssp245,2050,2.90896678
ACCESS-CM2,ssp245,2051,2.96098542
ACCESS-CM2,ssp245,2052,3.24742532
ACCESS-CM2,ssp245,2053,2.93946266
ACCESS-CM2,ssp245,2054,3.17307210
ACCESS-CM2,ssp245,2055,3.10735393
ACCESS-CM2,ssp245,2056,2.99737668
ACCESS-CM2,ssp245,2057,2.94994617
ACCESS-CM2,ssp245,2058,3.12316418
ACCESS-CM2,ssp245,2059,3.09090447
ACCESS-CM2,ssp245,2060,3.04100132
ACCESS-CM2,ssp245,2061,3.15087104
ACCESS-CM2,ssp245,2062,2.99313474
ACCESS-CM2,ssp245,2063,3.06285644
ACCESS-CM2,ssp245,2064,2.86568069
ACCESS-CM2,ssp245,2065,3.12085557
ACCESS-CM2,ssp245,2066,3.09496975
ACCESS-CM2,ssp245,2067,2.98958111
ACCESS-CM2,ssp245,2068,3.03302598
ACCESS-CM2,ssp245,2069,2.96607685
ACCESS-CM2,ssp245,2070,2.98755527
ACCESS-CM2,ssp245,2071,3.13031220
ACCESS-CM2,ssp245,2072,3.01585412
ACCESS-CM2,ssp245,2073,3.01426387
ACCESS-CM2,ssp245,2074,2.89118505
ACCESS-CM2,ssp245,2075,3.25219464
ACCESS-CM2,ssp245,2076,2.95743942
ACCESS-CM2,ssp245,2077,3.17963219
ACCESS-CM2,ssp245,2078,3.21435857
ACCESS-CM2,ssp245,2079,2.99846935
ACCESS-CM2,ssp245,2080,3.01025796
ACCESS-CM2,ssp245,2081,3.13892531
ACCESS-CM2,ssp245,2082,3.16350102
ACCESS-CM2,ssp245,2083,2.91571617
ACCESS-CM2,ssp245,2084,3.13807988
ACCESS-CM2,ssp245,2085,3.28976345
ACCESS-CM2,ssp245,2086,3.19461513
ACCESS-CM2,ssp245,2087,3.02878952
ACCESS-CM2,ssp245,2088,3.21800327
ACCESS-CM2,ssp245,2089,2.98125720
ACCESS-CM2,ssp245,2090,3.05591893
ACCESS-CM2,ssp245,2091,2.97585392
ACCESS-CM2,ssp245,2092,2.99228454
ACCESS-CM2,ssp245,2093,2.89024568
ACCESS-CM2,ssp245,2094,2.90032315
ACCESS-CM2,ssp245,2095,3.05225825
ACCESS-CM2,ssp245,2096,3.13170457
ACCESS-CM2,ssp245,2097,2.95466232
ACCESS-CM2,ssp245,2098,3.02415919
ACCESS-CM2,ssp245,2099,2.83972430
ACCESS-CM2,ssp245,2100,3.01038504
ACCESS-CM2,ssp370,2015,3.29436135
ACCESS-CM2,ssp370,2016,3.07285881
ACCESS-CM2,ssp370,2017,3.57026410
ACCESS-CM2,ssp370,2018,3.23760200
ACCESS-CM2,ssp370,2019,3.10522270
ACCESS-CM2,ssp370,2020,3.31471467
ACCESS-CM2,ssp370,2021,3.17860770
ACCESS-CM2,ssp370,2022,3.03384995
ACCESS-CM2,ssp370,2023,3.10938239
ACCESS-CM2,ssp370,2024,2.80810428
