model,experiment,year,pr
ACCESS-CM2,historical,1960,49.82493409
ACCESS-CM2,historical,1961,99.78515148
ACCESS-CM2,historical,1962,188.37582007
ACCESS-CM2,historical,1963,89.54682955
ACCESS-CM2,historical,1964,213.20513857
ACCESS-CM2,historical,1965,40.51743428
ACCESS-CM2,historical,1966,211.52087173
ACCESS-CM2,historical,1967,138.46693507
ACCESS-CM2,historical,1968,73.33204056
ACCESS-CM2,historical,1969,80.43205240
ACCESS-CM2,historical,1970,119.81553127
ACCESS-CM2,historical,1971,174.18572991
ACCESS-CM2,historical,1972,95.64758207
ACCESS-CM2,historical,1973,114.80461802
ACCESS-CM2,historical,1974,112.15487420
ACCESS-CM2,historical,1975,91.59779662
ACCESS-CM2,historical,1976,176.77328408
ACCESS-CM2,historical,1977,150.77405903
ACCESS-CM2,historical,1978,126.00927091
ACCESS-CM2,historical,1979,104.81979815
ACCESS-CM2,historical,1980,115.57312558
ACCESS-CM2,historical,1981,88.26740677
ACCESS-CM2,historical,1982,142.87967968
ACCESS-CM2,historical,1983,64.16723784
ACCESS-CM2,historical,1984,60.33818196
ACCESS-CM2,historical,1985,50.50765505
ACCESS-CM2,historical,1986,125.04472705
ACCESS-CM2,historical,1987,116.21938216
ACCESS-CM2,historical,1988,87.92128838
ACCESS-CM2,historical,1989,143.10643469
ACCESS-CM2,historical,1990,113.36992152
ACCESS-CM2,historical,1991,70.29981885
ACCESS-CM2,historical,1992,108.14985563
ACCESS-CM2,historical,1993,107.94756616
ACCESS-CM2,historical,1994,149.06657463
ACCESS-CM2,historical,1995,84.06561263
ACCESS-CM2,historical,1996,115.55495147
ACCESS-CM2,historical,1997,126.63791154
ACCESS-CM2,historical,1998,134.44088956
ACCESS-CM2,historical,1999,94.00320439
ACCESS-CM2,historical,2000,93.30948705
ACCESS-CM2,historical,2001,75.55753735
ACCESS-CM2,historical,2002,144.95694740
ACCESS-CM2,historical,2003,83.99831560
ACCESS-CM2,historical,2004,65.75704227
ACCESS-CM2,historical,2005,104.78005718
ACCESS-CM2,historical,2006,58.51547293
ACCESS-CM2,historical,2007,133.86802386
ACCESS-CM2,historical,2008,58.40429916
ACCESS-CM2,historical,2009,80.75594923
ACCESS-CM2,historical,2010,61.99546023
ACCESS-CM2,historical,2011,99.74579958
ACCESS-CM2,historical,2012,122.05040396
ACCESS-CM2,historical,2013,86.31731821
ACCESS-CM2,historical,2014,87.57275877
ACCESS-CM2,ssp126,2015,131.15098385
ACCESS-CM2,ssp126,2016,52.97538202
ACCESS-CM2,ssp126,2017,103.26920573
ACCESS-CM2,ssp126,2018,181.32828583
ACCESS-CM2,ssp126,2019,152.90510550
ACCESS-CM2,ssp126,2020,120.32318107
ACCESS-CM2,ssp126,2021,96.91773062
ACCESS-CM2,ssp126,2022,103.86716729
ACCESS-CM2,ssp126,2023,155.62664325
ACCESS-CM2,ssp126,2024,187.57946695
ACCESS-CM2,ssp126,2025,138.40863755
ACCESS-CM2,ssp126,2026,187.45832864
ACCESS-CM2,ssp126,2027,86.88243838
ACCESS-CM2,ssp126,2028,204.88626896
ACCESS-CM2,ssp126,2029,166.60552943
ACCESS-CM2,ssp126,2030,126.89445654
ACCESS-CM2,ssp126,2031,68.67042637
ACCESS-CM2,ssp126,2032,173.33044443
ACCESS-CM2,ssp126,2033,104.73177052
ACCESS-CM2,ssp126,2034,152.62341250
ACCESS-CM2,ssp126,2035,158.61852970
ACCESS-CM2,ssp126,2036,144.62272758
ACCESS-CM2,ssp126,2037,117.78491214
ACCESS-CM2,ssp126,2038,165.48072607
ACCESS-CM2,ssp126,2039,146.57354045
ACCESS-CM2,ssp126,2040,189.40199383
ACCESS-CM2,ssp126,2041,83.64626729
ACCESS-CM2,ssp126,2042,110.51379861
ACCESS-CM2,ssp126,2043,148.90536215
ACCESS-CM2,ssp126,2044,65.55400006
ACCESS-CM2,ssp126,2045,70.15003878
ACCESS-CM2,ssp126,2046,152.75149361
ACCESS-CM2,ssp126,2047,191.63159653
ACCESS-CM2,ssp126,2048,109.33787380
ACCESS-CM2,ssp126,2049,215.20784846
ACCESS-CM2,ssp126,2050,196.69547654
ACCESS-CM2,ssp126,2051,103.68548487
ACCESS-CM2,ssp126,2052,60.02597047
ACCESS-CM2,ssp126,2053,28.27585237
ACCESS-CM2,ssp126,2054,107.42124652
ACCESS-CM2,ssp126,2055,86.20049872
ACCESS-CM2,ssp126,2056,56.61971050
ACCESS-CM2,ssp126,2057,125.14476627
ACCESS-CM2,ssp126,2058,75.61915017
ACCESS-CM2,ssp126,2059,125.50525076
ACCESS-CM2,ssp126,2060,124.06528428
ACCESS-CM2,ssp126,2061,83.16382894
ACCESS-CM2,ssp126,2062,60.80454385
ACCESS-CM2,ssp126,2063,81.20403351
ACCESS-CM2,ssp126,2064,45.95042753
ACCESS-CM2,ssp126,2065,135.16080373
ACCESS-CM2,ssp126,2066,103.59858191
ACCESS-CM2,ssp126,2067,167.02782742
ACCESS-CM2,ssp126,2068,189.31287848
ACCESS-CM2,ssp126,2069,48.07919921
ACCESS-CM2,ssp126,2070,88.05974905
ACCESS-CM2,ssp126,2071,106.78334439
ACCESS-CM2,ssp126,2072,118.46200751
ACCESS-CM2,ssp126,2073,100.11474302
ACCESS-CM2,ssp126,2074,29.30240877
ACCESS-CM2,ssp126,2075,56.13994806
ACCESS-CM2,ssp126,2076,71.23766293
ACCESS-CM2,ssp126,2077,101.78139889
ACCESS-CM2,ssp126,2078,37.18726457
ACCESS-CM2,ssp126,2079,137.12573439
ACCESS-CM2,ssp126,2080,140.57629608
ACCESS-CM2,ssp126,2081,40.96472666
ACCESS-CM2,ssp126,2082,96.64012060
ACCESS-CM2,ssp126,2083,59.39462508
ACCESS-CM2,ssp126,2084,117.94334878
ACCESS-CM2,ssp126,2085,126.55225631
ACCESS-CM2,ssp126,2086,51.52775369
ACCESS-CM2,ssp126,2087,140.15824670
ACCESS-CM2,ssp126,2088,57.00130137
ACCESS-CM2,ssp126,2089,104.97557706
ACCESS-CM2,ssp126,2090,122.81369390
ACCESS-CM2,ssp126,2091,66.64458987
ACCESS-CM2,ssp126,2092,102.94633162
ACCESS-CM2,ssp126,2093,98.23178221
ACCESS-CM2,ssp126,2094,105.71336989
ACCESS-CM2,ssp126,2095,91.66214047
ACCESS-CM2,ssp126,2096,50.70440382
ACCESS-CM2,ssp126,2097,158.76994596
ACCESS-CM2,ssp126,2098,132.42310550
ACCESS-CM2,ssp126,2099,117.18687883
ACCESS-CM2,ssp245,2015,74.95259644
ACCESS-CM2,ssp245,2016,83.37134316
ACCESS-CM2,ssp245,2017,107.18012878
ACCESS-CM2,ssp245,2018,125.64100290
ACCESS-CM2,ssp245,2019,49.03374281
ACCESS-CM2,ssp245,2020,143.60826696
ACCESS-CM2,ssp245,2021,49.69310770
ACCESS-CM2,ssp245,2022,63.69142700
ACCESS-CM2,ssp245,2023,345.65899588
ACCESS-CM2,ssp245,2024,104.70498572
ACCESS-CM2,ssp245,2025,64.96812271
ACCESS-CM2,ssp245,2026,75.16446726
ACCESS-CM2,ssp245,2027,221.09177264
ACCESS-CM2,ssp245,2028,131.66303508
ACCESS-CM2,ssp245,2029,145.29074317
ACCESS-CM2,ssp245,2030,91.41157460
ACCESS-CM2,ssp245,2031,103.10050160
ACCESS-CM2,ssp245,2032,73.98859645
ACCESS-CM2,ssp245,2033,75.03981681
ACCESS-CM2,ssp245,2034,106.87560821
ACCESS-CM2,ssp245,2035,67.38158002
ACCESS-CM2,ssp245,2036,27.11018205
ACCESS-CM2,ssp245,2037,113.30898151
ACCESS-CM2,ssp245,2038,120.52158755
ACCESS-CM2,ssp245,2039,109.51982049
ACCESS-CM2,ssp245,2040,238.69312316
ACCESS-CM2,ssp245,2041,46.34668107
ACCESS-CM2,ssp245,2042,130.44244641
ACCESS-CM2,ssp245,2043,25.04750113
ACCESS-CM2,ssp245,2044,148.07138472
ACCESS-CM2,ssp245,2045,83.14674276
ACCESS-CM2,ssp245,2046,101.94430941
ACCESS-CM2,ssp245,2047,57.40429837
ACCESS-CM2,ssp245,2048,83.58802057
ACCESS-CM2,ssp245,2049,62.85425927
ACCESS-CM2,ssp245,2050,125.22694783
ACCESS-CM2,ssp245,2051,128.09589050
ACCESS-CM2,ssp245,2052,75.14216545
ACCESS-CM2,ssp245,2053,218.92511654
ACCESS-CM2,ssp245,2054,140.24654117
ACCESS-CM2,ssp245,2055,58.45517247
ACCESS-CM2,ssp245,2056,91.13007689
ACCESS-CM2,ssp245,2057,141.26778245
ACCESS-CM2,ssp245,2058,113.09206924
ACCESS-CM2,ssp245,2059,80.96764896
ACCESS-CM2,ssp245,2060,36.72784733
ACCESS-CM2,ssp245,2061,128.17715472
ACCESS-CM2,ssp245,2062,94.03642377
ACCESS-CM2,ssp245,2063,118.96495110
ACCESS-CM2,ssp245,2064,117.64037125
ACCESS-CM2,ssp245,2065,130.02447746
