model,experiment,year,sfcWind
ACCESS-CM2,historical,1960,3.20519137
ACCESS-CM2,historical,1961,3.44721007
ACCESS-CM2,historical,1962,3.39176798
ACCESS-CM2,historical,1963,3.38245130
ACCESS-CM2,historical,1964,3.58604789
ACCESS-CM2,historical,1965,3.11638808
ACCESS-CM2,historical,1966,3.36184812
ACCESS-CM2,historical,1967,3.59229589
ACCESS-CM2,historical,1968,3.25312281
ACCESS-CM2,historical,1969,3.37550497
ACCESS-CM2,historical,1970,3.39585161
ACCESS-CM2,historical,1971,3.24755478
ACCESS-CM2,historical,1972,3.59724712
ACCESS-CM2,historical,1973,3.28167057
ACCESS-CM2,historical,1974,3.47780561
ACCESS-CM2,historical,1975,3.22725773
ACCESS-CM2,historical,1976,2.73094130
ACCESS-CM2,historical,1977,2.95461416
ACCESS-CM2,historical,1978,3.29028177
ACCESS-CM2,historical,1979,3.00246239
ACCESS-CM2,historical,1980,4.20038509
ACCESS-CM2,historical,1981,3.32676291
ACCESS-CM2,historical,1982,3.66592979
ACCESS-CM2,historical,1983,3.23315573
ACCESS-CM2,historical,1984,3.50036311
ACCESS-CM2,historical,1985,2.90872645
ACCESS-CM2,historical,1986,3.57355285
ACCESS-CM2,historical,1987,2.60354042
ACCESS-CM2,historical,1988,3.06677675
ACCESS-CM2,historical,1989,3.62422204
ACCESS-CM2,historical,1990,3.28090692
ACCESS-CM2,historical,1991,3.32449794
ACCESS-CM2,historical,1992,3.58062196
ACCESS-CM2,historical,1993,3.42876649
ACCESS-CM2,historical,1994,3.49305367
ACCESS-CM2,historical,1995,3.23941565
ACCESS-CM2,historical,1996,3.27707767
ACCESS-CM2,historical,1997,3.46888375
ACCESS-CM2,historical,1998,2.90285492
ACCESS-CM2,historical,1999,4.43137836
ACCESS-CM2,historical,2000,3.27078295
ACCESS-CM2,historical,2001,3.49546409
ACCESS-CM2,historical,2002,3.31247711
ACCESS-CM2,historical,2003,2.63572860
ACCESS-CM2,historical,2004,3.56555986
ACCESS-CM2,historical,2005,3.37426710
ACCESS-CM2,historical,2006,3.98991060
ACCESS-CM2,historical,2007,2.57247496
ACCESS-CM2,historical,2008,4.17427301
ACCESS-CM2,historical,2009,2.57281494
ACCESS-CM2,historical,2010,3.53656149
ACCESS-CM2,historical,2011,3.20107770
ACCESS-CM2,historical,2012,4.00013971
ACCESS-CM2,historical,2013,3.56562781
ACCESS-CM2,historical,2014,3.89479351
ACCESS-CM2,ssp126,2015,4.26679945
ACCESS-CM2,ssp126,2016,3.77518749
ACCESS-CM2,ssp126,2017,3.80162191
ACCESS-CM2,ssp126,2018,3.01732111
ACCESS-CM2,ssp126,2019,3.17234254
ACCESS-CM2,ssp126,2020,3.62755370
ACCESS-CM2,ssp126,2021,3.38759565
ACCESS-CM2,ssp126,2022,3.39597917
ACCESS-CM2,ssp126,2023,3.22779274
ACCESS-CM2,ssp126,2024,3.20203614
ACCESS-CM2,ssp126,2025,3.41838288
ACCESS-CM2,ssp126,2026,2.97617507
ACCESS-CM2,ssp126,2027,3.05132389
ACCESS-CM2,ssp126,2028,2.79715848
ACCESS-CM2,ssp126,2029,3.67326450
ACCESS-CM2,ssp126,2030,3.02566338
ACCESS-CM2,ssp126,2031,3.50311041
ACCESS-CM2,ssp126,2032,3.17600346
ACCESS-CM2,ssp126,2033,3.82396913
ACCESS-CM2,ssp126,2034,3.83946776
ACCESS-CM2,ssp126,2035,3.28883815
ACCESS-CM2,ssp126,2036,3.15122223
ACCESS-CM2,ssp126,2037,3.73314190
ACCESS-CM2,ssp126,2038,3.62352633
ACCESS-CM2,ssp126,2039,3.32750773
ACCESS-CM2,ssp126,2040,3.18060565
ACCESS-CM2,ssp126,2041,2.91015434
ACCESS-CM2,ssp126,2042,3.37642574
ACCESS-CM2,ssp126,2043,3.45289636
ACCESS-CM2,ssp126,2044,3.77484584
ACCESS-CM2,ssp126,2045,2.79131150
ACCESS-CM2,ssp126,2046,3.41662407
ACCESS-CM2,ssp126,2047,4.01136780
ACCESS-CM2,ssp126,2048,3.57102132
ACCESS-CM2,ssp126,2049,3.08464813
ACCESS-CM2,ssp126,2050,4.80349684
ACCESS-CM2,ssp126,2051,3.80672836
ACCESS-CM2,ssp126,2052,3.03910518
ACCESS-CM2,ssp126,2053,3.23977351
ACCESS-CM2,ssp126,2054,2.91842055
ACCESS-CM2,ssp126,2055,4.15046787
ACCESS-CM2,ssp126,2056,2.37361431
ACCESS-CM2,ssp126,2057,3.33863544
ACCESS-CM2,ssp126,2058,3.41688681
ACCESS-CM2,ssp126,2059,3.07500553
ACCESS-CM2,ssp126,2060,3.35760069
ACCESS-CM2,ssp126,2061,3.35730720
ACCESS-CM2,ssp126,2062,3.34975505
