model,experiment,year,pr
ACCESS-CM2,historical,1960,380.08633741
ACCESS-CM2,historical,1961,263.56582430
ACCESS-CM2,historical,1962,363.12070067
ACCESS-CM2,historical,1963,443.36105789
ACCESS-CM2,historical,1964,398.90860972
ACCESS-CM2,historical,1965,333.55387190
ACCESS-CM2,historical,1966,252.53065460
ACCESS-CM2,historical,1967,330.94059723
ACCESS-CM2,historical,1968,256.40753402
ACCESS-CM2,historical,1969,310.91391914
ACCESS-CM2,historical,1970,285.55156513
ACCESS-CM2,historical,1971,349.34406204
ACCESS-CM2,historical,1972,392.97369163
ACCESS-CM2,historical,1973,277.74810010
ACCESS-CM2,historical,1974,352.33090779
ACCESS-CM2,historical,1975,310.76180894
ACCESS-CM2,historical,1976,224.66697834
ACCESS-CM2,historical,1977,311.13517503
ACCESS-CM2,historical,1978,406.42858292
ACCESS-CM2,historical,1979,349.20759384
ACCESS-CM2,historical,1980,301.13729129
ACCESS-CM2,historical,1981,311.03609014
ACCESS-CM2,historical,1982,262.02468346
ACCESS-CM2,historical,1983,279.85419472
ACCESS-CM2,historical,1984,310.23394559
ACCESS-CM2,historical,1985,217.54594892
ACCESS-CM2,historical,1986,215.09186607
ACCESS-CM2,historical,1987,286.71991700
ACCESS-CM2,historical,1988,412.68302435
ACCESS-CM2,historical,1989,292.30320415
ACCESS-CM2,historical,1990,383.29711183
ACCESS-CM2,historical,1991,264.39371487
ACCESS-CM2,historical,1992,298.96344314
ACCESS-CM2,historical,1993,252.00473367
ACCESS-CM2,historical,1994,384.06521607
ACCESS-CM2,historical,1995,407.04117029
ACCESS-CM2,historical,1996,453.54537133
ACCESS-CM2,historical,1997,383.59875253
ACCESS-CM2,historical,1998,313.80717957
ACCESS-CM2,historical,1999,267.23232504
ACCESS-CM2,historical,2000,284.75431514
ACCESS-CM2,historical,2001,289.52311643
ACCESS-CM2,historical,2002,299.57671935
ACCESS-CM2,historical,2003,343.50145590
ACCESS-CM2,historical,2004,247.13462842
ACCESS-CM2,historical,2005,427.87469964
ACCESS-CM2,historical,2006,313.66085608
ACCESS-CM2,historical,2007,380.95047982
ACCESS-CM2,historical,2008,329.56005620
ACCESS-CM2,historical,2009,343.84044049
ACCESS-CM2,historical,2010,312.54116932
ACCESS-CM2,historical,2011,447.60977203
ACCESS-CM2,historical,2012,327.26837228
ACCESS-CM2,historical,2013,292.30510165
ACCESS-CM2,historical,2014,368.38787728
ACCESS-CM2,ssp126,2015,290.58648200
ACCESS-CM2,ssp126,2016,261.02402673
ACCESS-CM2,ssp126,2017,371.79084519
ACCESS-CM2,ssp126,2018,426.60058284
ACCESS-CM2,ssp126,2019,373.88274324
ACCESS-CM2,ssp126,2020,395.33902335
ACCESS-CM2,ssp126,2021,378.11847641
ACCESS-CM2,ssp126,2022,357.13568648
ACCESS-CM2,ssp126,2023,252.81743039
ACCESS-CM2,ssp126,2024,363.76852007
ACCESS-CM2,ssp126,2025,331.30259368
ACCESS-CM2,ssp126,2026,258.78380812
ACCESS-CM2,ssp126,2027,283.98978346
ACCESS-CM2,ssp126,2028,380.62380264
ACCESS-CM2,ssp126,2029,446.14328831
ACCESS-CM2,ssp126,2030,471.75020352
ACCESS-CM2,ssp126,2031,225.58353733
ACCESS-CM2,ssp126,2032,329.16536179
ACCESS-CM2,ssp126,2033,327.94972773
ACCESS-CM2,ssp126,2034,406.23137673
ACCESS-CM2,ssp126,2035,229.43312749
ACCESS-CM2,ssp126,2036,328.89378175
ACCESS-CM2,ssp126,2037,249.82897786
ACCESS-CM2,ssp126,2038,365.61611469
ACCESS-CM2,ssp126,2039,326.43444859
ACCESS-CM2,ssp126,2040,222.21339086
ACCESS-CM2,ssp126,2041,325.49916631
ACCESS-CM2,ssp126,2042,370.99603951
ACCESS-CM2,ssp126,2043,304.77856824
ACCESS-CM2,ssp126,2044,352.17900657
ACCESS-CM2,ssp126,2045,523.73752972
ACCESS-CM2,ssp126,2046,252.23695494
ACCESS-CM2,ssp126,2047,326.65593790
ACCESS-CM2,ssp126,2048,370.58281507
ACCESS-CM2,ssp126,2049,309.39835541
ACCESS-CM2,ssp126,2050,315.48679438
ACCESS-CM2,ssp126,2051,353.66321245
ACCESS-CM2,ssp126,2052,404.78683622
ACCESS-CM2,ssp126,2053,372.86788567
ACCESS-CM2,ssp126,2054,344.08070718
ACCESS-CM2,ssp126,2055,414.13182262
ACCESS-CM2,ssp126,2056,349.39763194
ACCESS-CM2,ssp126,2057,342.27560987
ACCESS-CM2,ssp126,2058,446.51978510
ACCESS-CM2,ssp126,2059,443.11824531
ACCESS-CM2,ssp126,2060,429.70961393
ACCESS-CM2,ssp126,2061,414.29365989
ACCESS-CM2,ssp126,2062,290.65941129
ACCESS-CM2,ssp126,2063,353.10678341
ACCESS-CM2,ssp126,2064,316.44892830
ACCESS-CM2,ssp126,2065,424.24230075
ACCESS-CM2,ssp126,2066,406.19873881
ACCESS-CM2,ssp126,2067,380.51905534
ACCESS-CM2,ssp126,2068,299.06120065
ACCESS-CM2,ssp126,2069,325.58364976
ACCESS-CM2,ssp126,2070,265.65839519
ACCESS-CM2,ssp126,2071,318.10702571
ACCESS-CM2,ssp126,2072,351.20946922
ACCESS-CM2,ssp126,2073,257.24596711
ACCESS-CM2,ssp126,2074,386.06380518
ACCESS-CM2,ssp126,2075,465.66829251
ACCESS-CM2,ssp126,2076,323.82240637
ACCESS-CM2,ssp126,2077,316.20413173
ACCESS-CM2,ssp126,2078,214.40710638
ACCESS-CM2,ssp126,2079,212.77221999
ACCESS-CM2,ssp126,2080,486.51364059
ACCESS-CM2,ssp126,2081,367.79517244
ACCESS-CM2,ssp126,2082,275.42192926
ACCESS-CM2,ssp126,2083,361.04879968
ACCESS-CM2,ssp126,2084,202.06672646
ACCESS-CM2,ssp126,2085,377.12053153
ACCESS-CM2,ssp126,2086,329.13108752
ACCESS-CM2,ssp126,2087,335.65512815
ACCESS-CM2,ssp126,2088,307.57994518
ACCESS-CM2,ssp126,2089,367.84405381
ACCESS-CM2,ssp126,2090,379.81899869
ACCESS-CM2,ssp126,2091,269.33537738
ACCESS-CM2,ssp126,2092,305.92004437
ACCESS-CM2,ssp126,2093,254.96918334
ACCESS-CM2,ssp126,2094,467.12029236
ACCESS-CM2,ssp126,2095,322.06929543
ACCESS-CM2,ssp126,2096,352.07648370
ACCESS-CM2,ssp126,2097,443.52026568
ACCESS-CM2,ssp126,2098,242.29213030
ACCESS-CM2,ssp126,2099,413.64390627
ACCESS-CM2,ssp245,2015,274.19190993
ACCESS-CM2,ssp245,2016,344.90077152
ACCESS-CM2,ssp245,2017,317.93150106
ACCESS-CM2,ssp245,2018,341.77949290
ACCESS-CM2,ssp245,2019,319.81323253
ACCESS-CM2,ssp245,2020,333.38215291
ACCESS-CM2,ssp245,2021,448.12291638
ACCESS-CM2,ssp245,2022,260.16657253
ACCESS-CM2,ssp245,2023,450.68617485
ACCESS-CM2,ssp245,2024,375.20208660
ACCESS-CM2,ssp245,2025,342.21712894
ACCESS-CM2,ssp245,2026,276.64044112
ACCESS-CM2,ssp245,2027,219.00547640
ACCESS-CM2,ssp245,2028,565.32646543
ACCESS-CM2,ssp245,2029,281.13772100
ACCESS-CM2,ssp245,2030,255.04502431
ACCESS-CM2,ssp245,2031,436.80010797
ACCESS-CM2,ssp245,2032,314.40265158
ACCESS-CM2,ssp245,2033,361.62402505
ACCESS-CM2,ssp245,2034,300.58725974
ACCESS-CM2,ssp245,2035,316.60037882
ACCESS-CM2,ssp245,2036,219.30588367
ACCESS-CM2,ssp245,2037,300.71996761
ACCESS-CM2,ssp245,2038,283.84809119
ACCESS-CM2,ssp245,2039,269.50642321
ACCESS-CM2,ssp245,2040,321.27016916
ACCESS-CM2,ssp245,2041,355.28735774
ACCESS-CM2,ssp245,2042,255.02179969
ACCESS-CM2,ssp245,2043,393.14138058
ACCESS-CM2,ssp245,2044,359.63888426
ACCESS-CM2,ssp245,2045,373.91271371
ACCESS-CM2,ssp245,2046,412.32040161
ACCESS-CM2,ssp245,2047,391.77816167
ACCESS-CM2,ssp245,2048,330.91481042
ACCESS-CM2,ssp245,2049,361.84569644
ACCESS-CM2,ssp245,2050,355.48670687
ACCESS-CM2,ssp245,2051,197.61888894
ACCESS-CM2,ssp245,2052,392.31348405
ACCESS-CM2,ssp245,2053,280.79946729
ACCESS-CM2,ssp245,2054,372.04515512
ACCESS-CM2,ssp245,2055,557.90822635
ACCESS-CM2,ssp245,2056,350.66709513
ACCESS-CM2,ssp245,2057,277.68600708
ACCESS-CM2,ssp245,2058,353.54891471
ACCESS-CM2,ssp245,2059,253.80067374
ACCESS-CM2,ssp245,2060,378.31123503
ACCESS-CM2,ssp245,2061,261.34705829
ACCESS-CM2,ssp245,2062,417.41173684
ACCESS-CM2,ssp245,2063,334.53124503
ACCESS-CM2,ssp245,2064,291.77378085
ACCESS-CM2,ssp245,2065,357.42884226
ACCESS-CM2,ssp245,2066,417.49699770
ACCESS-CM2,ssp245,2067,215.91542424
ACCESS-CM2,ssp245,2068,362.28921674
ACCESS-CM2,ssp245,2069,451.38913331
ACCESS-CM2,ssp245,2070,278.31158608
ACCESS-CM2,ssp245,2071,369.74632542
ACCESS-CM2,ssp245,2072,403.17912067
ACCESS-CM2,ssp245,2073,306.69159145
ACCESS-CM2,ssp245,2074,302.01452562
ACCESS-CM2,ssp245,2075,356.61150757
ACCESS-CM2,ssp245,2076,260.30289412
ACCESS-CM2,ssp245,2077,282.11509634
ACCESS-CM2,ssp245,2078,329.18301415
ACCESS-CM2,ssp245,2079,320.07224547
ACCESS-CM2,ssp245,2080,270.80954943
ACCESS-CM2,ssp245,2081,243.33282117
ACCESS-CM2,ssp245,2082,265.11305285
ACCESS-CM2,ssp245,2083,324.00854752
ACCESS-CM2,ssp245,2084,246.28476868
ACCESS-CM2,ssp245,2085,347.21682384
ACCESS-CM2,ssp245,2086,272.90802566
ACCESS-CM2,ssp245,2087,472.43610464
ACCESS-CM2,ssp245,2088,405.66798333
ACCESS-CM2,ssp245,2089,290.89528105
ACCESS-CM2,ssp245,2090,409.19836306
ACCESS-CM2,ssp245,2091,277.64816249
ACCESS-CM2,ssp245,2092,266.74275555
ACCESS-CM2,ssp245,2093,232.74310588
ACCESS-CM2,ssp245,2094,301.82110737
ACCESS-CM2,ssp245,2095,247.17922320
ACCESS-CM2,ssp245,2096,463.48122349
ACCESS-CM2,ssp245,2097,315.96708901
ACCESS-CM2,ssp245,2098,385.12838365
ACCESS-CM2,ssp245,2099,284.35161671
ACCESS-CM2,ssp370,2015,372.66720397
ACCESS-CM2,ssp370,2016,337.25152885
ACCESS-CM2,ssp370,2017,341.52742962
ACCESS-CM2,ssp370,2018,395.12080577
ACCESS-CM2,ssp370,2019,281.03909050
ACCESS-CM2,ssp370,2020,342.26786779
ACCESS-CM2,ssp370,2021,257.29726751
ACCESS-CM2,ssp370,2022,241.53109477
ACCESS-CM2,ssp370,2023,390.85278307
ACCESS-CM2,ssp370,2024,284.22785223
ACCESS-CM2,ssp370,2025,309.32520718
ACCESS-CM2,ssp370,2026,475.36827509
ACCESS-CM2,ssp370,2027,340.06660920
ACCESS-CM2,ssp370,2028,389.32231398
ACCESS-CM2,ssp370,2029,373.18901794
ACCESS-CM2,ssp370,2030,373.41973782
ACCESS-CM2,ssp370,2031,337.49474302
ACCESS-CM2,ssp370,2032,455.17672354
ACCESS-CM2,ssp370,2033,435.50687685
ACCESS-CM2,ssp370,2034,224.40977760
ACCESS-CM2,ssp370,2035,389.10903967
ACCESS-CM2,ssp370,2036,321.82566572
ACCESS-CM2,ssp370,2037,440.59969003
ACCESS-CM2,ssp370,2038,297.83506639
ACCESS-CM2,ssp370,2039,344.92116555
ACCESS-CM2,ssp370,2040,364.48625710
ACCESS-CM2,ssp370,2041,430.36333678
ACCESS-CM2,ssp370,2042,451.20439629
ACCESS-CM2,ssp370,2043,288.32329202
ACCESS-CM2,ssp370,2044,407.74558528
ACCESS-CM2,ssp370,2045,421.82558650
ACCESS-CM2,ssp370,2046,225.97351557
ACCESS-CM2,ssp370,2047,294.66130354
ACCESS-CM2,ssp370,2048,219.13835292
ACCESS-CM2,ssp370,2049,318.26949651
ACCESS-CM2,ssp370,2050,413.57827092
ACCESS-CM2,ssp370,2051,260.91479228
ACCESS-CM2,ssp370,2052,382.81099468
ACCESS-CM2,ssp370,2053,259.43620607
ACCESS-CM2,ssp370,2054,385.32790914
ACCESS-CM2,ssp370,2055,373.07857012
ACCESS-CM2,ssp370,2056,336.80238422
ACCESS-CM2,ssp370,2057,344.05998345
ACCESS-CM2,ssp370,2058,378.37892110
ACCESS-CM2,ssp370,2059,284.69456831
ACCESS-CM2,ssp370,2060,265.58849877
ACCESS-CM2,ssp370,2061,371.65333933
ACCESS-CM2,ssp370,2062,344.26107501
ACCESS-CM2,ssp370,2063,376.36626214
ACCESS-CM2,ssp370,2064,528.91824510
ACCESS-CM2,ssp370,2065,346.63557273
ACCESS-CM2,ssp370,2066,377.82826855
ACCESS-CM2,ssp370,2067,331.33076544
ACCESS-CM2,ssp370,2068,433.56366226
