model,experiment,year,sfcWind
ACCESS-CM2,historical,1960,5.65009165
ACCESS-CM2,historical,1961,5.13011265
ACCESS-CM2,historical,1962,5.47257900
ACCESS-CM2,historical,1963,4.95421648
ACCESS-CM2,historical,1964,5.07789373
ACCESS-CM2,historical,1965,4.19922018
ACCESS-CM2,historical,1966,4.31849670
ACCESS-CM2,historical,1967,6.13178921
ACCESS-CM2,historical,1968,5.08759403
ACCESS-CM2,historical,1969,5.59836149
ACCESS-CM2,historical,1970,3.71139216
ACCESS-CM2,historical,1971,5.81742191
ACCESS-CM2,historical,1972,5.06379223
ACCESS-CM2,historical,1973,4.74621153
ACCESS-CM2,historical,1974,4.60894442
ACCESS-CM2,historical,1975,5.40074539
ACCESS-CM2,historical,1976,5.55238914
ACCESS-CM2,historical,1977,4.75204229
ACCESS-CM2,historical,1978,5.13709211
ACCESS-CM2,historical,1979,4.78791332
ACCESS-CM2,historical,1980,4.40698242
ACCESS-CM2,historical,1981,5.52738476
ACCESS-CM2,historical,1982,4.88432312
ACCESS-CM2,historical,1983,5.89085770
ACCESS-CM2,historical,1984,4.63608122
ACCESS-CM2,historical,1985,4.08530712
ACCESS-CM2,historical,1986,5.11607695
ACCESS-CM2,historical,1987,5.46428156
ACCESS-CM2,historical,1988,5.27694082
ACCESS-CM2,historical,1989,6.12327290
ACCESS-CM2,historical,1990,5.22923326
ACCESS-CM2,historical,1991,4.78884840
ACCESS-CM2,historical,1992,5.89838266
ACCESS-CM2,historical,1993,4.32159376
ACCESS-CM2,historical,1994,5.45618248
ACCESS-CM2,historical,1995,4.80647182
ACCESS-CM2,historical,1996,5.13655329
ACCESS-CM2,historical,1997,4.02738285
ACCESS-CM2,historical,1998,4.74823380
ACCESS-CM2,historical,1999,4.92770100
ACCESS-CM2,historical,2000,5.61820889
ACCESS-CM2,historical,2001,5.27399683
ACCESS-CM2,historical,2002,4.86249828
ACCESS-CM2,historical,2003,4.75301981
ACCESS-CM2,historical,2004,5.12084055
ACCESS-CM2,historical,2005,4.18772459
ACCESS-CM2,historical,2006,4.31925058
ACCESS-CM2,historical,2007,4.88824606
ACCESS-CM2,historical,2008,5.67362452
ACCESS-CM2,historical,2009,4.17981482
ACCESS-CM2,historical,2010,5.27111149
ACCESS-CM2,historical,2011,5.22165489
ACCESS-CM2,historical,2012,4.94883442
ACCESS-CM2,historical,2013,5.50557232
ACCESS-CM2,historical,2014,4.79922533
ACCESS-CM2,ssp126,2015,5.33615541
ACCESS-CM2,ssp126,2016,5.00193787
ACCESS-CM2,ssp126,2017,4.62518549
ACCESS-CM2,ssp126,2018,5.38356018
ACCESS-CM2,ssp126,2019,4.99971676
ACCESS-CM2,ssp126,2020,4.14706755
ACCESS-CM2,ssp126,2021,5.53314257
ACCESS-CM2,ssp126,2022,4.63649845
ACCESS-CM2,ssp126,2023,4.77304745
ACCESS-CM2,ssp126,2024,5.22066212
ACCESS-CM2,ssp126,2025,5.23865700
ACCESS-CM2,ssp126,2026,5.38960218
ACCESS-CM2,ssp126,2027,4.67298412
ACCESS-CM2,ssp126,2028,5.43107653
ACCESS-CM2,ssp126,2029,4.69167376
ACCESS-CM2,ssp126,2030,4.65925026
ACCESS-CM2,ssp126,2031,5.27437973
ACCESS-CM2,ssp126,2032,5.39840174
ACCESS-CM2,ssp126,2033,4.43186188
ACCESS-CM2,ssp126,2034,5.23691797
ACCESS-CM2,ssp126,2035,3.90614820
ACCESS-CM2,ssp126,2036,4.66510439
ACCESS-CM2,ssp126,2037,4.92704868
ACCESS-CM2,ssp126,2038,5.73594522
ACCESS-CM2,ssp126,2039,4.99094772
ACCESS-CM2,ssp126,2040,5.27624273
ACCESS-CM2,ssp126,2041,4.84638309
ACCESS-CM2,ssp126,2042,4.53343534
ACCESS-CM2,ssp126,2043,4.73870659
ACCESS-CM2,ssp126,2044,4.67713642
ACCESS-CM2,ssp126,2045,4.24398756
ACCESS-CM2,ssp126,2046,5.43489027
ACCESS-CM2,ssp126,2047,4.08688688
ACCESS-CM2,ssp126,2048,4.43301916
ACCESS-CM2,ssp126,2049,4.28737831
ACCESS-CM2,ssp126,2050,4.03341675
ACCESS-CM2,ssp126,2051,4.38434887
ACCESS-CM2,ssp126,2052,5.14193630
ACCESS-CM2,ssp126,2053,4.79514027
ACCESS-CM2,ssp126,2054,4.24382639
ACCESS-CM2,ssp126,2055,4.35017872
ACCESS-CM2,ssp126,2056,4.33984947
ACCESS-CM2,ssp126,2057,5.64680672
ACCESS-CM2,ssp126,2058,4.53079462
ACCESS-CM2,ssp126,2059,4.55272532
ACCESS-CM2,ssp126,2060,4.82433128
ACCESS-CM2,ssp126,2061,5.57032585
ACCESS-CM2,ssp126,2062,5.47816801
ACCESS-CM2,ssp126,2063,5.30243778
ACCESS-CM2,ssp126,2064,5.31359529
ACCESS-CM2,ssp126,2065,4.48150063
ACCESS-CM2,ssp126,2066,4.93361568
ACCESS-CM2,ssp126,2067,4.69797707
ACCESS-CM2,ssp126,2068,4.16514874
ACCESS-CM2,ssp126,2069,5.26946688
ACCESS-CM2,ssp126,2070,5.29765511
ACCESS-CM2,ssp126,2071,4.90588617
ACCESS-CM2,ssp126,2072,4.55922413
ACCESS-CM2,ssp126,2073,4.52554226
ACCESS-CM2,ssp126,2074,6.23819447
ACCESS-CM2,ssp126,2075,5.33131790
ACCESS-CM2,ssp126,2076,4.87994385
ACCESS-CM2,ssp126,2077,4.12728834
ACCESS-CM2,ssp126,2078,4.37338686
ACCESS-CM2,ssp126,2079,3.67961454
ACCESS-CM2,ssp126,2080,5.62942219
ACCESS-CM2,ssp126,2081,5.67013121
ACCESS-CM2,ssp126,2082,4.06976700
ACCESS-CM2,ssp126,2083,5.12602139
ACCESS-CM2,ssp126,2084,4.80027437
ACCESS-CM2,ssp126,2085,4.95947313
ACCESS-CM2,ssp126,2086,4.06610966
ACCESS-CM2,ssp126,2087,5.30669785
ACCESS-CM2,ssp126,2088,4.75763083
ACCESS-CM2,ssp126,2089,4.16023159
ACCESS-CM2,ssp126,2090,4.23613930
ACCESS-CM2,ssp126,2091,4.63409090
ACCESS-CM2,ssp126,2092,4.55774879
ACCESS-CM2,ssp126,2093,4.19091654
ACCESS-CM2,ssp126,2094,4.22940302
ACCESS-CM2,ssp126,2095,5.78944492
ACCESS-CM2,ssp126,2096,5.51451111
ACCESS-CM2,ssp126,2097,5.12310457
ACCESS-CM2,ssp126,2098,4.51368761
ACCESS-CM2,ssp126,2099,4.09749222
ACCESS-CM2,ssp126,2100,4.69055700
ACCESS-CM2,ssp245,2015,4.67283821
ACCESS-CM2,ssp245,2016,5.11886692
ACCESS-CM2,ssp245,2017,5.00156784
ACCESS-CM2,ssp245,2018,3.99604225
ACCESS-CM2,ssp245,2019,4.91789150
ACCESS-CM2,ssp245,2020,5.08689833
ACCESS-CM2,ssp245,2021,5.12769842
ACCESS-CM2,ssp245,2022,5.33707714
ACCESS-CM2,ssp245,2023,5.56695986
ACCESS-CM2,ssp245,2024,5.04874754
ACCESS-CM2,ssp245,2025,4.80400372
ACCESS-CM2,ssp245,2026,5.11071682
ACCESS-CM2,ssp245,2027,4.52092791
ACCESS-CM2,ssp245,2028,4.79325008
ACCESS-CM2,ssp245,2029,4.76675177
ACCESS-CM2,ssp245,2030,4.20915270
ACCESS-CM2,ssp245,2031,4.91123247
ACCESS-CM2,ssp245,2032,5.21759081
ACCESS-CM2,ssp245,2033,4.94711637
ACCESS-CM2,ssp245,2034,4.31965065
ACCESS-CM2,ssp245,2035,4.33859634
ACCESS-CM2,ssp245,2036,4.51554871
ACCESS-CM2,ssp245,2037,4.12923002
ACCESS-CM2,ssp245,2038,6.01663828
ACCESS-CM2,ssp245,2039,4.48619699
ACCESS-CM2,ssp245,2040,3.79675460
ACCESS-CM2,ssp245,2041,5.30124855
ACCESS-CM2,ssp245,2042,4.72019863
ACCESS-CM2,ssp245,2043,5.12520647
ACCESS-CM2,ssp245,2044,5.18814611
ACCESS-CM2,ssp245,2045,5.07522535
ACCESS-CM2,ssp245,2046,5.53628969
ACCESS-CM2,ssp245,2047,4.52108717
ACCESS-CM2,ssp245,2048,4.56954098
ACCESS-CM2,ssp245,2049,4.58647633
ACCESS-CM2,ssp245,2050,4.19732714
ACCESS-CM2,ssp245,2051,4.89992666
ACCESS-CM2,ssp245,2052,4.21283627
ACCESS-CM2,ssp245,2053,4.91791201
ACCESS-CM2,ssp245,2054,5.02062082
ACCESS-CM2,ssp245,2055,4.70818472
ACCESS-CM2,ssp245,2056,4.93245029
ACCESS-CM2,ssp245,2057,4.15980339
ACCESS-CM2,ssp245,2058,4.42382431
ACCESS-CM2,ssp245,2059,4.59746790
ACCESS-CM2,ssp245,2060,4.99353600
ACCESS-CM2,ssp245,2061,4.09236526
ACCESS-CM2,ssp245,2062,4.44488239
ACCESS-CM2,ssp245,2063,4.78820419
ACCESS-CM2,ssp245,2064,5.14919615
ACCESS-CM2,ssp245,2065,4.68294191
ACCESS-CM2,ssp245,2066,3.91106081
ACCESS-CM2,ssp245,2067,4.05865431
ACCESS-CM2,ssp245,2068,4.39993095
ACCESS-CM2,ssp245,2069,5.47293806
ACCESS-CM2,ssp245,2070,4.82150698
ACCESS-CM2,ssp245,2071,4.48019743
ACCESS-CM2,ssp245,2072,4.64127207
ACCESS-CM2,ssp245,2073,4.52163935
