model,experiment,year,pr
ACCESS-CM2,historical,1960,175.42342151
ACCESS-CM2,historical,1961,80.58009868
ACCESS-CM2,historical,1962,225.79874514
ACCESS-CM2,historical,1963,194.28274786
ACCESS-CM2,historical,1964,173.50981264
ACCESS-CM2,historical,1965,92.15025243
ACCESS-CM2,historical,1966,203.59232277
ACCESS-CM2,historical,1967,154.22418886
ACCESS-CM2,historical,1968,141.09109730
ACCESS-CM2,historical,1969,184.77333760
ACCESS-CM2,historical,1970,146.52798878
ACCESS-CM2,historical,1971,114.62365582
ACCESS-CM2,historical,1972,149.57092370
ACCESS-CM2,historical,1973,126.82197538
ACCESS-CM2,historical,1974,130.65503838
ACCESS-CM2,historical,1975,137.49461527
ACCESS-CM2,historical,1976,246.10153500
ACCESS-CM2,historical,1977,146.91071045
ACCESS-CM2,historical,1978,133.26028077
ACCESS-CM2,historical,1979,125.60747955
ACCESS-CM2,historical,1980,89.78125815
ACCESS-CM2,historical,1981,130.49318026
ACCESS-CM2,historical,1982,201.29690418
ACCESS-CM2,historical,1983,178.02418026
ACCESS-CM2,historical,1984,123.30231400
ACCESS-CM2,historical,1985,60.85293539
ACCESS-CM2,historical,1986,198.30192628
ACCESS-CM2,historical,1987,91.45841043
ACCESS-CM2,historical,1988,127.15248301
ACCESS-CM2,historical,1989,118.04355107
ACCESS-CM2,historical,1990,123.19499149
ACCESS-CM2,historical,1991,96.98914886
ACCESS-CM2,historical,1992,147.42637022
ACCESS-CM2,historical,1993,130.44120384
ACCESS-CM2,historical,1994,190.77329591
ACCESS-CM2,historical,1995,153.90656463
ACCESS-CM2,historical,1996,124.84185808
ACCESS-CM2,historical,1997,121.84320349
ACCESS-CM2,historical,1998,117.54709200
ACCESS-CM2,historical,1999,145.50023327
ACCESS-CM2,historical,2000,169.99811893
ACCESS-CM2,historical,2001,101.36254255
ACCESS-CM2,historical,2002,164.66747012
ACCESS-CM2,historical,2003,91.16796899
ACCESS-CM2,historical,2004,148.89155930
ACCESS-CM2,historical,2005,113.01107067
ACCESS-CM2,historical,2006,117.43533687
ACCESS-CM2,historical,2007,139.67053314
ACCESS-CM2,historical,2008,189.35039680
ACCESS-CM2,historical,2009,174.73669719
ACCESS-CM2,historical,2010,163.43150414
ACCESS-CM2,historical,2011,193.13620061
ACCESS-CM2,historical,2012,152.33670015
ACCESS-CM2,historical,2013,124.99377157
ACCESS-CM2,historical,2014,212.14064865
ACCESS-CM2,ssp126,2015,143.55593831
ACCESS-CM2,ssp126,2016,172.91935021
ACCESS-CM2,ssp126,2017,164.63079473
ACCESS-CM2,ssp126,2018,97.48163917
ACCESS-CM2,ssp126,2019,128.32356124
ACCESS-CM2,ssp126,2020,176.63302193
ACCESS-CM2,ssp126,2021,117.15875010
ACCESS-CM2,ssp126,2022,146.83562028
ACCESS-CM2,ssp126,2023,131.44542461
ACCESS-CM2,ssp126,2024,189.99549075
ACCESS-CM2,ssp126,2025,171.52848554
ACCESS-CM2,ssp126,2026,156.02241527
ACCESS-CM2,ssp126,2027,161.14401837
ACCESS-CM2,ssp126,2028,96.42469455
ACCESS-CM2,ssp126,2029,224.51758591
ACCESS-CM2,ssp126,2030,128.67393541
ACCESS-CM2,ssp126,2031,155.04831135
ACCESS-CM2,ssp126,2032,171.52463827
ACCESS-CM2,ssp126,2033,132.95861793
ACCESS-CM2,ssp126,2034,145.63703590
ACCESS-CM2,ssp126,2035,110.11639797
ACCESS-CM2,ssp126,2036,135.05687807
ACCESS-CM2,ssp126,2037,88.94195149
ACCESS-CM2,ssp126,2038,139.52220650
ACCESS-CM2,ssp126,2039,131.51955530
ACCESS-CM2,ssp126,2040,195.01431762
ACCESS-CM2,ssp126,2041,184.21813233
ACCESS-CM2,ssp126,2042,133.27035672
ACCESS-CM2,ssp126,2043,157.96714915
ACCESS-CM2,ssp126,2044,238.85963918
ACCESS-CM2,ssp126,2045,183.14933891
ACCESS-CM2,ssp126,2046,135.53686426
ACCESS-CM2,ssp126,2047,117.18756719
ACCESS-CM2,ssp126,2048,143.96171823
ACCESS-CM2,ssp126,2049,99.46275691
