model,experiment,year,pr
ACCESS-CM2,historical,1960,400.99965941
ACCESS-CM2,historical,1961,285.67306784
ACCESS-CM2,historical,1962,552.65424958
ACCESS-CM2,historical,1963,394.33329506
ACCESS-CM2,historical,1964,453.22987939
ACCESS-CM2,historical,1965,266.87406426
ACCESS-CM2,historical,1966,435.76350401
ACCESS-CM2,historical,1967,375.90669994
ACCESS-CM2,historical,1968,466.23125904
ACCESS-CM2,historical,1969,423.05473215
ACCESS-CM2,historical,1970,371.41248267
ACCESS-CM2,historical,1971,430.03366423
ACCESS-CM2,historical,1972,444.42787776
ACCESS-CM2,historical,1973,527.81334568
ACCESS-CM2,historical,1974,375.66320288
ACCESS-CM2,historical,1975,384.49685978
ACCESS-CM2,historical,1976,453.63063857
ACCESS-CM2,historical,1977,406.11145796
ACCESS-CM2,historical,1978,339.96166508
ACCESS-CM2,historical,1979,438.18921109
ACCESS-CM2,historical,1980,358.36458911
ACCESS-CM2,historical,1981,513.41269129
ACCESS-CM2,historical,1982,365.34845116
ACCESS-CM2,historical,1983,549.45159996
ACCESS-CM2,historical,1984,356.23583681
ACCESS-CM2,historical,1985,330.24260406
ACCESS-CM2,historical,1986,411.76486378
ACCESS-CM2,historical,1987,374.39807949
ACCESS-CM2,historical,1988,392.78004032
ACCESS-CM2,historical,1989,395.85436021
ACCESS-CM2,historical,1990,429.95298641
ACCESS-CM2,historical,1991,326.28717357
ACCESS-CM2,historical,1992,382.55331255
ACCESS-CM2,historical,1993,337.26281420
ACCESS-CM2,historical,1994,488.83854690
ACCESS-CM2,historical,1995,370.76296790
ACCESS-CM2,historical,1996,445.38352665
ACCESS-CM2,historical,1997,298.57625198
ACCESS-CM2,historical,1998,362.27127204
ACCESS-CM2,historical,1999,428.74363861
ACCESS-CM2,historical,2000,549.39312213
ACCESS-CM2,historical,2001,354.87538671
ACCESS-CM2,historical,2002,526.02232755
ACCESS-CM2,historical,2003,271.47150897
ACCESS-CM2,historical,2004,539.22957543
ACCESS-CM2,historical,2005,317.29638272
ACCESS-CM2,historical,2006,377.28703649
ACCESS-CM2,historical,2007,402.72691423
ACCESS-CM2,historical,2008,566.74592774
ACCESS-CM2,historical,2009,507.30835647
ACCESS-CM2,historical,2010,420.72984838
ACCESS-CM2,historical,2011,454.83181453
ACCESS-CM2,historical,2012,388.08503137
ACCESS-CM2,historical,2013,412.62842662
ACCESS-CM2,historical,2014,436.25578403
ACCESS-CM2,historical,2015,147.01175366
ACCESS-CM2,ssp126,2015,228.85743723
ACCESS-CM2,ssp126,2016,451.17530285
ACCESS-CM2,ssp126,2017,417.82653922
ACCESS-CM2,ssp126,2018,393.51769024
ACCESS-CM2,ssp126,2019,513.39266408
ACCESS-CM2,ssp126,2020,389.50964630
ACCESS-CM2,ssp126,2021,454.04045776
ACCESS-CM2,ssp126,2022,343.38255643
ACCESS-CM2,ssp126,2023,292.05908509
ACCESS-CM2,ssp126,2024,455.54718920
ACCESS-CM2,ssp126,2025,466.73519600
ACCESS-CM2,ssp126,2026,431.44748814
ACCESS-CM2,ssp126,2027,493.19872690
ACCESS-CM2,ssp126,2028,400.00012052
ACCESS-CM2,ssp126,2029,504.64534098
ACCESS-CM2,ssp126,2030,417.63443099
ACCESS-CM2,ssp126,2031,486.26442154
ACCESS-CM2,ssp126,2032,496.50682290
ACCESS-CM2,ssp126,2033,397.67452495
ACCESS-CM2,ssp126,2034,471.33897866
ACCESS-CM2,ssp126,2035,341.11618634
ACCESS-CM2,ssp126,2036,378.35394072
ACCESS-CM2,ssp126,2037,392.50882401
ACCESS-CM2,ssp126,2038,399.59449697
ACCESS-CM2,ssp126,2039,431.13966853
ACCESS-CM2,ssp126,2040,452.16472157
ACCESS-CM2,ssp126,2041,453.79233111
ACCESS-CM2,ssp126,2042,441.08888517
ACCESS-CM2,ssp126,2043,397.64456175
ACCESS-CM2,ssp126,2044,395.06217912
ACCESS-CM2,ssp126,2045,398.40921280
ACCESS-CM2,ssp126,2046,411.50417960
ACCESS-CM2,ssp126,2047,359.79994181
ACCESS-CM2,ssp126,2048,463.40025935
ACCESS-CM2,ssp126,2049,436.11762475
ACCESS-CM2,ssp126,2050,412.24903178
ACCESS-CM2,ssp126,2051,480.08663350
ACCESS-CM2,ssp126,2052,386.95635498
ACCESS-CM2,ssp126,2053,420.63465203
ACCESS-CM2,ssp126,2054,342.97701282
ACCESS-CM2,ssp126,2055,366.31037654
ACCESS-CM2,ssp126,2056,495.37823543
ACCESS-CM2,ssp126,2057,481.14089731
ACCESS-CM2,ssp126,2058,479.19635720
ACCESS-CM2,ssp126,2059,254.99191090
ACCESS-CM2,ssp126,2060,527.00244413
ACCESS-CM2,ssp126,2061,365.99514209
ACCESS-CM2,ssp126,2062,532.39340228
ACCESS-CM2,ssp126,2063,379.21779675
ACCESS-CM2,ssp126,2064,511.69914475
ACCESS-CM2,ssp126,2065,427.59999922
ACCESS-CM2,ssp126,2066,389.60392455
ACCESS-CM2,ssp126,2067,406.98463263
ACCESS-CM2,ssp126,2068,299.32739703
ACCESS-CM2,ssp126,2069,442.49090612
ACCESS-CM2,ssp126,2070,524.41427965
ACCESS-CM2,ssp126,2071,451.27342410
ACCESS-CM2,ssp126,2072,461.28293328
ACCESS-CM2,ssp126,2073,446.33515857
ACCESS-CM2,ssp126,2074,393.09684675
ACCESS-CM2,ssp126,2075,439.42193788
ACCESS-CM2,ssp126,2076,397.62838066
ACCESS-CM2,ssp126,2077,439.04175185
ACCESS-CM2,ssp126,2078,340.02646739
ACCESS-CM2,ssp126,2079,397.99192326
ACCESS-CM2,ssp126,2080,506.50238979
ACCESS-CM2,ssp126,2081,458.89665113
ACCESS-CM2,ssp126,2082,355.01353051
ACCESS-CM2,ssp126,2083,454.62076262
ACCESS-CM2,ssp126,2084,500.92640199
ACCESS-CM2,ssp126,2085,405.37543079
ACCESS-CM2,ssp126,2086,336.71763114
ACCESS-CM2,ssp126,2087,425.19905838
ACCESS-CM2,ssp126,2088,376.19324997
ACCESS-CM2,ssp126,2089,350.17864591
ACCESS-CM2,ssp126,2090,393.25441966
ACCESS-CM2,ssp126,2091,414.31244505
ACCESS-CM2,ssp126,2092,299.55251034
ACCESS-CM2,ssp126,2093,334.48148414
ACCESS-CM2,ssp126,2094,420.36625914
ACCESS-CM2,ssp126,2095,408.11342685
ACCESS-CM2,ssp126,2096,555.77070424
